GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,B25075_026E,B25075_026M,B25075_027E,B25075_027M,Unnamed: 56,B25077_001E,B25077_001M
0500000US01077,"Lauderdale County, Alabama",27320,1443,261,179,463,308,375,295,148,165,282,325,286,280,109,131,546,302,526,305,649,311,260,222,786,431,1354,662,1877,638,2272,736,2686,686,1461,512,3223,989,2683,835,2861,712,2388,627,730,403,807,355,185,155,0,208,102,126,,188300,20014
0500000US01081,"Lee County, Alabama",47549,1591,1202,536,741,599,618,455,578,388,409,359,616,367,415,397,248,185,389,263,1238,678,948,582,542,374,547,380,1473,791,967,424,3691,964,2548,847,4558,1083,7349,1356,8378,1334,3386,866,4570,1196,1711,600,270,213,36,63,121,141,,263900,11892
0500000US01083,"Limestone County, Alabama",31785,1774,0,208,170,188,160,177,103,168,597,679,307,325,161,167,520,600,200,202,16,28,562,560,559,324,355,320,1382,708,1216,679,1642,661,1039,580,3145,845,5395,1193,6200,1379,3450,1003,3450,1068,442,320,435,549,164,207,115,121,,284800,13833
0500000US01089,"Madison County, Alabama",113717,3070,1181,723,222,169,381,246,335,298,395,408,132,210,90,111,287,222,601,559,701,384,1851,693,681,351,1625,612,3984,1328,2242,812,6468,1482,6675,1666,14806,1910,15637,1927,25397,2318,12894,1821,11601,1701,2902,715,1536,747,454,358,639,475,,295400,8185
0500000US01095,"Marshall County, Alabama",26268,1877,374,226,218,154,224,182,261,216,0,208,420,417,159,135,140,110,1028,524,562,399,1061,639,323,187,749,312,2949,786,2177,670,1844,507,1445,485,2929,841,2722,768,3094,722,1627,538,1173,445,580,329,136,112,73,82,0,208,,186200,21499
0500000US01097,"Mobile County, Alabama",107098,3639,1333,551,457,295,2480,855,1423,657,637,406,559,323,930,488,2881,946,2907,919,2623,718,2844,863,2995,751,2615,740,8028,1596,8147,1496,11103,1645,7426,1414,15143,2132,10260,1551,12348,1676,3755,1034,3247,730,1870,805,431,222,509,329,147,113,,180300,8627
0500000US01101,"Montgomery County, Alabama",55532,2803,1142,520,358,297,850,583,584,322,125,169,520,330,512,335,1241,617,507,278,1864,675,1325,807,1531,674,2621,1032,7360,1685,4282,1230,4334,1346,3883,1020,5774,1430,4693,1059,6042,1170,2918,1004,2559,958,163,154,318,311,26,42,0,208,,167000,10498
0500000US01103,"Morgan County, Alabama",36795,1951,832,435,548,349,51,83,480,338,0,208,224,221,190,198,678,366,420,280,654,371,690,375,781,401,480,389,3737,951,1823,714,3227,1017,3062,1036,3519,733,4722,1101,4807,1216,2501,739,2956,972,179,173,215,211,19,24,0,208,,207400,18210
0500000US01115,"St. Clair County, Alabama",28516,1655,721,437,554,378,0,208,134,130,415,310,127,193,127,155,309,161,375,244,725,685,409,281,536,361,498,260,766,380,1392,590,1899,771,2756,1097,4850,1143,3641,1002,3826,930,2379,895,1594,511,450,265,33,57,0,208,0,208,,225900,16364
0500000US01117,"Shelby County, Alabama",71084,2241,809,457,177,195,270,262,225,225,201,173,236,216,223,146,114,137,1295,566,202,189,39,51,508,331,221,184,1978,784,1501,653,3233,1116,2614,666,7442,1390,10373,1702,16986,2002,9577,1781,9335,1380,2231,757,1016,505,188,171,90,99,,322800,10487
0500000US01121,"Talladega County, Alabama",23005,2156,1283,720,502,493,204,169,352,398,230,170,557,401,365,330,676,401,832,481,493,320,432,354,1490,695,973,763,2482,834,1167,488,2209,681,922,485,2650,898,1547,677,1952,924,509,336,494,334,576,373,0,208,0,208,108,167,,138500,27214
0500000US01125,"Tuscaloosa County, Alabama",55020,2285,661,476,470,307,694,503,388,297,529,381,219,255,178,214,473,389,744,407,97,110,213,162,799,393,1330,719,1900,582,2923,1101,3632,996,3063,904,8210,1567,7938,1532,9258,1579,4600,1062,5236,1418,1154,479,267,232,0,208,44,73,,256200,11884
0500000US02020,"Anchorage Municipality, Alaska",71357,3422,1062,518,0,170,0,170,246,248,525,300,251,407,167,285,266,268,202,222,0,170,284,305,143,186,153,153,1448,793,1460,640,1136,516,1813,814,4559,1182,9008,1798,19090,2231,12987,2053,11513,2008,3673,1049,1133,756,102,118,136,223,,367900,10111
0500000US02090,"Fairbanks North Star Borough, Alaska",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307600,19512
0500000US02170,"Matanuska-Susitna Borough, Alaska",30352,1143,175,175,0,170,35,51,32,54,101,156,298,217,0,170,310,199,121,101,40,68,83,139,103,122,118,126,459,276,587,281,920,385,1068,397,3953,764,4395,853,8191,931,4788,628,3464,585,930,371,151,127,0,170,30,53,,329000,11398
0500000US04001,"Apache County, Arizona",16349,831,1481,338,839,284,485,203,871,227,333,173,852,259,44,51,1478,294,1359,401,629,198,928,345,751,444,318,253,713,319,113,88,951,415,130,180,1264,528,869,531,921,601,161,135,788,420,0,228,71,59,0,228,0,228,,66900,9110
0500000US04003,"Cochise County, Arizona",35915,1802,1154,499,225,160,311,241,440,360,163,132,300,165,217,274,713,539,602,309,820,376,420,234,1031,485,516,366,2726,786,1756,647,3214,912,1905,723,5612,1370,4065,1009,5126,1226,2472,718,1900,767,200,242,27,46,0,228,0,228,,212900,13244
0500000US04005,"Coconino County, Arizona",30466,1475,1004,538,445,221,225,131,463,293,165,172,477,277,105,105,440,213,969,362,407,219,378,173,743,558,279,155,780,349,260,214,354,232,212,197,1397,600,1159,525,2841,771,3593,862,7342,1217,4097,1052,1564,503,376,286,391,399,,459300,34131
0500000US04013,"Maricopa County, Arizona",1126463,13993,13195,1780,3790,1208,3116,963,5001,1377,4435,1199,5383,1232,4166,1164,6755,1190,6711,1616,5579,1553,3943,1422,3407,984,2226,728,8637,1493,5248,1308,11152,1730,10814,1756,44684,3571,59582,4274,207520,9039,221845,8644,295732,8137,112271,5277,44060,3424,15433,2175,21778,2366,,466700,3791
0500000US04015,"Mohave County, Arizona",75416,2991,1670,783,812,577,194,198,349,287,821,555,833,471,823,644,1072,520,1326,630,1180,613,1018,403,681,411,740,636,2460,909,2081,711,3605,1101,3321,1091,7158,1452,9280,1695,11144,1931,10614,1656,9872,1508,2693,891,1028,499,194,178,447,270,,290800,12830
0500000US04017,"Navajo County, Arizona",29528,1635,776,497,615,248,1092,399,442,296,20,32,265,181,149,134,475,287,1395,449,834,293,544,341,799,365,775,430,1740,549,1835,785,1688,614,167,160,3910,972,2108,638,3220,942,2730,659,2156,743,1291,560,237,246,67,78,198,216,,214700,15314
0500000US04019,"Pima County, Arizona",285101,5381,4948,971,1895,608,1977,975,2057,779,2714,870,2024,851,1320,612,2599,756,1289,545,1982,842,1520,514,1964,643,2411,906,7400,1604,4262,1032,12642,1796,11226,1921,33527,3380,33470,3196,66550,3843,36269,2663,32831,2603,10670,1479,4714,1099,1312,571,1528,592,,317000,5731
0500000US04021,"Pinal County, Arizona",135203,4397,2627,896,859,489,336,255,992,592,692,387,2279,1053,1340,699,1564,648,1992,1020,1156,551,811,395,1695,748,584,327,4544,1133,2418,1065,2879,1009,2089,771,6352,1470,9999,2023,35375,3506,28063,2939,20225,2396,4390,1348,1225,520,572,453,145,161,,363300,7688
0500000US04025,"Yavapai County, Arizona",83735,2667,1511,542,55,96,544,527,362,445,97,167,163,174,541,395,246,223,349,238,304,231,520,305,490,309,428,323,1584,806,614,373,2159,631,1300,590,5588,1266,4919,1178,15299,1954,13809,1912,18575,2093,8607,1129,3702,823,1229,477,740,425,,434700,16393
0500000US04027,"Yuma County, Arizona",56823,2845,1388,602,522,415,698,332,926,623,697,416,179,159,356,292,608,390,1701,770,629,562,512,359,553,340,907,451,1978,928,2492,817,3421,900,2862,881,7895,1496,11100,1983,10771,2415,2514,715,3274,984,574,473,39,67,60,105,167,183,,250400,11836
0500000US05007,"Benton County, Arkansas",78715,3053,219,209,264,204,353,251,328,245,154,186,475,460,401,346,302,293,470,411,605,504,102,147,575,428,509,294,1608,604,1973,592,4979,1231,3563,1422,9912,1653,11466,1576,15872,2236,7474,1392,9918,1529,3227,879,2841,1194,527,347,598,529,,306900,12876
0500000US05031,"Craighead County, Arkansas",27679,1711,640,362,10,17,33,58,50,87,78,112,166,161,185,178,291,268,761,610,499,326,648,383,634,392,436,266,1648,560,1809,740,1869,678,2843,905,4966,1237,2437,924,3295,1148,1347,797,1004,601,1118,585,912,1005,0,208,0,208,,212500,12747
0500000US05045,"Faulkner County, Arkansas",30738,1834,588,370,76,120,428,352,96,149,207,212,72,92,25,43,181,235,628,391,406,326,257,239,566,398,632,371,1229,569,2163,831,4465,1279,1875,704,4451,1195,4155,1058,3964,1094,2592,932,1147,503,405,288,130,156,0,208,0,208,,216600,15702
0500000US05051,"Garland County, Arkansas",32420,2010,582,463,230,209,0,208,44,82,438,429,444,442,0,208,882,552,1140,597,509,287,1105,652,1004,530,1068,621,2653,841,2334,895,2337,646,1631,526,4682,1208,3647,1196,3068,887,2151,689,1435,730,831,455,65,133,48,73,92,107,,197100,23702
0500000US05069,"Jefferson County, Arkansas",15709,1273,551,395,113,164,737,436,625,366,221,152,121,120,132,182,1088,624,1308,632,788,466,781,442,1130,515,474,369,1343,589,397,277,1490,516,389,276,2221,862,1082,578,470,268,97,140,102,132,49,70,0,208,0,208,0,208,,95500,19066
0500000US05085,"Lonoke County, Arkansas",19771,1676,316,279,178,168,145,250,48,87,162,202,144,143,0,208,499,388,264,218,794,511,1113,558,140,173,431,287,804,406,1534,535,2680,990,1748,628,2899,843,1935,606,2164,725,877,673,876,530,0,208,0,208,0,208,20,35,,184100,16645
0500000US05119,"Pulaski County, Arkansas",98980,3522,1244,540,370,214,729,461,557,401,708,385,353,263,48,81,973,727,1379,523,1491,638,2129,1004,3353,1157,3706,1154,8479,1601,5267,1484,10850,2167,6754,1720,14249,2089,9034,1855,12088,1828,7441,1407,4215,1117,1654,580,1070,461,305,255,534,610,,203900,9052
0500000US05125,"Saline County, Arkansas",38670,1883,920,564,205,201,533,362,117,147,254,268,670,700,0,208,571,745,665,418,209,222,570,412,1156,639,161,138,2686,922,2485,1102,4077,992,3294,856,4919,1196,4083,1014,5936,1244,1600,595,2817,871,273,236,469,636,0,208,0,208,,207700,14461
0500000US05131,"Sebastian County, Arkansas",31350,1883,474,340,405,295,155,153,481,304,23,23,44,47,80,71,514,353,849,545,1058,557,747,456,1146,545,830,425,3332,1069,2290,915,3910,1066,2435,939,4670,1076,3306,1162,2145,748,1011,559,930,499,304,267,178,216,0,208,33,52,,170800,10315
0500000US05143,"Washington County, Arkansas",53798,2841,417,251,189,199,264,198,227,235,0,208,503,340,299,335,112,113,94,113,352,315,165,157,506,346,303,217,2013,1129,1562,735,3724,1346,3522,1061,7945,1429,8123,1243,10757,1631,5540,1080,5119,1188,1323,773,420,276,63,87,256,379,,278900,12574
0500000US05145,"White County, Arkansas",20021,1470,272,213,196,176,541,346,243,192,149,121,400,332,313,233,221,203,338,241,167,153,935,557,628,342,622,386,3759,1067,719,493,2975,1014,2205,858,2026,726,1592,561,838,436,482,285,149,161,201,282,50,81,0,208,0,208,,154300,15033
0500000US06001,"Alameda County, California",328272,5570,2990,826,407,307,352,253,120,143,0,218,50,84,126,119,111,96,806,523,516,369,564,453,859,532,480,312,2148,631,997,395,1750,716,633,376,2832,857,1110,508,3577,1029,9258,1523,46014,3429,66193,3762,90364,4369,51705,3298,44310,2917,,1092500,16214
0500000US06007,"Butte County, California",47263,2552,1051,775,36,77,258,216,193,145,49,82,88,106,281,217,344,292,473,333,126,131,340,283,460,231,406,294,549,311,686,469,567,333,1386,540,2671,920,3950,1035,8748,1491,7615,1335,12346,1742,2474,886,1731,615,243,254,192,179,,412700,20406
0500000US06013,"Contra Costa County, California",285619,5256,2839,906,509,350,0,218,159,180,179,174,291,190,53,89,383,374,950,502,252,221,890,425,1227,763,233,226,1554,671,259,243,1585,647,704,524,1944,858,2271,812,7365,1679,17092,2008,72710,4438,63376,3959,48172,3482,26716,2758,33906,2650,,865800,13993
0500000US06017,"El Dorado County, California",58105,2740,525,423,84,135,67,114,31,49,183,246,128,158,0,218,70,122,452,256,288,245,276,226,116,154,0,218,271,195,189,169,383,256,167,155,634,545,1326,866,5440,1328,7972,1412,16961,1868,12023,1629,6632,1179,2573,928,1314,552,,654000,23282
0500000US06019,"Fresno County, California",179791,5138,2099,762,304,223,222,215,1234,914,453,236,616,359,400,221,749,417,1051,610,1076,545,501,346,1168,669,217,182,1987,676,1944,801,3920,1061,2123,894,12716,1989,19038,2412,46156,3820,35656,3660,32705,3261,8335,1263,3537,878,766,452,818,499,,382500,7319
0500000US06023,"Humboldt County, California",31545,1993,253,139,159,163,0,218,0,218,60,74,211,266,179,227,108,120,340,398,342,329,92,95,670,427,0,218,183,138,241,329,677,359,0,218,1532,557,2078,820,7100,1646,5249,1233,8180,1305,2527,695,816,379,435,327,113,130,,429500,28710
0500000US06025,"Imperial County, California",29870,2016,807,479,85,97,112,134,0,218,200,244,984,533,232,278,194,233,283,251,423,238,101,91,72,83,0,218,703,500,72,122,976,486,1314,696,3282,1049,5896,1596,7392,1501,4362,1225,1111,558,737,517,0,218,347,364,185,215,,293200,14887
0500000US06029,"Kern County, California",172830,4064,2263,786,622,391,244,180,1682,775,611,340,493,417,443,254,1069,391,1004,620,875,540,1680,841,1295,584,736,381,5044,1381,2920,866,5738,1074,6151,1401,20699,2668,19609,2098,44170,3692,28902,3371,18749,2182,4324,1078,1249,483,966,762,1292,631,,330000,6486
0500000US06031,"Kings County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299400,20375
0500000US06033,"Lake County, California",19973,1771,166,169,342,446,93,109,42,77,98,162,6,11,172,173,438,424,456,289,527,495,44,74,284,293,0,218,1591,717,492,362,980,501,431,385,1981,762,1838,763,3223,859,3352,1074,2506,793,634,504,111,138,120,147,46,73,,300200,32523
0500000US06037,"Los Angeles County, California",1552047,14007,19678,2264,1633,515,792,337,1174,480,1415,701,1839,646,713,321,4041,1020,5009,1012,5681,988,4121,1068,4823,1031,4320,973,10667,1894,3236,1052,6413,1472,2220,713,11289,2027,9489,1368,51816,3448,99120,4719,443503,9562,373640,8976,241445,8538,99434,5142,144536,6312,,805600,5475
0500000US06039,"Madera County, California",31400,1856,56,98,54,92,344,290,26,49,0,218,73,133,274,345,62,99,147,169,470,398,0,218,181,203,0,218,689,452,253,232,411,299,336,270,2390,903,3558,903,6638,1410,7266,1694,4926,1026,2019,1113,146,119,524,318,557,427,,396100,21078
0500000US06041,"Marin County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1466500,81852
0500000US06045,"Mendocino County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483400,30653
0500000US06047,"Merced County, California",51369,2805,337,221,403,319,30,52,154,150,165,148,161,150,112,134,42,72,482,300,113,116,93,114,446,549,260,246,220,213,158,183,960,591,440,417,2446,855,4146,1119,16443,2026,12389,1841,8058,1715,2018,607,798,495,179,150,316,236,,388300,9615
0500000US06053,"Monterey County, California",68051,2449,895,445,102,129,99,141,22,39,0,218,0,218,0,218,0,218,108,129,206,243,242,225,350,338,96,124,431,305,408,328,1035,551,110,146,959,608,410,233,3113,807,5346,1548,21602,2079,15738,1826,7788,1319,3288,858,5703,1172,,732500,22926
0500000US06055,"Napa County, California",31585,1583,352,256,63,111,0,218,0,218,33,59,92,145,27,48,0,218,522,468,166,164,23,38,53,54,46,56,1071,479,74,94,189,177,265,149,226,203,914,721,656,326,1094,355,6043,1001,8347,1193,5808,1008,2016,546,3505,857,,866300,33337
0500000US06057,"Nevada County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633300,26538
0500000US06059,"Orange County, California",605552,7983,6405,1063,725,366,210,216,579,380,376,256,563,316,351,284,954,493,1801,835,1056,479,1754,641,2565,793,1647,582,5450,1292,2093,730,4930,1184,1408,839,5111,1238,4606,1041,14373,2296,23004,2665,95019,4552,167377,6430,152795,5813,51383,3366,59017,3435,,940900,7930
0500000US06061,"Placer County, California",118314,2738,1265,721,125,154,163,164,0,218,113,143,158,158,194,166,319,264,541,320,561,407,270,194,235,188,307,281,1114,647,127,155,775,413,462,309,845,524,827,456,4351,967,11094,1689,48494,3120,28844,2517,11143,1742,3230,877,2757,761,,682000,12402
0500000US06065,"Riverside County, California",527528,8696,5906,1312,1565,677,1196,640,1190,519,1436,610,1291,477,1750,828,5590,1262,5419,1530,3251,929,2700,1045,2887,760,1156,537,6587,1451,3364,908,5018,1195,3373,927,12617,1901,15189,2243,49963,3684,86911,4375,204878,6687,72423,4752,18843,1865,5732,969,7293,1246,,555400,6032
0500000US06067,"Sacramento County, California",336714,5317,3453,1047,1526,1074,505,376,606,535,1181,530,1391,637,698,388,2267,766,1291,515,1412,607,1270,1031,612,306,776,350,1892,777,1455,622,2677,887,1080,505,7648,1444,8110,1383,41475,3523,68493,3720,126688,4792,41157,3453,13986,1973,2482,616,2583,754,,536600,7438
0500000US06069,"San Benito County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801200,30373
0500000US06071,"San Bernardino County, California",422060,7309,5066,1010,1461,689,1221,591,1374,804,1279,502,1752,751,869,494,3421,878,3924,1129,2336,671,2486,787,3484,1095,2069,884,4899,1034,2256,712,3138,1091,2982,952,10451,2134,14042,2027,64662,5005,75433,4715,137975,5688,52329,3342,16496,1991,3015,813,3640,962,,504400,9449
0500000US06073,"San Diego County, California",639298,9312,6602,1315,1282,546,1288,627,1137,676,625,384,432,318,457,299,1315,569,3352,1029,1782,741,2182,561,1912,522,1611,618,5108,1004,1464,595,4128,958,3022,1041,6302,1156,4663,898,19174,2353,30341,3144,153957,6183,174706,6048,119494,6471,41653,3105,51309,2988,,846600,7716
0500000US06075,"San Francisco County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343700,52751
0500000US06077,"San Joaquin County, California",153146,3679,1140,552,296,203,111,113,297,342,166,136,292,227,247,200,731,360,462,436,327,194,956,446,150,139,185,194,693,317,222,172,1386,596,1539,841,2967,932,3876,983,23424,2710,29407,3210,53821,3462,21273,2048,6949,1425,1112,476,1117,508,,535800,13484
0500000US06079,"San Luis Obispo County, California",68511,2605,324,216,0,218,0,218,0,218,78,125,270,299,0,218,248,209,114,142,126,153,130,214,301,226,186,184,1379,879,264,285,649,352,29,49,775,471,528,290,3212,772,4260,960,19303,2515,19670,2282,9926,1454,3366,770,3373,1148,,776400,27574
0500000US06081,"San Mateo County, California",153348,3594,983,409,294,297,63,103,174,168,245,285,0,218,48,80,0,218,87,101,242,184,408,326,144,188,254,230,849,396,102,103,615,419,166,137,604,458,561,333,960,363,654,354,7660,1404,14538,1617,40800,2827,26751,2574,56146,2614,,1586500,35092
0500000US06083,"Santa Barbara County, California",76565,3040,1103,512,283,205,203,176,247,196,0,218,125,151,162,198,841,466,49,84,229,177,347,274,498,352,0,218,1062,473,168,122,607,394,306,191,1044,470,1439,615,4010,1047,7805,1421,18142,2128,9327,1287,10351,1517,5677,1109,12540,1355,,744700,38177
0500000US06085,"Santa Clara County, California",357366,5718,4955,1027,435,258,426,296,447,266,182,163,184,165,0,218,202,174,199,191,248,202,665,507,898,427,300,215,1993,642,1156,708,1814,636,1506,828,3095,725,2169,766,5956,1300,3958,932,22025,2202,40839,2744,87956,3874,63427,3074,112331,4348,,1475500,30398
0500000US06087,"Santa Cruz County, California",57911,2304,496,319,201,264,29,49,224,234,0,218,39,72,33,56,0,218,84,107,262,418,282,223,49,83,53,89,299,209,49,82,247,209,276,268,689,436,262,201,2228,757,1798,687,10441,1414,10355,1348,14975,1597,7808,1224,6732,1410,,1013900,43319
0500000US06089,"Shasta County, California",48374,2393,1402,815,242,185,176,183,87,109,163,161,349,346,301,305,310,223,335,251,502,361,115,141,411,379,352,322,1253,702,717,662,1433,609,566,368,3597,1192,4019,935,14254,1891,7121,1189,7461,1147,1701,586,782,347,0,218,725,400,,355100,10969
0500000US06095,"Solano County, California",102884,3664,1093,496,0,218,89,160,0,218,49,82,111,134,0,218,206,195,560,364,616,381,121,149,197,269,242,222,273,235,278,208,450,392,498,552,800,335,281,176,5177,1327,18521,2177,51965,3042,14969,1680,4584,1051,1164,501,640,440,,605300,8446
0500000US06097,"Sonoma County, California",119655,3544,1438,656,54,75,136,171,129,134,95,111,76,90,168,164,76,127,198,186,381,289,280,255,815,498,299,481,1625,660,705,687,1024,433,550,300,1730,680,1318,560,3511,856,5244,1141,37267,2465,32291,2708,17962,1944,6974,1037,5309,957,,771000,18699
0500000US06099,"Stanislaus County, California",109921,3159,2274,1042,185,211,191,205,138,155,247,168,412,316,403,278,1278,608,565,325,331,208,703,404,769,532,549,446,1339,661,336,288,1026,660,468,304,2070,592,3912,1019,24021,2626,27127,2818,31048,2920,5801,1196,2981,712,320,184,1427,564,,450700,9419
