GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,B25075_026E,B25075_026M,B25075_027E,B25075_027M,Unnamed: 56,B25077_001E,B25077_001M
0500000US01077,"Lauderdale County, Alabama",26651,1577,1140,758,131,172,393,335,287,247,501,387,128,111,95,91,1212,613,762,395,1271,505,1801,653,1739,679,1030,499,2805,760,2950,772,2029,641,1935,600,2505,782,1654,520,833,504,561,486,502,359,329,260,10,17,0,192,48,86,,125300,10835
0500000US01081,"Lee County, Alabama",33789,2418,994,587,787,548,1201,532,372,436,262,233,80,100,60,74,460,295,981,544,482,325,795,380,1471,824,545,346,2984,846,2312,583,4082,994,2371,657,4174,1043,3147,901,3630,985,1465,560,850,446,138,168,109,183,0,192,37,63,,169000,8774
0500000US01083,"Limestone County, Alabama",25213,1389,626,531,358,343,176,240,24,42,394,358,568,383,45,69,191,211,680,382,1326,524,716,403,1542,636,1086,620,2067,716,2531,734,2706,706,1385,645,3510,876,2015,802,1960,675,712,395,243,194,246,245,71,118,0,192,35,60,,152600,11893
0500000US01089,"Madison County, Alabama",93681,3017,1553,745,638,304,192,127,443,361,614,359,700,329,251,218,1149,450,1857,645,2994,862,3721,889,3617,866,3214,811,7250,1104,8011,1217,9833,1404,7394,1314,12605,1714,9193,1601,9489,1222,4215,1203,3039,834,816,363,872,530,0,192,21,35,,177700,7182
0500000US01095,"Marshall County, Alabama",24887,1400,688,379,95,128,537,332,196,197,58,63,133,131,146,144,1199,628,1115,564,1521,564,1696,813,1134,465,1283,430,2900,755,2351,660,2039,616,1114,410,1681,544,1197,426,1452,553,1182,563,500,271,205,168,290,300,65,112,110,178,,122800,10726
0500000US01097,"Mobile County, Alabama",100028,2930,2335,775,802,347,966,419,1933,697,1024,686,1554,707,1007,440,2746,657,3696,953,3891,976,7516,1113,6528,1129,5492,1013,12865,1226,11077,1631,8644,1306,7476,1401,7311,1290,4450,918,4388,784,1306,686,1567,582,908,403,325,220,0,192,221,219,,120500,4583
0500000US01101,"Montgomery County, Alabama",51321,2484,1258,430,644,344,489,246,859,436,917,438,441,225,435,236,2356,684,1442,470,2568,699,3509,931,3018,726,2021,693,6439,1341,5519,1195,4182,973,2676,712,3356,679,2589,648,3691,869,1468,576,743,364,367,245,242,169,92,109,0,192,,122100,5939
0500000US01103,"Morgan County, Alabama",33630,1838,1125,516,147,147,375,299,416,298,90,113,879,491,135,168,434,238,1242,578,1359,616,2321,772,2254,719,1497,517,3400,926,4091,860,3403,754,2773,981,2847,599,2058,748,1677,530,720,322,257,186,0,192,130,161,0,192,0,192,,132000,9137
0500000US01115,"St. Clair County, Alabama",26594,1448,279,300,154,184,931,521,264,195,229,209,179,167,616,555,936,424,329,279,1592,775,718,342,571,338,1417,549,1607,605,2836,956,5321,1202,1905,801,2714,878,1140,553,1435,549,878,590,204,204,265,333,74,131,0,192,0,192,,153000,6087
0500000US01117,"Shelby County, Alabama",60785,2061,848,575,552,359,373,282,549,343,170,149,289,229,402,321,444,279,397,269,750,287,1421,574,946,415,1215,475,4281,881,5089,896,7585,1012,5689,1000,8152,1218,6065,981,8163,1276,3154,818,2778,789,1130,505,94,90,0,192,249,271,,197300,6986
0500000US01121,"Talladega County, Alabama",21178,1260,1602,669,601,398,459,294,343,332,245,174,406,405,80,97,997,492,1054,429,979,558,1480,582,1033,466,1442,657,2713,507,1347,601,2221,808,673,334,1132,631,935,429,1021,406,122,119,160,138,73,125,60,100,0,192,0,192,,99100,8701
0500000US01125,"Tuscaloosa County, Alabama",44522,2060,1424,566,124,152,680,385,243,204,364,261,520,282,143,124,427,376,929,385,1383,483,1399,421,1292,464,1521,530,3220,674,4568,1147,6856,1227,3084,762,5748,1151,3512,789,3786,944,1365,484,1053,465,396,209,325,244,60,95,100,116,,164700,5426
0500000US01127,"Walker County, Alabama",18184,1215,712,341,428,279,714,411,506,287,849,393,358,209,406,323,896,367,1078,383,697,318,1096,439,1323,445,543,260,1807,555,891,386,1645,518,1265,530,950,379,793,392,812,455,125,169,233,210,57,96,0,192,0,192,0,192,,90500,12719
0500000US02020,"Anchorage Municipality, Alaska",64401,2446,224,176,165,197,137,163,1068,743,924,547,474,464,250,273,155,180,271,331,360,311,109,142,269,205,124,150,2387,892,1575,759,2129,711,2373,885,8382,1422,10435,1598,15328,1733,9702,1328,4935,807,2016,723,127,150,275,187,207,199,,302500,10833
0500000US02090,"Fairbanks North Star Borough, Alaska",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229300,10257
0500000US02170,"Matanuska-Susitna Borough, Alaska",23288,771,117,85,102,81,66,80,0,149,27,43,121,103,211,138,283,174,273,149,192,115,175,130,136,95,149,172,585,169,696,219,2255,546,2385,475,5361,619,3710,549,3973,551,1275,344,1096,261,39,65,15,24,13,22,33,54,,236100,6108
0500000US04001,"Apache County, Arizona",14926,749,1585,359,992,256,689,223,422,198,540,218,1138,319,299,169,1075,288,856,224,734,237,449,297,1250,302,463,183,1687,633,418,215,468,229,208,214,580,330,352,223,339,154,258,242,89,77,35,55,0,201,0,201,0,201,,58400,7714
0500000US04003,"Cochise County, Arizona",33958,1823,531,320,44,71,176,130,310,185,272,209,327,283,392,331,1209,554,1241,448,1245,453,1502,588,2429,676,1216,494,3463,931,2988,723,3222,856,3203,1065,4216,892,2903,827,1319,437,699,374,854,613,123,93,9,14,9,15,56,100,,146900,9607
0500000US04005,"Coconino County, Arizona",28050,1495,961,325,384,201,802,419,576,285,450,517,501,211,290,178,654,329,649,265,519,295,552,288,478,226,242,157,648,260,590,337,2368,641,1587,543,3103,801,2743,736,3663,668,2537,706,2774,768,424,267,209,174,79,131,267,213,,228600,15946
0500000US04013,"Maricopa County, Arizona",876902,10221,11981,1234,6465,918,5829,966,4984,984,3786,914,4371,987,2619,728,5826,823,9125,1301,10106,1122,13322,1820,17502,1845,14124,1731,52618,3275,56509,3403,79640,3619,69333,3823,124046,4522,98782,4971,133206,4965,58168,3328,57892,3133,18272,2017,10614,1271,3215,922,4567,926,,228300,2369
0500000US04015,"Mohave County, Arizona",56287,2915,1024,546,892,534,644,496,803,507,666,354,1171,575,617,362,2070,739,2119,784,2391,764,2909,833,3679,974,1088,445,5953,1116,3683,1005,7239,1207,3101,764,6402,1471,3125,926,3355,854,1909,687,820,393,416,315,0,201,175,190,36,59,,139400,10963
0500000US04017,"Navajo County, Arizona",23414,1403,1005,336,379,251,247,177,453,205,298,163,567,252,109,102,1224,364,1312,414,840,331,1473,510,1065,395,806,315,2310,552,1516,511,2665,586,1719,491,1368,422,1479,574,1246,500,606,276,298,322,180,227,37,63,79,57,133,132,,120900,10339
0500000US04019,"Pima County, Arizona",240567,4648,7119,1480,2495,690,1359,538,2588,892,2015,667,1209,485,1435,528,3529,872,5119,937,6302,1306,5786,1090,8355,1412,7319,1304,23592,2088,23867,2008,28570,2888,17325,1982,27600,2213,18072,1665,20873,1782,10032,1306,9735,1085,3683,894,1524,604,327,202,737,446,,165900,2540
0500000US04021,"Pinal County, Arizona",96142,3235,1879,653,1147,432,972,629,1536,514,1133,444,1788,646,1060,457,1578,521,3300,957,4015,934,2815,824,3504,884,2484,714,8480,1557,9043,1351,12923,1728,9411,1563,10281,1622,7068,1467,5938,895,3526,890,1672,680,219,193,190,181,108,136,72,92,,156500,4785
0500000US04025,"Yavapai County, Arizona",66820,3222,880,547,358,270,481,374,600,551,141,163,648,406,188,168,745,384,1758,711,1007,473,1560,493,2040,747,1696,667,3060,967,3916,965,5355,1328,5604,1313,10342,1672,6365,1187,9498,1526,4228,970,3459,822,1586,722,1039,748,224,189,42,59,,216300,9430
0500000US04027,"Yuma County, Arizona",46863,2170,1620,626,359,211,700,365,569,333,795,400,661,406,521,232,752,408,1418,572,1889,499,1693,598,2866,883,3050,843,8412,1380,5460,1169,5148,1375,3083,835,3184,820,1761,609,1951,595,361,234,284,206,173,124,114,122,0,201,39,63,,119400,4108
0500000US05007,"Benton County, Arkansas",60968,2237,538,349,451,298,154,170,326,340,141,120,162,132,375,258,596,386,1172,417,879,395,1606,541,3202,874,1924,646,8379,1316,6608,1035,6146,1106,4380,902,6849,1206,4696,965,5860,902,2308,796,3128,1070,394,348,579,425,16,26,99,143,,166200,6935
0500000US05031,"Craighead County, Arkansas",23492,1772,168,160,193,157,294,205,198,157,310,247,187,135,244,268,301,180,1025,481,1025,464,671,303,1378,613,2029,1053,2650,766,3398,779,2472,862,1375,643,1706,558,1486,507,1203,632,219,207,395,399,135,204,208,196,150,186,72,123,,132900,8780
0500000US05045,"Faulkner County, Arkansas",27805,1683,460,300,52,67,254,203,155,123,131,134,142,169,560,364,455,277,375,318,549,284,1121,414,856,366,774,459,3604,881,2554,749,4344,996,2052,607,2774,818,2482,861,2513,771,729,498,539,333,160,202,56,90,85,140,29,48,,160700,6513
0500000US05051,"Garland County, Arkansas",26398,1756,300,226,381,267,93,110,238,223,536,418,934,595,494,436,1161,462,1314,604,591,296,1077,475,1171,510,822,482,3212,1050,2308,526,2777,745,1876,725,2229,611,642,306,1159,477,1874,805,958,511,100,120,151,187,0,190,0,190,,134500,15584
0500000US05069,"Jefferson County, Arkansas",16398,1204,254,212,270,227,292,211,543,430,921,466,302,205,690,437,1293,500,959,347,1207,455,1442,512,1555,549,805,467,1168,403,1183,482,752,296,909,545,823,405,442,256,187,187,29,51,119,155,41,66,0,190,0,190,212,207,,80200,5999
0500000US05085,"Lonoke County, Arkansas",18510,1327,277,317,114,117,286,317,51,61,307,218,56,68,200,219,325,213,321,230,181,130,816,419,986,399,478,285,2485,788,3470,992,2905,803,1844,660,1425,673,634,337,665,314,412,287,224,185,0,190,0,190,0,190,48,83,,142100,7138
0500000US05119,"Pulaski County, Arkansas",90532,3124,1078,472,756,324,257,181,387,247,793,406,1007,469,845,493,2426,677,4663,1025,2900,859,2297,662,5088,1038,4247,822,8577,1270,8807,1260,8798,1309,7504,1430,9905,1324,5347,1115,6932,1328,2864,721,2673,791,1206,485,581,354,442,391,152,154,,153200,4846
0500000US05125,"Saline County, Arkansas",33203,1637,495,354,436,242,84,90,440,268,335,293,587,340,262,197,409,314,1229,611,968,421,1151,619,1041,550,893,419,4390,889,4368,956,3856,836,3009,876,3895,880,2340,718,1408,516,497,276,518,379,117,139,475,494,0,190,0,190,,147200,7627
0500000US05131,"Sebastian County, Arkansas",29874,1553,300,244,581,444,92,123,219,193,395,403,558,383,150,126,524,379,1709,668,1022,347,2090,736,2344,709,1555,590,4966,1129,2797,701,2712,821,1557,611,2093,650,2496,918,532,278,537,317,584,320,61,83,0,190,0,190,0,190,,117100,5145
0500000US05143,"Washington County, Arkansas",43793,2313,406,386,200,172,345,243,0,190,225,215,112,111,332,290,667,451,866,387,887,501,996,493,1644,571,2268,778,4126,1066,6651,1191,5633,1093,3884,960,4028,954,3881,979,2866,844,1334,462,1269,536,594,378,240,210,92,119,247,207,,159600,7421
0500000US05145,"White County, Arkansas",18450,1489,368,283,478,403,177,166,925,509,276,221,471,300,277,357,778,504,429,216,889,457,1286,482,1137,415,1325,641,2092,639,1958,602,2141,761,622,410,965,523,837,423,549,384,226,283,143,136,95,111,6,12,0,190,0,190,,104900,11348
0500000US06001,"Alameda County, California",300205,4712,2486,814,103,137,176,159,310,231,104,105,437,320,0,201,453,208,530,224,1227,483,299,173,794,349,416,243,2509,848,933,377,2256,686,1122,425,5828,1133,6768,975,25958,2301,37273,2358,95893,3660,64438,2668,32438,2178,8742,1048,8712,1226,,656700,5961
0500000US06007,"Butte County, California",49074,1818,689,287,433,271,611,373,158,129,389,247,597,342,351,257,599,338,398,247,287,230,692,339,906,416,755,339,2175,656,1861,535,4209,836,2442,768,7483,1308,7332,1212,7923,1131,3492,841,3502,793,1400,656,177,173,71,120,142,157,,246700,9668
0500000US06013,"Contra Costa County, California",251343,4990,1709,657,347,306,274,300,531,347,532,399,707,388,441,350,652,336,693,367,274,209,1147,635,285,286,761,412,1661,647,1051,501,3113,834,3464,989,10015,1527,12766,1498,41190,2975,38937,2510,56927,2881,33135,2322,27390,2609,7704,1193,5637,1094,,522500,12823
0500000US06017,"El Dorado County, California",52967,2291,750,405,79,130,219,220,221,260,0,201,323,305,62,105,288,237,165,171,484,502,335,248,285,258,323,310,886,475,494,305,888,515,936,441,4569,861,3565,810,10377,1171,9418,1204,13611,1586,3440,922,807,342,374,200,68,80,,413100,15832
0500000US06019,"Fresno County, California",158419,3706,1662,678,1136,656,946,581,583,319,669,286,486,320,408,219,1360,585,979,419,986,388,1120,401,3463,683,3976,846,10065,1512,11620,1522,18088,2038,11761,1574,24653,2259,21103,1747,22676,2347,10150,1436,7217,1071,1739,504,1181,469,136,142,256,180,,220100,4800
0500000US06023,"Humboldt County, California",29809,1731,598,323,500,381,100,170,94,156,269,219,24,38,79,93,131,120,360,264,225,223,93,90,458,373,225,203,733,325,247,200,1328,551,1819,725,4958,983,4682,927,6082,927,2151,604,3464,787,659,263,192,190,66,101,272,421,,278400,12545
0500000US06025,"Imperial County, California",25428,1929,643,430,237,189,197,209,346,217,228,154,113,162,196,226,654,404,209,217,616,342,508,257,304,188,366,264,2694,755,1793,670,4762,1139,1377,459,4624,1072,2558,874,2213,732,426,382,133,143,173,228,0,201,0,201,58,103,,169000,5118
0500000US06029,"Kern County, California",148991,4398,1324,561,947,646,567,282,958,432,758,399,535,284,430,252,785,473,2861,727,2993,808,2388,781,5857,1214,4313,1179,11407,1570,10448,1657,18068,2310,11165,1811,23559,2147,18038,2058,17008,2251,6081,1165,5615,1051,1513,576,451,292,357,276,565,431,,197100,6541
0500000US06031,"Kings County, California",20574,1676,347,299,44,74,174,224,154,166,25,43,136,208,116,163,74,108,350,216,586,344,565,400,791,431,402,315,1875,656,1423,542,2499,684,2256,822,2702,888,2548,738,2278,774,721,273,471,257,0,201,37,51,0,201,0,201,,183000,10686
0500000US06033,"Lake County, California",16846,1294,472,394,534,401,44,71,453,282,150,201,44,75,0,201,725,579,739,408,372,302,175,147,365,280,415,303,2077,730,1035,514,1168,626,1188,557,1411,609,1857,762,1460,490,1255,580,466,283,126,159,86,145,31,56,198,297,,167600,20950
0500000US06037,"Los Angeles County, California",1486408,12066,9017,1070,1908,644,1777,499,3152,694,2237,555,3095,706,3213,660,5532,1027,4863,718,4436,862,3926,652,3329,800,2189,451,9804,1034,8799,1359,17775,2079,14502,1548,53857,2899,75741,3421,252643,5812,268907,5854,377223,7712,157435,4940,99549,4287,41043,2708,60456,2954,,497200,2638
0500000US06039,"Madera County, California",27947,1977,215,350,452,293,113,147,109,133,0,201,66,113,46,77,417,345,81,132,622,430,199,167,660,298,491,308,1015,590,1155,549,2062,600,2740,807,5385,1187,3487,871,5465,1447,1307,431,1191,421,397,303,99,97,86,115,87,108,,232800,12859
0500000US06041,"Marin County, California",67292,2330,450,286,0,201,360,287,178,286,84,139,71,116,0,201,0,201,85,101,51,86,195,278,133,155,128,138,167,209,339,307,267,221,0,201,658,356,713,355,3481,980,3112,753,12862,1432,16474,1610,13772,1639,6249,1282,7463,1061,,906500,21505
0500000US06045,"Mendocino County, California",20416,1471,77,107,334,297,0,201,98,103,167,130,544,465,151,139,358,301,204,207,56,112,243,156,0,201,277,311,557,362,161,167,800,435,290,258,2020,821,1829,611,4591,910,2653,723,3234,732,1078,402,483,223,72,70,139,145,,344500,21424
0500000US06047,"Merced County, California",40476,2020,261,225,392,269,409,269,110,107,113,108,455,257,72,120,227,253,422,336,296,200,554,363,1043,668,866,410,1577,520,3708,887,4967,882,3695,891,5310,1223,5066,1106,5492,1086,1958,606,1979,619,589,354,654,341,40,65,221,178,,210100,14256
0500000US06053,"Monterey County, California",62257,2545,539,314,589,429,319,244,239,187,144,136,101,125,90,111,457,308,292,190,297,235,477,239,243,176,190,159,680,285,276,196,813,309,804,392,4720,944,5340,855,12146,1389,8164,1225,10965,1392,6039,988,4866,894,1601,555,1866,542,,429100,17871
0500000US06055,"Napa County, California",30665,1478,195,165,259,390,111,129,39,67,0,201,99,125,0,201,221,155,312,254,262,203,291,288,394,276,70,85,480,229,309,195,130,120,217,147,407,206,541,276,3543,816,5398,812,9192,1053,3057,613,2026,568,1197,376,1915,420,,555900,25783
0500000US06057,"Nevada County, California",29707,1719,224,195,187,191,31,53,0,201,66,112,368,266,177,157,225,201,164,158,44,73,54,65,70,84,103,129,380,285,194,178,786,406,177,154,3293,1031,3232,786,6087,959,6029,1291,5096,1168,2197,889,370,243,128,153,25,45,,383400,21361
0500000US06059,"Orange County, California",578950,7203,3131,685,638,331,220,216,971,426,1024,436,1513,498,996,424,2584,620,3955,910,2683,982,2035,640,1672,610,1537,599,2988,705,2524,656,4730,1103,4142,1047,11246,1518,13231,1536,46826,2848,78984,3863,203202,5320,103484,4436,49459,2768,15298,1905,19877,2197,,625300,4828
0500000US06061,"Placer County, California",94589,2563,500,287,263,247,21,36,217,261,182,107,115,98,554,419,429,285,129,135,247,192,212,191,193,150,258,200,1190,601,626,488,1411,540,1546,523,5108,877,7353,1141,25271,2001,19906,1818,20465,1820,5022,920,2368,693,485,306,518,314,,407400,10211
0500000US06065,"Riverside County, California",457212,6275,6041,1104,2449,672,3878,996,2686,812,2604,681,2781,818,2078,718,3132,803,2638,669,2891,761,2471,662,3643,797,3264,747,12165,1587,11316,1375,21641,2132,16408,1843,56810,3751,55588,3579,111340,5055,64752,4185,47558,2900,9855,1197,5133,1015,1628,557,2462,544,,312700,4096
0500000US06067,"Sacramento County, California",287599,4353,3316,978,725,401,1343,476,537,314,1267,492,766,386,670,293,1080,488,1037,511,1169,484,891,370,1648,489,1648,530,6249,1014,7988,1222,14554,1665,15011,1757,39844,2546,43226,2669,68236,3048,35588,2532,30939,2051,6252,1000,2039,597,768,344,808,326,,301200,4541
0500000US06071,"San Bernardino County, California",359920,6340,3010,761,3018,870,1909,583,1909,675,1329,481,2625,728,1905,567,3293,815,3918,915,2523,628,3542,979,3978,843,4605,1107,13668,1778,12776,1908,23364,2546,20991,2145,45602,4015,41490,3039,69611,3735,41749,2767,38563,2423,9676,1435,2876,763,672,300,1318,536,,281300,4591
0500000US06073,"San Diego County, California",579465,7414,5255,1165,1905,796,1269,510,1424,480,1469,521,1830,740,1351,506,2007,646,2553,706,3174,1034,2551,740,2270,640,1511,467,6013,1268,3265,788,6764,1286,5622,1317,20060,1925,26290,1969,98238,4717,110494,4296,159096,5613,59494,2757,32940,2336,10027,1377,12593,1727,,485900,4165
0500000US06075,"San Francisco County, California",127804,4000,1243,502,55,92,0,201,0,201,0,201,53,105,23,39,204,199,78,91,162,129,357,238,315,255,316,232,556,326,48,79,471,311,206,173,623,377,967,520,2016,572,4410,1315,27414,2017,31852,2896,29531,2222,11775,1325,15129,1731,,941400,16767
0500000US06077,"San Joaquin County, California",122644,3434,1571,602,624,325,267,204,965,494,665,387,334,214,314,199,579,235,826,378,393,268,1288,481,2094,711,1342,514,4559,781,4851,816,9635,1206,5734,986,15249,1716,17641,1991,23743,2142,14497,1733,11778,1369,2225,599,747,323,248,219,475,266,,278400,5774
0500000US06079,"San Luis Obispo County, California",61742,2579,383,216,140,143,0,201,45,75,145,163,260,182,124,102,176,162,357,276,173,157,274,298,190,184,42,71,1148,538,357,244,762,352,279,245,1949,742,2769,825,11714,1660,8972,1173,18631,1992,6104,957,4692,892,1067,397,989,495,,508200,23519
0500000US06081,"San Mateo County, California",156856,3243,1058,351,103,131,103,128,0,201,0,201,208,194,0,201,240,184,495,299,43,71,209,226,331,218,141,130,828,324,216,191,547,285,169,131,754,383,1130,507,3575,884,6143,1066,38570,2269,35147,2874,32468,2165,15080,1468,19298,1553,,917600,14632
0500000US06083,"Santa Barbara County, California",73953,2913,587,323,216,162,187,163,321,200,225,280,209,184,62,101,222,181,479,315,202,131,323,288,249,226,680,451,741,320,683,320,1145,466,763,351,4955,826,6053,912,11680,1497,4710,803,12002,1613,12695,1555,6647,1203,2495,609,5422,884,,547600,34367
0500000US06085,"Santa Clara County, California",355812,6149,1921,542,574,366,75,125,281,175,647,413,569,401,48,80,935,434,1348,495,1194,517,1317,562,1541,535,497,298,3042,747,1647,514,1815,676,1216,426,3071,828,2928,681,11866,1513,21070,2029,92906,4008,78938,3351,61551,3272,28075,2025,36740,2246,,836800,9585
0500000US06087,"Santa Cruz County, California",51705,2292,388,431,119,132,76,132,47,61,163,167,78,124,0,201,51,85,92,114,165,184,121,149,138,143,223,204,855,648,410,396,978,402,229,185,968,405,1217,471,4068,1045,5879,1126,14243,1352,13889,1529,4975,873,1426,562,907,425,,668300,24191
0500000US06089,"Shasta County, California",42946,1935,1462,583,473,291,694,440,37,53,65,80,92,104,184,186,253,252,472,302,334,210,467,291,879,463,697,374,1950,545,1359,416,3339,793,3835,786,6271,1075,6525,1032,7895,935,2936,666,1792,563,391,228,358,282,157,179,29,35,,238900,9917
0500000US06095,"Solano County, California",87717,2709,714,318,321,272,146,121,769,544,303,261,190,215,53,87,279,260,337,202,556,287,410,277,383,405,549,425,974,422,1558,516,2844,816,1727,528,9705,1387,11113,1251,24338,2140,15712,1615,11556,1318,1719,515,770,338,113,184,578,405,,344900,6398
