GEO_ID,NAME,B25075_001E,B25075_001M,B25075_002E,B25075_002M,B25075_003E,B25075_003M,B25075_004E,B25075_004M,B25075_005E,B25075_005M,B25075_006E,B25075_006M,B25075_007E,B25075_007M,B25075_008E,B25075_008M,B25075_009E,B25075_009M,B25075_010E,B25075_010M,B25075_011E,B25075_011M,B25075_012E,B25075_012M,B25075_013E,B25075_013M,B25075_014E,B25075_014M,B25075_015E,B25075_015M,B25075_016E,B25075_016M,B25075_017E,B25075_017M,B25075_018E,B25075_018M,B25075_019E,B25075_019M,B25075_020E,B25075_020M,B25075_021E,B25075_021M,B25075_022E,B25075_022M,B25075_023E,B25075_023M,B25075_024E,B25075_024M,B25075_025E,B25075_025M,B25075_026E,B25075_026M,B25075_027E,B25075_027M,Unnamed: 56,B25077_001E,B25077_001M
0500000US01077,"Lauderdale County, Alabama",25600,1692,695,435,145,143,97,111,222,227,49,84,48,85,65,99,712,469,610,360,410,261,979,541,2128,831,657,396,1955,775,1282,520,2720,852,1924,735,3014,1020,2207,891,3420,1011,1158,600,281,231,589,447,225,276,0,216,8,14,,175300,15222
0500000US01081,"Lee County, Alabama",43635,2507,648,474,851,607,1058,652,981,700,375,364,103,125,50,65,1619,981,760,460,1046,592,625,516,512,416,817,631,2474,1125,4198,1314,3307,1214,2059,850,4775,1393,3713,956,7490,1557,2693,915,1820,751,1108,647,335,351,0,216,218,268,,203500,22660
0500000US01083,"Limestone County, Alabama",30424,1940,324,297,306,462,469,363,177,205,1098,836,232,365,20,26,47,77,185,260,158,279,262,242,1445,832,261,312,1831,665,1556,762,2216,896,1976,792,5626,1498,2774,1097,4782,1332,1613,773,2435,1141,564,473,67,105,0,216,0,216,,223500,14415
0500000US01089,"Madison County, Alabama",115756,3333,1018,450,151,192,296,351,128,148,304,273,987,671,457,342,681,409,794,449,2454,933,1573,784,3194,980,2351,896,5444,1305,4169,1435,9705,1710,7926,1818,14890,2352,14777,2357,21058,2603,9398,1735,10247,2227,2467,804,838,696,80,98,369,310,,254600,10508
0500000US01095,"Marshall County, Alabama",26990,1592,611,465,484,453,596,539,586,431,79,100,249,262,183,183,582,462,366,249,1056,647,936,587,1084,454,1334,632,2844,931,1866,573,2433,621,1659,606,3368,1005,1921,638,2039,648,661,307,1564,650,322,458,15,20,52,75,100,154,,156600,16659
0500000US01097,"Mobile County, Alabama",104499,3616,2196,1025,1094,562,1329,514,1197,470,877,434,917,446,654,589,2050,710,2578,850,4083,1044,3779,1040,3773,982,2466,872,9496,1578,11592,1510,11024,1987,9365,2000,12595,1804,8352,1492,7466,1581,2585,676,3129,822,1458,479,388,299,0,216,56,95,,159500,6241
0500000US01101,"Montgomery County, Alabama",55156,2441,728,388,363,235,497,327,614,413,237,302,332,264,743,478,2415,799,1316,631,1447,596,2393,899,4061,1076,1956,695,5168,1377,6360,1631,4108,1089,3661,1287,4324,1141,3134,1055,5544,1344,3047,870,1725,613,431,260,438,465,92,152,22,36,,145900,7539
0500000US01103,"Morgan County, Alabama",35056,2024,636,400,356,415,269,206,59,83,0,216,141,140,0,216,599,445,1248,731,1122,456,1195,556,723,372,1073,475,4250,1238,2727,1030,3931,1283,2107,753,4106,1001,3323,969,4227,977,1460,681,998,533,191,257,48,85,88,161,179,211,,169900,9384
0500000US01115,"St. Clair County, Alabama",26306,1888,636,545,483,443,42,71,719,505,169,209,149,253,39,78,398,387,388,300,56,57,881,549,740,516,754,598,2479,1092,1488,833,2627,849,1496,636,3528,1083,1838,734,3847,1352,1705,832,1430,868,215,234,0,216,106,173,93,154,,193500,24356
0500000US01117,"Shelby County, Alabama",70581,1941,1092,633,1071,744,620,420,202,159,162,211,91,149,0,216,102,131,484,252,253,220,548,398,496,327,620,428,2263,834,2556,768,4268,932,3579,886,10692,1659,10512,1917,13343,1603,8427,1359,5933,1404,2436,959,584,377,123,160,124,163,,279500,9068
0500000US01121,"Talladega County, Alabama",24634,1591,1011,625,462,335,513,409,1137,695,797,639,451,592,398,543,734,394,624,400,1129,603,1108,557,1812,831,1823,772,2337,955,1176,670,2472,802,836,373,2403,775,571,370,1353,663,688,412,647,422,0,216,53,86,0,216,99,141,,103400,14222
0500000US01125,"Tuscaloosa County, Alabama",53547,2713,1369,609,840,534,300,323,289,240,382,309,196,208,844,551,896,668,620,377,158,210,748,492,383,265,733,486,4247,1079,2580,828,5823,1338,4489,1118,6710,1409,7179,1592,6877,1367,3893,1239,3070,953,472,362,70,119,99,118,280,274,,214000,13294
0500000US02020,"Anchorage Municipality, Alaska",69699,2814,573,450,533,461,198,162,456,344,145,180,292,364,210,212,173,242,0,184,184,201,95,127,475,326,157,157,1071,611,1368,745,2417,741,1231,680,7075,1461,9319,1906,19225,2092,11327,1822,9800,1646,2225,725,510,336,164,181,476,352,,346200,9741
0500000US02090,"Fairbanks North Star Borough, Alaska",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265900,22247
0500000US02170,"Matanuska-Susitna Borough, Alaska",32385,1127,146,139,0,184,196,149,168,137,23,40,154,151,0,184,125,116,37,59,87,121,162,118,421,205,267,186,815,399,751,314,1346,423,1919,466,5419,895,5454,857,7790,932,3973,769,2483,530,627,374,0,184,0,184,22,36,,288100,9208
0500000US04001,"Apache County, Arizona",15595,828,1951,517,995,308,625,232,631,329,514,179,370,155,114,98,696,252,1057,324,1037,353,695,289,642,257,437,285,504,257,600,318,670,354,309,197,1218,438,638,400,856,490,532,395,403,399,101,132,0,224,0,224,0,224,,68100,5000
0500000US04003,"Cochise County, Arizona",36219,1877,1685,681,269,230,305,356,202,187,877,556,572,432,124,141,449,272,357,228,936,403,781,480,946,418,916,401,2732,848,3617,850,3344,879,3426,1022,4820,1023,3593,1011,4130,1036,812,432,1005,544,144,142,38,61,0,224,139,237,,175000,9806
0500000US04005,"Coconino County, Arizona",32274,1639,623,381,245,267,282,188,609,380,82,82,792,346,154,186,712,266,695,349,698,285,235,224,591,240,49,82,491,304,198,203,803,294,399,250,855,524,1950,824,6040,1492,4927,1203,7198,1392,2026,754,1319,771,99,118,202,192,,393900,25828
0500000US04013,"Maricopa County, Arizona",1124423,11341,16932,2190,5314,1114,4411,1123,4671,1059,4275,1012,4236,1090,4276,1045,5590,1194,3967,902,2713,841,3461,853,5298,1394,2125,873,12486,1953,11042,1971,23759,2457,23442,2639,86620,4877,119099,5764,261800,8673,189479,7223,209638,6895,66644,4228,28313,2400,10059,1650,14773,1970,,383500,3380
0500000US04015,"Mohave County, Arizona",75418,2851,1465,863,828,842,1066,733,887,527,265,270,378,408,531,365,1258,836,1366,820,1319,714,1454,738,1897,862,1069,642,4430,1367,3679,1661,3659,1017,4612,1686,7499,1225,7905,2037,12772,1996,7056,1821,6634,1370,1825,709,1034,680,46,72,484,404,,250300,17644
0500000US04017,"Navajo County, Arizona",30131,1610,868,605,1141,451,360,379,1297,562,567,407,434,301,266,231,1121,366,1285,494,936,403,934,475,1044,446,704,333,1911,686,934,437,2856,679,950,523,2894,709,2533,852,3000,723,2221,663,1044,491,751,388,80,115,0,224,0,224,,161100,8153
0500000US04019,"Pima County, Arizona",279980,5247,7859,1522,2709,737,1662,576,1656,515,2399,822,2061,603,828,482,2764,804,2011,719,1310,600,2708,849,3794,1012,3349,932,9334,1631,10305,1680,17231,1880,17158,2228,42463,3477,36259,2953,52051,3359,24079,2339,23389,2281,7209,1250,3453,780,803,379,1136,400,,261600,4792
0500000US04021,"Pinal County, Arizona",126183,3568,2309,1031,1074,546,906,678,1433,636,950,629,1875,940,627,420,1138,658,1724,639,1111,581,1853,710,1149,561,1236,673,3578,895,2831,884,6058,1602,4656,1168,11950,1953,14963,2025,35237,3614,16261,2094,9487,1841,2492,877,983,622,173,250,129,155,,304700,8432
0500000US04025,"Yavapai County, Arizona",84686,2665,344,278,1005,677,110,187,484,326,613,372,861,465,638,561,207,266,454,397,927,540,471,361,729,481,727,632,1633,768,1479,696,3362,1363,1633,733,7817,1666,7687,1501,18047,2489,13822,2417,14629,2457,4316,1044,1572,696,163,223,956,568,,361900,13143
0500000US04027,"Yuma County, Arizona",52569,2600,1489,617,604,470,887,589,629,298,1238,749,235,172,485,300,1276,599,947,453,1067,638,1379,738,1505,726,866,553,3637,903,3268,1292,8316,1706,3905,1183,7189,1408,5168,1182,5676,1066,1187,529,1352,511,72,91,192,269,0,224,0,224,,170400,5076
0500000US05007,"Benton County, Arkansas",72972,2798,353,262,1194,599,125,165,140,140,134,196,145,164,186,181,633,446,548,453,652,471,607,515,653,390,669,382,2252,743,3933,993,8156,1399,6774,1480,9821,1639,9425,1547,11414,1622,6255,1229,5473,1084,1888,602,1117,649,296,412,129,155,,247500,10546
0500000US05031,"Craighead County, Arkansas",27265,2201,142,194,78,112,143,237,63,103,0,213,183,199,104,124,96,105,273,217,512,341,536,370,1041,613,1249,718,2447,980,2936,1168,3580,1134,2644,991,2798,999,2221,929,3100,1010,1292,692,1164,549,368,440,295,433,0,213,0,213,,177400,13663
0500000US05045,"Faulkner County, Arkansas",29945,1757,355,294,234,187,123,133,88,114,0,213,109,181,0,213,358,444,188,257,447,353,799,535,627,339,1017,769,1237,584,2367,826,2722,835,3884,1268,4615,893,3980,1085,3888,967,806,311,1504,526,419,476,97,118,0,213,81,138,,204500,13551
0500000US05051,"Garland County, Arkansas",29204,2125,834,412,171,172,114,149,112,129,369,288,696,695,304,259,160,207,418,277,617,493,1519,854,755,446,768,462,1876,850,4148,1489,3774,1005,1350,458,4531,1430,1643,594,2526,880,1030,497,1119,546,121,162,82,136,82,138,85,107,,161500,9552
0500000US05069,"Jefferson County, Arkansas",15172,1498,221,206,264,314,104,92,246,246,393,305,172,206,275,186,448,267,954,439,960,399,1320,594,533,309,508,311,1593,654,1265,520,1810,704,434,310,1591,642,1463,622,522,297,40,69,22,41,34,61,0,213,0,213,0,213,,118600,15481
0500000US05085,"Lonoke County, Arkansas",21079,1451,419,355,258,361,38,63,152,154,114,90,0,213,104,172,154,149,1387,805,824,394,384,220,548,335,320,279,1461,609,1502,564,4366,1174,1996,737,2878,837,1960,616,1146,498,434,301,508,380,0,213,126,205,0,213,0,213,,166500,5392
0500000US05119,"Pulaski County, Arkansas",101202,3459,1337,655,1304,695,362,337,1170,725,639,341,918,530,605,509,1750,861,1921,793,1823,758,2024,874,4690,1344,3276,1227,7223,1472,9324,1804,11177,1770,8585,1747,11316,1632,8928,1490,11007,2069,3726,902,5131,1334,1150,652,1119,576,204,282,493,505,,178100,7865
0500000US05125,"Saline County, Arkansas",37987,1787,676,413,306,241,262,268,72,123,425,380,651,554,168,277,955,597,267,316,1163,786,260,190,1189,671,883,515,2126,831,3028,1005,3043,1002,3851,1113,6325,1358,3012,922,4022,1016,2590,829,1633,602,854,615,187,263,39,64,0,213,,197800,12208
0500000US05131,"Sebastian County, Arkansas",32551,2021,249,211,163,177,616,652,467,536,436,371,210,212,88,162,1165,630,759,419,448,222,987,562,1783,977,1920,953,4045,1166,3379,1088,2882,926,2552,930,3652,1015,2082,835,2456,873,560,355,946,555,458,439,112,146,66,111,70,117,,146700,12214
0500000US05143,"Washington County, Arkansas",56891,2823,435,399,291,219,140,178,232,279,237,188,151,183,32,43,280,306,291,278,60,103,680,475,815,496,1331,718,3133,1074,3454,1309,4643,1371,3604,1313,11118,1841,7404,1516,8815,2049,3980,1152,4472,1163,769,468,125,150,102,162,297,227,,238800,8464
0500000US05145,"White County, Arkansas",20586,1456,343,246,569,427,65,103,597,476,133,124,83,89,10,19,519,305,460,302,1551,928,573,343,729,406,605,346,2542,869,1406,654,3193,1059,1233,674,1825,740,830,475,1141,551,270,251,1102,591,260,223,547,620,0,213,0,213,,150800,15258
0500000US06001,"Alameda County, California",321870,5394,3679,947,363,249,207,184,271,210,181,172,50,84,297,262,138,135,341,226,538,406,941,659,470,361,977,466,2699,867,561,453,1994,545,1041,568,1970,617,2899,947,5173,1208,11381,1478,59514,3667,77355,3898,87668,3817,36571,2768,24591,2075,,960900,11809
0500000US06007,"Butte County, California",47543,2111,685,417,502,535,254,229,135,138,507,456,300,242,107,115,679,425,491,354,702,530,621,478,260,205,223,224,677,431,357,255,1035,477,1499,860,3232,811,4279,1255,10228,1420,8095,1434,8020,1343,3064,823,1063,500,160,160,368,356,,370700,16164
0500000US06013,"Contra Costa County, California",275252,5419,3011,843,774,593,43,70,189,185,392,415,132,125,346,364,239,165,708,374,703,469,950,516,781,405,295,272,687,341,483,267,1307,667,642,379,3069,1051,2996,969,12443,2115,21415,2491,79452,4306,53907,3652,47183,3105,22275,2274,20830,1815,,780500,19273
0500000US06017,"El Dorado County, California",57191,2610,634,565,126,153,0,218,99,166,421,533,0,218,209,250,477,373,135,158,123,198,314,261,170,170,544,526,224,231,0,218,231,205,41,70,832,597,1189,639,6574,1397,8100,1606,18689,1949,12031,1625,4142,891,1376,568,510,296,,609100,21152
0500000US06019,"Fresno County, California",180062,3853,2149,873,646,495,258,206,1205,460,1430,713,1000,595,383,264,1758,633,1203,728,771,408,969,530,867,403,1500,639,3002,916,2066,797,6058,1327,4554,988,23157,2719,22827,2515,44811,3429,24656,2554,24328,2719,5821,1269,3195,1045,345,191,1103,474,,331800,6321
0500000US06023,"Humboldt County, California",31837,2055,376,257,146,206,0,218,0,218,101,116,87,147,22,27,413,293,29,47,311,225,172,129,102,121,156,171,693,425,48,64,426,320,116,125,1961,797,4017,1247,9056,1942,6359,1180,4320,866,2097,711,574,366,38,66,217,164,,374500,15452
0500000US06025,"Imperial County, California",27644,2306,989,495,124,163,624,383,425,372,118,130,292,220,0,218,164,147,182,131,153,221,95,118,32,54,73,93,1311,587,703,451,2289,911,1626,741,4638,1466,4193,1154,6139,1646,1318,542,1594,945,436,369,56,94,0,218,70,128,,249800,15523
0500000US06029,"Kern County, California",168514,5371,2784,1129,1303,716,488,327,1169,599,1545,680,432,335,1004,693,1458,747,1778,845,736,348,918,569,1113,726,1170,581,5170,1186,3504,995,6761,1456,8027,1756,27330,3232,27370,2957,36177,3148,17753,2337,12790,1949,3635,1139,2816,1617,230,203,1053,768,,282100,5956
0500000US06031,"Kings County, California",23267,1895,137,116,37,66,0,218,249,217,0,218,38,61,0,218,324,215,135,177,0,218,117,159,230,198,0,218,617,337,349,254,1003,392,1510,649,4185,1157,3794,939,6523,1160,2647,786,739,411,398,268,83,121,0,218,152,150,,285600,17325
0500000US06033,"Lake County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293600,20860
0500000US06037,"Los Angeles County, California",1568009,14971,16020,2049,1765,534,1430,546,2790,873,1216,440,2253,823,1247,598,5044,1000,6087,1272,5889,1162,5503,1009,3660,1007,3184,865,12347,1624,2555,819,6548,1174,2926,859,15406,1818,15802,1649,77657,4373,138560,6130,517573,9854,332275,9131,197895,7142,78589,4404,113788,4581,,720300,4483
0500000US06039,"Madera County, California",28092,2128,399,357,267,272,0,218,106,173,0,218,256,231,70,116,263,389,0,218,0,218,0,218,279,243,165,217,217,203,78,131,536,334,434,307,3727,1099,3953,1119,6795,1551,3909,919,4020,1065,1215,511,666,421,121,175,616,489,,348500,17951
0500000US06041,"Marin County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314100,65326
0500000US06045,"Mendocino County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419600,35594
0500000US06047,"Merced County, California",43293,2650,355,301,283,377,110,142,196,319,453,298,257,191,346,334,26,47,59,108,330,202,119,153,142,132,0,218,1193,625,316,264,862,356,590,378,4275,1085,4744,1076,15283,2234,5914,1346,4887,1012,1413,568,690,467,211,212,239,271,,345700,7597
0500000US06053,"Monterey County, California",67750,2883,1122,608,59,99,119,146,78,128,0,218,0,218,281,215,533,401,189,178,340,271,39,67,187,168,507,498,880,521,358,261,247,228,39,64,1137,523,1005,477,4227,982,5852,1144,22758,1955,13417,1705,7090,1374,2927,768,4359,1068,,683200,19058
0500000US06055,"Napa County, California",34048,1543,681,394,97,115,0,218,170,175,0,218,0,218,0,218,38,67,175,245,408,329,126,209,199,157,213,293,588,280,81,96,133,124,212,218,628,320,415,286,1302,416,1610,627,9961,1188,7933,1008,4800,890,1197,423,3081,753,,749700,30879
0500000US06057,"Nevada County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575300,25870
0500000US06059,"Orange County, California",608989,7262,3865,782,466,328,976,492,621,321,689,479,245,173,878,412,1558,615,3247,868,1875,631,2031,714,1986,735,2127,587,4654,1104,2471,812,3662,896,1989,566,5461,1129,5293,1198,16897,2091,32358,2918,153127,4920,176248,5594,114167,4767,30757,2789,41341,3239,,832300,6938
0500000US06061,"Placer County, California",115440,3003,768,424,314,375,51,84,89,105,125,161,194,163,315,266,288,209,645,428,598,426,55,65,716,511,119,118,1117,528,349,280,229,181,186,172,1383,585,1612,616,7579,1539,14625,1557,51682,3030,20109,2251,7520,1399,2910,968,1862,739,,627500,9166
0500000US06065,"Riverside County, California",522043,8635,5268,1182,1267,531,1848,666,2575,930,2320,847,1687,632,2788,831,3621,882,3896,981,3197,1016,4098,1336,2509,663,1584,581,7736,1744,3725,1063,6793,1352,4625,1137,16117,1927,23583,2401,93818,4584,103855,5014,162835,6602,41679,3389,11863,1618,3180,694,5576,982,,465400,5214
0500000US06067,"Sacramento County, California",333692,5931,4050,1084,419,337,629,517,911,491,988,504,848,326,1823,788,3283,1108,1113,503,1135,509,940,480,1251,638,762,326,2507,984,1198,433,2294,782,1873,714,7923,1325,13454,2065,66753,3624,78996,3623,99497,4705,28016,2262,9565,1398,996,416,2468,935,,466700,4893
0500000US06069,"San Benito County, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681500,24365
0500000US06071,"San Bernardino County, California",417986,6318,4336,1005,2685,975,1204,495,2628,1085,945,596,1855,696,1607,698,3171,931,3221,1023,3303,927,3563,1113,2532,822,1079,487,4265,1044,3559,1045,7687,1589,3542,972,17272,2180,24920,3017,86447,4891,79350,5476,114485,4665,31763,3115,7638,1391,1578,549,3351,1012,,436800,6382
0500000US06073,"San Diego County, California",631760,7363,5294,1007,540,290,701,396,1026,463,781,783,888,470,775,344,1954,545,2867,680,2821,746,2796,1037,3728,1045,1620,545,4618,1159,1569,568,3427,874,1861,687,6692,1419,8701,1512,31091,3021,52350,3590,202285,6729,147151,5596,83792,4442,31801,3192,30631,2518,,722200,6496
0500000US06075,"San Francisco County, California",140809,5219,1492,630,214,200,39,62,0,218,0,218,0,218,0,218,216,216,80,140,0,218,103,132,51,87,283,303,724,361,258,205,442,259,161,136,1275,1160,253,236,2360,1132,2219,734,8859,1486,18974,2136,43370,3181,28873,2950,30563,2764,,1306400,54457
0500000US06077,"San Joaquin County, California",148219,4032,1405,551,112,110,430,491,689,397,426,254,498,352,240,147,739,582,380,349,564,330,854,485,228,146,344,244,555,311,372,258,2268,960,1137,493,5319,1169,9480,1477,29869,2973,31611,2888,38021,2708,15404,2867,4387,1243,2005,1184,882,404,,457600,8356
0500000US06079,"San Luis Obispo County, California",68096,2513,335,252,41,67,0,218,383,525,0,218,120,181,307,476,81,99,616,375,142,174,0,218,332,238,75,122,1027,719,501,279,543,388,234,182,808,469,1237,545,3821,1059,6584,1570,21565,2080,15862,1827,8620,1421,1826,735,3036,1064,,695500,20315
0500000US06081,"San Mateo County, California",155833,4101,1436,847,523,327,152,125,0,218,46,75,0,218,0,218,224,285,453,418,118,196,175,168,120,144,235,179,771,366,287,267,806,387,189,133,272,235,615,373,1591,625,1454,608,8029,1340,18399,2194,47841,3456,26349,1900,45748,2501,,1411000,36531
0500000US06083,"Santa Barbara County, California",78081,2879,371,382,316,282,93,92,60,99,473,352,201,158,253,245,627,425,344,257,176,171,249,292,361,303,360,240,885,497,256,219,904,542,351,181,1593,706,773,356,7900,1433,11700,1775,15965,1600,9020,1469,10037,1382,4231,994,10582,1349,,669000,29237
0500000US06085,"Santa Clara County, California",363324,4703,3312,844,432,257,443,313,182,176,42,70,67,111,39,65,441,315,623,288,778,577,676,284,978,471,599,387,2630,822,700,435,1541,636,1085,515,4213,1102,3140,814,4606,1054,5646,1296,26174,2028,56565,3073,99593,4802,59656,3256,89163,3281,,1270200,27904
0500000US06087,"Santa Cruz County, California",58798,2443,355,281,169,169,78,137,0,218,0,218,0,218,0,218,13,24,39,65,49,82,0,218,38,49,127,166,1087,657,143,169,237,234,283,245,1094,676,627,378,2137,866,2384,842,11600,1978,12970,1637,14777,1678,6380,1143,4211,835,,922300,32425
0500000US06089,"Shasta County, California",43537,2272,815,384,189,207,231,211,171,138,50,86,258,159,174,121,329,206,142,124,55,92,439,301,81,81,204,208,424,274,477,246,1544,544,1894,636,5243,1073,5800,1128,9401,1301,7887,1450,5822,1031,822,330,746,487,76,101,263,158,,334600,13363
0500000US06095,"Solano County, California",97758,3372,749,384,517,497,41,70,330,377,191,188,82,105,284,237,697,295,496,396,266,259,261,367,400,270,99,89,618,272,183,164,847,333,250,218,1751,714,1088,508,11732,1924,20930,2267,41039,3021,11050,1382,2299,670,272,194,1286,525,,543100,14222
0500000US06097,"Sonoma County, California",119657,3247,553,327,401,427,147,145,149,185,0,218,219,327,167,143,64,105,710,512,442,425,640,476,345,276,292,201,615,343,752,441,1066,395,1036,685,993,477,1137,545,3610,970,8092,1303,43926,2663,29208,2424,14568,1707,4884,1083,5641,1032,,718500,12543
