GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
05125,"Saline County, Arkansas",59633,44420,62643,-,71882,48822,60305,42104,71308,68082,38639,69789,33814
05131,"Sebastian County, Arkansas",41917,50734,35718,60313,44558,30747,43875,35447,40342,51856,32545,53089,25734
05143,"Washington County, Arkansas",50169,85290,32857,N,33873,42145,54553,26218,52588,60783,47214,62718,26777
05145,"White County, Arkansas",42443,29067,N,88244,-,16964,43594,32002,48395,63633,32232,53871,23536
06001,"Alameda County, California",96296,573589,49781,62521,120926,76738,108188,52454,106533,110459,59046,115386,59277
06007,"Butte County, California",49061,88797,46568,32027,38795,42006,51735,29594,49076,60561,46204,62247,28497
06013,"Contra Costa County, California",95339,392046,62956,82558,110804,70367,106649,49629,98566,118454,68811,108124,56982
06017,"El Dorado County, California",79414,69368,126278,N,137884,83875,77270,42202,92010,98450,56781,99287,39214
06019,"Fresno County, California",51800,305819,29215,46341,57097,42057,69482,29884,51899,64765,40963,58078,32729
06023,"Humboldt County, California",46494,53446,-,27810,58371,42146,49694,22583,46657,53679,48466,67780,26137
06025,"Imperial County, California",47211,44478,15812,N,84089,44132,77889,30290,65275,52644,30554,52321,30410
06029,"Kern County, California",49854,269147,36075,60652,71184,42142,60267,31712,51738,59060,37739,53277,32283
06031,"Kings County, California",57555,43029,N,42075,64412,42037,79128,29774,61624,56022,55833,58581,46613
06033,"Lake County, California",48930,27399,N,32726,"2,500-",63110,49883,35519,46943,52213,48053,61981,24004
06037,"Los Angeles County, California",65006,3311231,45676,61418,75236,54013,83133,36478,68744,74458,46376,72816,45376
06039,"Madera County, California",51283,46282,70056,N,62380,44312,62316,31307,45928,70170,47142,55957,31486
06041,"Marin County, California",113908,104219,83569,N,150186,66339,120877,37274,132888,134470,82397,150028,62293
06045,"Mendocino County, California",53024,32599,-,78332,N,46279,58608,36493,52009,58708,49727,66592,31136
06047,"Merced County, California",47735,80969,46046,N,54561,41665,58610,23888,46598,58462,38396,49229,34133
06053,"Monterey County, California",71274,125518,61132,N,82238,58051,81624,40800,68047,83154,61031,76863,45372
06055,"Napa County, California",86562,47848,94909,72105,107213,70784,94495,77865,86335,100730,63955,102824,49162
06057,"Nevada County, California",65385,41638,76416,N,-,40215,67498,40545,81092,85170,53067,87003,41166
06059,"Orange County, California",86217,1037312,77490,65811,85937,66541,98552,41942,89882,101543,62701,97012,56682
06061,"Placer County, California",80728,143659,117319,N,117707,70331,81022,43980,94659,102083,54949,98262,44418
06065,"Riverside County, California",63944,718733,58955,50255,78654,54834,72538,31415,67210,78099,44725,75349,31828
06067,"Sacramento County, California",63045,543250,46265,52440,71098,55533,70336,32679,62136,79265,51249,74899,43990
06071,"San Bernardino County, California",60420,626223,47040,46841,76239,57902,64309,38418,63271,69921,39768,66646,36241
06073,"San Diego County, California",76207,1126419,46866,63092,95631,57334,86790,39434,78433,92487,56087,87281,51928
06075,"San Francisco County, California",110816,360323,31073,N,93021,81071,138214,69592,152235,105665,46567,131244,89046
06077,"San Joaquin County, California",61164,226624,47987,57358,69197,51916,72432,41137,61536,73446,44183,70615,32533
06079,"San Luis Obispo County, California",71880,104544,46894,49565,74245,61077,75607,25722,85211,81630,64138,91611,41764
06081,"San Mateo County, California",116653,264185,72991,63217,127950,75435,133640,90183,133914,132849,78494,133877,74881
06083,"Santa Barbara County, California",71106,147466,50481,N,85844,53624,86651,46439,72218,86604,56572,82634,50523
06085,"Santa Clara County, California",119035,633811,78770,51637,141946,74767,127805,58711,134584,136644,67126,133345,75451
06087,"Santa Cruz County, California",79705,95940,N,N,75917,57027,91434,12229,81519,107759,56083,103539,45009
06089,"Shasta County, California",52439,71968,36315,47959,65094,38945,54461,37348,60015,61404,45233,64543,28070
06095,"Solano County, California",77133,151127,62307,N,89960,65129,85289,51198,84136,84882,59007,89815,44980
06097,"Sonoma County, California",80409,188829,59757,96068,72696,72208,83530,33859,85641,95126,58430,96745,47850
06099,"Stanislaus County, California",59514,173573,38823,54346,64723,52100,64980,36556,61645,72384,40691,65227,34423
06101,"Sutter County, California",55062,31945,51817,38824,61146,46752,62212,47155,60172,67370,39329,64699,39432
06107,"Tulare County, California",46266,137576,25148,37950,90553,38454,59220,33685,44047,55537,37964,49815,31987
06111,"Ventura County, California",82857,272085,52026,96154,100713,67669,91662,50841,83490,98433,58726,92061,51888
06113,"Yolo County, California",65729,73495,N,45647,65067,50227,81766,21734,73066,82671,51759,87092,39583
06115,"Yuba County, California",63120,26228,92337,N,72620,51617,63130,49922,68491,66979,42639,75743,30658
08001,"Adams County, Colorado",66517,165730,48934,57059,68534,56786,75793,46658,72104,72058,50863,75417,45763
08005,"Arapahoe County, Colorado",75357,240774,55479,39955,64590,60506,81923,57438,76192,85937,57519,91364,48728
08013,"Boulder County, Colorado",80834,128497,66427,79263,105812,43284,85309,27553,79389,115312,63897,108380,47308
08014,"Broomfield County, Colorado",90939,27665,56659,125259,117407,120072,91064,53304,100539,116772,53641,120435,53735
08031,"Denver County, Colorado",65224,296938,47529,43796,77839,48458,79505,41808,76431,72602,41084,85166,51754
08035,"Douglas County, Colorado",111482,119151,76960,116006,101596,108254,113173,61696,111621,131956,66513,126053,60619
08041,"El Paso County, Colorado",65370,258158,54041,49669,77544,55357,69511,38538,66518,81297,52074,76869,39909
08059,"Jefferson County, Colorado",80616,231651,93490,60478,101575,66279,82589,37927,88992,96075,57671,97801,48546
08069,"Larimer County, Colorado",69102,134709,47647,N,85744,48530,71559,35606,77072,89775,49950,93647,38261
08077,"Mesa County, Colorado",52742,61763,-,"2,500-",68093,48341,54288,40928,51801,64413,40135,63742,33639
08101,"Pueblo County, Colorado",43148,65098,22641,29852,90650,37272,48758,26352,44657,51704,35999,57591,24732
08123,"Weld County, Colorado",68884,104611,52358,63705,53507,48587,77029,40942,79557,74327,43844,79403,38495
09001,"Fairfield County, Connecticut",91198,336433,51022,N,121727,46773,113605,60205,91309,114895,58692,112574,52365
09003,"Hartford County, Connecticut",70429,347565,44945,26903,81985,39782,82437,34330,74600,89406,47983,90024,42246
09005,"Litchfield County, Connecticut",78436,73709,68668,-,95600,51020,79389,55616,79914,90857,61667,96651,48763
09007,"Middlesex County, Connecticut",79646,67227,49030,-,55691,43021,83239,42162,81655,100158,54977,101628,44596
09009,"New Haven County, Connecticut",66863,324837,46009,N,80458,49579,77770,28571,66348,86152,50313,86424,42402
09011,"New London County, Connecticut",71987,107229,32575,40124,64848,68606,76184,45531,73748,88119,54266,87578,45782
09013,"Tolland County, Connecticut",72117,55939,34732,-,32075,58590,75209,27325,84906,93775,56728,100114,45499
09015,"Windham County, Connecticut",63573,43823,23137,-,N,31989,70855,40946,69909,77569,43406,81856,27586
10001,"Kent County, Delaware",57608,63807,48143,105483,57464,42259,60937,25932,54319,65968,56231,64417,34995
10003,"New Castle County, Delaware",66647,206101,45597,29875,105678,47232,75294,28542,65774,83602,48589,84408,39762
10005,"Sussex County, Delaware",61985,88029,38489,38860,63582,49360,65729,59119,55697,72379,55131,71520,34132
11001,"District of Columbia, District of Columbia",82372,281475,42161,21534,96394,84728,134358,39449,100018,80536,59086,106528,68067
12001,"Alachua County, Florida",44676,97714,24898,N,57286,32762,52284,14128,49401,63620,40509,67930,28162
12005,"Bay County, Florida",52415,70600,37675,-,75219,35198,56337,30291,56141,62542,41970,67834,30507
12009,"Brevard County, Florida",52540,228385,37041,44624,57584,51014,54747,31958,58219,62405,40534,65184,33139
12011,"Broward County, Florida",56842,685559,47120,N,71580,54799,64434,34838,60111,66917,39489,70391,37103
12015,"Charlotte County, Florida",52070,76056,54759,-,72687,34854,52086,46568,50439,58473,46928,60364,35442
12017,"Citrus County, Florida",43548,61290,81062,60642,N,33286,43796,11843,39457,51833,39173,52686,26733
12019,"Clay County, Florida",65247,73136,51919,115536,70858,62336,66509,26992,66089,73241,49237,73489,42203
12021,"Collier County, Florida",66048,144354,49297,102803,72242,48850,73367,40288,55701,80363,65185,77538,44944
12023,"Columbia County, Florida",40811,24335,27259,-,N,41840,42451,16817,43505,40930,36434,52010,23546
12031,"Duval County, Florida",52062,359607,38645,42932,71256,45329,61610,31804,58317,61636,38318,65516,34647
12033,"Escambia County, Florida",48631,122406,34574,N,54505,36374,53931,27647,50117,55446,44384,56004,33697
12035,"Flagler County, Florida",49652,42370,33670,-,61992,29583,53619,23064,47479,66361,47963,61801,34313
12053,"Hernando County, Florida",44892,74110,41488,70954,46152,38926,45210,38614,50588,54175,36173,52392,28253
12055,"Highlands County, Florida",35543,42948,25060,-,48381,20593,41976,30102,41749,29078,37652,46739,23329
12057,"Hillsborough County, Florida",54731,521609,41071,78449,76462,44354,66731,34790,54671,67394,41600,67718,37597
12061,"Indian River County, Florida",49177,58044,35220,87432,N,48144,51836,22823,53825,57105,46145,65523,33456
12069,"Lake County, Florida",51383,136255,40377,N,69142,46857,52897,38726,57362,62106,44080,62040,32769
12071,"Lee County, Florida",53928,266266,42113,32298,72458,44276,57767,39938,54221,62732,49360,64719,35001
12073,"Leon County, Florida",51642,115193,35224,-,98832,41745,62091,24613,50777,73245,54882,74360,32141
12081,"Manatee County, Florida",55268,144329,36185,81359,60657,45322,58180,31539,56909,69251,46775,68789,34810
12083,"Marion County, Florida",43910,140620,30775,51139,52356,41351,45943,32153,45919,46671,39836,51752,29825
12085,"Martin County, Florida",54681,62496,31208,N,N,44952,58094,21518,54941,78169,46069,80978,34842
12086,"Miami-Dade County, Florida",49930,872495,36425,34347,70381,48064,80276,32115,56523,55200,30590,55676,30489
12087,"Monroe County, Florida",65747,31285,46864,-,N,49976,74608,58750,66080,76328,53491,76623,45255
12089,"Nassau County, Florida",71489,31837,65253,-,N,54399,72151,30750,75347,86484,58784,80226,46577
12091,"Okaloosa County, Florida",61866,79011,54774,54852,61584,61073,62182,35231,57921,81222,56552,76864,36406
12095,"Orange County, Florida",54107,460602,40925,N,74127,42937,68603,27176,55664,62688,42022,62074,37451
12097,"Osceola County, Florida",49762,102385,55525,N,54263,42697,60556,32043,52331,56503,42161,55516,30856
12099,"Palm Beach County, Florida",60057,547824,44759,40532,71078,52428,68066,39828,62438,70589,49007,74497,40348
12101,"Pasco County, Florida",51347,207993,47801,66647,77924,54608,50956,39401,65018,57287,38636,61088,30149
12103,"Pinellas County, Florida",51512,405807,35560,68343,61878,48580,53411,35792,60495,61765,39608,68789,34265
12105,"Polk County, Florida",48475,233058,35688,41607,62308,44247,51468,32281,51304,55060,40255,55353,30674
12107,"Putnam County, Florida",33790,29444,25130,-,-,27397,37660,21486,33774,40731,25097,39130,20863
12109,"St. Johns County, Florida",73836,87096,28690,-,138660,94921,73423,30956,82633,86214,60135,85243,44000
12111,"St. Lucie County, Florida",50062,114043,42678,126760,72193,46547,53422,47556,57089,55765,41588,57451,29506
12113,"Santa Rosa County, Florida",66059,62216,N,N,N,38120,67227,61932,65104,85337,49026,69249,39189
12115,"Sarasota County, Florida",58400,184614,38135,-,62936,47979,60139,40587,67060,67837,51280,75190,35897
12117,"Seminole County, Florida",64049,176017,42133,N,84927,54354,70938,25526,73527,77684,39406,81115,38928
12119,"Sumter County, Florida",54057,55097,50193,-,31262,N,54613,35159,50923,56720,53468,63591,33809
12127,"Volusia County, Florida",46901,217632,32525,17095,35969,41266,49871,26978,51656,56039,38560,61082,29519
12131,"Walton County, Florida",51620,29463,26884,N,162552,N,53183,20400,63147,62130,39787,62473,28968
13013,"Barrow County, Georgia",59994,26893,40980,-,N,55000,62436,51331,62207,67435,36442,66566,29633
13015,"Bartow County, Georgia",54218,38765,29460,-,N,27997,57715,64934,56535,59703,30543,64812,25189
13021,"Bibb County, Georgia",37444,56272,27385,N,65938,78225,55248,28076,35756,45155,36105,52952,30361
13031,"Bulloch County, Georgia",42138,27802,35993,-,N,15314,45265,21565,45223,50435,36935,51663,25509
13045,"Carroll County, Georgia",50100,42897,41137,23698,N,40391,57469,24104,56357,61942,39365,63938,35099
13047,"Catoosa County, Georgia",53231,25153,36475,-,29162,41106,56369,41763,55975,71808,31156,65759,20534
13051,"Chatham County, Georgia",55352,107754,41256,64057,81125,33364,71775,35919,55561,72578,44530,62371,38325
13057,"Cherokee County, Georgia",76368,89510,87969,83191,49640,64871,77818,40738,78754,91511,51574,88051,44912
13059,"Clarke County, Georgia",39825,48257,31260,-,29045,35805,48082,14509,48741,50633,38733,54296,24225
13063,"Clayton County, Georgia",45172,94199,45172,N,56843,48571,41447,41422,43103,51113,36440,51511,31430
13067,"Cobb County, Georgia",75654,277609,64936,110509,86030,45342,85839,42821,74923,96639,52447,92088,47399
13073,"Columbia County, Georgia",74164,43990,95680,N,90383,61085,73530,50417,78619,98144,40363,90414,37897
13077,"Coweta County, Georgia",72787,52796,34867,N,55723,32622,85655,42214,73313,90316,45840,81201,38772
13089,"DeKalb County, Georgia",61827,278249,51017,32979,60692,51275,95809,31633,63888,71173,49092,73998,47827
13095,"Dougherty County, Georgia",38712,34179,31214,-,N,53975,54275,9883,41436,41143,35449,45419,26763
13097,"Douglas County, Georgia",61094,49962,57221,-,51789,43243,65825,46585,56129,71222,45516,67834,40707
13113,"Fayette County, Georgia",84742,40484,78911,-,117490,60376,86465,-,73303,111715,59787,96160,47616
13115,"Floyd County, Georgia",45854,36927,32507,-,N,26896,50979,21203,50816,52473,37024,55236,26794
13117,"Forsyth County, Georgia",102084,78299,88026,136909,162357,75621,100482,78662,116743,124240,53464,116492,53955
13121,"Fulton County, Georgia",65037,410408,40220,56352,93690,56206,102053,40486,67391,78475,46262,90594,46130
13127,"Glynn County, Georgia",50998,34380,37464,N,39143,40535,52325,50169,46426,67264,40142,74771,31362
13135,"Gwinnett County, Georgia",68914,292679,62496,51243,75521,47960,81581,47186,65052,83467,56518,77346,46314
13139,"Hall County, Georgia",61977,62164,41005,-,43693,50097,68455,43039,60518,78599,48881,71057,36857
13151,"Henry County, Georgia",67018,77170,66610,N,54083,N,74507,33814,65813,76759,49665,76532,37346
13153,"Houston County, Georgia",58525,56860,43964,68313,39201,45076,67968,46197,54471,73294,52572,65516,35162
13157,"Jackson County, Georgia",66557,23785,N,-,N,N,68770,25337,69255,74424,44325,76261,38844
13185,"Lowndes County, Georgia",41156,41585,23702,-,77012,21771,53922,21076,47079,52451,27839,49986,20780
13215,"Muscogee County, Georgia",42107,70306,29010,-,67464,53139,61480,22715,45795,50682,36980,59942,28417
13217,"Newton County, Georgia",57337,37519,59158,-,-,53148,63563,16948,67656,46935,59161,67056,27403
13223,"Paulding County, Georgia",66482,52707,70815,-,-,54214,64715,37752,68877,79163,46415,70605,40568
13245,"Richmond County, Georgia",37324,71411,33443,120557,69260,36833,41703,20423,37385,45560,32585,49478,25701
13247,"Rockdale County, Georgia",62429,29849,69884,-,75258,40766,60157,30064,61014,72491,53750,71520,30118
13255,"Spalding County, Georgia",47027,25151,36037,-,-,N,54029,24937,51028,50862,37936,47031,33900
13285,"Troup County, Georgia",38977,24716,26919,-,59583,N,56755,13150,38280,51496,38236,57034,25180
13295,"Walker County, Georgia",45410,26270,22144,-,N,120480,46553,46130,58777,58833,32929,52468,28434
13297,"Walton County, Georgia",54867,31114,36903,-,N,38768,61307,39023,52917,60997,51359,66814,26291
13313,"Whitfield County, Georgia",40717,35824,28328,-,N,39318,42402,41158,39251,52671,34404,50037,30180
15001,"Hawaii County, Hawaii",57545,68857,N,16222,67110,47328,55710,23081,64090,72624,49054,70795,31087
15003,"Honolulu County, Hawaii",81284,312625,58175,53104,82852,76911,87090,45185,82353,97051,68388,95697,45810
15007,"Kauai County, Hawaii",83860,22980,N,N,85931,70602,84832,22171,80127,100269,77639,95837,40260
15009,"Maui County, Hawaii",80241,53560,31856,N,92475,82763,77577,30888,84373,88660,61429,91782,41059
16001,"Ada County, Idaho",60858,171009,26185,49762,92748,50881,60905,29611,68235,69183,48260,81732,36313
16005,"Bannock County, Idaho",51612,31384,-,41024,N,N,53806,23775,56592,56910,45148,62186,29358
16019,"Bonneville County, Idaho",53478,41118,51076,38762,N,46915,55737,31837,58777,62969,43367,66629,26787
16027,"Canyon County, Idaho",47324,72684,N,59925,57908,41073,50221,30508,46879,55808,39832,53872,27018
16055,"Kootenai County, Idaho",57219,60383,-,60518,-,64140,57368,47297,58204,68113,46257,66328,37802
16083,"Twin Falls County, Idaho",51589,30845,-,N,N,46612,53142,35697,57929,63662,35058,57162,31583
17001,"Adams County, Illinois",48679,27160,34268,-,-,75474,49470,21015,60017,64673,33162,63396,29321
17019,"Champaign County, Illinois",50281,83080,24150,N,22601,36701,60637,14699,51346,75959,55778,80289,25895
17031,"Cook County, Illinois",61405,1948373,37045,41376,75528,51461,79475,33178,68913,71958,40877,75419,41853
17037,"DeKalb County, Illinois",59942,38324,43575,-,N,50870,65221,25469,59517,78894,51431,78779,36378
17043,"DuPage County, Illinois",89521,341845,52285,105131,97102,64456,94107,55202,91618,107057,59254,107585,50943
17089,"Kane County, Illinois",75628,180787,57638,87417,91794,57348,87539,43655,74198,95903,55591,87696,43618
17091,"Kankakee County, Illinois",58539,39628,31301,50845,-,50995,65680,23407,63780,70598,38798,72034,27385
17093,"Kendall County, Illinois",91250,40930,94221,-,125145,60314,92021,53352,98201,106027,54026,101004,66324
17097,"Lake County, Illinois",85895,247720,45467,58242,117192,56283,97069,31964,80930,106985,62320,102528,45863
17099,"LaSalle County, Illinois",56896,44625,N,20319,59709,48018,58248,24555,59708,63478,44842,65223,34284
17111,"McHenry County, Illinois",86348,112193,46099,-,140301,57516,89471,44675,92794,101069,51611,98415,42712
17113,"McLean County, Illinois",68274,65146,17206,N,88723,50831,70117,13448,77226,90489,47226,92697,33573
17115,"Macon County, Illinois",51970,42977,30923,33247,80630,38211,54406,22582,55734,63750,42508,67128,27901
17119,"Madison County, Illinois",57890,107212,24053,71317,N,42602,62950,28623,66704,70363,41464,73414,31040
17143,"Peoria County, Illinois",53843,71371,25609,-,101108,47344,57705,25941,58289,56877,46015,69428,34017
17161,"Rock Island County, Illinois",51711,60438,28984,61653,66165,54558,52396,42628,61174,54276,43929,64527,33342
17163,"St. Clair County, Illinois",51670,102793,28670,-,N,54509,62163,16023,53102,62978,41750,68481,30109
17167,"Sangamon County, Illinois",61542,84583,22315,-,86667,N,66652,46443,54797,79389,54914,80190,36849
17179,"Tazewell County, Illinois",60306,54253,N,-,-,N,61191,42607,78311,67562,44883,75856,36259
17183,"Vermilion County, Illinois",42345,30241,21315,-,N,39329,47210,25046,48842,51097,38741,52374,29413
17197,"Will County, Illinois",82196,228366,60784,113912,120038,66932,89129,51593,86860,98646,49943,96034,43721
17199,"Williamson County, Illinois",50408,26845,N,-,N,71306,52174,31154,60455,61878,35996,68732,27851
17201,"Winnebago County, Illinois",53337,113789,26195,N,88350,45898,59422,35672,54836,63835,43969,62521,34317
18003,"Allen County, Indiana",52484,143105,25955,26569,53518,41841,58020,36642,57796,62430,39363,66490,31211
18005,"Bartholomew County, Indiana",61533,31498,66311,-,102150,65007,58727,26639,68196,74107,40761,76568,33894
18011,"Boone County, Indiana",81785,25699,N,-,135161,67603,81946,56611,76324,107696,49016,100254,44316
18019,"Clark County, Indiana",52036,44957,49621,-,N,33995,52568,33212,54133,63897,38765,62394,35636
18035,"Delaware County, Indiana",41255,46588,28525,-,N,21538,44073,18656,42039,60797,38201,60830,22457
18039,"Elkhart County, Indiana",58960,73363,26551,-,N,50443,63306,35976,59639,75385,39918,66131,33185
18043,"Floyd County, Indiana",60690,28614,38757,-,110804,N,61657,35267,68006,81123,38135,77140,32335
18053,"Grant County, Indiana",44768,25878,22442,-,-,N,45967,26382,45639,52314,36563,55054,27259
18057,"Hamilton County, Indiana",93604,118666,81463,-,127005,69244,94003,34699,96948,114675,57675,109401,52794
18059,"Hancock County, Indiana",70473,29239,N,-,91044,-,70347,24730,78551,80343,48465,82092,36605
18063,"Hendricks County, Indiana",70991,58285,44009,-,N,93451,73790,36558,82398,88211,46232,80587,45608
18067,"Howard County, Indiana",49346,34243,36210,-,-,N,50870,36127,53463,56102,41311,60217,29153
18081,"Johnson County, Indiana",70339,58648,54434,-,122215,N,70101,37782,79199,88100,41916,87382,40673
18085,"Kosciusko County, Indiana",63463,30000,-,-,97124,50366,64225,55499,73215,75740,39493,70389,37598
18089,"Lake County, Indiana",54981,184206,33320,51699,76987,54668,65414,27277,57863,71488,40705,66888,33456
18091,"LaPorte County, Indiana",50736,42385,28025,-,-,72300,52089,32101,48520,59137,39180,61396,26932
18095,"Madison County, Indiana",43060,50751,29447,-,54154,42075,44420,28337,40813,55656,36344,54580,27726
18097,"Marion County, Indiana",47344,369122,33834,27630,42241,38120,57513,27272,47008,58413,40359,60236,32871
18105,"Monroe County, Indiana",48713,57047,37167,-,N,27312,52027,16086,56156,63131,47481,70527,25829
18109,"Morgan County, Indiana",60946,26441,-,-,N,N,61049,32271,64042,69065,42341,67821,41442
18127,"Porter County, Indiana",65747,64722,N,-,108448,58063,66329,26760,75729,81513,46669,80682,39241
18141,"St. Joseph County, Indiana",52106,98705,25261,33906,50786,40030,56627,30347,60285,59404,36967,66644,31954
18157,"Tippecanoe County, Indiana",52183,69502,23924,-,38312,48469,58326,18726,55639,76802,51731,76031,26686
18163,"Vanderburgh County, Indiana",46681,77174,33494,-,N,N,49137,31023,55477,56536,30449,69291,26614
18167,"Vigo County, Indiana",41125,41933,11050,-,N,-,42672,17435,52473,48768,31757,55546,26645
18177,"Wayne County, Indiana",45017,26521,34127,-,-,N,45764,29643,51448,52425,31771,58051,25270
19013,"Black Hawk County, Iowa",49779,52928,28030,32608,N,67303,51543,35453,52463,61799,43238,66375,31914
