GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
19113,"Linn County, Iowa",57460,84305,37392,N,68921,24179,59165,21118,68040,66489,38805,76518,30700
19153,"Polk County, Iowa",57854,174383,23175,13912,67065,44133,60760,27488,64394,67656,38506,69933,36418
19155,"Pottawattamie County, Iowa",50171,36552,N,44866,N,34869,51481,29429,57353,59660,32964,61900,27825
19163,"Scott County, Iowa",52940,67107,30188,18473,60713,47060,55507,28171,56914,75112,37769,73461,30665
19169,"Story County, Iowa",49489,35541,N,-,N,14561,51551,14595,59782,66377,50974,72665,22585
19193,"Woodbury County, Iowa",42013,37548,25235,23284,37321,30793,44452,26420,44007,50433,30371,53640,24598
20015,"Butler County, Kansas",58187,24511,46536,17695,106875,57938,60112,25775,69100,74341,34339,72867,27119
20045,"Douglas County, Kansas",50184,43992,35127,62348,59358,24160,50929,15963,50774,71833,38362,70384,29178
20091,"Johnson County, Kansas",73227,219044,43332,N,75516,54410,76394,36121,76593,88898,50708,90667,44888
20103,"Leavenworth County, Kansas",59683,26884,48174,85873,52548,53843,60697,38256,65864,71479,40789,71605,36739
20161,"Riley County, Kansas",41835,26568,N,18258,44763,28782,42914,16465,46216,48191,63335,54399,29720
20173,"Sedgwick County, Kansas",47311,192294,31414,37800,49291,35300,52469,27240,48135,59076,36565,58259,28821
20177,"Shawnee County, Kansas",47982,71099,23023,73146,52500,36417,52578,28125,52066,58317,40902,62093,30070
20209,"Wyandotte County, Kansas",37529,58573,27366,N,37571,32776,46901,25173,39661,42876,33047,44665,26649
21015,"Boone County, Kentucky",65909,44619,109213,109112,49805,90194,65268,39533,70843,80999,42302,79029,34928
21029,"Bullitt County, Kentucky",57886,27657,-,-,-,N,57895,35868,65089,68485,33656,62090,27863
21037,"Campbell County, Kentucky",55888,36005,16493,-,N,N,57227,20986,62542,68750,34499,68948,33253
21047,"Christian County, Kentucky",38843,25943,21659,-,55929,27998,44294,23086,40726,44444,43439,43144,24685
21059,"Daviess County, Kentucky",43885,39251,16622,-,N,N,46127,29840,50631,54977,33992,55272,22377
21067,"Fayette County, Kentucky",46248,122920,27625,N,59523,27323,53070,20194,50005,59822,39234,67430,29408
21093,"Hardin County, Kentucky",49233,39116,56329,N,49352,74603,46673,23818,58087,60579,26631,59863,28774
21111,"Jefferson County, Kentucky",45869,307870,27120,N,52274,40143,52006,22301,49615,54055,35925,59050,28371
21117,"Kenton County, Kentucky",53561,62202,23465,-,N,61538,55935,15661,58825,64217,38646,64151,33104
21145,"McCracken County, Kentucky",43137,27718,26797,-,-,N,45491,20695,45016,55368,33001,57510,23263
21151,"Madison County, Kentucky",38005,30794,17217,N,N,31346,40463,20366,46638,47011,29301,54216,24065
21195,"Pike County, Kentucky",32014,25716,-,-,N,N,32482,35543,31422,40472,23254,41897,15857
21227,"Warren County, Kentucky",41498,45890,27875,-,N,43877,44815,15823,51165,52350,32988,58122,23229
22005,"Ascension Parish, Louisiana",66315,39794,49236,-,68800,59530,70106,41403,73735,71459,33916,70831,32479
22015,"Bossier Parish, Louisiana",53275,46685,36156,N,55616,52219,60124,27699,60058,61999,34142,62715,31620
22017,"Caddo Parish, Louisiana",40886,96648,29560,40054,48835,43859,54289,30651,42447,46012,34646,50607,28164
22019,"Calcasieu Parish, Louisiana",44300,74708,28694,61115,N,36937,51162,17163,46763,51784,32178,55559,21465
22033,"East Baton Rouge Parish, Louisiana",47967,167731,33647,N,33772,45165,64450,16614,49016,58458,41899,61569,32303
22045,"Iberia Parish, Louisiana",43869,26359,27216,-,41105,35713,57904,26823,53782,46212,34063,49268,24832
22051,"Jefferson Parish, Louisiana",45519,166492,33742,16875,48458,38557,53341,20255,49706,56991,31125,59852,29078
22055,"Lafayette Parish, Louisiana",47341,88097,24400,N,36563,48795,57140,20351,50611,56780,32672,61343,29018
22057,"Lafourche Parish, Louisiana",48767,35392,27108,26243,70979,36190,52837,37083,61065,58790,27912,54517,26405
22063,"Livingston Parish, Louisiana",52397,47228,32768,166479,-,N,53554,31285,58810,61207,31539,61456,30048
22071,"Orleans Parish, Louisiana",34361,151735,23213,33452,45633,36900,61796,12239,36193,40852,28112,46028,22917
22073,"Ouachita Parish, Louisiana",36338,58133,23733,N,59890,N,46584,22500,35748,49346,32294,50434,23227
22079,"Rapides Parish, Louisiana",41321,49299,26056,53596,N,44626,50300,29315,41187,47880,34816,48542,22095
22097,"St. Landry Parish, Louisiana",35765,30937,19971,-,-,N,47674,24014,50842,43095,22572,46326,15975
22103,"St. Tammany Parish, Louisiana",56650,89333,44419,36987,N,38014,62170,33700,66198,61097,40396,68392,30323
22105,"Tangipahoa Parish, Louisiana",34904,43653,19407,31029,N,24604,43374,13865,44316,34708,24730,46537,19497
22109,"Terrebonne Parish, Louisiana",48911,39043,27093,72658,N,74084,53098,46975,59712,59565,31094,58450,20026
23001,"Androscoggin County, Maine",44297,44641,9361,N,-,35670,46492,25299,55431,54486,28713,60338,23428
23003,"Aroostook County, Maine",38453,30811,N,12055,97123,31563,38409,19743,49811,49024,24606,50280,19414
23005,"Cumberland County, Maine",55503,118269,24647,15929,46380,41326,57207,30774,53865,71791,41447,72870,35487
23011,"Kennebec County, Maine",46014,51547,-,N,41634,N,46563,24138,53085,53445,33258,58761,27089
23019,"Penobscot County, Maine",41653,63171,38688,39073,N,33958,41756,30340,45185,53252,28728,53183,27127
23031,"York County, Maine",52408,80221,82691,16280,N,44632,53075,34240,62841,60575,35391,67053,31306
24001,"Allegany County, Maryland",38509,28565,28432,"2,500-",N,N,39375,11222,45336,50481,29519,50789,22450
24003,"Anne Arundel County, Maryland",89179,201934,66714,N,91652,68284,94635,36076,93994,105211,53880,101328,53447
24005,"Baltimore County, Maryland",62444,312306,54280,61646,72852,53294,67026,31048,66402,79837,41494,78914,40617
24009,"Calvert County, Maryland",87449,31054,60578,-,51028,N,94561,54338,88489,113071,52724,99398,38691
24013,"Carroll County, Maryland",80028,60030,60576,N,N,60417,80991,37831,91212,92807,45306,97287,37125
24015,"Cecil County, Maryland",63036,35497,27074,N,"2,500-",N,66133,31324,66813,74214,41073,78348,27077
24017,"Charles County, Maryland",90880,52267,87016,N,110203,141782,91661,33686,89717,110568,60750,101596,58115
24021,"Frederick County, Maryland",80765,86492,63222,N,80238,62171,83900,48434,82381,98459,51574,91528,50427
24025,"Harford County, Maryland",76645,91628,58832,73101,91604,53826,79411,33090,82382,91279,51402,88450,46729
24027,"Howard County, Maryland",108844,107659,82083,74292,114756,78824,118968,31818,102711,132976,75423,125162,66108
24031,"Montgomery County, Maryland",94965,361116,67616,61009,100266,63660,117207,41148,87851,117651,73348,113588,61823
24033,"Prince George's County, Maryland",69879,303735,70166,63655,82911,55782,78665,31774,64261,84922,59017,79969,50787
24037,"St. Mary's County, Maryland",86358,39195,65087,N,95432,89673,91697,73849,87282,103561,64344,94940,60637
24043,"Washington County, Maryland",53167,56459,53672,-,46265,45894,53284,25185,61209,63251,31020,62035,29539
24045,"Wicomico County, Maryland",51451,36857,34542,N,54537,32019,57618,24799,62559,59398,35861,60433,29953
24510,"Baltimore city, Maryland",39241,244397,30511,23565,51096,44935,58046,21365,46581,42286,24815,47070,28926
25001,"Barnstable County, Massachusetts",59453,89766,26500,N,40851,58944,60812,46904,63224,75767,42249,76334,33933
25003,"Berkshire County, Massachusetts",46509,55420,28842,10536,N,48690,47047,25875,56176,53105,35036,64292,27353
25005,"Bristol County, Massachusetts",53689,208983,43557,18849,64288,25555,56902,34577,59105,68061,30346,69093,28745
25009,"Essex County, Massachusetts",67888,283543,37361,23694,68211,35768,74739,30984,71243,83072,39642,84307,35905
25011,"Franklin County, Massachusetts",55416,29377,N,"2,500-",N,N,55733,47661,57683,61094,37949,69444,34484
25013,"Hampden County, Massachusetts",48865,176328,32088,N,51804,20692,59140,15603,51656,61921,29503,60491,29546
25015,"Hampshire County, Massachusetts",59065,57748,27409,88276,83454,25051,59593,19498,65845,69851,43788,78303,35539
25017,"Middlesex County, Massachusetts",82226,582405,47008,48260,90456,43528,86849,48467,92610,99341,43981,103333,48585
25021,"Norfolk County, Massachusetts",80248,258307,58187,N,80531,63132,82757,33602,91924,98452,44583,102969,41854
25023,"Plymouth County, Massachusetts",73396,181541,49971,95487,100759,70747,76760,35129,80822,89108,41750,90220,35551
25025,"Suffolk County, Massachusetts",51049,288791,36458,11393,34879,33578,68495,20163,60807,59536,25844,58621,41202
25027,"Worcester County, Massachusetts",62505,300308,41614,60561,98308,31506,67078,32480,72155,75034,36330,79320,35150
26005,"Allegan County, Michigan",50078,42930,60216,70784,N,37727,50807,27686,57136,54668,36798,58455,26569
26017,"Bay County, Michigan",44548,43967,N,43315,99350,50333,44640,29804,53258,49593,33750,56129,25191
26021,"Berrien County, Michigan",43526,60223,19631,N,60922,33898,49367,21049,50319,51625,33960,53448,22907
26025,"Calhoun County, Michigan",39190,53182,22816,50710,61654,35697,41579,28250,36887,46791,30732,50747,23805
26037,"Clinton County, Michigan",57330,29443,N,N,126323,N,59939,23210,71722,66921,40099,73129,29776
26045,"Eaton County, Michigan",55199,42811,45775,-,N,37714,57232,26383,54610,65543,39116,64212,34106
26049,"Genesee County, Michigan",40323,166225,24990,N,N,34093,45905,17265,39141,47407,35702,51153,27014
26055,"Grand Traverse County, Michigan",51635,35018,-,47687,63816,45810,52580,16093,49584,56811,43363,65760,26078
26065,"Ingham County, Michigan",43337,109008,26696,28067,28694,28129,48462,14896,44348,57256,39307,59178,27311
26073,"Isabella County, Michigan",35593,24663,30195,78725,N,N,36021,12343,39842,55841,33350,54268,20233
26075,"Jackson County, Michigan",42653,60420,23186,N,-,27228,43961,18842,46037,52907,31845,52352,24003
26077,"Kalamazoo County, Michigan",44306,100789,22077,69557,N,25683,48765,18299,49830,56824,34566,59788,24599
26081,"Kent County, Michigan",50653,231171,26154,19608,49860,34767,55291,25122,52651,60951,36910,61877,31997
26087,"Lapeer County, Michigan",51428,32790,-,N,-,36172,51779,25205,51434,59479,36600,57669,27883
26091,"Lenawee County, Michigan",48224,37998,N,N,95840,26745,49185,14719,49132,56903,34148,59569,25316
26093,"Livingston County, Michigan",75719,66808,N,70746,70574,78535,75626,46133,77068,86584,48134,83983,37108
26099,"Macomb County, Michigan",52185,330541,33371,N,67273,49074,54277,25635,57919,64799,34966,66002,31351
26103,"Marquette County, Michigan",45149,27203,-,45273,153580,"2,500-",44868,7986,53399,52348,36059,59566,20956
26111,"Midland County, Michigan",52356,33235,N,40851,101451,54145,51730,20704,58730,66019,38353,68342,26608
26115,"Monroe County, Michigan",50675,57506,50341,47768,121286,43529,50908,32849,56959,63214,34260,61798,27836
26121,"Muskegon County, Michigan",40535,63860,18399,49670,"250,000+",27085,44775,23026,39782,51570,32475,49276,23419
26125,"Oakland County, Michigan",63345,489897,42915,48785,94095,48829,67207,24332,66377,80263,44249,81751,36830
26139,"Ottawa County, Michigan",54323,95048,N,21394,45671,42030,56388,31065,54392,68544,40996,64477,32813
26145,"Saginaw County, Michigan",40318,78010,22435,20988,98247,26797,46952,20130,43395,52211,33040,51663,25938
26147,"St. Clair County, Michigan",44518,65075,16211,N,N,44228,45418,23130,47805,56920,32098,55888,24535
26155,"Shiawassee County, Michigan",41221,27132,"2,500-",N,10395,30236,42037,12103,44117,50603,35942,49258,23742
26159,"Van Buren County, Michigan",44456,27740,N,22500,185926,38814,46203,21771,51770,49308,29618,52202,22119
26161,"Washtenaw County, Michigan",56330,137565,36349,N,60706,36689,61108,19789,57112,81238,43451,80135,32834
26163,"Wayne County, Michigan",39486,660724,24910,40488,85069,35335,52140,17279,39484,48347,32641,51055,24322
27003,"Anoka County, Minnesota",67819,123554,35563,52161,90917,53031,70520,36625,76498,79284,39558,81754,40631
27013,"Blue Earth County, Minnesota",49266,24133,27481,-,N,81968,49405,22461,56060,68269,35083,69871,27494
27019,"Carver County, Minnesota",83194,34108,N,-,120448,78019,83782,40625,88843,90726,36525,96943,38345
27037,"Dakota County, Minnesota",71382,155314,41670,32546,69852,47929,75342,31004,74262,88038,44863,88072,41407
27053,"Hennepin County, Minnesota",62541,484276,26762,31439,71253,39582,71073,26631,67425,78006,41218,82391,41039
27109,"Olmsted County, Minnesota",63803,57099,N,"2,500-",76136,43222,65232,16861,68446,81403,41565,79786,37450
27123,"Ramsey County, Minnesota",53925,206261,26640,31506,42998,38040,62223,26696,59619,64135,42411,68453,37432
27137,"St. Louis County, Minnesota",46773,84386,N,32983,N,N,47685,24057,52206,57479,34356,60712,26743
27139,"Scott County, Minnesota",85382,46461,150215,N,71932,N,84904,22539,97973,95117,41085,99934,47531
27141,"Sherburne County, Minnesota",69140,30387,N,-,-,61187,69150,26164,72018,80321,40628,78215,41472
27145,"Stearns County, Minnesota",54887,56494,N,N,74375,46579,56554,29165,64680,68418,33257,69974,26560
27163,"Washington County, Minnesota",80246,89237,39021,102657,113130,59863,80690,63038,83164,96376,48670,95262,40666
27171,"Wright County, Minnesota",72467,45478,"2,500-",52315,N,50628,74004,46617,81564,85842,35035,83739,33999
28033,"DeSoto County, Mississippi",54102,59172,47250,N,45920,36917,57022,51528,57238,58073,41076,60298,37469
28035,"Forrest County, Mississippi",31584,26949,17304,-,N,19794,40733,15490,38041,32902,32348,41364,17733
28047,"Harrison County, Mississippi",41098,74711,26206,N,36784,29464,48037,22226,42288,47660,35687,49247,28942
28049,"Hinds County, Mississippi",34581,87734,29608,-,N,27579,49627,13839,31961,39420,37517,43612,23274
28059,"Jackson County, Mississippi",44824,50625,30603,41250,48961,43465,50572,40184,43756,58461,32799,59479,24810
28067,"Jones County, Mississippi",34580,26241,17367,-,-,N,41326,25144,38673,42427,25819,42336,17153
28075,"Lauderdale County, Mississippi",35255,29327,22821,-,-,125873,45080,35847,36858,34770,30678,40280,21816
28081,"Lee County, Mississippi",41202,31638,24357,-,-,45293,51542,15632,45140,44890,32790,54883,24333
28089,"Madison County, Mississippi",60126,36631,36327,70345,N,N,76520,22149,59988,78628,31512,75055,41369
28121,"Rankin County, Mississippi",56437,51982,35345,84406,63285,N,60337,27142,59269,63831,40763,61100,30851
29019,"Boone County, Missouri",44201,66360,23265,N,33739,29215,51163,14434,51720,61308,44457,70564,26434
29021,"Buchanan County, Missouri",41756,34021,N,N,N,39083,43102,18020,49572,51250,34934,58468,23101
29031,"Cape Girardeau County, Missouri",46090,29991,19546,-,N,N,47190,24612,46746,60562,27834,56165,22914
29037,"Cass County, Missouri",54690,37473,N,N,63971,56143,54299,40757,63763,62609,42555,63214,39882
29043,"Christian County, Missouri",53013,28939,80326,110860,-,N,52998,36434,53289,64770,29606,57145,25525
29047,"Clay County, Missouri",57002,85739,39490,78103,104803,44665,59702,40648,66587,66362,37207,70081,37327
29051,"Cole County, Missouri",50934,29930,22401,N,N,27816,54460,22477,49414,61847,34542,62210,28002
29071,"Franklin County, Missouri",42214,38661,13489,-,"250,000+",N,43582,18520,52938,52854,32627,59447,21651
29077,"Greene County, Missouri",40365,116561,24359,N,63738,33456,40753,21479,40730,53030,35808,52533,27596
29095,"Jackson County, Missouri",44401,270124,27479,N,62470,37018,52656,21044,49434,51671,34720,59274,29304
29097,"Jasper County, Missouri",37496,46126,N,24878,51387,37579,38111,22475,43528,45198,28582,45752,19119
29099,"Jefferson County, Missouri",52545,80387,N,N,N,59657,52738,29991,61263,56000,42800,60943,28676
29165,"Platte County, Missouri",65449,36711,30267,85122,78367,90055,69707,40301,63410,81246,36957,86296,34637
29183,"St. Charles County, Missouri",70230,137482,44639,-,84819,61659,71278,35403,74924,84681,40416,81417,38313
29187,"St. Francois County, Missouri",34129,24023,-,-,-,-,34819,27288,38781,38449,29338,42158,19674
29189,"St. Louis County, Missouri",56309,401718,35757,31844,72505,38446,65596,29071,60053,71645,42042,73585,34367
29510,"St. Louis city, Missouri",31997,139930,21931,41280,25653,30944,50045,12188,40218,33077,25547,42698,25101
30013,"Cascade County, Montana",41732,33471,N,15387,N,N,46075,35007,40933,55763,36875,58553,24842
30029,"Flathead County, Montana",46444,37405,-,33631,145935,36585,46759,27803,53408,44532,43019,54820,23558
30031,"Gallatin County, Montana",52274,36191,-,N,N,16180,55706,26066,57395,62160,47969,65213,31839
30063,"Missoula County, Montana",45595,46384,-,N,22171,35916,46666,24377,50732,62540,39383,66330,26667
30111,"Yellowstone County, Montana",49482,61003,-,26937,N,37695,51426,35621,54857,60867,33486,63908,29964
31055,"Douglas County, Nebraska",51096,206545,25773,25370,67640,36792,57070,26007,51945,64852,38188,65877,32807
31109,"Lancaster County, Nebraska",50220,115943,32451,N,42162,35000,53825,23739,51904,64092,42424,66567,30794
31153,"Sarpy County, Nebraska",66779,61958,47045,12716,98750,47027,70414,38472,71462,80261,45859,78256,37029
32003,"Clark County, Nevada",49546,715837,37520,47807,60482,41247,54517,28208,51250,55041,40301,56223,35135
32031,"Washoe County, Nevada",49026,163902,17191,26850,51763,35712,53043,26695,49029,58124,38638,60168,30847
33005,"Cheshire County, New Hampshire",56238,30301,100734,-,N,61539,55519,25219,60596,67226,39384,68571,30702
33009,"Grafton County, New Hampshire",52430,36241,-,17024,75631,N,52305,12274,59169,64837,38760,73261,32243
33011,"Hillsborough County, New Hampshire",69089,155260,45297,50303,100424,45702,70518,39419,73144,86435,40874,85238,44079
33013,"Merrimack County, New Hampshire",58742,57222,40504,-,N,87702,59140,22407,60909,74558,42993,77712,34586
33015,"Rockingham County, New Hampshire",76585,115765,78605,N,82055,61968,76447,41111,80992,90833,48140,90377,44720
33017,"Strafford County, New Hampshire",52227,47359,N,-,N,N,52862,27694,59344,68619,35478,70194,32316
34001,"Atlantic County, New Jersey",51191,100065,34343,N,51021,38504,58836,38647,51046,63710,39246,63987,27884
34003,"Bergen County, New Jersey",82729,336856,62830,N,94786,60687,87240,50361,92210,97709,52540,99233,45246
34005,"Burlington County, New Jersey",74693,164819,60787,64503,100699,56962,79131,36866,80872,90316,45084,90593,43044
34007,"Camden County, New Jersey",59280,185477,41567,N,69954,39494,69207,23860,62240,72646,35125,73997,31539
34009,"Cape May County, New Jersey",57001,40470,26505,68413,N,40239,58358,29492,55651,78897,39151,71472,32577
34011,"Cumberland County, New Jersey",47072,50068,40911,N,N,43608,50826,22904,51508,52431,29015,57428,24477
34013,"Essex County, New Jersey",51009,279102,34378,38000,105868,40686,87134,19935,49572,61535,34891,64111,30184
34015,"Gloucester County, New Jersey",72930,104691,60778,43734,78540,58670,76795,18441,82107,90680,41225,85672,38260
34017,"Hudson County, New Jersey",57539,249028,44549,N,91279,43088,76031,32519,76173,58969,29692,60383,49520
34019,"Hunterdon County, New Jersey",105186,47227,146221,-,147216,N,105270,19688,110941,121437,67165,123454,49132
34021,"Mercer County, New Jersey",67991,132004,35079,182846,114455,48681,86068,33857,66932,87165,47110,92143,34830
34023,"Middlesex County, New Jersey",77478,283337,65030,105173,108620,51260,76568,30798,84839,91022,44381,89959,41277
34025,"Monmouth County, New Jersey",81308,236447,50428,N,95855,48555,88043,27215,83829,100376,53705,101294,41645
34027,"Morris County, New Jersey",95294,179876,65198,-,102464,65075,100222,56383,100946,111399,58266,113356,51364
34029,"Ocean County, New Jersey",59312,223599,61843,N,90962,50957,59008,34545,76827,76310,37747,74637,30234
34031,"Passaic County, New Jersey",59050,163712,28818,N,95577,42841,78601,21071,60012,75856,39559,68088,34617
34033,"Salem County, New Jersey",60360,24861,30761,-,N,44327,67170,16429,75186,67668,38018,72221,32066
34035,"Somerset County, New Jersey",95825,116840,70623,-,140341,60002,98623,52441,95036,111977,60189,111021,53175
34037,"Sussex County, New Jersey",86625,54179,92525,-,146029,71845,86432,33265,91699,95241,51065,98443,40376
34039,"Union County, New Jersey",65876,184879,53548,N,101278,45893,86901,33948,65012,79047,48816,80770,35917
34041,"Warren County, New Jersey",71086,41262,72347,-,99612,65953,71674,19200,82188,80903,41479,83012,42605
35001,"Bernalillo County, New Mexico",46190,264780,31193,33785,58352,37769,56466,18037,48513,55824,38037,57146,31782
35005,"Chaves County, New Mexico",42382,22944,N,N,-,35775,52853,26639,46921,47249,35116,52864,19074
35013,"Doña Ana County, New Mexico",37566,73717,39286,36031,N,28745,55130,20187,34983,49718,36381,42925,24273
35025,"Lea County, New Mexico",51504,21241,"2,500-",N,-,47078,62459,36568,60379,80852,27628,59279,28324
35031,"McKinley County, New Mexico",29696,18200,-,26593,70780,32594,50662,40031,27450,36396,21869,33866,16916
35035,"Otero County, New Mexico",40583,22769,N,17872,37034,19501,48601,18642,36697,48038,35547,44193,29401
35043,"Sandoval County, New Mexico",57754,47606,N,41555,65156,55081,61082,17183,60163,61413,44441,62906,38455
35045,"San Juan County, New Mexico",46385,40025,39297,32174,145216,36226,56917,35052,46399,56650,30906,52008,28543
35049,"Santa Fe County, New Mexico",50720,62311,N,42382,65909,39047,59961,17895,42088,55191,53276,59277,40745
35061,"Valencia County, New Mexico",38243,27369,47644,40802,-,30233,48761,20096,39657,44104,28971,43759,23026
36001,"Albany County, New York",58736,121119,34111,11815,64711,N,62058,16684,61806,70776,41350,76899,36358
36005,"Bronx County, New York",32460,475978,34904,26210,44511,26207,52354,26314,35278,37188,21316,36520,21337
36007,"Broome County, New York",45175,81687,31741,88076,48346,N,46480,22574,45757,58408,35269,61274,26460
36009,"Cattaraugus County, New York",43468,32347,55625,47500,35366,46719,43540,24390,45345,53155,27562,53011,26123
36011,"Cayuga County, New York",50073,30354,59334,29217,48000,73229,50299,30816,61006,55801,35550,60332,26575
36013,"Chautauqua County, New York",41376,51814,N,14252,"2,500-",20995,42629,7550,41670,54421,30632,51500,22745
36015,"Chemung County, New York",45974,34867,N,-,141132,N,47582,21082,56606,58671,27821,61130,22676
36019,"Clinton County, New York",52161,32451,29527,N,N,N,52868,18279,56262,62474,37491,63601,28519
36027,"Dutchess County, New York",66754,107106,49666,47717,95825,40821,70985,35455,71065,81202,45089,84535,38880
36029,"Erie County, New York",50506,379094,24400,38145,40266,28848,57172,21597,55887,62465,34896,66283,29192
36045,"Jefferson County, New York",46558,45845,56767,96934,75597,36533,46485,32466,54260,54034,33942,54382,27682
36047,"Kings County, New York",45230,919333,40988,17610,42073,34038,57924,27099,55700,50128,22993,50438,33489
36051,"Livingston County, New York",53123,24038,48051,-,100828,55146,53285,32871,54288,69456,33061,61582,30180
36053,"Madison County, New York",47989,25991,N,N,N,47147,48261,10972,50682,53011,38914,61585,25620
36055,"Monroe County, New York",50733,298715,26754,39725,66938,29307,57629,22219,52699,63146,38602,66556,32016
36059,"Nassau County, New York",93214,441732,79557,70259,108883,67442,101995,41417,101698,111114,59324,108639,45533
36061,"New York County, New York",67099,746686,34013,17804,61421,27952,100669,38999,90434,63986,35914,80795,61890
36063,"Niagara County, New York",48464,88995,22919,34146,N,39648,50954,27141,52367,56452,35515,62375,29320
36065,"Oneida County, New York",46728,90571,21892,N,28178,28471,49805,23414,50565,56628,35112,59876,28641
36067,"Onondaga County, New York",52522,185985,22133,41786,51292,30951,56952,16856,56396,64960,34785,68366,31191
36069,"Ontario County, New York",52338,44328,N,N,N,26494,53070,25361,56378,60523,34697,63862,30535
36071,"Orange County, New York",66458,125228,54143,N,83388,52312,71467,16831,70544,85975,43693,80981,31503
36075,"Oswego County, New York",46961,45480,117024,N,141019,34894,46948,15122,48931,56226,31846,57609,26750
36079,"Putnam County, New York",96223,34050,76319,56761,101814,76654,98301,11910,103264,111118,57476,112627,34292
36081,"Queens County, New York",54713,780349,56574,46403,51824,48578,61839,30734,60182,61397,36398,61077,37798
36083,"Rensselaer County, New York",60653,64581,28417,23036,39874,38043,62620,21344,62908,74277,42651,79364,33830
36085,"Richmond County, New York",70963,163468,44049,N,83770,52177,77447,32284,77224,81649,41711,82461,36361
36087,"Rockland County, New York",82677,97934,73130,N,112357,50625,87137,15531,86214,100151,56875,93863,43956
36089,"St. Lawrence County, New York",42010,42436,65435,12083,41750,N,42319,16561,45503,50238,33707,53336,26478
36091,"Saratoga County, New York",66757,87414,65113,-,103321,52266,66683,26886,75064,80958,37896,85485,40028
36093,"Schenectady County, New York",56293,57463,26786,26210,72296,N,62841,14339,59206,68914,36687,76065,31865
36101,"Steuben County, New York",46445,41597,25864,N,95368,77610,46593,41986,49700,52893,36664,55351,27054
36103,"Suffolk County, New York",86334,496353,65218,45089,92791,66212,91438,42800,91887,102192,52727,99453,46244
36105,"Sullivan County, New York",46796,29222,22431,N,130865,26083,51848,21405,42102,60650,39008,57186,25084
36109,"Tompkins County, New York",49930,38269,N,N,32130,24866,54447,"2,500-",48845,75242,44925,73308,29160
36111,"Ulster County, New York",57566,70353,70227,36446,N,41632,59334,21359,65276,67920,44371,71461,33843
36113,"Warren County, New York",54184,27530,N,-,N,N,54269,26610,56433,60942,39235,65214,33136
36117,"Wayne County, New York",48036,37027,N,-,N,90783,48664,22493,52500,54070,38040,57754,28416
36119,"Westchester County, New York",77293,340097,49599,50260,124051,45680,99479,26901,74813,100255,52792,100413,42538
37001,"Alamance County, North Carolina",39782,59520,32301,N,N,29296,44901,32940,37633,49724,30961,50639,22325
37019,"Brunswick County, North Carolina",49124,46433,31365,37557,76659,37563,51389,22799,45244,58001,47586,55324,29464
37021,"Buncombe County, North Carolina",43294,99152,13431,80504,51910,40022,46450,28553,42949,50272,38379,54588,27079
37023,"Burke County, North Carolina",37287,33762,20766,N,38723,22760,41993,17889,49173,43265,23616,50261,19298
37025,"Cabarrus County, North Carolina",55824,64459,44576,N,125322,35025,60180,22252,66717,64429,35686,66436,30421
37027,"Caldwell County, North Carolina",31391,33009,26071,N,N,53478,31733,35672,35259,41717,20246,47660,14705
37031,"Carteret County, North Carolina",49853,28346,24044,16537,71490,30616,51766,28961,42799,60034,50236,60867,32415
37035,"Catawba County, North Carolina",41420,59291,22904,N,33893,32370,46200,24973,43914,50811,31269,52818,24513
37037,"Chatham County, North Carolina",54705,26023,30055,70984,N,30233,62510,30966,52104,61603,46511,62623,25756
37045,"Cleveland County, North Carolina",35547,36818,22278,"2,500-",-,32183,40989,22583,36599,48725,23255,47819,19707
37049,"Craven County, North Carolina",48402,40570,26246,-,N,49120,56034,22231,54280,54982,40671,56735,24843
37051,"Cumberland County, North Carolina",45020,122446,38132,41445,41999,41432,50850,32996,44319,51389,39123,51303,31834
37057,"Davidson County, North Carolina",43711,63527,34708,68463,66394,30084,46567,30873,49000,53000,28991,52222,24906
37063,"Durham County, North Carolina",51094,113769,37417,60331,71958,36684,68233,20131,52302,66853,40346,63141,38179
37067,"Forsyth County, North Carolina",42489,141427,27376,N,51820,25504,52952,21223,41398,52077,38902,56772,27590
37071,"Gaston County, North Carolina",41067,79973,32880,27528,76835,30722,44546,11044,46067,49301,29727,50223,21981
37081,"Guilford County, North Carolina",42706,199110,33000,N,44771,29449,53969,20862,41518,55542,36826,53871,28286
37085,"Harnett County, North Carolina",45655,41208,27262,N,N,34927,51110,22140,52268,48690,27219,52356,23286
