GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
19153,"Polk County, Iowa",59328,178026,30136,N,76499,48763,62645,30218,64216,74306,40369,72484,36394
19155,"Pottawattamie County, Iowa",50557,36249,N,20155,-,28818,51628,23293,60361,56837,38223,61205,30594
19163,"Scott County, Iowa",53884,67314,26635,80067,N,42491,56844,19915,61009,63805,35119,74530,30491
19169,"Story County, Iowa",50279,36340,N,-,26764,N,51375,17658,57330,82388,52965,77413,25197
19193,"Woodbury County, Iowa",45594,38812,46368,35930,N,36161,48095,29386,50210,59673,31415,57854,26687
20015,"Butler County, Kansas",55647,24308,-,-,96581,61690,55898,41060,63182,66917,33428,67215,28426
20045,"Douglas County, Kansas",52150,42470,N,N,41989,53608,52522,18845,55626,65248,47678,72805,29091
20091,"Johnson County, Kansas",73737,220432,50888,157834,77468,43872,76741,32378,75286,90209,49023,91596,40942
20103,"Leavenworth County, Kansas",68266,27311,44380,-,"2,500-",81536,71928,22269,76671,83207,39436,79990,32169
20161,"Riley County, Kansas",43778,26776,N,-,N,44667,45560,21910,43408,85748,49577,61094,29242
20173,"Sedgwick County, Kansas",48361,192654,26552,32689,56439,35912,54879,21305,49823,60990,38015,61917,28590
20177,"Shawnee County, Kansas",50150,70732,29368,72715,N,39878,52498,20694,54835,59124,38563,60306,31287
20209,"Wyandotte County, Kansas",38412,57141,31338,31462,31594,32093,45582,25126,38261,45380,30090,45760,25279
21015,"Boone County, Kentucky",64414,45559,66053,-,69905,48427,64475,23098,70317,79541,42146,74009,40634
21029,"Bullitt County, Kentucky",60264,27796,26426,81250,49958,N,61880,38320,70042,67847,36539,68490,27361
21037,"Campbell County, Kentucky",53323,34947,N,-,-,19218,54113,36140,61071,67720,31943,70043,32016
21047,"Christian County, Kentucky",45206,24344,34207,N,-,37959,49277,26414,50726,44123,34174,52272,26423
21059,"Daviess County, Kentucky",47252,38210,30900,-,102846,31479,49200,47464,47217,56718,36129,59151,27280
21067,"Fayette County, Kentucky",47535,125138,28537,N,50745,39654,53918,21499,52045,57785,42673,66148,30763
21093,"Hardin County, Kentucky",48035,41187,58944,N,39740,31058,47630,27193,49757,55360,34024,61489,28236
21111,"Jefferson County, Kentucky",47488,309533,27427,41129,53371,32674,53830,23732,49474,58551,38047,62042,30005
21117,"Kenton County, Kentucky",53761,61930,38232,-,N,65173,55212,23676,55033,62469,37182,63846,31925
21145,"McCracken County, Kentucky",41209,25886,18722,-,-,-,43511,34136,44224,48434,33347,52276,23814
21151,"Madison County, Kentucky",45316,32298,N,-,-,56268,45939,19481,53023,53654,35737,55873,26844
21195,"Pike County, Kentucky",34373,25658,40694,-,-,-,34276,12137,43400,34707,26390,44711,16243
21227,"Warren County, Kentucky",48783,45541,32415,-,71206,37500,50213,16669,53178,60045,39608,60846,30282
22005,"Ascension Parish, Louisiana",75308,40762,41773,-,-,N,80784,32051,93897,75313,36429,83897,35677
22015,"Bossier Parish, Louisiana",51796,47151,30139,64165,53457,52445,59085,37793,58624,60288,32547,66388,29245
22017,"Caddo Parish, Louisiana",39683,98570,26178,N,N,41746,56996,24498,40470,50145,33070,53291,26523
22019,"Calcasieu Parish, Louisiana",42625,76601,25008,-,51839,46750,50370,17310,50946,49791,31231,52165,25658
22033,"East Baton Rouge Parish, Louisiana",48463,168824,35590,42504,50467,48735,69920,15291,52033,62836,42704,62498,33345
22045,"Iberia Parish, Louisiana",39793,26536,31045,-,N,66304,47804,10568,49382,40978,29973,47866,22893
22051,"Jefferson Parish, Louisiana",46576,167442,29195,21861,53344,45413,56201,26414,45628,56467,36894,60216,30603
22055,"Lafayette Parish, Louisiana",57949,88453,32492,N,81145,63753,68093,22078,63671,69589,36054,73790,30372
22057,"Lafourche Parish, Louisiana",52373,34469,22345,N,-,37145,58585,27193,72319,63841,30384,70076,22478
22063,"Livingston Parish, Louisiana",52246,47465,31127,91115,-,N,52444,26250,61757,56192,29947,60637,30977
22071,"Orleans Parish, Louisiana",36631,158354,25102,39527,39852,45371,60553,19121,42219,37900,27063,48552,26270
22073,"Ouachita Parish, Louisiana",40473,56477,22440,11703,99861,49468,52018,16392,41933,42290,32106,51751,20665
22079,"Rapides Parish, Louisiana",39331,48074,29095,62520,N,50878,45865,4237,42325,46140,28379,51787,24987
22097,"St. Landry Parish, Louisiana",31955,31698,20253,-,-,N,45703,19740,34896,43653,25086,43864,15733
22103,"St. Tammany Parish, Louisiana",61280,88248,34900,N,37927,71054,64866,35378,62070,72558,38949,72478,31569
22105,"Tangipahoa Parish, Louisiana",44166,46039,27155,-,N,N,54938,25395,51016,53229,28491,53104,23572
22109,"Terrebonne Parish, Louisiana",55148,38949,37097,41680,45925,54357,60481,37111,60828,61461,29447,60141,31792
23001,"Androscoggin County, Maine",44127,43736,N,65417,100776,13893,44667,22917,48119,50151,34397,55314,28554
23003,"Aroostook County, Maine",36825,30097,-,N,-,26618,37316,17368,40297,47763,25375,49899,17361
23005,"Cumberland County, Maine",54780,116017,16718,N,40759,24385,56284,49274,61373,69346,41676,74592,31684
23011,"Kennebec County, Maine",44724,50670,"2,500-",63091,N,65208,44231,30405,51072,49533,31695,57678,23763
23019,"Penobscot County, Maine",43598,62039,"250,000+",N,180757,N,43284,30962,50885,49833,30821,54796,26025
23031,"York County, Maine",55350,81605,-,-,53395,N,55492,41972,65573,63289,32586,69016,29959
24001,"Allegany County, Maryland",40165,26573,21320,-,-,-,40865,16628,46091,52059,29306,56567,20014
24003,"Anne Arundel County, Maryland",86230,201695,70670,5172,64358,73424,91141,57008,86047,104239,53472,97631,53788
24005,"Baltimore County, Maryland",64795,313837,58131,75264,75607,45421,68112,32492,70084,79439,43867,78039,42049
24009,"Calvert County, Maryland",94196,30729,57613,-,150446,63997,98078,32102,107574,113119,52670,105672,54762
24013,"Carroll County, Maryland",82955,60362,55829,N,165972,65130,83620,63676,93362,99698,46644,94797,42060
24015,"Cecil County, Maryland",66090,36759,52500,-,N,81977,67016,60279,79600,76547,37418,83510,32272
24017,"Charles County, Maryland",88797,52683,85391,109435,110201,76928,89974,29227,89982,104273,50061,96278,55372
24021,"Frederick County, Maryland",84308,88531,63526,51078,86586,60340,90070,38892,87905,100531,44434,97231,48277
24025,"Harford County, Maryland",77765,91938,66378,-,92711,88894,79485,35638,77432,98752,51616,91524,49761
24027,"Howard County, Maryland",109476,108188,84041,-,112163,70234,121169,42778,107819,130056,70137,126163,68919
24031,"Montgomery County, Maryland",98326,364743,67829,97603,101831,66943,119596,45489,96796,114063,78510,114577,67022
24033,"Prince George's County, Maryland",72052,306730,72788,N,75316,62392,79218,31907,64841,87421,59501,82748,50204
24037,"St. Mary's County, Maryland",78233,36083,33229,-,152240,68520,85535,47217,86633,95665,46479,94553,40688
24043,"Washington County, Maryland",57615,56400,43482,N,89848,N,59947,31510,60454,68696,40616,68144,35409
24045,"Wicomico County, Maryland",48897,37037,38406,-,49877,59512,50711,21250,51619,62946,36123,60400,27521
24510,"Baltimore city, Maryland",42266,244114,34568,19293,45399,49364,63698,22892,52834,45781,27457,51303,30933
25001,"Barnstable County, Massachusetts",61026,94479,40313,N,54561,62016,61571,23915,69996,74903,44355,75076,35136
25003,"Berkshire County, Massachusetts",52514,54963,18357,-,63827,46385,53462,24651,58866,60884,40634,66660,32022
25005,"Bristol County, Massachusetts",53501,212609,36380,N,95011,24158,56782,29846,55445,72617,30820,70315,27327
25009,"Essex County, Massachusetts",67522,286891,46066,N,74590,36986,73884,37182,72070,83125,39925,82132,35257
25011,"Franklin County, Massachusetts",52339,30990,N,-,50800,23822,53794,31632,58130,63706,36246,71917,31953
25013,"Hampden County, Massachusetts",48845,175846,34281,42652,39489,23438,58968,31266,50285,67272,31481,59239,26991
25015,"Hampshire County, Massachusetts",65190,59101,65412,-,53210,N,66025,20134,78247,79634,41731,83401,33402
25017,"Middlesex County, Massachusetts",82425,584142,50724,74130,97369,46082,86229,41942,91155,104015,46669,105671,49158
25021,"Norfolk County, Massachusetts",84317,259006,64760,-,90772,65430,86955,37264,97110,100693,48310,106544,44311
25023,"Plymouth County, Massachusetts",76183,177399,59405,90278,64531,62983,80078,29763,84711,90530,45594,91321,36717
25025,"Suffolk County, Massachusetts",54747,290581,39626,41539,43060,35188,71902,24230,67287,59138,31056,60783,45435
25027,"Worcester County, Massachusetts",62483,300998,46954,N,105471,29901,66863,21988,70782,77511,36524,77379,33236
26005,"Allegan County, Michigan",56077,41157,N,49817,-,40309,57293,40324,58474,63962,38315,62006,31910
26017,"Bay County, Michigan",41281,44918,16452,-,N,30196,42692,22099,44748,49734,35107,53846,24756
26021,"Berrien County, Michigan",44747,59239,22815,N,N,36896,50687,15891,49188,54531,36356,57595,25678
26025,"Calhoun County, Michigan",44520,52980,25000,31435,N,38556,47551,25032,50533,52807,35146,54051,29834
26037,"Clinton County, Michigan",59569,28364,51286,-,N,81462,59833,12365,69992,77214,39212,74851,29716
26045,"Eaton County, Michigan",53328,44259,30812,-,81968,58690,53754,20665,58618,63797,37919,64815,35093
26049,"Genesee County, Michigan",41249,163740,23799,N,75247,38245,47268,20756,39033,48583,39542,50853,27690
26055,"Grand Traverse County, Michigan",50830,33798,-,31846,-,24214,51645,22260,51148,59460,41386,59987,32352
26065,"Ingham County, Michigan",44569,110512,32036,70917,53533,30203,49460,18182,43401,58082,43217,60481,30776
26073,"Isabella County, Michigan",37488,25225,13946,N,N,33674,39816,19896,41981,48161,30406,50632,24374
26075,"Jackson County, Michigan",43668,61235,18911,55054,N,25755,45981,16844,48816,53262,37912,57420,24309
26077,"Kalamazoo County, Michigan",45854,100735,25090,N,72286,30187,50041,21960,51791,59364,41503,62830,28656
26081,"Kent County, Michigan",51992,230446,26724,25417,52324,35155,57347,27460,55309,63457,35833,65067,31153
26087,"Lapeer County, Michigan",52960,32998,-,N,-,39704,54372,26614,60188,62349,45183,60310,32093
26091,"Lenawee County, Michigan",45938,37270,40282,-,-,36250,46684,17723,45812,54911,38545,58381,30761
26093,"Livingston County, Michigan",70707,68221,-,N,56206,92279,70878,34223,72471,86469,47782,82637,37333
26099,"Macomb County, Michigan",52851,335982,32112,35522,66404,45408,55384,24693,57491,65585,37890,65243,32042
26103,"Marquette County, Michigan",45011,25676,-,N,51312,38125,45312,10403,51979,58610,28496,59101,22721
26111,"Midland County, Michigan",49913,33858,N,-,98144,N,49622,29927,54059,62341,42420,66513,30811
26115,"Monroe County, Michigan",53561,58479,25795,32651,N,61713,54816,30115,56287,65165,39353,67408,31593
26121,"Muskegon County, Michigan",41630,65559,24119,N,41442,48440,45230,20392,46398,53459,30089,50854,24823
26125,"Oakland County, Michigan",67202,493007,49569,38731,100209,55238,70708,27516,73780,80987,47016,86120,38602
26139,"Ottawa County, Michigan",57517,95068,16093,31984,51182,37137,59540,25996,65144,71552,40473,67517,30177
26145,"Saginaw County, Michigan",41548,77518,21852,N,N,32868,48804,19667,42801,51222,33168,54169,25339
26147,"St. Clair County, Michigan",50285,63462,27957,77330,N,65148,50760,31628,56692,60453,33613,62034,27904
26155,"Shiawassee County, Michigan",41892,28093,-,N,-,37719,42151,31125,39752,53359,31988,51463,24905
26159,"Van Buren County, Michigan",45081,29341,N,95545,-,32381,49239,22500,52601,52191,30791,55501,22355
26161,"Washtenaw County, Michigan",59660,137728,31870,N,60785,37020,66904,22898,60640,82358,52480,89290,35962
26163,"Wayne County, Michigan",40487,664415,26117,32033,66950,36466,54544,18963,41772,47721,33038,52170,25164
27003,"Anoka County, Minnesota",70800,124047,35057,N,65763,45555,73336,32178,80210,81261,41526,83213,40525
27013,"Blue Earth County, Minnesota",51858,24736,N,-,N,N,52444,19854,60501,65262,48194,75657,25608
27019,"Carver County, Minnesota",82333,34659,-,-,125960,85253,80546,33816,94338,90747,46315,97159,46229
27037,"Dakota County, Minnesota",73475,157195,51700,101498,76649,40845,77256,37316,80121,90533,45951,87534,41971
27053,"Hennepin County, Minnesota",64379,489690,30102,42826,70888,46926,71595,26806,70417,79904,41119,84836,41071
27109,"Olmsted County, Minnesota",65665,58203,27561,-,89527,49552,65981,25426,79329,80052,42204,81884,36233
27123,"Ramsey County, Minnesota",56734,206353,31109,47368,46815,32456,63184,24803,57854,73338,37955,73371,36041
27131,"Rice County, Minnesota",58584,22361,-,-,N,45051,60380,41721,57500,76673,35030,71294,35131
27137,"St. Louis County, Minnesota",45895,84311,17612,22938,N,N,46944,21676,50490,59832,36848,61614,25811
27139,"Scott County, Minnesota",83173,46196,N,55665,86372,30299,85758,35241,92977,92344,45351,92576,46624
27141,"Sherburne County, Minnesota",76036,29288,N,-,N,-,76895,37028,81860,86064,51853,81221,51672
27145,"Stearns County, Minnesota",57763,57623,58209,N,50132,34035,59496,39467,69756,67875,36351,71991,32157
27163,"Washington County, Minnesota",80748,90586,64770,36848,82178,45392,82105,32098,88719,89772,49111,92455,44314
27171,"Wright County, Minnesota",71917,45028,19230,N,118484,N,72136,64605,83001,81510,39136,79016,32101
28033,"DeSoto County, Mississippi",58959,59048,47395,-,56961,29797,64697,31865,65507,70441,36568,67176,31993
28035,"Forrest County, Mississippi",35422,28256,25087,-,29492,16303,50227,16186,41727,34604,32920,48581,23204
28047,"Harrison County, Mississippi",42070,75258,27535,-,42385,32304,48148,38008,46464,44106,36520,48930,28582
28049,"Hinds County, Mississippi",33719,89320,28817,-,30387,26363,52417,16783,34123,39243,32011,43626,21292
28059,"Jackson County, Mississippi",47891,49263,33208,N,102612,66291,49551,40950,48522,49871,36612,57460,29427
28067,"Jones County, Mississippi",33915,24601,18000,-,N,31009,40877,28091,34652,53024,26081,40396,16839
28075,"Lauderdale County, Mississippi",32217,31194,21901,-,-,N,46891,17577,33483,42547,26499,40141,22906
28081,"Lee County, Mississippi",42882,32442,27490,-,-,27004,53000,25737,46582,43408,41801,55836,21951
28089,"Madison County, Mississippi",66400,36817,46633,-,N,N,82731,56026,80067,72760,41379,81206,35621
28121,"Rankin County, Mississippi",55209,54237,33790,-,N,49471,58955,37174,56484,60494,41079,66202,31412
29019,"Boone County, Missouri",48953,67680,19173,N,56375,53969,50179,16817,49670,67830,43621,67798,27068
29021,"Buchanan County, Missouri",43895,32448,43184,-,-,N,44327,23832,50080,47743,35564,56928,26929
29031,"Cape Girardeau County, Missouri",42760,29621,23683,-,N,16111,47749,20554,58335,47730,37733,56495,25574
29037,"Cass County, Missouri",64144,37378,61933,N,68706,45852,64138,45425,70384,73433,41025,70192,24493
29043,"Christian County, Missouri",51342,29915,-,-,-,N,51617,25958,61489,59366,31219,61736,29478
29047,"Clay County, Missouri",60541,87712,40642,51125,68104,39789,62397,35268,62045,70452,43093,68856,39001
29051,"Cole County, Missouri",50780,28441,31103,67795,57768,39635,52418,11576,46618,62865,38375,61310,37399
29071,"Franklin County, Missouri",50502,39255,36272,-,-,N,50466,31094,59243,62738,29667,59681,27436
29077,"Greene County, Missouri",37779,118068,28171,28936,31012,33182,39013,18647,40459,49131,32224,50468,26523
29095,"Jackson County, Missouri",46768,274269,32213,N,42021,34249,54361,22056,51468,53202,35917,59100,30535
29097,"Jasper County, Missouri",40967,45456,26465,19092,N,N,41851,31040,50640,44403,30258,51729,22939
29099,"Jefferson County, Missouri",55089,82011,N,-,"250,000+",62422,54891,16386,62053,62081,37429,64303,29331
29165,"Platte County, Missouri",63438,37664,55500,-,46379,59537,65871,18635,60270,85379,46281,84871,39173
29183,"St. Charles County, Missouri",70137,138788,60145,45413,77071,49958,70498,38942,73913,90213,43808,83661,39252
29187,"St. Francois County, Missouri",37349,24435,-,-,-,-,37223,16388,46385,41219,29976,42003,23110
29189,"St. Louis County, Missouri",59290,401795,38294,11827,79850,56584,67466,28645,59246,73626,44441,73929,36046
29510,"St. Louis city, Missouri",34488,140536,23218,31564,25641,37150,47551,18917,42133,34402,24536,41990,27143
30013,"Cascade County, Montana",43947,34492,59208,22328,76393,N,44439,30090,48785,50004,37804,55703,23195
30029,"Flathead County, Montana",47802,36391,-,N,-,N,48460,25212,51572,51584,31141,58861,24334
30031,"Gallatin County, Montana",58809,37767,-,11818,59317,66754,59490,14397,63920,67367,48793,72258,30586
30049,"Lewis and Clark County, Montana",54954,26607,-,35254,57330,N,55286,34277,54911,64052,41369,65776,35878
30063,"Missoula County, Montana",48077,45820,-,31290,N,109520,48846,22054,45692,53405,39618,60004,27351
30111,"Yellowstone County, Montana",52610,61439,21456,25541,61659,27319,55678,18081,55928,67237,39281,67639,28543
31055,"Douglas County, Nebraska",51728,209490,26479,N,49282,35498,59609,23102,55293,64417,40996,68100,31742
31109,"Lancaster County, Nebraska",52019,117048,30694,31585,39566,32458,55763,21708,55513,71780,42924,68592,32481
31153,"Sarpy County, Nebraska",65706,60375,51914,N,51431,59375,67702,33255,65012,81775,47530,77373,37326
32003,"Clark County, Nevada",51057,713577,34281,38071,61407,42789,56584,30497,51967,57565,42171,58247,35298
32031,"Washoe County, Nevada",53588,164597,44250,30040,55269,40663,58139,25266,55143,62181,42140,65250,31840
33005,"Cheshire County, New Hampshire",51945,30603,-,-,N,"250,000+",52058,22259,62939,58405,34051,63235,31866
33009,"Grafton County, New Hampshire",56370,35728,-,-,40330,20791,59021,9939,58548,65734,41907,68847,31547
33011,"Hillsborough County, New Hampshire",67574,155036,51239,N,72092,47348,69338,41601,73184,83132,42590,80983,37208
33013,"Merrimack County, New Hampshire",65662,55085,72789,-,80584,83041,65110,30300,62470,80201,44821,81022,36062
33015,"Rockingham County, New Hampshire",74782,117890,41429,75278,66155,68566,76330,28789,84179,85950,46276,90275,42089
33017,"Strafford County, New Hampshire",60692,47528,-,-,61767,33521,62117,34401,62343,80900,40913,69264,37147
34001,"Atlantic County, New Jersey",52127,101721,29283,N,34518,43437,62030,14745,52766,60844,39980,60615,32435
34003,"Bergen County, New Jersey",81670,338063,60736,N,92433,58000,88868,41182,85633,101603,50094,100242,45202
34005,"Burlington County, New Jersey",77398,162245,66935,-,107333,75045,78923,51968,80302,94029,50619,90460,49275
34007,"Camden County, New Jersey",58006,185774,36534,N,85671,35344,69798,17360,60519,74256,40172,73438,31181
34009,"Cape May County, New Jersey",60560,38210,40724,-,106727,26470,61454,37095,71262,81259,41655,78756,32131
34011,"Cumberland County, New Jersey",45978,50066,34992,63515,N,33314,50651,9096,47120,60562,32724,52969,23351
34013,"Essex County, New Jersey",53610,277102,36875,22130,110143,41709,86976,17021,51143,66630,37325,65415,31348
34015,"Gloucester County, New Jersey",71355,103864,60823,-,107031,37578,73844,32510,76737,87790,44625,84723,41286
34017,"Hudson County, New Jersey",56079,247490,40670,N,96482,40939,71201,50601,71400,54687,29532,59891,47173
34019,"Hunterdon County, New Jersey",110457,45792,86645,-,N,87907,112598,60469,114950,129419,65348,129509,46583
34021,"Mercer County, New Jersey",70857,131623,39586,-,109969,53623,83489,36891,71401,85017,47276,90633,41109
34023,"Middlesex County, New Jersey",76848,283211,60263,N,106646,52354,76770,26579,85006,90004,45870,91153,40045
34025,"Monmouth County, New Jersey",83749,232158,42685,N,141966,46221,90600,60097,84028,102431,54847,104285,44284
34027,"Morris County, New Jersey",100176,178951,81051,-,121362,65367,101240,61083,106294,118150,62060,120268,57030
34029,"Ocean County, New Jersey",60227,217698,35220,-,83597,49778,60858,22896,70301,80973,39743,75328,30899
34031,"Passaic County, New Jersey",58898,161331,35482,43728,92376,40681,80601,34531,55085,72697,43276,67796,34334
34033,"Salem County, New Jersey",61943,24280,33031,-,92237,39777,66711,12867,56669,87870,40841,72602,40935
34035,"Somerset County, New Jersey",97219,112974,57020,-,151431,75829,100387,29492,104405,112418,57545,117370,49576
34037,"Sussex County, New Jersey",88407,54765,35453,-,102459,73550,90117,31245,97134,97578,47973,99198,45927
34039,"Union County, New Jersey",64593,186951,47290,N,115846,47523,87444,35391,61408,83523,41791,79855,36432
34041,"Warren County, New Jersey",67208,41870,34472,-,71875,42242,70252,32153,72331,86659,45574,81755,45458
35001,"Bernalillo County, New Mexico",48257,258707,40169,29148,63823,39013,56913,24196,51126,57059,38439,59737,31203
35005,"Chaves County, New Mexico",45753,23806,72968,28895,-,35743,50533,15645,49914,53226,33270,51850,24867
35013,"Doña Ana County, New Mexico",36343,74898,N,22315,N,29308,48170,19419,36926,45688,34457,43521,22172
35025,"Lea County, New Mexico",56191,22418,57322,-,-,51433,65743,49007,69612,55634,32565,66124,38979
35031,"McKinley County, New Mexico",24945,18046,-,18180,N,49103,52401,16735,31446,22570,23017,33103,10465
35035,"Otero County, New Mexico",44102,23176,63308,35100,N,28634,47906,39925,42132,50666,40580,51363,29876
35043,"Sandoval County, New Mexico",55825,47593,59764,37210,56962,53242,60186,24401,57630,70493,37941,66281,35250
35045,"San Juan County, New Mexico",43787,37847,18464,30979,N,45364,54620,26039,46873,55051,31667,56223,22930
35049,"Santa Fe County, New Mexico",51833,60405,N,28239,72121,40821,58583,42931,44287,59419,47812,62912,34686
35061,"Valencia County, New Mexico",40075,25003,-,41441,-,32878,51461,22960,32088,52290,34406,51623,24643
36001,"Albany County, New York",55778,123251,27308,53571,51351,32289,63060,24840,60177,76410,39066,84632,37006
36005,"Bronx County, New York",33009,481143,35095,28452,44462,28484,59297,28517,37002,36412,22087,37357,21551
36007,"Broome County, New York",45560,76714,22168,N,N,25596,47526,14694,42041,61368,35065,61344,26120
36009,"Cattaraugus County, New York",40362,32271,N,33614,27237,27188,41378,26271,41727,50915,30809,50339,25831
36011,"Cayuga County, New York",50154,30784,36975,17333,N,N,51181,30477,65329,58041,34813,66606,26715
36013,"Chautauqua County, New York",40413,54551,23750,73544,31045,27247,41964,14582,45708,48071,31372,50644,25433
36015,"Chemung County, New York",45237,35838,21568,28683,N,32641,46916,15963,48605,53899,34798,59760,29104
36019,"Clinton County, New York",43892,31862,N,-,N,111613,44486,27581,42139,55264,35226,55856,29267
36027,"Dutchess County, New York",70056,107752,53096,N,86512,41543,76963,25815,75478,85896,48184,89678,38293
36029,"Erie County, New York",51245,381927,24872,21257,62993,27440,56912,30617,57165,62959,33776,66071,30358
36045,"Jefferson County, New York",46683,42466,42894,41730,34706,41564,47445,30696,48572,60032,37668,56441,29094
36047,"Kings County, New York",47520,925489,40747,35244,45623,36730,61483,36315,56939,51919,25146,52929,36029
36051,"Livingston County, New York",52061,23853,-,-,N,18637,52277,15922,50403,72267,39226,72532,31131
36053,"Madison County, New York",52300,26518,-,36633,N,-,52671,32532,51961,70575,35867,67404,32393
36055,"Monroe County, New York",51665,298314,28012,26585,49653,26047,58701,19183,55091,65549,36329,66632,31227
36059,"Nassau County, New York",96193,438588,75382,96192,111051,70421,101974,27019,110015,112339,59582,111908,45212
36061,"New York County, New York",72190,726357,30300,30754,76409,32401,107436,42000,99333,69669,38010,88247,63017
36063,"Niagara County, New York",46775,87970,35204,33019,52299,N,47964,15299,52561,59129,31431,61897,26253
36065,"Oneida County, New York",43702,89648,27181,-,41569,21142,46891,23908,41548,53391,35335,59496,27069
36067,"Onondaga County, New York",52110,184316,27759,N,43850,26893,56558,13680,58724,64557,39133,69720,31089
36069,"Ontario County, New York",58165,43028,28295,-,N,16699,59974,29406,64525,71128,47949,71806,29561
36071,"Orange County, New York",68950,123977,57345,-,91736,62166,72866,22482,68473,86311,43553,79574,37838
36075,"Oswego County, New York",46533,45327,-,-,-,27089,47040,14631,42997,64371,36635,62663,27440
36079,"Putnam County, New York",93746,32251,108326,48843,127784,78352,94805,-,105543,106899,71938,102453,50560
36081,"Queens County, New York",56599,784243,56565,47628,57852,50072,61902,39807,62296,64948,36086,63030,40048
36083,"Rensselaer County, New York",57438,63981,26104,N,N,28729,59815,12365,60219,70192,44801,73362,37978
36085,"Richmond County, New York",69633,167629,44190,N,80356,51578,75909,18298,75050,83392,44620,86077,36227
36087,"Rockland County, New York",80942,98294,81015,65181,122589,61674,80405,21230,79393,102327,56962,98045,41962
36089,"St. Lawrence County, New York",45157,41299,N,N,N,N,45735,14429,48250,52463,35177,52930,29074
36091,"Saratoga County, New York",70673,90397,N,-,93514,81048,70598,26205,80975,87241,44374,87360,41137
36093,"Schenectady County, New York",54293,57526,23926,N,46891,18695,60382,25556,59570,62363,39114,73597,31742
36101,"Steuben County, New York",47046,41241,97679,49516,86969,N,46432,30910,57604,52754,33675,57983,26477
36103,"Suffolk County, New York",85439,496958,65265,N,94243,69876,89687,41411,96192,97447,51972,98447,41914
36105,"Sullivan County, New York",47805,27508,31285,70990,69078,32392,50038,13882,45110,53932,36803,56750,33568
36109,"Tompkins County, New York",48516,37524,66041,N,28519,25847,53524,13359,49271,70653,41744,67254,31476
36111,"Ulster County, New York",58429,68650,44167,-,71360,45037,59981,30338,57306,69487,44172,73985,33724
36113,"Warren County, New York",55593,27228,26882,-,-,37361,57726,14658,59980,64862,36436,64634,31796
36117,"Wayne County, New York",50242,35349,30243,-,N,40253,51528,46959,59397,54338,35920,59848,28593
36119,"Westchester County, New York",84220,341755,51623,73695,111598,53423,102444,35564,86944,102593,52830,104983,44635
37001,"Alamance County, North Carolina",42512,59200,29401,20025,76570,25132,46671,15297,49878,50666,29908,51779,22976
37019,"Brunswick County, North Carolina",47334,48444,31595,-,-,30393,49906,26975,38821,53575,47274,56834,25831
37021,"Buncombe County, North Carolina",46431,100980,26116,75900,40861,33019,48785,21893,46983,56797,34877,60686,30360
37023,"Burke County, North Carolina",33379,34484,25809,-,70266,21199,35182,18393,32327,40513,27403,48167,19937
37025,"Cabarrus County, North Carolina",54307,65725,52777,N,86950,31250,55658,30965,64837,61553,34618,67893,32388
37027,"Caldwell County, North Carolina",32386,29255,21225,-,-,30682,33725,19500,42213,33431,27471,45588,19007
37031,"Carteret County, North Carolina",45231,29961,33682,-,N,22442,47280,22292,45195,51482,39855,53057,28720
37035,"Catawba County, North Carolina",42859,58835,26279,N,81361,23836,47752,30016,40525,55312,34918,54711,25796
37037,"Chatham County, North Carolina",56550,26593,37086,-,N,24770,62494,48662,55885,63609,52309,70413,26984
37045,"Cleveland County, North Carolina",40581,38409,26261,-,N,45403,43601,19131,43485,51149,28317,48680,20600
37049,"Craven County, North Carolina",44963,39570,28899,N,127609,35505,55466,28038,48648,59648,36967,51986,24273
37051,"Cumberland County, North Carolina",43609,125889,36806,38640,42089,42868,49491,27996,45855,51921,38493,50863,30315
37057,"Davidson County, North Carolina",38803,63398,23717,28039,N,33733,41219,27230,42383,45927,29976,47821,26888
37063,"Durham County, North Carolina",52488,114946,40659,-,45678,40258,68402,23836,52008,65291,41041,70943,36182
37067,"Forsyth County, North Carolina",45580,142991,27002,N,61549,27674,56591,18813,45887,54454,36444,58760,28487
37071,"Gaston County, North Carolina",41728,80175,29427,N,73438,28763,45130,26132,45627,52207,28172,50223,23676
37081,"Guilford County, North Carolina",45726,199607,32454,49003,49763,35760,58337,21552,44106,54902,38607,58670,29362
37085,"Harnett County, North Carolina",45533,42464,32755,45958,180175,30507,50385,28719,47153,54853,31779,53662,27562
