GEO_ID,NAME,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher
42039,"Crawford County, Pennsylvania",5.7,20.1,27.4,24.4,18.4
42041,"Cumberland County, Pennsylvania",12.5,44.2,47.5,38.8,34.4
42043,"Dauphin County, Pennsylvania",17.6,40.6,46.7,34.1,27.4
42045,"Delaware County, Pennsylvania",16.0,39.4,50.8,42.8,35.0
42049,"Erie County, Pennsylvania",14.5,38.0,34.3,33.7,22.2
42051,"Fayette County, Pennsylvania",7.3,23.5,30.1,20.3,14.8
42055,"Franklin County, Pennsylvania",8.3,22.2,43.1,21.2,19.6
42063,"Indiana County, Pennsylvania",5.9,29.3,32.3,22.2,22.9
42069,"Lackawanna County, Pennsylvania",10.5,40.5,34.0,30.3,25.5
42071,"Lancaster County, Pennsylvania",12.9,36.1,38.4,32.6,26.8
42073,"Lawrence County, Pennsylvania",13.3,28.4,29.2,20.9,27.3
42075,"Lebanon County, Pennsylvania",15.1,27.1,27.5,25.3,24.3
42077,"Lehigh County, Pennsylvania",10.6,37.4,39.0,31.7,32.2
42079,"Luzerne County, Pennsylvania",12.4,25.0,30.2,24.0,23.4
42081,"Lycoming County, Pennsylvania",7.6,29.4,38.9,19.4,20.2
42085,"Mercer County, Pennsylvania",13.1,31.3,36.1,29.5,18.0
42089,"Monroe County, Pennsylvania",14.2,31.9,30.0,28.8,27.8
42091,"Montgomery County, Pennsylvania",20.9,61.2,60.5,53.6,42.7
42095,"Northampton County, Pennsylvania",13.8,37.6,35.5,31.3,25.8
42097,"Northumberland County, Pennsylvania",7.4,25.5,24.1,18.8,13.5
42101,"Philadelphia County, Pennsylvania",18.8,53.0,42.9,26.1,24.2
42107,"Schuylkill County, Pennsylvania",9.0,25.1,30.1,16.5,14.2
42111,"Somerset County, Pennsylvania",15.4,22.9,18.1,18.9,14.3
42125,"Washington County, Pennsylvania",12.2,39.4,46.8,34.5,22.1
42129,"Westmoreland County, Pennsylvania",11.4,38.7,44.1,32.3,25.3
42133,"York County, Pennsylvania",12.7,29.7,35.1,25.3,23.4
44003,"Kent County, Rhode Island",21.7,46.4,42.6,34.4,22.9
44005,"Newport County, Rhode Island",22.6,64.0,67.6,49.4,53.6
44007,"Providence County, Rhode Island",15.6,41.2,43.2,30.3,26.6
44009,"Washington County, Rhode Island",20.3,65.2,55.5,58.4,50.3
45003,"Aiken County, South Carolina",8.9,32.2,28.6,29.9,32.1
45007,"Anderson County, South Carolina",10.9,23.7,25.6,28.7,23.2
45013,"Beaufort County, South Carolina",2.1,35.5,35.1,41.1,58.7
45015,"Berkeley County, South Carolina",10.6,43.4,30.9,28.9,29.3
45019,"Charleston County, South Carolina",21.5,53.0,57.5,49.9,41.5
45035,"Dorchester County, South Carolina",15.7,26.6,33.4,27.3,25.7
45041,"Florence County, South Carolina",4.4,28.5,30.0,26.0,17.6
45045,"Greenville County, South Carolina",18.1,44.5,47.7,40.7,36.8
45047,"Greenwood County, South Carolina",10.4,9.2,23.9,28.1,30.0
45051,"Horry County, South Carolina",11.4,31.1,32.1,27.6,24.4
45055,"Kershaw County, South Carolina",4.0,26.9,18.7,24.7,17.5
45057,"Lancaster County, South Carolina",6.1,23.3,46.4,27.6,31.6
45059,"Laurens County, South Carolina",3.1,22.5,23.7,20.5,20.2
45063,"Lexington County, South Carolina",11.5,37.0,45.7,36.6,28.7
45073,"Oconee County, South Carolina",17.8,27.9,24.6,31.2,28.2
45075,"Orangeburg County, South Carolina",1.0,12.6,16.6,19.3,20.7
45077,"Pickens County, South Carolina",11.2,30.9,25.1,24.6,26.9
45079,"Richland County, South Carolina",14.0,45.2,44.5,43.0,34.7
45083,"Spartanburg County, South Carolina",10.9,24.8,30.1,25.0,24.0
45085,"Sumter County, South Carolina",3.4,22.0,37.1,21.3,25.5
45091,"York County, South Carolina",19.4,42.9,50.8,38.9,34.1
46083,"Lincoln County, South Dakota",21.4,55.0,53.7,39.1,28.5
46099,"Minnehaha County, South Dakota",18.5,41.5,42.8,28.5,35.0
46103,"Pennington County, South Dakota",6.2,38.7,35.5,32.6,34.5
47001,"Anderson County, Tennessee",17.6,17.2,38.1,24.9,25.4
47009,"Blount County, Tennessee",11.0,24.9,37.4,29.2,27.4
47011,"Bradley County, Tennessee",13.5,28.7,37.3,20.9,27.0
47037,"Davidson County, Tennessee",24.3,58.5,53.8,43.1,39.5
47059,"Greene County, Tennessee",1.5,29.1,27.7,15.8,19.0
47063,"Hamblen County, Tennessee",0.0,16.7,20.6,22.8,17.7
47065,"Hamilton County, Tennessee",13.4,43.3,43.9,39.0,30.0
47093,"Knox County, Tennessee",16.4,44.1,43.8,37.4,36.5
47113,"Madison County, Tennessee",5.9,16.2,28.1,22.9,22.0
47119,"Maury County, Tennessee",9.5,30.8,23.7,32.0,24.7
47125,"Montgomery County, Tennessee",9.2,29.9,29.8,34.0,29.0
47141,"Putnam County, Tennessee",11.3,33.5,40.6,33.2,19.7
47147,"Robertson County, Tennessee",10.3,22.6,20.5,21.9,24.9
47149,"Rutherford County, Tennessee",15.9,35.2,34.7,35.8,26.8
47155,"Sevier County, Tennessee",7.3,31.9,24.4,22.7,18.5
47157,"Shelby County, Tennessee",13.3,37.0,40.6,34.8,31.2
47163,"Sullivan County, Tennessee",9.9,23.6,27.7,25.7,22.6
47165,"Sumner County, Tennessee",15.1,34.4,48.5,36.2,23.0
47179,"Washington County, Tennessee",15.9,48.0,40.0,35.7,30.1
47187,"Williamson County, Tennessee",17.3,61.7,70.5,66.3,48.2
47189,"Wilson County, Tennessee",15.2,36.7,49.2,31.7,29.7
48005,"Angelina County, Texas",4.9,12.7,34.7,17.5,17.0
48021,"Bastrop County, Texas",2.6,29.0,31.0,21.2,31.7
48027,"Bell County, Texas",3.8,27.2,28.1,28.6,22.8
48029,"Bexar County, Texas",10.5,33.4,34.1,31.9,28.5
48037,"Bowie County, Texas",5.9,18.5,23.1,21.4,28.5
48039,"Brazoria County, Texas",8.0,28.8,38.8,32.4,29.3
48041,"Brazos County, Texas",12.5,51.5,46.9,45.6,37.3
48061,"Cameron County, Texas",7.8,24.2,26.3,21.3,16.1
48085,"Collin County, Texas",20.5,56.6,62.3,57.5,46.2
48091,"Comal County, Texas",14.4,45.9,54.3,42.6,37.1
48099,"Coryell County, Texas",1.2,17.6,19.2,21.6,9.2
48113,"Dallas County, Texas",15.7,42.4,36.7,31.7,32.7
48121,"Denton County, Texas",17.8,48.4,55.5,50.5,41.4
48135,"Ector County, Texas",5.6,18.9,15.1,12.4,14.9
48139,"Ellis County, Texas",9.7,31.5,35.6,29.1,32.2
48141,"El Paso County, Texas",12.8,25.5,35.9,24.3,18.4
48157,"Fort Bend County, Texas",17.4,45.0,59.3,53.4,37.5
48167,"Galveston County, Texas",14.9,35.1,37.4,35.4,31.6
48181,"Grayson County, Texas",4.6,18.2,30.5,29.8,28.1
48183,"Gregg County, Texas",4.5,22.2,18.5,22.4,30.0
48187,"Guadalupe County, Texas",13.5,33.4,37.0,28.9,26.3
48201,"Harris County, Texas",10.8,36.5,36.8,31.5,32.8
48203,"Harrison County, Texas",0.7,17.8,27.1,18.0,24.3
48209,"Hays County, Texas",12.5,42.2,53.9,46.0,44.3
48213,"Henderson County, Texas",5.6,13.9,21.1,18.2,26.1
48215,"Hidalgo County, Texas",6.2,22.7,24.2,21.3,16.6
48221,"Hood County, Texas",10.0,15.6,41.2,33.5,35.6
48231,"Hunt County, Texas",8.8,18.9,26.2,19.8,22.5
48245,"Jefferson County, Texas",11.9,24.3,22.8,18.8,22.5
48251,"Johnson County, Texas",6.7,23.9,26.5,25.9,18.5
48257,"Kaufman County, Texas",6.5,33.9,32.6,23.9,22.0
48291,"Liberty County, Texas",2.6,13.3,6.7,7.7,9.9
48303,"Lubbock County, Texas",13.5,30.7,38.2,37.0,33.8
48309,"McLennan County, Texas",14.2,29.9,26.4,27.5,25.9
48329,"Midland County, Texas",6.1,36.2,41.3,23.9,18.8
48339,"Montgomery County, Texas",9.2,33.1,44.5,41.6,40.9
48355,"Nueces County, Texas",9.6,24.1,25.3,24.0,19.6
48361,"Orange County, Texas",7.7,17.0,28.6,14.2,19.3
48367,"Parker County, Texas",4.2,34.0,39.5,35.7,32.6
48375,"Potter County, Texas",7.5,20.7,20.5,14.2,17.4
48381,"Randall County, Texas",11.5,31.4,41.5,26.6,30.0
48397,"Rockwall County, Texas",23.7,35.6,50.8,39.7,38.2
48409,"San Patricio County, Texas",9.7,20.0,19.6,13.9,18.6
48423,"Smith County, Texas",4.4,23.4,25.9,24.7,33.1
48427,"Starr County, Texas",7.6,9.4,33.8,15.6,6.5
48439,"Tarrant County, Texas",13.5,35.0,36.5,34.5,31.2
48441,"Taylor County, Texas",14.3,23.9,28.5,28.6,30.7
48451,"Tom Green County, Texas",9.3,23.9,30.2,20.7,26.0
48453,"Travis County, Texas",22.9,65.6,60.7,51.0,48.8
48469,"Victoria County, Texas",11.0,17.1,14.3,19.3,21.1
48471,"Walker County, Texas",3.0,11.0,17.6,30.6,34.8
48479,"Webb County, Texas",7.2,22.8,31.9,18.7,18.1
48485,"Wichita County, Texas",8.1,28.8,20.3,22.2,24.4
48491,"Williamson County, Texas",15.5,50.8,54.3,48.3,48.3
48497,"Wise County, Texas",6.2,28.9,26.8,23.6,20.4
49005,"Cache County, Utah",5.4,38.7,47.5,43.6,44.0
49011,"Davis County, Utah",7.5,37.1,46.9,40.8,37.7
49035,"Salt Lake County, Utah",11.0,40.3,43.6,36.8,34.9
49045,"Tooele County, Utah",2.3,18.3,30.7,22.2,14.4
49049,"Utah County, Utah",7.5,46.5,46.1,42.7,39.7
49053,"Washington County, Utah",7.4,37.9,39.0,36.1,35.4
49057,"Weber County, Utah",7.7,26.4,35.3,28.0,25.2
50007,"Chittenden County, Vermont",15.5,65.6,71.3,58.7,51.6
51003,"Albemarle County, Virginia",20.9,66.1,60.2,61.6,53.7
51013,"Arlington County, Virginia",63.2,86.3,82.7,75.0,62.8
51015,"Augusta County, Virginia",10.9,26.9,37.1,21.3,18.7
51019,"Bedford County, Virginia",23.1,38.6,42.3,36.5,35.8
51041,"Chesterfield County, Virginia",13.0,42.1,55.2,45.0,42.5
51059,"Fairfax County, Virginia",21.9,65.7,71.0,65.9,59.2
51061,"Fauquier County, Virginia",9.5,44.9,38.4,44.3,36.9
51069,"Frederick County, Virginia",9.4,35.8,37.5,34.0,25.5
51085,"Hanover County, Virginia",23.2,47.0,58.0,46.0,34.2
51087,"Henrico County, Virginia",9.3,49.5,54.6,46.5,43.9
51095,"James City County, Virginia",17.8,46.5,44.7,51.6,55.1
51107,"Loudoun County, Virginia",20.9,62.3,71.0,67.0,51.2
51121,"Montgomery County, Virginia",12.6,55.3,57.5,40.7,51.7
51153,"Prince William County, Virginia",13.0,41.2,49.3,43.5,40.7
51161,"Roanoke County, Virginia",17.7,47.9,37.0,34.5,32.1
51165,"Rockingham County, Virginia",7.8,31.8,30.9,29.1,25.4
51177,"Spotsylvania County, Virginia",13.5,28.5,38.4,34.6,32.8
51179,"Stafford County, Virginia",14.1,44.3,46.8,47.3,33.4
51199,"York County, Virginia",17.8,45.4,57.7,50.5,45.9
51510,"Alexandria city, Virginia",31.8,75.2,78.4,62.1,63.5
51550,"Chesapeake city, Virginia",15.4,35.6,39.5,38.8,23.2
51650,"Hampton city, Virginia",8.7,28.1,29.9,32.1,29.1
51680,"Lynchburg city, Virginia",13.2,47.3,30.0,35.0,33.8
51700,"Newport News city, Virginia",8.8,36.2,27.6,25.2,24.9
51710,"Norfolk city, Virginia",11.9,35.4,36.6,28.3,29.0
51740,"Portsmouth city, Virginia",11.2,24.4,17.9,23.6,23.0
51760,"Richmond city, Virginia",15.1,58.5,45.2,39.5,38.3
51770,"Roanoke city, Virginia",15.8,45.1,22.1,25.0,33.5
51800,"Suffolk city, Virginia",10.7,29.3,41.4,32.4,28.6
51810,"Virginia Beach city, Virginia",15.9,44.2,42.5,38.6,37.1
53005,"Benton County, Washington",9.8,32.9,39.4,31.7,28.5
53007,"Chelan County, Washington",16.8,54.8,31.0,24.1,40.2
53009,"Clallam County, Washington",2.5,22.3,35.5,32.9,35.6
53011,"Clark County, Washington",12.5,33.8,34.4,33.0,30.2
53015,"Cowlitz County, Washington",3.4,14.0,20.3,12.0,21.4
53021,"Franklin County, Washington",3.3,18.2,14.3,22.5,18.0
53025,"Grant County, Washington",0.0,13.8,28.2,14.2,17.4
53027,"Grays Harbor County, Washington",8.8,12.7,17.9,21.6,24.1
53029,"Island County, Washington",8.0,28.1,27.9,38.9,41.7
53033,"King County, Washington",28.4,65.0,60.9,53.0,45.3
53035,"Kitsap County, Washington",6.6,28.7,37.7,36.6,39.9
53041,"Lewis County, Washington",3.8,17.6,20.3,27.1,17.3
53045,"Mason County, Washington",15.4,23.5,21.3,24.8,26.0
53053,"Pierce County, Washington",11.3,30.0,32.7,28.6,31.4
53057,"Skagit County, Washington",8.6,22.8,33.1,28.1,34.3
53061,"Snohomish County, Washington",16.0,42.5,44.6,36.2,32.1
53063,"Spokane County, Washington",10.1,32.0,36.6,33.9,34.6
53067,"Thurston County, Washington",12.3,31.9,41.6,36.0,37.5
53073,"Whatcom County, Washington",17.0,39.6,47.4,38.1,39.1
53077,"Yakima County, Washington",8.0,18.1,22.3,15.4,22.0
54003,"Berkeley County, West Virginia",12.4,29.6,29.9,18.3,23.1
54011,"Cabell County, West Virginia",15.5,42.5,41.7,33.7,28.0
54033,"Harrison County, West Virginia",12.9,30.8,36.3,29.6,24.6
54039,"Kanawha County, West Virginia",10.6,30.4,37.8,30.1,25.2
54061,"Monongalia County, West Virginia",20.7,61.5,57.4,46.9,29.4
54081,"Raleigh County, West Virginia",1.3,16.6,35.2,21.5,20.7
54107,"Wood County, West Virginia",4.3,23.9,27.3,25.6,22.4
55009,"Brown County, Wisconsin",15.2,35.6,39.3,32.4,24.2
55017,"Chippewa County, Wisconsin",5.4,32.3,21.8,20.4,17.8
55025,"Dane County, Wisconsin",26.2,63.1,60.2,54.2,46.3
55027,"Dodge County, Wisconsin",10.5,26.3,20.1,21.1,13.0
55035,"Eau Claire County, Wisconsin",15.8,52.6,44.5,39.0,36.6
55039,"Fond du Lac County, Wisconsin",11.8,18.6,22.3,22.9,21.1
55055,"Jefferson County, Wisconsin",6.4,32.3,35.5,22.4,24.1
55059,"Kenosha County, Wisconsin",10.9,33.4,30.0,25.8,21.4
55063,"La Crosse County, Wisconsin",15.7,39.8,44.0,30.3,31.2
55071,"Manitowoc County, Wisconsin",15.6,31.7,24.4,20.4,25.3
55073,"Marathon County, Wisconsin",13.8,37.9,34.3,26.1,24.8
55079,"Milwaukee County, Wisconsin",14.3,39.0,39.2,31.5,29.7
55087,"Outagamie County, Wisconsin",13.5,39.8,44.1,34.7,27.8
55089,"Ozaukee County, Wisconsin",8.7,53.0,61.2,48.3,43.5
55097,"Portage County, Wisconsin",6.8,48.1,39.9,25.9,22.7
55101,"Racine County, Wisconsin",12.8,37.9,29.8,31.2,29.8
55105,"Rock County, Wisconsin",9.7,27.9,26.7,22.1,24.2
55109,"St. Croix County, Wisconsin",15.8,44.4,47.6,39.7,30.0
55111,"Sauk County, Wisconsin",8.6,27.2,27.2,28.8,24.7
55117,"Sheboygan County, Wisconsin",19.2,33.0,31.3,29.2,19.9
55127,"Walworth County, Wisconsin",15.0,32.6,37.2,31.1,32.7
55131,"Washington County, Wisconsin",9.5,38.7,46.2,35.2,23.6
55133,"Waukesha County, Wisconsin",19.3,54.5,59.4,51.2,35.6
55139,"Winnebago County, Wisconsin",10.8,26.9,36.5,26.8,27.5
55141,"Wood County, Wisconsin",9.3,26.8,26.3,28.0,17.0
56021,"Laramie County, Wyoming",8.9,23.2,33.2,32.5,23.4
56025,"Natrona County, Wyoming",3.7,28.1,26.9,35.1,33.3
72013,"Arecibo Municipio, Puerto Rico",11.8,29.6,28.3,41.3,20.4
72021,"Bayamón Municipio, Puerto Rico",11.2,35.8,32.8,40.0,20.0
72025,"Caguas Municipio, Puerto Rico",12.6,40.0,33.5,41.6,23.8
72031,"Carolina Municipio, Puerto Rico",17.3,41.4,41.9,39.5,21.0
72061,"Guaynabo Municipio, Puerto Rico",17.6,53.8,47.1,58.4,41.6
72097,"Mayagüez Municipio, Puerto Rico",10.1,20.5,31.8,25.7,24.4
72113,"Ponce Municipio, Puerto Rico",12.0,36.0,29.7,31.3,20.6
72127,"San Juan Municipio, Puerto Rico",10.6,55.4,42.7,46.4,36.0
72135,"Toa Alta Municipio, Puerto Rico",16.5,37.7,27.9,36.1,23.8
72137,"Toa Baja Municipio, Puerto Rico",16.1,36.6,29.6,30.4,23.1
72139,"Trujillo Alto Municipio, Puerto Rico",N,N,N,N,N
