GEO_ID,NAME,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher
13031,"Bulloch County, Georgia",10.6,32.4,35.3,33.5,27.3
13045,"Carroll County, Georgia",5.5,21.2,25.4,22.0,20.8
13047,"Catoosa County, Georgia",19.4,27.6,20.6,24.6,13.9
13051,"Chatham County, Georgia",12.2,32.2,39.8,38.0,40.3
13057,"Cherokee County, Georgia",7.5,38.6,49.4,43.4,35.8
13059,"Clarke County, Georgia",15.5,59.9,39.5,43.1,52.0
13063,"Clayton County, Georgia",9.3,21.5,24.7,25.3,28.0
13067,"Cobb County, Georgia",15.0,50.4,58.4,50.3,43.3
13073,"Columbia County, Georgia",5.6,43.3,52.1,37.8,36.9
13077,"Coweta County, Georgia",10.6,34.5,36.9,33.4,25.0
13089,"DeKalb County, Georgia",18.7,52.4,50.9,44.3,41.0
13095,"Dougherty County, Georgia",7.2,24.3,26.1,20.0,25.0
13097,"Douglas County, Georgia",2.3,27.0,36.7,38.1,23.3
13103,"Effingham County, Georgia",3.7,11.3,39.5,28.6,18.2
13113,"Fayette County, Georgia",17.8,54.5,51.9,47.0,38.2
13115,"Floyd County, Georgia",4.5,19.2,20.4,22.3,28.1
13117,"Forsyth County, Georgia",14.7,56.7,67.8,57.4,37.9
13121,"Fulton County, Georgia",22.0,65.0,63.1,58.9,48.2
13127,"Glynn County, Georgia",11.4,33.7,35.4,29.1,27.4
13135,"Gwinnett County, Georgia",15.0,37.8,39.2,39.6,35.3
13139,"Hall County, Georgia",7.1,23.0,24.0,22.4,31.9
13151,"Henry County, Georgia",15.0,28.5,38.0,29.6,25.2
13153,"Houston County, Georgia",4.4,34.2,33.3,28.3,26.6
13157,"Jackson County, Georgia",7.1,25.1,36.4,22.3,32.3
13179,"Liberty County, Georgia",3.4,26.0,25.1,17.8,21.8
13185,"Lowndes County, Georgia",5.2,23.8,23.5,21.3,30.9
13215,"Muscogee County, Georgia",7.7,28.6,36.0,32.2,28.6
13217,"Newton County, Georgia",2.7,39.5,21.0,18.8,21.4
13223,"Paulding County, Georgia",7.2,38.9,38.9,28.3,20.4
13245,"Richmond County, Georgia",4.6,24.2,30.7,20.0,24.5
13247,"Rockdale County, Georgia",2.6,19.2,34.6,39.7,21.7
13255,"Spalding County, Georgia",5.3,21.9,8.8,14.7,21.1
13285,"Troup County, Georgia",1.4,15.0,20.2,18.5,23.0
13295,"Walker County, Georgia",0.4,23.2,15.7,16.6,11.4
13297,"Walton County, Georgia",5.3,30.4,19.2,24.0,14.1
13313,"Whitfield County, Georgia",11.3,26.3,16.9,16.0,18.5
15001,"Hawaii County, Hawaii",14.2,23.7,34.0,27.6,36.3
15003,"Honolulu County, Hawaii",15.0,37.4,43.5,36.9,32.5
15007,"Kauai County, Hawaii",3.6,38.0,34.2,32.1,41.0
15009,"Maui County, Hawaii",7.5,25.2,33.7,30.4,29.7
16001,"Ada County, Idaho",11.0,45.6,45.5,42.5,39.7
16005,"Bannock County, Idaho",5.5,25.2,43.2,33.9,24.0
16019,"Bonneville County, Idaho",5.6,35.4,33.1,29.4,34.3
16027,"Canyon County, Idaho",3.5,22.4,20.4,20.4,20.6
16055,"Kootenai County, Idaho",11.5,20.8,30.6,26.6,28.1
16083,"Twin Falls County, Idaho",0.2,18.9,24.4,27.6,24.2
17019,"Champaign County, Illinois",16.8,55.1,53.1,42.4,43.5
17031,"Cook County, Illinois",20.7,53.2,48.5,36.7,32.7
17037,"DeKalb County, Illinois",9.8,36.3,46.7,28.3,28.9
17043,"DuPage County, Illinois",24.7,58.4,56.6,50.1,43.0
17089,"Kane County, Illinois",15.6,35.6,40.8,40.3,33.0
17091,"Kankakee County, Illinois",6.4,24.4,18.2,22.1,20.9
17093,"Kendall County, Illinois",6.9,25.3,39.2,31.4,18.1
17097,"Lake County, Illinois",12.4,40.4,49.6,49.6,44.5
17099,"LaSalle County, Illinois",7.6,26.7,25.8,19.6,14.5
17111,"McHenry County, Illinois",19.6,39.0,41.7,37.2,22.4
17113,"McLean County, Illinois",11.7,50.0,48.7,49.7,40.7
17115,"Macon County, Illinois",12.9,21.4,31.6,13.2,17.3
17119,"Madison County, Illinois",12.3,36.8,41.4,26.2,22.2
17143,"Peoria County, Illinois",18.7,34.8,44.9,35.5,28.8
17161,"Rock Island County, Illinois",10.9,21.6,25.9,20.9,25.7
17163,"St. Clair County, Illinois",9.0,24.5,40.1,32.0,25.9
17167,"Sangamon County, Illinois",16.3,44.0,44.0,32.6,34.1
17179,"Tazewell County, Illinois",9.6,33.4,39.7,26.9,23.3
17183,"Vermilion County, Illinois",3.2,9.5,22.1,13.1,20.1
17197,"Will County, Illinois",12.4,38.6,42.5,39.5,27.3
17199,"Williamson County, Illinois",10.6,18.8,37.3,21.6,27.8
17201,"Winnebago County, Illinois",12.1,27.3,31.7,23.2,23.5
18003,"Allen County, Indiana",13.1,35.1,36.2,28.2,25.3
18005,"Bartholomew County, Indiana",15.9,39.8,51.2,34.1,24.0
18011,"Boone County, Indiana",20.3,50.8,51.9,53.8,30.9
18019,"Clark County, Indiana",7.8,34.1,31.4,23.8,17.7
18035,"Delaware County, Indiana",6.3,32.5,28.0,19.7,23.6
18039,"Elkhart County, Indiana",7.7,17.2,26.6,20.1,24.4
18043,"Floyd County, Indiana",14.0,28.9,34.7,29.2,24.4
18053,"Grant County, Indiana",6.6,15.0,29.4,26.9,17.0
18057,"Hamilton County, Indiana",26.1,66.0,70.0,62.5,50.0
18059,"Hancock County, Indiana",21.6,34.8,37.4,33.3,24.2
18063,"Hendricks County, Indiana",17.2,43.7,51.3,39.3,26.6
18067,"Howard County, Indiana",13.8,25.1,19.1,20.8,18.0
18081,"Johnson County, Indiana",18.1,35.9,41.1,35.6,26.7
18085,"Kosciusko County, Indiana",3.9,27.8,22.0,21.6,21.3
18089,"Lake County, Indiana",8.7,26.4,28.0,22.9,18.5
18091,"LaPorte County, Indiana",8.3,23.2,16.7,22.5,21.3
18095,"Madison County, Indiana",5.7,19.7,25.9,20.8,19.9
18097,"Marion County, Indiana",16.4,40.8,35.2,31.5,30.8
18105,"Monroe County, Indiana",13.6,53.8,57.3,45.3,43.5
18109,"Morgan County, Indiana",17.5,16.7,23.4,18.2,17.8
18127,"Porter County, Indiana",15.3,33.3,37.1,28.8,30.8
18141,"St. Joseph County, Indiana",10.8,36.2,39.3,31.1,24.4
18157,"Tippecanoe County, Indiana",12.6,51.4,41.6,42.1,31.5
18163,"Vanderburgh County, Indiana",9.7,34.6,33.7,24.6,19.1
18167,"Vigo County, Indiana",4.3,20.8,22.3,24.2,23.4
18177,"Wayne County, Indiana",9.2,14.6,28.6,15.6,16.2
19013,"Black Hawk County, Iowa",8.9,38.0,32.2,26.5,26.9
19049,"Dallas County, Iowa",29.5,57.6,59.3,44.8,38.7
19061,"Dubuque County, Iowa",20.7,41.9,44.5,27.2,26.0
19103,"Johnson County, Iowa",21.0,58.4,56.9,46.5,49.8
19113,"Linn County, Iowa",12.5,37.7,41.6,37.1,29.3
19153,"Polk County, Iowa",16.5,41.0,45.7,38.1,28.3
19155,"Pottawattamie County, Iowa",3.7,30.1,27.9,27.8,22.6
19163,"Scott County, Iowa",15.7,38.7,37.8,37.0,26.9
19169,"Story County, Iowa",8.5,56.6,49.1,46.8,47.9
19193,"Woodbury County, Iowa",6.0,18.9,32.3,19.1,19.7
20015,"Butler County, Kansas",5.7,20.8,46.1,38.7,28.8
20045,"Douglas County, Kansas",14.8,49.4,63.6,54.6,42.0
20091,"Johnson County, Kansas",27.2,59.7,66.3,57.3,46.9
20103,"Leavenworth County, Kansas",9.7,33.8,46.2,39.2,28.8
20161,"Riley County, Kansas",10.4,50.6,48.9,51.4,53.6
20173,"Sedgwick County, Kansas",11.1,32.8,29.4,32.3,29.4
20177,"Shawnee County, Kansas",8.3,30.1,41.2,35.2,29.1
20209,"Wyandotte County, Kansas",8.7,24.8,21.2,18.5,22.8
21015,"Boone County, Kentucky",13.7,38.0,42.3,36.1,18.5
21029,"Bullitt County, Kentucky",2.6,19.6,25.6,16.3,6.4
21037,"Campbell County, Kentucky",26.4,60.3,58.3,31.6,24.2
21047,"Christian County, Kentucky",2.6,12.2,21.0,13.9,20.5
21059,"Daviess County, Kentucky",3.9,26.9,36.6,25.8,23.1
21067,"Fayette County, Kentucky",24.3,52.6,51.6,42.0,41.9
21093,"Hardin County, Kentucky",10.3,17.3,37.4,31.3,19.8
21111,"Jefferson County, Kentucky",15.7,44.7,42.2,33.4,30.5
21117,"Kenton County, Kentucky",24.0,52.9,40.8,30.1,34.8
21145,"McCracken County, Kentucky",3.4,23.0,35.4,39.7,20.7
21151,"Madison County, Kentucky",8.4,39.9,35.8,30.5,22.6
21185,"Oldham County, Kentucky",21.3,37.9,63.1,52.7,34.3
21199,"Pulaski County, Kentucky",2.5,19.0,16.2,18.4,10.7
21227,"Warren County, Kentucky",9.7,35.8,34.4,32.6,35.2
22005,"Ascension Parish, Louisiana",8.4,26.6,34.6,29.4,19.7
22015,"Bossier Parish, Louisiana",9.4,33.6,36.5,33.2,27.9
22017,"Caddo Parish, Louisiana",8.0,19.7,25.7,21.8,26.8
22019,"Calcasieu Parish, Louisiana",9.1,28.8,32.5,25.7,18.8
22033,"East Baton Rouge Parish, Louisiana",14.3,35.3,41.1,35.6,35.7
22045,"Iberia Parish, Louisiana",2.5,15.6,11.7,6.9,14.2
22051,"Jefferson Parish, Louisiana",12.1,34.8,34.9,24.2,24.9
22055,"Lafayette Parish, Louisiana",5.6,39.8,40.0,30.8,28.9
22057,"Lafourche Parish, Louisiana",6.4,22.4,25.4,21.8,10.7
22063,"Livingston Parish, Louisiana",2.6,22.7,27.8,25.6,15.6
22071,"Orleans Parish, Louisiana",16.3,47.1,52.5,36.7,33.2
22073,"Ouachita Parish, Louisiana",10.4,22.6,30.0,28.5,24.8
22079,"Rapides Parish, Louisiana",9.1,22.8,18.5,20.1,30.5
22097,"St. Landry Parish, Louisiana",3.1,14.6,12.7,14.2,21.3
22103,"St. Tammany Parish, Louisiana",5.0,38.7,37.5,42.8,37.4
22105,"Tangipahoa Parish, Louisiana",5.9,26.8,24.2,18.1,16.0
22109,"Terrebonne Parish, Louisiana",15.9,26.8,28.3,17.0,18.6
23001,"Androscoggin County, Maine",4.8,31.9,34.8,19.5,20.4
23003,"Aroostook County, Maine",7.8,21.0,28.2,22.9,19.9
23005,"Cumberland County, Maine",14.1,58.9,60.9,48.1,47.0
23011,"Kennebec County, Maine",7.6,38.3,37.6,27.3,28.8
23019,"Penobscot County, Maine",9.2,38.8,37.3,25.3,31.4
23031,"York County, Maine",8.7,32.1,37.4,36.6,34.1
24001,"Allegany County, Maryland",7.1,25.4,27.3,19.6,18.9
24003,"Anne Arundel County, Maryland",20.8,42.8,50.3,42.3,38.4
24005,"Baltimore County, Maryland",14.6,38.5,44.7,40.6,38.3
24009,"Calvert County, Maryland",11.6,31.7,37.1,34.9,33.4
24013,"Carroll County, Maryland",13.4,46.8,50.3,39.1,29.2
24015,"Cecil County, Maryland",20.0,38.6,27.6,26.3,16.3
24017,"Charles County, Maryland",10.4,29.8,42.2,34.1,24.8
24021,"Frederick County, Maryland",17.5,49.0,50.0,44.7,36.9
24025,"Harford County, Maryland",16.4,37.1,51.2,32.4,36.6
24027,"Howard County, Maryland",24.3,64.6,70.2,66.5,55.6
24031,"Montgomery County, Maryland",24.7,58.0,63.1,61.7,59.8
24033,"Prince George's County, Maryland",12.1,39.7,37.7,33.6,29.6
24037,"St. Mary's County, Maryland",15.1,37.8,47.6,38.0,18.7
24043,"Washington County, Maryland",6.4,24.3,31.8,18.9,19.4
24045,"Wicomico County, Maryland",9.2,37.2,25.8,30.9,23.9
24510,"Baltimore city, Maryland",19.2,48.4,44.6,31.7,27.8
25001,"Barnstable County, Massachusetts",21.0,46.0,41.8,44.0,49.8
25003,"Berkshire County, Massachusetts",7.5,36.6,37.8,37.7,40.2
25005,"Bristol County, Massachusetts",14.6,35.6,35.9,27.2,23.8
25009,"Essex County, Massachusetts",13.7,47.5,46.0,40.6,37.5
25011,"Franklin County, Massachusetts",8.6,44.9,41.8,38.1,45.0
25013,"Hampden County, Massachusetts",13.5,31.9,35.3,29.2,29.1
25015,"Hampshire County, Massachusetts",10.7,65.1,61.9,48.3,48.0
25017,"Middlesex County, Massachusetts",24.8,73.7,67.7,54.9,43.5
25021,"Norfolk County, Massachusetts",25.7,68.2,67.3,54.7,44.8
25023,"Plymouth County, Massachusetts",17.6,44.7,51.2,43.0,35.5
25025,"Suffolk County, Massachusetts",26.3,71.3,46.9,36.2,31.2
25027,"Worcester County, Massachusetts",13.2,45.9,46.3,39.3,31.8
26005,"Allegan County, Michigan",9.4,25.6,32.6,21.5,23.6
26017,"Bay County, Michigan",4.1,28.8,21.4,18.0,16.5
26021,"Berrien County, Michigan",7.6,37.9,38.3,30.5,31.2
26025,"Calhoun County, Michigan",13.0,25.6,25.8,24.7,20.2
26037,"Clinton County, Michigan",12.0,36.4,43.1,32.4,22.8
26045,"Eaton County, Michigan",4.7,33.1,40.3,22.6,30.6
26049,"Genesee County, Michigan",6.5,21.2,30.4,25.4,19.3
26055,"Grand Traverse County, Michigan",28.4,31.4,39.0,40.0,38.6
26065,"Ingham County, Michigan",11.9,51.7,43.2,39.8,34.5
26067,"Ionia County, Michigan",7.0,16.3,25.5,13.9,8.5
26075,"Jackson County, Michigan",7.9,20.1,24.5,22.4,20.5
26077,"Kalamazoo County, Michigan",12.3,39.4,47.0,38.6,35.2
26081,"Kent County, Michigan",14.8,49.0,43.6,36.1,32.7
26087,"Lapeer County, Michigan",1.7,22.4,21.2,20.7,17.6
26091,"Lenawee County, Michigan",3.9,19.4,27.0,25.6,24.1
26093,"Livingston County, Michigan",11.1,51.7,51.9,40.5,30.3
26099,"Macomb County, Michigan",11.3,30.3,29.6,27.1,20.1
26103,"Marquette County, Michigan",5.5,36.1,39.0,29.2,31.3
26111,"Midland County, Michigan",9.7,46.1,44.7,36.7,31.9
26115,"Monroe County, Michigan",8.2,24.9,33.9,21.3,16.5
26117,"Montcalm County, Michigan",0.5,17.8,13.8,12.5,12.4
26121,"Muskegon County, Michigan",5.2,14.2,21.0,20.9,20.7
26125,"Oakland County, Michigan",21.3,57.5,58.4,51.1,38.8
26139,"Ottawa County, Michigan",13.8,45.5,45.1,32.6,30.2
26145,"Saginaw County, Michigan",4.4,28.2,25.7,22.6,16.9
26147,"St. Clair County, Michigan",9.0,18.5,27.2,17.7,15.8
26155,"Shiawassee County, Michigan",3.4,20.5,22.9,16.8,19.1
26159,"Van Buren County, Michigan",18.7,24.3,23.7,19.5,25.0
26161,"Washtenaw County, Michigan",23.8,62.0,64.0,55.7,50.2
26163,"Wayne County, Michigan",10.7,29.6,31.7,26.5,23.0
27003,"Anoka County, Minnesota",12.9,39.5,35.8,31.7,24.1
27013,"Blue Earth County, Minnesota",10.8,43.9,35.8,30.2,31.3
27019,"Carver County, Minnesota",21.1,69.0,56.7,52.9,37.2
27027,"Clay County, Minnesota",8.0,62.1,50.9,43.3,33.6
27035,"Crow Wing County, Minnesota",4.9,17.0,39.5,29.1,26.2
27037,"Dakota County, Minnesota",13.3,47.4,47.9,45.0,34.1
27053,"Hennepin County, Minnesota",19.7,61.5,59.1,50.0,43.7
27109,"Olmsted County, Minnesota",25.9,54.7,51.5,46.6,40.1
27123,"Ramsey County, Minnesota",18.1,48.2,47.9,41.1,42.5
27131,"Rice County, Minnesota",3.1,17.3,35.5,30.0,36.1
27137,"St. Louis County, Minnesota",3.5,35.7,39.9,32.1,30.2
27139,"Scott County, Minnesota",22.4,42.4,52.3,47.3,34.9
27141,"Sherburne County, Minnesota",13.8,39.2,27.0,23.1,17.0
27145,"Stearns County, Minnesota",6.5,27.1,29.9,28.5,26.7
27163,"Washington County, Minnesota",19.4,52.6,62.2,45.4,40.1
27171,"Wright County, Minnesota",6.5,39.6,45.3,32.4,24.9
28033,"DeSoto County, Mississippi",10.1,26.2,29.7,28.0,25.1
28035,"Forrest County, Mississippi",16.7,32.6,30.2,27.4,34.3
28047,"Harrison County, Mississippi",8.0,26.4,34.8,27.1,25.0
28049,"Hinds County, Mississippi",12.2,29.5,31.6,30.4,34.1
28059,"Jackson County, Mississippi",17.2,36.9,23.2,25.2,27.9
28067,"Jones County, Mississippi",4.2,17.4,17.0,18.7,24.8
28073,"Lamar County, Mississippi",11.9,31.2,29.9,31.5,29.9
28075,"Lauderdale County, Mississippi",9.2,24.1,23.7,22.0,15.6
28081,"Lee County, Mississippi",1.2,39.9,27.8,30.7,23.3
28089,"Madison County, Mississippi",15.2,35.7,55.7,45.9,49.7
28121,"Rankin County, Mississippi",11.5,34.8,40.2,31.9,33.2
29019,"Boone County, Missouri",14.7,58.1,49.8,44.1,47.8
29021,"Buchanan County, Missouri",10.3,22.5,29.6,25.1,19.5
