GEO_ID,NAME,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher
12009,"Brevard County, Florida",10.9,29.3,33.2,31.7,26.8
12011,"Broward County, Florida",10.0,33.6,37.8,32.6,27.9
12015,"Charlotte County, Florida",5.3,20.6,22.3,21.8,25.7
12017,"Citrus County, Florida",3.7,11.3,15.9,16.1,18.7
12019,"Clay County, Florida",3.1,14.8,26.4,21.6,24.1
12021,"Collier County, Florida",13.4,25.0,27.7,36.2,44.2
12023,"Columbia County, Florida",1.4,18.1,13.5,18.3,18.9
12031,"Duval County, Florida",9.4,32.2,33.5,26.6,27.5
12033,"Escambia County, Florida",7.2,27.7,26.1,26.1,26.2
12035,"Flagler County, Florida",6.8,19.1,21.5,24.2,28.7
12053,"Hernando County, Florida",4.1,11.8,21.2,21.1,18.4
12055,"Highlands County, Florida",1.6,9.5,17.3,18.9,19.7
12057,"Hillsborough County, Florida",12.4,35.5,37.5,32.8,27.8
12061,"Indian River County, Florida",9.9,31.1,26.0,28.7,32.8
12069,"Lake County, Florida",5.5,25.0,28.5,24.8,22.6
12071,"Lee County, Florida",5.9,20.5,22.4,26.6,32.2
12073,"Leon County, Florida",14.6,50.1,44.9,46.1,46.5
12081,"Manatee County, Florida",6.5,27.4,31.5,31.4,34.5
12083,"Marion County, Florida",2.9,24.9,22.3,18.9,23.4
12085,"Martin County, Florida",4.9,31.7,36.1,30.4,31.5
12086,"Miami-Dade County, Florida",9.5,33.7,34.3,28.1,23.2
12087,"Monroe County, Florida",7.8,23.9,33.0,35.5,36.0
12089,"Nassau County, Florida",11.8,23.4,39.0,33.7,35.4
12091,"Okaloosa County, Florida",11.6,29.7,28.4,30.4,36.6
12095,"Orange County, Florida",10.6,35.7,36.4,34.3,28.5
12097,"Osceola County, Florida",1.9,19.5,21.6,18.5,17.1
12099,"Palm Beach County, Florida",12.0,33.8,35.6,35.7,38.2
12101,"Pasco County, Florida",6.7,27.0,28.0,22.6,19.7
12103,"Pinellas County, Florida",11.0,32.8,35.9,30.2,29.9
12105,"Polk County, Florida",6.3,17.2,20.7,20.4,17.6
12107,"Putnam County, Florida",6.8,12.2,11.6,9.9,17.0
12109,"St. Johns County, Florida",10.8,46.5,54.2,39.6,42.1
12111,"St. Lucie County, Florida",7.6,18.6,21.6,20.0,26.0
12113,"Santa Rosa County, Florida",5.1,24.6,26.8,29.9,25.3
12115,"Sarasota County, Florida",10.0,25.6,36.8,32.4,37.0
12117,"Seminole County, Florida",7.9,37.9,51.1,41.9,36.4
12119,"Sumter County, Florida",0.9,1.9,11.3,31.3,38.9
12127,"Volusia County, Florida",5.5,17.2,27.0,23.8,22.2
12131,"Walton County, Florida",2.5,12.1,27.7,30.4,36.0
13013,"Barrow County, Georgia",8.0,26.0,15.2,16.9,15.9
13015,"Bartow County, Georgia",5.5,18.3,23.6,23.6,16.3
13021,"Bibb County, Georgia",7.6,24.3,30.6,24.2,22.3
13031,"Bulloch County, Georgia",6.3,28.0,34.5,22.2,25.6
13045,"Carroll County, Georgia",6.2,32.8,24.8,19.1,19.1
13047,"Catoosa County, Georgia",5.7,16.8,18.6,14.5,23.5
13051,"Chatham County, Georgia",11.3,29.5,35.3,31.7,35.9
13057,"Cherokee County, Georgia",6.2,38.5,42.1,37.4,26.9
13059,"Clarke County, Georgia",11.2,53.2,49.6,35.9,38.8
13063,"Clayton County, Georgia",5.2,14.7,20.5,17.3,10.7
13067,"Cobb County, Georgia",12.3,45.9,50.8,48.8,37.9
13073,"Columbia County, Georgia",5.3,30.4,50.9,34.5,27.6
13077,"Coweta County, Georgia",6.2,32.5,40.6,30.3,23.4
13089,"DeKalb County, Georgia",15.6,47.0,45.2,40.9,37.6
13095,"Dougherty County, Georgia",1.0,21.2,35.9,22.1,21.7
13097,"Douglas County, Georgia",10.5,29.0,29.4,28.8,17.4
13113,"Fayette County, Georgia",6.3,51.6,48.7,48.3,37.8
13115,"Floyd County, Georgia",5.3,12.7,23.3,17.6,22.0
13117,"Forsyth County, Georgia",11.7,55.2,63.9,56.0,40.9
13121,"Fulton County, Georgia",19.6,53.6,55.6,51.9,40.9
13127,"Glynn County, Georgia",16.9,21.5,34.2,30.8,36.2
13135,"Gwinnett County, Georgia",12.1,35.5,38.4,37.6,31.8
13139,"Hall County, Georgia",6.7,20.1,27.5,27.5,28.3
13151,"Henry County, Georgia",5.9,32.3,34.4,30.3,19.0
13153,"Houston County, Georgia",12.3,32.7,37.0,32.9,19.3
13157,"Jackson County, Georgia",10.5,22.0,25.5,25.7,14.8
13185,"Lowndes County, Georgia",9.7,29.8,35.8,28.6,22.8
13215,"Muscogee County, Georgia",4.4,26.9,29.3,25.1,21.6
13217,"Newton County, Georgia",3.6,20.6,25.2,16.7,24.5
13223,"Paulding County, Georgia",3.5,26.0,23.9,20.3,16.5
13245,"Richmond County, Georgia",3.4,22.3,24.1,20.9,17.4
13247,"Rockdale County, Georgia",12.2,26.6,25.7,27.4,21.5
13255,"Spalding County, Georgia",8.5,19.2,28.2,20.2,11.6
13285,"Troup County, Georgia",4.0,15.8,21.8,18.1,26.8
13295,"Walker County, Georgia",0.9,26.4,16.7,15.8,17.6
13297,"Walton County, Georgia",0.6,18.5,17.0,21.1,17.6
13313,"Whitfield County, Georgia",8.2,19.0,10.2,17.8,17.9
15001,"Hawaii County, Hawaii",6.2,21.4,30.2,31.5,35.6
15003,"Honolulu County, Hawaii",9.2,34.0,41.2,35.0,30.3
15007,"Kauai County, Hawaii",3.1,25.6,30.7,25.0,34.3
15009,"Maui County, Hawaii",7.0,20.0,25.2,26.6,34.1
16001,"Ada County, Idaho",10.6,35.2,39.6,34.5,36.6
16005,"Bannock County, Idaho",6.0,29.7,32.3,27.4,30.5
16019,"Bonneville County, Idaho",12.7,31.8,37.2,29.0,28.9
16027,"Canyon County, Idaho",6.9,13.1,23.1,19.0,17.0
16055,"Kootenai County, Idaho",1.2,21.1,28.1,26.8,26.9
16083,"Twin Falls County, Idaho",0.0,18.7,21.1,20.5,20.7
17001,"Adams County, Illinois",8.7,28.4,31.6,26.6,21.9
17019,"Champaign County, Illinois",14.1,55.3,48.0,39.5,38.7
17031,"Cook County, Illinois",16.6,49.9,42.2,34.5,29.7
17037,"DeKalb County, Illinois",11.9,22.5,32.7,30.3,31.6
17043,"DuPage County, Illinois",20.8,54.4,57.9,50.5,39.0
17089,"Kane County, Illinois",12.1,33.7,31.3,35.3,26.6
17091,"Kankakee County, Illinois",3.4,29.0,14.2,21.4,18.9
17093,"Kendall County, Illinois",5.7,25.9,44.7,31.2,20.9
17097,"Lake County, Illinois",12.7,39.3,46.6,47.5,42.7
17099,"LaSalle County, Illinois",6.2,21.0,20.0,17.7,17.9
17111,"McHenry County, Illinois",11.6,35.3,40.3,36.4,23.2
17113,"McLean County, Illinois",9.4,48.9,53.2,44.5,36.1
17115,"Macon County, Illinois",6.9,21.2,25.7,24.7,20.8
17119,"Madison County, Illinois",8.1,30.0,34.2,26.5,21.6
17143,"Peoria County, Illinois",8.5,32.9,42.0,28.5,25.9
17161,"Rock Island County, Illinois",9.0,24.2,26.1,22.3,20.8
17163,"St. Clair County, Illinois",4.4,29.8,28.2,30.4,24.4
17167,"Sangamon County, Illinois",13.2,38.1,35.6,32.4,28.5
17179,"Tazewell County, Illinois",6.6,29.6,41.5,26.8,21.9
17183,"Vermilion County, Illinois",2.8,16.5,20.0,15.1,17.3
17197,"Will County, Illinois",11.5,34.6,39.2,32.9,23.5
17199,"Williamson County, Illinois",3.4,19.2,29.9,24.8,17.1
17201,"Winnebago County, Illinois",7.4,20.0,20.3,23.2,20.1
18003,"Allen County, Indiana",8.8,29.4,28.5,25.6,22.7
18005,"Bartholomew County, Indiana",23.7,37.2,38.0,33.9,32.9
18011,"Boone County, Indiana",28.7,57.7,53.6,51.8,46.8
18019,"Clark County, Indiana",4.2,20.2,19.3,20.4,14.2
18035,"Delaware County, Indiana",6.4,32.0,24.5,25.7,18.2
18039,"Elkhart County, Indiana",6.0,16.0,19.0,21.1,23.5
18043,"Floyd County, Indiana",12.5,37.5,34.3,28.3,23.3
18053,"Grant County, Indiana",5.9,24.3,15.7,25.8,20.0
18057,"Hamilton County, Indiana",18.7,62.6,67.5,61.7,43.4
18059,"Hancock County, Indiana",5.0,32.0,38.2,34.6,25.2
18063,"Hendricks County, Indiana",13.6,37.7,45.8,35.7,23.3
18067,"Howard County, Indiana",3.2,34.9,22.0,19.1,12.6
18081,"Johnson County, Indiana",15.8,40.7,36.8,35.0,24.1
18085,"Kosciusko County, Indiana",6.6,30.1,30.0,22.2,21.8
18089,"Lake County, Indiana",7.8,27.7,23.5,23.1,17.3
18091,"LaPorte County, Indiana",12.5,14.3,16.1,14.8,22.9
18095,"Madison County, Indiana",4.5,18.3,23.5,15.4,21.2
18097,"Marion County, Indiana",13.7,40.5,31.3,29.6,26.1
18105,"Monroe County, Indiana",13.2,56.3,50.0,38.2,39.1
18109,"Morgan County, Indiana",1.9,16.5,24.7,16.9,18.7
18127,"Porter County, Indiana",11.3,39.4,37.5,25.7,24.2
18141,"St. Joseph County, Indiana",9.8,36.2,34.6,26.0,26.9
18157,"Tippecanoe County, Indiana",16.5,50.0,49.4,35.1,33.9
18163,"Vanderburgh County, Indiana",9.9,32.7,36.8,27.3,24.1
18167,"Vigo County, Indiana",11.7,23.8,23.9,21.9,23.9
18177,"Wayne County, Indiana",1.8,14.9,27.0,22.9,17.1
19013,"Black Hawk County, Iowa",9.1,30.8,28.2,29.7,23.9
19049,"Dallas County, Iowa",46.4,61.0,62.0,42.2,35.7
19061,"Dubuque County, Iowa",11.2,36.4,44.3,29.9,27.8
19103,"Johnson County, Iowa",18.2,68.2,56.0,55.5,46.1
19113,"Linn County, Iowa",12.4,36.9,40.0,34.0,24.0
19153,"Polk County, Iowa",15.6,39.8,41.2,32.7,28.3
19155,"Pottawattamie County, Iowa",5.3,29.1,26.0,19.4,19.6
19163,"Scott County, Iowa",13.9,33.2,38.7,31.5,25.3
19169,"Story County, Iowa",8.2,60.4,54.9,52.3,43.3
19193,"Woodbury County, Iowa",5.8,21.7,26.3,21.7,25.5
20015,"Butler County, Kansas",4.8,36.2,35.6,29.3,22.9
20045,"Douglas County, Kansas",17.3,45.0,42.2,49.0,52.8
20091,"Johnson County, Kansas",21.6,57.5,59.6,56.9,48.4
20103,"Leavenworth County, Kansas",9.4,37.8,26.1,34.9,29.9
20161,"Riley County, Kansas",9.0,51.0,51.6,46.7,43.5
20173,"Sedgwick County, Kansas",11.1,34.1,33.8,28.3,30.2
20177,"Shawnee County, Kansas",10.4,33.0,44.7,31.8,31.3
20209,"Wyandotte County, Kansas",8.2,20.4,20.4,12.0,17.1
21015,"Boone County, Kentucky",10.6,30.0,41.1,28.5,23.6
21029,"Bullitt County, Kentucky",5.8,16.2,21.4,12.2,7.0
21037,"Campbell County, Kentucky",18.7,49.1,45.7,32.1,25.1
21047,"Christian County, Kentucky",6.9,11.7,23.0,18.1,13.6
21059,"Daviess County, Kentucky",13.2,24.5,20.9,23.6,19.4
21067,"Fayette County, Kentucky",14.1,50.6,44.0,42.3,36.8
21093,"Hardin County, Kentucky",6.3,18.8,29.2,24.9,11.7
21111,"Jefferson County, Kentucky",15.3,38.1,36.6,32.1,28.9
21117,"Kenton County, Kentucky",13.7,40.1,38.5,27.7,25.5
21145,"McCracken County, Kentucky",10.4,33.8,17.6,26.7,21.0
21151,"Madison County, Kentucky",11.9,28.6,38.9,32.5,23.6
21185,"Oldham County, Kentucky",4.9,34.1,51.3,45.2,28.3
21227,"Warren County, Kentucky",10.4,34.6,34.2,23.2,26.0
22005,"Ascension Parish, Louisiana",9.5,25.6,35.3,23.7,17.8
22015,"Bossier Parish, Louisiana",9.8,23.2,23.9,24.0,20.7
22017,"Caddo Parish, Louisiana",4.0,21.4,24.2,23.3,24.0
22019,"Calcasieu Parish, Louisiana",11.6,26.9,29.1,23.9,20.9
22033,"East Baton Rouge Parish, Louisiana",9.2,34.5,38.5,33.7,35.2
22045,"Iberia Parish, Louisiana",1.9,4.5,14.7,10.5,10.1
22051,"Jefferson Parish, Louisiana",11.2,29.3,28.1,22.8,23.0
22055,"Lafayette Parish, Louisiana",7.5,37.9,45.6,26.4,25.7
22057,"Lafourche Parish, Louisiana",5.5,24.1,21.8,14.1,13.7
22063,"Livingston Parish, Louisiana",3.3,12.5,29.1,13.0,14.2
22071,"Orleans Parish, Louisiana",11.8,40.9,39.7,31.7,30.3
22073,"Ouachita Parish, Louisiana",11.2,19.1,25.7,25.9,22.2
22079,"Rapides Parish, Louisiana",7.3,23.3,24.4,18.4,21.1
22097,"St. Landry Parish, Louisiana",1.8,19.9,18.4,11.6,15.8
22103,"St. Tammany Parish, Louisiana",11.8,37.2,45.8,33.7,31.1
22105,"Tangipahoa Parish, Louisiana",8.1,25.8,21.5,16.7,13.9
22109,"Terrebonne Parish, Louisiana",6.3,20.5,18.1,13.0,9.1
23001,"Androscoggin County, Maine",5.9,35.2,29.7,19.3,22.6
23003,"Aroostook County, Maine",9.9,32.4,33.0,14.9,12.6
23005,"Cumberland County, Maine",16.0,50.6,47.0,49.9,40.3
23011,"Kennebec County, Maine",10.6,26.9,36.2,27.0,27.7
23019,"Penobscot County, Maine",9.7,33.7,35.6,27.2,24.9
23031,"York County, Maine",10.9,30.6,36.5,33.1,30.6
24001,"Allegany County, Maryland",5.6,17.6,20.4,15.6,16.5
24003,"Anne Arundel County, Maryland",13.7,39.7,49.1,40.4,34.6
24005,"Baltimore County, Maryland",12.6,40.2,48.4,36.8,35.0
24009,"Calvert County, Maryland",9.7,40.4,32.9,32.0,33.2
24013,"Carroll County, Maryland",11.6,37.9,52.1,35.3,25.9
24015,"Cecil County, Maryland",13.5,28.4,26.4,25.2,19.1
24017,"Charles County, Maryland",6.1,27.2,42.7,32.6,21.7
24021,"Frederick County, Maryland",16.3,45.6,46.0,43.5,33.0
24025,"Harford County, Maryland",11.6,42.0,45.0,34.1,24.9
24027,"Howard County, Maryland",20.0,59.7,67.7,64.5,50.8
24031,"Montgomery County, Maryland",19.0,57.9,57.7,59.4,55.1
24033,"Prince George's County, Maryland",9.9,33.6,35.3,31.5,28.3
24037,"St. Mary's County, Maryland",11.7,38.9,31.2,33.4,21.5
24043,"Washington County, Maryland",6.1,21.3,32.3,23.4,20.7
24045,"Wicomico County, Maryland",16.6,30.8,32.6,29.8,26.6
24510,"Baltimore city, Maryland",15.8,43.4,33.9,22.6,23.9
25001,"Barnstable County, Massachusetts",20.5,29.1,45.0,43.0,50.6
25003,"Berkshire County, Massachusetts",8.9,27.6,33.8,30.0,36.9
25005,"Bristol County, Massachusetts",11.8,34.5,32.2,29.5,21.3
25009,"Essex County, Massachusetts",16.2,41.7,44.7,40.8,33.4
25011,"Franklin County, Massachusetts",12.9,26.6,36.5,41.3,44.1
25013,"Hampden County, Massachusetts",7.9,30.0,27.7,28.1,23.4
25015,"Hampshire County, Massachusetts",5.6,48.5,44.4,51.8,41.6
25017,"Middlesex County, Massachusetts",25.8,66.7,61.2,54.9,42.4
25021,"Norfolk County, Massachusetts",22.4,63.6,66.8,51.0,39.9
25023,"Plymouth County, Massachusetts",15.1,31.3,42.8,36.8,32.9
25025,"Suffolk County, Massachusetts",22.6,63.8,42.3,34.9,27.3
25027,"Worcester County, Massachusetts",14.9,41.7,44.4,34.4,29.9
26005,"Allegan County, Michigan",4.6,25.3,26.9,21.2,24.0
26017,"Bay County, Michigan",7.2,27.8,28.1,17.9,20.1
26021,"Berrien County, Michigan",6.3,27.7,29.0,24.0,24.7
26025,"Calhoun County, Michigan",2.5,18.1,28.1,21.1,21.6
26037,"Clinton County, Michigan",10.0,37.8,44.7,31.0,22.8
26045,"Eaton County, Michigan",14.2,33.1,31.4,31.0,21.2
26049,"Genesee County, Michigan",6.8,22.4,24.2,21.4,16.7
26055,"Grand Traverse County, Michigan",6.6,39.6,46.7,39.3,40.7
26065,"Ingham County, Michigan",12.2,45.3,45.3,31.5,37.0
26073,"Isabella County, Michigan",9.2,39.3,35.8,30.4,25.2
26075,"Jackson County, Michigan",5.9,22.1,23.7,20.6,23.9
26077,"Kalamazoo County, Michigan",9.8,40.5,47.2,38.7,35.5
26081,"Kent County, Michigan",17.3,44.4,39.5,34.5,28.3
26087,"Lapeer County, Michigan",5.6,21.0,21.3,16.9,12.2
26091,"Lenawee County, Michigan",7.8,19.7,27.2,22.6,17.5
26093,"Livingston County, Michigan",12.5,38.3,44.4,40.5,29.3
26099,"Macomb County, Michigan",11.3,31.1,29.0,23.7,18.7
26103,"Marquette County, Michigan",4.2,41.9,37.1,27.8,29.9
26111,"Midland County, Michigan",19.9,42.4,46.6,37.1,27.4
26115,"Monroe County, Michigan",9.5,17.7,22.5,17.0,14.8
26121,"Muskegon County, Michigan",4.8,16.9,21.2,19.5,19.8
26125,"Oakland County, Michigan",17.4,55.7,55.4,46.5,36.4
26139,"Ottawa County, Michigan",10.5,41.5,34.8,33.7,27.9
26145,"Saginaw County, Michigan",3.3,20.7,26.9,18.5,18.9
26147,"St. Clair County, Michigan",3.3,16.7,21.0,17.8,18.8
26155,"Shiawassee County, Michigan",1.8,22.7,13.6,15.6,14.3
26159,"Van Buren County, Michigan",5.2,11.8,24.1,22.0,22.1
26161,"Washtenaw County, Michigan",19.1,63.0,57.6,51.0,48.9
26163,"Wayne County, Michigan",8.8,25.7,25.8,23.4,19.2
27003,"Anoka County, Minnesota",8.0,33.5,33.0,30.7,20.1
27013,"Blue Earth County, Minnesota",8.9,44.5,40.5,34.1,36.3
27019,"Carver County, Minnesota",13.1,48.2,57.5,52.5,35.8
27037,"Dakota County, Minnesota",17.4,43.0,45.0,42.0,33.0
27053,"Hennepin County, Minnesota",22.4,55.9,55.8,48.6,40.5
27109,"Olmsted County, Minnesota",26.6,54.0,56.6,40.5,37.6
27123,"Ramsey County, Minnesota",17.2,48.2,40.3,41.9,38.1
27131,"Rice County, Minnesota",4.9,25.8,21.2,31.4,27.9
27137,"St. Louis County, Minnesota",10.8,41.6,32.7,25.5,27.6
27139,"Scott County, Minnesota",17.2,47.4,51.5,38.4,29.1
27141,"Sherburne County, Minnesota",11.3,33.6,31.9,26.0,20.9
27145,"Stearns County, Minnesota",11.0,31.8,37.9,31.3,22.7
27163,"Washington County, Minnesota",15.8,43.2,56.0,42.7,34.3
27171,"Wright County, Minnesota",9.0,26.5,41.4,28.0,15.5
28033,"DeSoto County, Mississippi",6.9,22.1,29.5,23.0,15.3
28035,"Forrest County, Mississippi",3.8,40.9,33.3,29.1,30.0
28047,"Harrison County, Mississippi",11.1,25.3,23.1,25.0,25.6
28049,"Hinds County, Mississippi",8.9,27.1,31.8,27.9,29.2
28059,"Jackson County, Mississippi",4.6,26.6,27.8,20.7,16.2
28067,"Jones County, Mississippi",1.2,12.8,13.1,20.0,17.4
28075,"Lauderdale County, Mississippi",3.9,26.7,28.4,19.0,27.8
28081,"Lee County, Mississippi",1.2,14.0,25.2,28.8,22.2
28089,"Madison County, Mississippi",24.3,44.6,55.5,51.3,41.9
28121,"Rankin County, Mississippi",21.3,25.7,27.6,32.3,25.5
29019,"Boone County, Missouri",15.0,54.1,48.2,42.4,38.7
29021,"Buchanan County, Missouri",4.7,20.4,20.1,20.6,12.4
29031,"Cape Girardeau County, Missouri",9.4,29.1,39.3,31.7,28.9
29037,"Cass County, Missouri",8.5,23.3,32.7,25.3,26.3
29043,"Christian County, Missouri",1.9,32.3,32.3,35.9,22.0
29047,"Clay County, Missouri",17.7,37.2,35.4,33.3,23.8
29051,"Cole County, Missouri",7.6,35.8,35.6,29.6,26.1
29071,"Franklin County, Missouri",5.8,18.0,26.8,23.2,14.4
29077,"Greene County, Missouri",11.5,33.3,33.9,32.2,26.3
