GEO_ID,NAME,Population 18 to 24 years!!Bachelor's degree or higher,Population 25 to 34 years!!Bachelor's degree or higher,Population 35 to 44 years!!Bachelor's degree or higher,Population 45 to 64 years!!Bachelor's degree or higher,Population 65 years and over!!Bachelor's degree or higher
08035,"Douglas County, Colorado",14.2,53.7,63.4,57.7,51.5
08041,"El Paso County, Colorado",7.8,27.5,41.2,38.7,32.8
08059,"Jefferson County, Colorado",11.2,36.2,46.3,42.1,38.3
08069,"Larimer County, Colorado",11.3,42.4,51.9,43.0,37.3
08077,"Mesa County, Colorado",3.1,23.0,26.2,30.6,27.6
08101,"Pueblo County, Colorado",7.6,15.1,25.0,22.3,21.8
08123,"Weld County, Colorado",8.7,24.5,32.9,26.5,26.3
09001,"Fairfield County, Connecticut",16.9,44.6,52.8,47.9,34.5
09003,"Hartford County, Connecticut",13.9,42.2,38.5,37.2,25.8
09005,"Litchfield County, Connecticut",12.7,41.4,41.0,34.1,24.7
09007,"Middlesex County, Connecticut",12.8,52.2,52.5,37.9,29.2
09009,"New Haven County, Connecticut",11.9,42.1,36.3,32.9,25.2
09011,"New London County, Connecticut",11.7,27.0,35.4,33.5,30.5
09013,"Tolland County, Connecticut",7.0,42.3,38.2,36.8,29.4
09015,"Windham County, Connecticut",4.7,20.0,23.1,26.1,23.6
10001,"Kent County, Delaware",12.2,29.7,28.4,22.1,18.3
10003,"New Castle County, Delaware",14.8,40.5,40.4,34.5,26.0
10005,"Sussex County, Delaware",7.0,18.3,20.3,21.1,21.7
11001,"District of Columbia, District of Columbia",23.4,71.1,59.7,44.4,39.2
12001,"Alachua County, Florida",14.4,53.2,39.9,33.1,34.5
12005,"Bay County, Florida",5.5,20.4,23.4,17.4,16.7
12009,"Brevard County, Florida",9.7,26.7,28.1,26.3,25.8
12011,"Broward County, Florida",9.0,31.2,33.6,31.0,26.1
12015,"Charlotte County, Florida",3.4,13.2,14.1,22.3,22.9
12017,"Citrus County, Florida",1.8,4.9,18.0,18.0,22.8
12019,"Clay County, Florida",9.0,18.0,22.4,24.7,22.1
12021,"Collier County, Florida",7.1,23.0,28.3,28.2,40.9
12023,"Columbia County, Florida",0.0,14.7,16.4,14.1,20.8
12031,"Duval County, Florida",8.8,30.8,31.2,25.6,23.2
12033,"Escambia County, Florida",3.6,28.3,29.9,24.3,23.7
12035,"Flagler County, Florida",1.0,15.6,24.9,19.3,22.3
12053,"Hernando County, Florida",3.5,11.5,15.9,14.6,15.9
12055,"Highlands County, Florida",0.9,10.3,14.3,17.1,14.9
12057,"Hillsborough County, Florida",11.2,32.4,37.8,30.3,24.6
12061,"Indian River County, Florida",0.0,19.0,28.5,23.1,30.4
12069,"Lake County, Florida",6.8,18.7,23.7,21.9,21.3
12071,"Lee County, Florida",6.4,21.2,22.9,26.0,29.8
12073,"Leon County, Florida",12.2,47.5,46.5,42.5,41.2
12081,"Manatee County, Florida",8.2,27.2,24.6,28.0,32.2
12083,"Marion County, Florida",4.4,14.1,15.6,19.8,21.2
12085,"Martin County, Florida",5.2,19.1,25.0,34.4,31.2
12086,"Miami-Dade County, Florida",7.7,29.4,30.8,28.0,18.6
12087,"Monroe County, Florida",6.3,29.5,29.3,29.1,33.0
12089,"Nassau County, Florida",0.0,12.9,23.5,21.9,29.3
12091,"Okaloosa County, Florida",8.1,22.7,26.8,28.3,24.9
12095,"Orange County, Florida",10.8,34.0,35.0,30.8,25.2
12097,"Osceola County, Florida",9.1,12.9,22.4,19.8,14.4
12099,"Palm Beach County, Florida",6.8,25.4,34.2,34.0,33.4
12101,"Pasco County, Florida",4.8,27.4,26.5,22.9,16.1
12103,"Pinellas County, Florida",7.6,28.3,29.0,29.1,26.9
12105,"Polk County, Florida",4.2,18.1,20.0,18.8,17.2
12107,"Putnam County, Florida",0.0,18.1,7.6,12.8,14.7
12109,"St. Johns County, Florida",9.8,40.0,47.2,41.8,35.7
12111,"St. Lucie County, Florida",2.4,15.4,19.0,18.9,21.4
12113,"Santa Rosa County, Florida",4.9,18.7,32.2,24.9,21.8
12115,"Sarasota County, Florida",3.9,22.7,26.7,33.4,34.7
12117,"Seminole County, Florida",10.0,39.5,41.6,39.6,27.1
12119,"Sumter County, Florida",0.0,11.3,22.3,29.0,36.1
12127,"Volusia County, Florida",4.1,19.6,20.0,22.4,21.6
13013,"Barrow County, Georgia",1.2,19.4,21.4,14.0,18.2
13015,"Bartow County, Georgia",7.1,12.8,18.8,18.5,18.1
13021,"Bibb County, Georgia",9.2,22.2,26.5,23.6,19.7
13031,"Bulloch County, Georgia",7.0,37.5,25.3,28.2,21.0
13045,"Carroll County, Georgia",4.4,10.9,19.5,17.0,18.6
13047,"Catoosa County, Georgia",3.4,22.6,23.2,16.7,17.5
13051,"Chatham County, Georgia",6.6,35.8,39.5,30.5,33.1
13057,"Cherokee County, Georgia",7.4,30.8,32.3,36.1,26.2
13059,"Clarke County, Georgia",17.7,43.8,37.8,28.8,32.7
13063,"Clayton County, Georgia",3.9,23.5,24.2,17.6,15.0
13067,"Cobb County, Georgia",15.0,42.7,46.9,44.9,32.2
13073,"Columbia County, Georgia",5.1,29.0,36.9,37.4,21.2
13077,"Coweta County, Georgia",8.9,33.1,31.1,28.2,22.2
13089,"DeKalb County, Georgia",10.2,46.2,43.5,39.2,32.0
13095,"Dougherty County, Georgia",4.2,16.4,19.4,16.6,19.7
13097,"Douglas County, Georgia",3.5,27.9,29.3,17.8,11.2
13113,"Fayette County, Georgia",16.0,41.0,52.8,46.1,36.8
13115,"Floyd County, Georgia",9.7,19.7,20.9,19.1,13.0
13117,"Forsyth County, Georgia",12.9,40.9,55.7,44.9,32.5
13121,"Fulton County, Georgia",14.5,50.5,50.9,47.5,42.8
13127,"Glynn County, Georgia",2.3,26.0,23.1,26.3,36.0
13135,"Gwinnett County, Georgia",8.4,31.3,36.0,34.4,26.0
13139,"Hall County, Georgia",3.8,16.6,21.7,22.4,25.6
13151,"Henry County, Georgia",7.7,25.6,32.8,28.5,15.4
13153,"Houston County, Georgia",7.7,13.8,22.7,24.0,18.9
13179,"Liberty County, Georgia",2.6,15.7,33.6,22.2,20.2
13185,"Lowndes County, Georgia",5.0,33.3,18.0,21.6,22.9
13215,"Muscogee County, Georgia",12.7,22.7,23.3,25.1,20.4
13217,"Newton County, Georgia",2.4,21.6,29.2,22.3,13.7
13223,"Paulding County, Georgia",4.3,22.0,32.9,21.3,24.3
13245,"Richmond County, Georgia",7.4,27.4,18.0,21.2,22.1
13247,"Rockdale County, Georgia",1.9,21.1,41.4,29.1,17.7
13285,"Troup County, Georgia",4.6,17.9,13.2,15.8,16.1
13295,"Walker County, Georgia",4.0,19.8,20.0,12.7,10.0
13297,"Walton County, Georgia",0.0,11.1,12.8,19.1,16.1
13313,"Whitfield County, Georgia",7.3,5.8,11.6,14.3,17.6
15001,"Hawaii County, Hawaii",11.1,23.7,23.1,29.4,22.6
15003,"Honolulu County, Hawaii",9.6,34.5,38.9,34.3,26.3
15007,"Kauai County, Hawaii",3.1,28.0,27.5,22.6,24.4
15009,"Maui County, Hawaii",7.2,21.0,28.8,28.7,29.5
16001,"Ada County, Idaho",13.0,36.7,42.3,38.7,31.5
16005,"Bannock County, Idaho",8.8,31.8,35.5,26.9,20.3
16019,"Bonneville County, Idaho",7.2,27.2,21.9,26.6,24.8
16027,"Canyon County, Idaho",2.7,15.9,18.2,14.0,20.2
16055,"Kootenai County, Idaho",6.5,23.2,21.4,23.2,23.7
16083,"Twin Falls County, Idaho",2.5,12.4,15.2,18.9,17.9
17001,"Adams County, Illinois",7.6,28.8,30.6,20.5,17.5
17019,"Champaign County, Illinois",15.3,50.6,41.9,40.2,34.6
17031,"Cook County, Illinois",15.1,45.5,38.8,32.3,25.2
17037,"DeKalb County, Illinois",11.9,48.9,32.6,25.2,28.1
17043,"DuPage County, Illinois",18.8,49.1,51.8,49.1,34.9
17089,"Kane County, Illinois",9.0,26.3,35.7,33.6,23.2
17091,"Kankakee County, Illinois",7.6,17.5,22.4,18.0,8.1
17093,"Kendall County, Illinois",9.5,45.7,31.0,28.7,23.4
17097,"Lake County, Illinois",12.8,36.1,47.7,46.1,35.5
17099,"LaSalle County, Illinois",4.6,26.1,18.1,18.7,12.1
17111,"McHenry County, Illinois",10.3,33.5,36.4,34.5,23.0
17113,"McLean County, Illinois",10.1,51.3,50.1,46.0,26.9
17115,"Macon County, Illinois",7.3,26.3,23.1,22.2,15.1
17119,"Madison County, Illinois",8.4,36.3,32.2,25.1,18.2
17143,"Peoria County, Illinois",13.6,40.1,38.2,27.9,19.4
17161,"Rock Island County, Illinois",8.9,19.8,27.9,22.6,18.7
17163,"St. Clair County, Illinois",6.0,27.5,28.9,27.3,18.0
17167,"Sangamon County, Illinois",12.6,35.9,37.8,34.9,29.9
17179,"Tazewell County, Illinois",8.1,31.6,29.9,23.1,14.0
17183,"Vermilion County, Illinois",2.8,12.2,18.5,13.2,13.1
17197,"Will County, Illinois",10.5,33.9,37.7,33.0,21.3
17199,"Williamson County, Illinois",6.3,17.8,28.4,22.2,21.7
17201,"Winnebago County, Illinois",7.2,22.2,26.0,20.7,17.8
18003,"Allen County, Indiana",8.0,26.6,27.3,27.0,19.1
18005,"Bartholomew County, Indiana",21.5,36.5,28.2,26.7,17.4
18019,"Clark County, Indiana",2.3,22.2,21.9,17.4,10.1
18035,"Delaware County, Indiana",11.7,23.1,33.3,23.2,20.1
18039,"Elkhart County, Indiana",3.6,16.7,15.9,18.9,18.8
18043,"Floyd County, Indiana",11.0,30.0,31.6,28.3,11.3
18053,"Grant County, Indiana",3.9,5.8,17.7,13.6,14.8
18057,"Hamilton County, Indiana",23.4,59.7,63.6,56.9,35.3
18059,"Hancock County, Indiana",14.7,47.7,43.4,19.8,18.7
18063,"Hendricks County, Indiana",6.1,40.1,33.2,30.9,22.7
18067,"Howard County, Indiana",4.1,18.9,20.8,20.8,17.0
18081,"Johnson County, Indiana",8.2,23.2,37.0,27.8,23.4
18085,"Kosciusko County, Indiana",12.2,30.5,16.8,18.2,19.7
18089,"Lake County, Indiana",8.0,21.4,24.4,19.2,13.9
18091,"LaPorte County, Indiana",1.8,16.9,13.5,20.8,15.0
18095,"Madison County, Indiana",3.5,17.1,22.1,14.6,13.2
18097,"Marion County, Indiana",11.4,31.2,27.7,27.8,21.3
18105,"Monroe County, Indiana",14.0,54.9,54.5,39.5,40.1
18109,"Morgan County, Indiana",5.7,17.5,14.6,19.1,7.8
18127,"Porter County, Indiana",10.7,26.1,30.2,26.2,19.8
18141,"St. Joseph County, Indiana",7.7,26.6,30.3,28.6,18.1
18157,"Tippecanoe County, Indiana",12.1,37.3,35.3,35.3,34.7
18163,"Vanderburgh County, Indiana",8.2,30.8,28.9,24.3,19.4
18167,"Vigo County, Indiana",4.7,24.9,21.9,21.1,18.8
18177,"Wayne County, Indiana",2.1,12.0,19.3,23.5,15.4
19013,"Black Hawk County, Iowa",7.7,31.1,24.2,24.4,18.4
19049,"Dallas County, Iowa",34.6,54.3,58.8,37.8,27.7
19061,"Dubuque County, Iowa",8.8,38.8,27.3,22.2,24.4
19103,"Johnson County, Iowa",17.0,58.1,60.2,51.2,44.3
19113,"Linn County, Iowa",6.8,29.9,38.1,31.9,19.5
19153,"Polk County, Iowa",17.0,37.0,37.4,36.8,27.6
19155,"Pottawattamie County, Iowa",8.4,27.5,19.5,20.3,14.9
19163,"Scott County, Iowa",10.6,41.6,34.2,31.0,26.9
19169,"Story County, Iowa",13.4,58.9,51.6,47.7,33.1
19193,"Woodbury County, Iowa",4.0,21.4,26.3,21.8,15.1
20015,"Butler County, Kansas",9.0,25.0,36.5,31.3,16.9
20045,"Douglas County, Kansas",16.2,49.5,57.3,50.5,44.2
20091,"Johnson County, Kansas",17.6,55.4,54.7,54.4,43.9
20103,"Leavenworth County, Kansas",7.9,28.0,34.5,27.7,16.8
20161,"Riley County, Kansas",5.6,36.1,51.6,40.6,37.4
20173,"Sedgwick County, Kansas",8.0,29.1,31.0,32.4,24.7
20177,"Shawnee County, Kansas",8.1,29.5,29.0,30.8,23.8
20209,"Wyandotte County, Kansas",9.6,18.4,10.9,17.0,12.8
21015,"Boone County, Kentucky",20.0,34.8,39.0,33.3,21.3
21029,"Bullitt County, Kentucky",3.7,23.5,14.8,10.2,10.3
21037,"Campbell County, Kentucky",18.0,30.6,35.0,27.7,22.6
21047,"Christian County, Kentucky",4.9,16.2,21.6,17.1,15.7
21059,"Daviess County, Kentucky",5.7,19.1,26.3,16.2,17.1
21067,"Fayette County, Kentucky",16.3,44.4,44.5,37.8,33.0
21093,"Hardin County, Kentucky",3.6,23.6,26.9,29.6,13.4
21111,"Jefferson County, Kentucky",9.7,36.1,33.4,30.7,24.6
21117,"Kenton County, Kentucky",9.4,29.8,33.8,30.2,19.6
21145,"McCracken County, Kentucky",1.4,17.5,30.1,28.1,13.7
21151,"Madison County, Kentucky",13.6,33.0,38.8,27.5,31.6
21195,"Pike County, Kentucky",5.0,20.0,11.5,13.5,12.0
21227,"Warren County, Kentucky",8.4,33.9,37.8,32.0,15.8
22005,"Ascension Parish, Louisiana",3.2,36.2,37.8,25.1,17.9
22015,"Bossier Parish, Louisiana",10.2,37.4,37.7,25.7,19.5
22017,"Caddo Parish, Louisiana",4.6,21.1,28.2,26.6,19.3
22019,"Calcasieu Parish, Louisiana",4.3,18.3,22.7,21.9,17.8
22033,"East Baton Rouge Parish, Louisiana",9.0,40.2,37.1,30.7,31.3
22045,"Iberia Parish, Louisiana",3.1,19.9,11.0,11.7,10.8
22051,"Jefferson Parish, Louisiana",8.1,25.6,25.1,23.6,22.6
22055,"Lafayette Parish, Louisiana",12.5,34.9,30.2,30.3,24.6
22057,"Lafourche Parish, Louisiana",6.2,14.3,17.3,13.9,9.7
22063,"Livingston Parish, Louisiana",2.2,23.4,10.8,16.5,8.5
22071,"Orleans Parish, Louisiana",10.7,43.6,39.6,31.4,30.8
22073,"Ouachita Parish, Louisiana",5.8,25.1,21.7,23.0,23.3
22079,"Rapides Parish, Louisiana",9.8,16.5,21.2,21.0,17.7
22097,"St. Landry Parish, Louisiana",0.4,9.5,7.9,11.3,14.1
22103,"St. Tammany Parish, Louisiana",12.4,33.5,36.3,28.7,22.4
22105,"Tangipahoa Parish, Louisiana",4.7,17.6,21.7,21.4,15.2
22109,"Terrebonne Parish, Louisiana",5.9,16.0,14.0,10.0,13.5
23001,"Androscoggin County, Maine",1.9,20.7,17.4,18.4,16.8
23003,"Aroostook County, Maine",5.0,29.7,15.9,18.0,10.9
23005,"Cumberland County, Maine",11.3,47.1,41.8,39.3,35.9
23011,"Kennebec County, Maine",4.8,27.0,24.8,23.0,25.4
23019,"Penobscot County, Maine",5.9,25.5,29.1,22.2,20.9
23031,"York County, Maine",12.7,32.5,36.6,29.4,24.3
24001,"Allegany County, Maryland",3.1,22.5,14.6,19.9,12.7
24003,"Anne Arundel County, Maryland",13.3,37.3,44.0,38.4,27.5
24005,"Baltimore County, Maryland",11.9,38.3,40.8,36.6,28.2
24009,"Calvert County, Maryland",4.5,22.3,28.6,29.5,29.0
24013,"Carroll County, Maryland",12.6,30.2,42.5,34.3,21.3
24015,"Cecil County, Maryland",6.1,37.8,29.8,22.1,18.2
24017,"Charles County, Maryland",11.0,29.5,38.9,23.9,19.3
24021,"Frederick County, Maryland",12.3,46.8,47.2,40.1,32.1
24025,"Harford County, Maryland",11.1,35.8,37.4,35.9,24.0
24027,"Howard County, Maryland",21.4,61.8,69.6,61.9,47.8
24031,"Montgomery County, Maryland",19.2,53.5,59.1,58.5,52.3
24033,"Prince George's County, Maryland",10.8,30.3,30.3,31.6,26.7
24037,"St. Mary's County, Maryland",2.5,32.9,33.3,29.1,22.6
24043,"Washington County, Maryland",7.5,20.6,26.3,24.8,14.9
24045,"Wicomico County, Maryland",11.8,32.4,31.7,25.6,17.4
24510,"Baltimore city, Maryland",13.5,43.1,30.4,22.7,18.0
25001,"Barnstable County, Massachusetts",10.6,32.3,32.3,37.9,39.3
25003,"Berkshire County, Massachusetts",10.9,31.8,35.2,32.2,31.4
25005,"Bristol County, Massachusetts",12.0,25.4,29.5,26.0,16.4
25009,"Essex County, Massachusetts",12.8,38.3,44.8,39.2,27.3
25011,"Franklin County, Massachusetts",7.8,34.4,40.6,37.1,39.0
25013,"Hampden County, Massachusetts",8.3,24.5,28.3,27.2,18.9
25015,"Hampshire County, Massachusetts",8.6,45.7,50.9,42.1,35.4
25017,"Middlesex County, Massachusetts",21.8,62.0,60.7,50.5,36.1
25021,"Norfolk County, Massachusetts",23.6,63.8,62.5,48.6,35.5
25023,"Plymouth County, Massachusetts",11.5,36.7,41.2,35.4,27.7
25025,"Suffolk County, Massachusetts",18.4,59.5,42.5,31.3,25.8
25027,"Worcester County, Massachusetts",14.4,41.7,38.8,34.5,22.8
26005,"Allegan County, Michigan",4.7,18.3,24.1,21.9,24.4
26017,"Bay County, Michigan",4.0,19.2,30.2,18.1,13.9
26021,"Berrien County, Michigan",7.3,28.6,30.3,25.1,18.5
26025,"Calhoun County, Michigan",5.1,17.6,22.3,20.8,22.1
26037,"Clinton County, Michigan",14.5,38.8,41.1,25.6,17.3
26045,"Eaton County, Michigan",12.4,30.4,24.5,22.4,20.5
26049,"Genesee County, Michigan",7.3,19.9,21.8,20.6,14.3
26055,"Grand Traverse County, Michigan",10.8,27.4,31.9,27.9,32.3
26065,"Ingham County, Michigan",12.7,45.0,37.3,36.2,30.9
26073,"Isabella County, Michigan",4.2,32.9,33.4,26.0,18.8
26075,"Jackson County, Michigan",3.9,15.2,21.8,18.3,21.6
26077,"Kalamazoo County, Michigan",9.9,39.3,34.7,32.9,31.3
26081,"Kent County, Michigan",12.7,39.9,38.5,31.7,26.8
26087,"Lapeer County, Michigan",5.1,24.9,15.1,18.8,18.0
26091,"Lenawee County, Michigan",2.2,20.9,19.1,22.0,18.1
26093,"Livingston County, Michigan",9.7,41.6,38.9,33.5,23.2
26099,"Macomb County, Michigan",7.8,26.8,29.2,23.1,15.5
26103,"Marquette County, Michigan",6.7,31.0,37.6,30.4,22.7
26111,"Midland County, Michigan",4.7,31.0,38.7,36.3,24.4
26115,"Monroe County, Michigan",7.0,19.8,24.7,19.5,14.7
26121,"Muskegon County, Michigan",3.8,16.1,23.1,16.4,15.3
26125,"Oakland County, Michigan",16.4,49.9,52.8,42.5,33.2
26139,"Ottawa County, Michigan",8.1,33.7,35.9,27.7,26.1
26145,"Saginaw County, Michigan",6.5,27.6,26.9,18.9,14.7
26147,"St. Clair County, Michigan",6.4,19.5,23.4,15.9,16.7
26155,"Shiawassee County, Michigan",3.4,18.0,15.6,14.9,9.3
26159,"Van Buren County, Michigan",4.0,25.4,16.6,21.7,19.3
26161,"Washtenaw County, Michigan",20.6,57.5,56.3,51.9,49.3
26163,"Wayne County, Michigan",7.5,24.7,24.5,22.0,17.6
27003,"Anoka County, Minnesota",9.4,34.1,36.6,24.5,16.2
27013,"Blue Earth County, Minnesota",7.6,30.4,34.4,27.8,27.3
27019,"Carver County, Minnesota",19.6,44.5,60.3,45.8,32.4
27037,"Dakota County, Minnesota",14.3,45.2,42.5,41.4,30.2
27053,"Hennepin County, Minnesota",18.3,52.8,51.8,45.3,34.4
27109,"Olmsted County, Minnesota",18.8,46.6,50.5,39.1,28.3
27123,"Ramsey County, Minnesota",13.3,43.0,43.2,42.3,34.1
27131,"Rice County, Minnesota",2.2,18.5,27.7,28.9,25.6
27137,"St. Louis County, Minnesota",12.4,28.6,29.2,28.4,20.1
27139,"Scott County, Minnesota",14.0,45.2,44.0,36.8,22.1
27141,"Sherburne County, Minnesota",7.2,22.9,31.1,26.7,21.3
27145,"Stearns County, Minnesota",4.7,20.9,38.2,23.6,22.7
27163,"Washington County, Minnesota",9.5,39.6,52.1,41.4,28.6
27171,"Wright County, Minnesota",11.4,25.0,36.1,25.3,17.6
28033,"DeSoto County, Mississippi",8.7,24.6,27.0,21.2,15.1
28035,"Forrest County, Mississippi",4.6,23.7,38.3,23.9,34.4
28047,"Harrison County, Mississippi",5.5,19.5,20.7,21.9,18.6
28049,"Hinds County, Mississippi",6.2,28.7,26.4,27.1,26.4
28059,"Jackson County, Mississippi",1.7,16.4,21.5,16.8,18.7
28067,"Jones County, Mississippi",0.3,16.2,14.0,16.3,21.8
28075,"Lauderdale County, Mississippi",0.7,21.7,21.0,16.5,15.6
28081,"Lee County, Mississippi",3.1,21.9,30.3,23.9,24.5
28089,"Madison County, Mississippi",16.2,44.3,55.2,47.7,39.1
28121,"Rankin County, Mississippi",13.8,33.3,29.7,32.2,16.9
29019,"Boone County, Missouri",16.7,47.5,55.2,42.5,37.2
29021,"Buchanan County, Missouri",4.6,17.5,21.5,19.0,12.3
29031,"Cape Girardeau County, Missouri",12.1,29.6,41.4,28.9,19.1
29037,"Cass County, Missouri",10.8,31.6,33.7,23.8,18.3
29043,"Christian County, Missouri",11.7,35.3,42.5,24.7,14.0
29047,"Clay County, Missouri",12.1,31.1,39.4,28.9,18.3
29051,"Cole County, Missouri",2.8,29.7,28.3,32.0,20.8
29071,"Franklin County, Missouri",7.7,20.8,24.5,20.5,16.0
29077,"Greene County, Missouri",11.0,31.5,31.0,29.2,22.7
29095,"Jackson County, Missouri",14.4,34.0,31.9,25.6,22.9
29097,"Jasper County, Missouri",13.4,27.7,25.5,19.9,13.9
29099,"Jefferson County, Missouri",4.7,23.9,22.4,16.6,14.5
29165,"Platte County, Missouri",16.6,43.1,40.1,40.7,30.5
