GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
06095,"Solano County, California","440,207","219,221","220,986","30,414","64,381","53,652","58,594","30,888","28,782",37.9,"115,178","168,205","61,000",924,"64,748","3,600","156,826"
06097,"Sonoma County, California","503,070","245,647","257,423","29,991","65,058","62,392","67,519","33,722","39,666",42.1,"133,617","319,385","6,641","2,049","21,115","1,542","208,153"
06099,"Stanislaus County, California","541,560","266,537","275,023","37,139","78,543","67,064","66,942","32,213","28,591",34.0,"247,001","230,749","15,119","2,145","29,725","3,061","180,822"
06101,"Sutter County, California","96,651","48,681","47,970","6,830","11,893","12,302","11,724","5,324","6,131",35.9,"29,441","45,146","1,672",636,"14,670",416,"34,294"
06107,"Tulare County, California","460,437","228,947","231,490","33,637","64,708","57,068","52,104","24,847","20,617",30.8,"295,148","132,161","5,220","2,706","14,476",701,"147,537"
06111,"Ventura County, California","849,738","420,103","429,635","59,796","112,032","105,191","116,712","57,367","52,520",37.7,"361,514","387,987","14,110","2,020","59,424","1,315","286,905"
06113,"Yolo County, California","215,802","105,035","110,767","29,864","29,809","26,118","23,047","11,995","10,776",30.9,"68,027","101,579","5,300",676,"30,117",750,"77,166"
06115,"Yuba County, California","75,275","37,967","37,308","5,527","12,259","8,833","8,703","4,462","4,587",32.4,"20,931","41,984","2,331",640,"3,656","1,279","28,360"
08001,"Adams County, Colorado","498,187","250,881","247,306","32,361","79,882","71,775","63,579","30,553","22,507",33.7,"197,275","252,837","15,363","2,591","19,679",425,"168,792"
08005,"Arapahoe County, Colorado","637,068","316,007","321,061","41,089","97,034","89,412","84,736","43,571","34,994",36.5,"120,538","389,433","67,311","2,248","38,291","1,554","246,715"
08013,"Boulder County, Colorado","322,226","161,728","160,498","33,593","43,246","40,939","42,411","22,066","19,042",36.4,"44,479","251,286","3,249",427,"15,425",209,"133,775"
08014,"Broomfield County, Colorado","66,529","32,659","33,870","4,807","9,524","9,564","9,956","3,691","4,058",38.4,"8,142","51,647",631,265,"3,943",0,"27,090"
08031,"Denver County, Colorado","693,060","347,500","345,560","42,759","156,779","108,276","81,294","36,251","34,632",34.4,"209,341","374,372","63,879","3,010","25,346",291,"311,480"
08035,"Douglas County, Colorado","328,632","164,070","164,562","15,803","34,825","50,509","54,137","22,322","17,884",38.9,"27,883","273,178","3,961",991,"15,349",205,"124,753"
08041,"El Paso County, Colorado","688,284","348,155","340,129","58,127","107,430","85,319","84,733","46,703","34,155",33.9,"114,848","480,082","41,454","1,816","18,097","2,678","272,537"
08059,"Jefferson County, Colorado","571,837","284,185","287,652","33,750","81,348","74,391","80,025","43,950","40,009",40.2,"86,728","448,949","5,938","2,279","16,978",273,"237,205"
08069,"Larimer County, Colorado","339,993","170,498","169,495","37,324","48,148","40,973","39,599","22,166","21,006",35.9,"38,109","282,020","3,086","1,813","7,195",516,"143,273"
08077,"Mesa County, Colorado","150,083","74,153","75,930","10,745","17,723","17,887","17,481","10,426","10,205",39.8,"21,567","122,417",465,"1,035","1,263",140,"65,247"
08101,"Pueblo County, Colorado","165,123","81,828","83,295","11,905","20,976","19,603","20,035","11,146","10,953",39.1,"70,613","86,243","2,985","1,202","1,167",90,"70,286"
08123,"Weld County, Colorado","294,932","148,543","146,389","19,277","43,063","39,319","36,700","19,228","15,402",34.3,"85,781","195,254","3,248",468,"4,496",0,"105,461"
09001,"Fairfield County, Connecticut","944,177","459,940","484,237","60,087","108,109","118,652","144,468","68,714","59,750",40.4,"183,634","586,469","100,316","1,097","49,282",207,"368,010"
09003,"Hartford County, Connecticut","892,389","433,714","458,675","57,927","117,223","108,062","126,871","65,130","57,717",40.6,"157,226","552,033","115,373","1,370","45,271",29,"375,137"
09005,"Litchfield County, Connecticut","182,571","90,394","92,177","9,984","17,750","20,340","29,167","16,151","14,936",46.8,"10,794","162,765","2,853",80,"4,476",0,"87,337"
09007,"Middlesex County, Connecticut","163,329","80,205","83,124","11,151","16,802","17,848","26,252","14,038","12,371",45.6,"9,936","137,470","8,498",5,"4,893",0,"75,536"
09009,"New Haven County, Connecticut","856,875","413,588","443,287","60,565","114,097","100,218","120,954","62,016","56,463",39.9,"151,149","543,994","103,232",791,"34,989",210,"363,122"
09011,"New London County, Connecticut","269,801","134,326","135,475","20,337","33,029","31,456","38,286","20,376","19,146",41.5,"28,048","204,125","14,571","1,596","11,893",59,"121,911"
09013,"Tolland County, Connecticut","151,118","75,753","75,365","20,439","14,951","14,416","21,599","10,364","10,766",37.7,"8,166","128,445","5,291",0,"7,299",0,"58,920"
09015,"Windham County, Connecticut","116,192","57,233","58,959","8,983","14,635","13,500","17,132","8,671","8,671",40.8,"13,394","96,468","2,211",29,"1,735",0,"49,172"
10001,"Kent County, Delaware","174,827","83,893","90,934","11,980","24,759","19,849","21,725","11,952","9,498",37.5,"12,050","109,098","42,482",940,"3,070",9,"69,742"
10003,"New Castle County, Delaware","556,987","269,580","287,407","36,325","80,958","68,205","77,719","38,959","34,917",38.5,"54,560","323,970","133,613","1,207","29,993",981,"222,991"
10005,"Sussex County, Delaware","220,251","106,759","113,492","11,147","22,852","21,964","26,419","18,903","17,194",48.7,"20,542","164,263","27,183","1,134","2,528",0,"133,421"
11001,"District of Columbia, District of Columbia","681,170","323,591","357,579","58,291","154,662","98,911","77,605","35,336","34,547",33.9,"74,422","247,185","315,848","1,529","25,952",41,"313,703"
12001,"Alachua County, Florida","263,496","126,827","136,669","39,419","40,611","27,453","26,912","15,222","14,982",31.3,"24,760","162,498","52,007",928,"16,663",524,"115,533"
12005,"Bay County, Florida","183,974","91,650","92,324","11,409","25,253","22,037","25,577","14,337","10,667",40.1,"11,605","141,457","20,109",277,"5,077",34,"101,368"
12009,"Brevard County, Florida","579,130","281,982","297,148","32,218","64,314","58,300","79,338","49,262","43,996",47.3,"57,096","434,353","55,909","1,074","14,015",170,"274,559"
12011,"Broward County, Florida","1,909,632","929,377","980,255","113,058","259,466","252,541","279,034","134,652","115,387",40.3,"548,310","713,711","526,773","3,242","67,789","1,192","822,980"
12015,"Charlotte County, Florida","178,465","87,345","91,120","7,318","13,182","12,780","19,410","16,227","14,371",58.5,"12,305","150,497","10,559",124,"1,660",514,"102,717"
12017,"Citrus County, Florida","143,621","69,132","74,489","5,026","11,833","11,921","16,326","13,229","11,487",56.4,"7,781","127,058","5,263",261,"2,496",0,"77,904"
12019,"Clay County, Florida","208,311","101,957","106,354","11,837","24,742","27,530","30,298","14,676","13,275",40.4,"20,059","153,464","18,587",51,"5,746",397,"78,994"
12021,"Collier County, Florida","365,136","178,667","186,469","17,268","35,066","36,645","42,110","22,132","26,799",50.3,"98,529","232,220","25,617",833,"4,744",0,"210,147"
12023,"Columbia County, Florida","69,299","36,080","33,219","4,901","8,425","7,686","9,407","3,999","5,268",41.2,"4,142","50,514","13,328",37,539,0,"28,251"
12031,"Duval County, Florida","926,255","448,891","477,364","63,577","152,526","116,254","120,875","61,634","55,362",36.1,"85,419","498,394","268,605","1,431","39,615",429,"402,358"
12033,"Escambia County, Florida","315,187","156,201","158,986","26,001","44,275","35,255","37,362","22,705","19,294",37.3,"17,770","203,721","69,993","1,579","9,539",96,"140,176"
12035,"Flagler County, Florida","108,310","52,422","55,888","4,620","9,899","9,773","13,405","7,703","8,110",51.1,"11,128","80,831","11,671",0,"2,830",0,"50,574"
12053,"Hernando County, Florida","182,835","87,602","95,233","8,061","19,087","17,445","23,531","14,218","12,041",49.0,"22,624","143,624","8,270",210,"2,262",0,"85,066"
12055,"Highlands County, Florida","100,917","47,825","53,092","3,454","9,250","8,259","11,010","7,257","6,813",54.4,"19,278","68,668","10,119",0,"1,361",0,"54,842"
12057,"Hillsborough County, Florida","1,376,238","670,193","706,045","89,979","208,933","185,452","187,704","86,019","78,024",37.0,"380,000","687,555","212,339","2,675","53,974","1,138","568,828"
12061,"Indian River County, Florida","151,563","72,644","78,919","7,713","12,160","11,665","18,649","8,514","13,467",53.0,"18,231","115,160","11,560",115,"1,860",0,"78,629"
12069,"Lake County, Florida","335,396","163,604","171,792","17,569","34,726","36,117","41,859","21,882","22,496",46.7,"49,462","238,375","34,009",938,"6,385",27,"151,045"
12071,"Lee County, Florida","722,336","354,048","368,288","35,951","78,301","74,705","87,701","46,992","54,959",48.2,"147,834","493,388","58,830","1,301","11,063",0,"385,106"
12073,"Leon County, Florida","287,822","136,318","151,504","47,562","41,685","31,294","29,768","15,617","16,021",30.8,"17,962","163,328","87,415",473,"10,141",256,"128,084"
12081,"Manatee County, Florida","375,888","181,270","194,618","18,872","37,399","39,250","47,801","26,327","27,818",47.7,"60,563","268,809","32,850",905,"7,143",206,"185,263"
12083,"Marion County, Florida","349,020","168,449","180,571","16,403","38,061","32,505","41,889","25,703","22,319",48.6,"43,714","247,449","41,735",152,"4,308",122,"164,414"
12085,"Martin County, Florida","158,701","78,291","80,410","6,062","14,224","14,464","20,216","11,614","12,391",51.5,"20,941","125,261","8,027",564,"1,252",179,"79,520"
12086,"Miami-Dade County, Florida","2,712,945","1,315,759","1,397,186","172,329","390,085","375,803","401,531","179,297","146,620",39.9,"1,835,413","368,048","437,181","2,827","42,015",721,"1,021,650"
12087,"Monroe County, Florida","79,077","41,660","37,417","5,179","8,733","9,623","11,659","6,664","6,091",46.3,"18,222","53,456","5,831",43,"1,156",0,"53,129"
12089,"Nassau County, Florida","80,622","38,905","41,717","3,358","9,223","9,867","10,537","5,830","6,929",45.2,"3,383",N,N,N,N,N,"37,463"
12091,"Okaloosa County, Florida","201,170","102,605","98,565","14,916","31,025","23,155","25,009","14,179","12,364",37.2,"17,474","149,602","19,506",443,"5,577",160,"96,052"
12095,"Orange County, Florida","1,314,367","646,317","668,050","105,781","220,809","184,048","176,506","79,107","67,183",34.9,"401,348","543,139","260,458","1,495","69,041",0,"525,260"
12097,"Osceola County, Florida","336,015","163,661","172,354","22,122","50,249","45,672","44,251","21,276","15,546",35.6,"175,761","112,843","29,572",637,"9,588",0,"143,516"
12099,"Palm Beach County, Florida","1,443,810","698,414","745,396","78,655","172,561","164,543","192,388","99,164","89,123",44.7,"309,949","806,060","262,233",867,"38,309",449,"683,543"
12101,"Pasco County, Florida","512,368","249,613","262,755","25,338","55,456","61,890","69,941","35,035","33,168",44.8,"73,309","389,101","26,079","1,243","12,369",159,"236,491"
12103,"Pinellas County, Florida","960,730","460,325","500,405","48,237","114,255","104,393","135,903","74,532","77,415",48.0,"89,405","715,382","94,956","2,871","32,811",820,"507,472"
12105,"Polk County, Florida","666,149","325,981","340,168","39,520","85,549","77,580","82,087","42,045","40,336",40.2,"140,642","402,676","97,337","1,457","12,327",306,"286,488"
12107,"Putnam County, Florida","72,277","36,698","35,579","4,452","7,238","7,442","9,326","5,695","5,537",45.3,"7,067","51,774","12,824",33,313,0,"36,392"
12109,"St. Johns County, Florida","235,087","115,221","119,866","11,816","24,369","29,795","34,279","17,009","16,499",43.0,"15,453","196,031","11,989",324,"6,363",695,"102,292"
12111,"St. Lucie County, Florida","306,507","148,782","157,725","18,562","30,381","34,419","39,217","22,706","19,909",45.2,"56,198","179,229","59,278",636,"6,005",0,"139,046"
12113,"Santa Rosa County, Florida","170,497","86,775","83,722","8,445","23,313","21,774","25,982","13,407","9,679",40.3,"9,232","140,826","10,462","1,274","3,349",297,"69,670"
12115,"Sarasota County, Florida","412,569","197,570","214,999","16,103","33,613","35,699","49,148","30,933","33,387",55.5,"36,542","343,106","17,161",554,"6,544",22,"235,707"
12117,"Seminole County, Florida","455,479","219,626","235,853","28,109","65,714","61,062","65,138","29,639","29,804",39.2,"92,716","282,268","46,364",309,"19,069",215,"187,736"
12119,"Sumter County, Florida","123,996","61,477","62,519","4,388","6,136","7,233","7,370","9,287","8,879",67.3,"6,839","105,732","8,157",26,558,238,"68,201"
12127,"Volusia County, Florida","529,364","258,972","270,392","31,334","60,095","55,345","68,553","41,343","39,749",46.8,"69,040","384,941","52,033","2,219","9,730",64,"257,939"
12131,"Walton County, Florida","65,889","34,195","31,694","3,849","7,119","7,827","9,144","5,600","5,151",44.9,"4,022","55,583","3,771",216,631,0,"49,956"
13013,"Barrow County, Georgia","77,126","37,956","39,170","4,199","11,421","11,339","10,327","4,987","3,626",35.5,"7,974","55,802","8,123",337,"2,902",0,"27,598"
13015,"Bartow County, Georgia","103,807","51,468","52,339","5,947","14,162","14,433","14,470","7,396","5,598",37.2,"8,773","80,780","10,634",438,890,0,"40,209"
13021,"Bibb County, Georgia","152,760","71,693","81,067","10,934","21,062","17,294","18,799","9,426","10,010",36.1,"4,855","59,205","82,225",98,"3,089",0,"70,270"
13031,"Bulloch County, Georgia","74,722","37,678","37,044","10,159","9,771","8,360","7,561","3,920","3,253",28.4,"2,792","47,660","21,650",0,852,0,"30,402"
13045,"Carroll County, Georgia","116,261","57,902","58,359","10,277","15,114","14,676","13,954","6,572","7,173",34.1,"8,060","81,811","21,074",121,"1,122",384,"44,785"
13047,"Catoosa County, Georgia","66,398","32,948","33,450","3,910","8,373","9,023","9,050","4,401","4,147",40.0,"1,933",N,N,N,N,N,"27,065"
13051,"Chatham County, Georgia","289,082","139,200","149,882","22,676","47,222","35,780","34,109","18,894","15,317",35.3,"18,300","141,346","112,723",550,"6,170",340,"124,407"
13057,"Cherokee County, Georgia","241,689","119,033","122,656","13,379","28,045","35,241","37,766","15,176","14,185",38.7,"24,274","192,902","15,259",76,"5,002",0,"89,343"
13059,"Clarke County, Georgia","124,707","60,024","64,683","24,114","21,363","12,079","11,665","5,468","5,524",27.5,"13,413","68,880","34,893",181,"5,209",33,"52,765"
13063,"Clayton County, Georgia","279,462","128,772","150,690","19,927","42,679","37,739","37,100","15,200","14,864",32.7,"36,732","30,103","187,207",926,"14,614",0,"105,005"
13067,"Cobb County, Georgia","748,150","361,331","386,819","48,739","107,531","107,228","108,559","49,712","39,626",36.5,"96,263","392,247","196,172","1,469","39,172",105,"297,397"
