GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
04019,"Pima County, Arizona","1,039,073","510,267","528,806","89,756","133,420","118,453","113,730","63,443","65,898",39.0,"390,183","532,748","34,331","25,461","29,403","1,211","462,778"
04021,"Pinal County, Arizona","447,138","233,292","213,846","26,780","56,108","59,352","49,111","25,808","27,809",39.8,"136,046","252,935","18,403","17,792","7,106","1,255","177,186"
04025,"Yavapai County, Arizona","231,993","113,011","118,982","11,059","19,917","19,148","25,571","18,798","21,485",54.4,"34,046","186,424","1,724","1,727","2,581",367,"118,410"
04027,"Yuma County, Arizona","212,128","109,526","102,602","17,326","28,913","22,932","22,770","9,228","11,291",35.1,"136,425","64,460","3,536","1,884","3,139",91,"93,571"
05007,"Benton County, Arkansas","272,608","135,116","137,492","15,558","40,243","38,770","34,359","14,624","14,819",35.5,"45,975","198,662","4,790","3,051","10,627","1,835","108,481"
05031,"Craighead County, Arkansas","108,558","53,182","55,376","7,446","17,435","12,761","12,697","5,693","5,955",34.0,"5,624","82,067","17,462",326,660,0,"46,254"
05045,"Faulkner County, Arkansas","124,806","60,576","64,230","13,811","17,975","15,254","14,612","6,399","7,079",32.9,"5,165","99,747","13,767",718,"1,626",0,"50,520"
05051,"Garland County, Arkansas","99,154","47,098","52,056","5,163","11,871","10,266","11,569","6,035","8,760",44.6,"5,811","81,108","7,262",906,"1,048",0,"51,025"
05069,"Jefferson County, Arkansas","68,114","33,440","34,674","5,097","8,262","8,547","8,385","4,016","5,305",40.1,"1,456","26,298","39,238",230,659,0,"33,382"
05085,"Lonoke County, Arkansas","73,657","36,199","37,458","4,066","9,759","10,245","10,642","4,422","4,340",36.8,"3,508","62,834","5,335",178,571,21,"29,747"
05119,"Pulaski County, Arkansas","392,680","187,585","205,095","24,856","57,975","49,739","47,734","27,502","23,774",37.9,"24,521","203,682","144,942","1,477","8,723",387,"185,967"
05125,"Saline County, Arkansas","121,421","59,537","61,884","6,649","15,268","16,141","15,601","8,175","6,576",39.2,"6,030","101,869","9,542",190,"1,495",481,"49,326"
05131,"Sebastian County, Arkansas","127,753","63,266","64,487","7,966","17,355","15,586","16,207","9,790","6,891",38.6,"18,659","88,149","8,654",871,"6,340",0,"57,229"
05143,"Washington County, Arkansas","236,961","118,088","118,873","25,271","36,889","29,801","26,644","11,719","12,390",32.2,"40,606","167,177","8,260","2,875","5,786","5,877","95,013"
05145,"White County, Arkansas","78,727","38,110","40,617","6,274","8,793","9,454","10,637","4,912","4,337",36.9,"3,464","69,133","3,569",513,749,0,"33,954"
06001,"Alameda County, California","1,666,753","820,179","846,574","99,631","278,956","251,407","222,171","107,322","95,859",37.6,"373,040","515,639","168,639","5,717","510,734","13,687","615,129"
06007,"Butte County, California","231,256","113,736","117,520","22,757","30,314","26,069","24,191","13,718","15,800",37.5,"38,528","165,211","3,466","1,568","9,879",350,"100,038"
06013,"Contra Costa County, California","1,150,215","562,983","587,232","66,366","147,192","155,046","161,819","79,112","72,635",40.0,"297,255","494,370","98,242","2,501","192,964","5,603","415,955"
06017,"El Dorado County, California","190,678","94,527","96,151","9,821","18,139","21,995","25,406","15,570","17,311",46.6,"24,640","147,978","1,045",584,"8,780",525,"91,094"
06019,"Fresno County, California","994,400","495,950","498,450","70,459","153,001","126,847","109,300","55,778","48,421",32.5,"531,677","287,500","42,108","5,643","100,967","1,182","333,809"
06023,"Humboldt County, California","136,373","68,722","67,651","12,757","17,684","18,473","14,158","7,025","10,991",38.5,"16,155","100,713","1,348","5,572","4,461",27,"63,308"
06025,"Imperial County, California","181,827","93,655","88,172","13,061","27,166","21,144","21,112","10,495","8,396",33.1,"153,757","18,709","4,088",973,"2,562",204,"57,893"
06029,"Kern County, California","896,764","459,769","436,995","65,981","139,691","114,813","100,174","49,360","45,126",32.0,"483,846","299,561","47,205","5,179","42,177","1,257","300,423"
06031,"Kings County, California","151,366","83,591","67,775","11,790","25,319","21,572","17,598","8,863","5,538",32.0,"83,200","47,706","9,286","1,046","6,683",67,"46,649"
06033,"Lake County, California","64,382","31,318","33,064","3,023","7,514","7,776","6,857","4,816","5,323",44.0,"13,717","44,863","1,546","1,955",622,15,"34,751"
06037,"Los Angeles County, California","10,105,518","4,982,529","5,122,989","701,010","1,640,038","1,381,122","1,348,569","637,656","573,832",36.7,"4,915,287","2,619,709","783,932","18,875","1,473,462","25,303","3,561,342"
06039,"Madera County, California","157,672","76,573","81,099","10,369","21,751","20,236","18,092","9,168","8,055",34.3,"91,939","52,548","5,042",963,"3,619",0,"50,971"
06041,"Marin County, California","259,666","127,299","132,367","12,234","21,615","30,254","41,427","19,092","20,252",47.4,"41,846","184,668","6,289",189,"16,293",466,"113,175"
06045,"Mendocino County, California","87,606","43,017","44,589","5,363","8,603","10,221","10,449","6,144","6,896",42.9,"22,445","56,655",294,"2,747","2,086",153,"40,934"
06047,"Merced County, California","274,765","138,520","136,245","20,849","39,712","33,806","31,279","14,610","12,859",31.4,"165,438","74,335","8,095",677,"19,656","1,094","85,766"
06053,"Monterey County, California","435,594","221,011","214,583","31,653","61,898","57,220","51,007","24,421","23,872",34.7,"257,572","128,610","10,904","1,019","24,563","2,138","142,414"
06055,"Napa County, California","139,417","69,694","69,723","8,766","17,324","16,622","18,347","9,381","9,283",41.1,"48,101","72,193","2,185",267,"12,192",202,"55,465"
06057,"Nevada County, California","99,696","48,808","50,888","3,523","9,913","11,461","11,607","7,941","8,838",50.5,"9,644","84,666",534,258,"1,249",158,"54,264"
06059,"Orange County, California","3,185,968","1,573,189","1,612,779","210,595","459,850","413,319","445,819","216,108","188,276",38.3,"1,088,251","1,271,280","52,756","5,677","660,343","9,549","1,111,321"
06061,"Placer County, California","393,149","193,296","199,853","20,967","42,313","50,977","52,876","26,922","26,373",42.3,"56,026","282,545","6,738","1,776","30,547",667,"167,122"
06065,"Riverside County, California","2,450,758","1,221,553","1,229,205","168,706","342,125","314,730","305,460","151,371","129,839",35.8,"1,214,445","844,367","150,753","11,569","158,705","6,288","848,646"
06067,"Sacramento County, California","1,540,975","752,842","788,133","96,515","241,376","205,883","191,894","95,497","93,133",36.4,"361,318","679,244","147,050","4,903","244,175","17,638","574,471"
06071,"San Bernardino County, California","2,171,603","1,081,214","1,090,389","164,029","331,736","281,377","264,742","130,702","114,827",33.6,"1,171,925","604,263","170,058","7,899","152,494","6,321","725,921"
06073,"San Diego County, California","3,343,364","1,682,808","1,660,556","252,462","551,187","447,365","413,803","204,120","191,483",36.1,"1,135,348","1,506,449","159,725","13,878","392,916","12,823","1,224,390"
06075,"San Francisco County, California","883,305","450,985","432,320","46,479","207,779","139,659","115,224","48,637","53,138",38.3,"134,664","353,507","43,953","1,187","301,051","2,085","401,478"
06077,"San Joaquin County, California","752,660","374,647","378,013","51,560","105,657","97,658","92,256","41,740","42,469",34.5,"315,571","233,360","52,745","1,281","118,346","4,023","245,561"
06079,"San Luis Obispo County, California","284,010","143,754","140,256","30,716","32,991","30,489","30,268","18,654","20,083",39.6,"64,774","194,417","4,709","1,366","9,749",235,"122,971"
06081,"San Mateo County, California","769,545","381,684","387,861","40,911","114,903","110,968","106,201","51,485","48,096",39.9,"187,110","295,149","15,601","1,604","224,111","8,478","279,468"
06083,"Santa Barbara County, California","446,527","223,408","223,119","47,576","59,576","50,626","48,111","25,552","24,900",34.0,"204,686","195,842","9,100","2,380","23,802",129,"158,315"
06085,"Santa Clara County, California","1,937,570","982,419","955,151","120,084","313,724","279,888","266,453","120,114","108,338",37.2,"490,505","599,193","46,971","2,953","717,418","5,970","678,530"
06087,"Santa Cruz County, California","274,255","134,866","139,389","26,705","33,697","31,830","33,369","18,002","18,526",37.9,"93,439","155,302","2,721",436,"12,915",119,"106,718"
06089,"Shasta County, California","180,040","88,679","91,361","10,406","22,402","20,206","20,670","12,905","13,791",41.5,"18,560","142,589","2,035","3,662","5,654",332,"79,187"
06095,"Solano County, California","446,610","222,472","224,138","27,916","65,529","56,418","55,683","30,130","30,533",38.5,"119,970","166,525","57,841","2,079","67,945","4,514","158,815"
06097,"Sonoma County, California","499,942","243,952","255,990","27,975","62,547","63,735","63,949","36,261","36,355",42.4,"135,779","313,990","7,319","2,321","20,826",935,"205,247"
06099,"Stanislaus County, California","549,815","272,319","277,496","37,796","78,160","71,804","64,510","33,245","28,570",34.5,"258,334","225,566","15,920","2,862","27,668","4,358","182,305"
06101,"Sutter County, California","96,807","47,630","49,177","5,618","14,323","11,577","11,212","5,268","6,474",35.7,"30,526","43,853","2,001",672,"13,831","1,399","34,475"
06107,"Tulare County, California","465,861","234,322","231,539","32,982","65,271","59,236","51,088","22,936","24,067",31.4,"303,657","130,322","6,064","1,387","16,569",693,"150,217"
06111,"Ventura County, California","850,967","420,907","430,060","57,191","114,056","106,498","111,368","61,658","50,837",38.4,"366,098","382,254","14,111","2,066","63,355","1,437","290,984"
06113,"Yolo County, California","220,408","107,008","113,400","31,778","28,702","25,985","23,215","11,640","11,078",31.1,"70,262","101,602","5,527",375,"31,243","1,102","78,527"
06115,"Yuba County, California","78,041","39,819","38,222","5,223","12,263","9,488","8,455","4,392","5,607",33.8,"22,428","42,283","2,090","1,010","5,626","1,025","28,688"
08001,"Adams County, Colorado","511,868","258,354","253,514","32,517","83,714","75,370","63,044","31,568","24,442",34.0,"207,046","253,015","15,758","2,443","18,387",362,"175,623"
08005,"Arapahoe County, Colorado","651,215","323,168","328,047","39,638","102,156","93,114","84,990","41,200","38,444",36.9,"126,911","388,194","68,094","2,743","38,609","1,485","254,250"
08013,"Boulder County, Colorado","326,078","163,621","162,457","32,819","46,112","40,454","41,905","19,776","21,883",36.6,"45,370","252,290","2,697","1,361","14,360",66,"137,465"
08014,"Broomfield County, Colorado","69,267","34,710","34,557","3,043","10,986","10,576","9,828","5,133","3,131",37.5,"8,730","52,849","1,103",96,"4,951",0,"28,935"
08031,"Denver County, Colorado","716,492","358,836","357,656","42,638","167,260","114,707","82,846","36,433","34,337",34.6,"212,562","388,778","60,726","3,508","26,332","1,109","330,884"
08035,"Douglas County, Colorado","342,776","171,478","171,298","17,236","38,066","51,438","55,309","24,119","19,583",39.1,"30,763","280,060","5,099","1,065","15,885",87,"128,744"
08041,"El Paso County, Colorado","713,856","360,752","353,104","57,329","114,785","90,568","83,879","44,027","39,489",34.3,"124,622","490,508","43,624","2,645","20,429","1,937","275,393"
08059,"Jefferson County, Colorado","580,233","288,616","291,617","32,720","85,706","79,940","75,593","41,960","41,607",40.3,"89,889","451,104","5,829","3,117","18,056",89,"243,016"
08069,"Larimer County, Colorado","350,518","174,084","176,434","35,528","52,464","43,058","38,390","21,485","22,277",36.4,"40,855","288,081","3,222","1,276","7,686",214,"151,840"
08077,"Mesa County, Colorado","153,207","74,894","78,313","9,896","18,758","18,334","17,734","10,989","10,056",41.0,"22,657","124,158","1,160","1,374","1,956",14,"67,215"
08101,"Pueblo County, Colorado","167,529","81,804","85,725","10,044","21,666","20,602","19,705","10,331","11,946",39.4,"72,189","86,854","3,124","1,053",926,0,"71,451"
08123,"Weld County, Colorado","314,305","158,125","156,180","19,518","47,414","42,688","38,072","16,632","19,588",34.6,"93,184","205,376","4,143",919,"4,515",986,"112,472"
09001,"Fairfield County, Connecticut","943,823","459,662","484,161","59,920","107,630","117,323","138,237","69,219","63,581",40.8,"190,436","576,736","100,240","1,309","51,812",244,"374,480"
09003,"Hartford County, Connecticut","892,697","434,366","458,331","57,215","118,211","110,083","119,693","64,672","59,206",40.3,"164,732","539,787","114,908","1,041","49,654",0,"380,441"
09005,"Litchfield County, Connecticut","181,111","89,654","91,457","10,084","18,221","19,623","26,689","15,595","16,457",47.6,"12,180","159,185","2,804",221,"2,813",0,"88,402"
09007,"Middlesex County, Connecticut","162,682","78,396","84,286","10,690","18,545","18,147","23,618","12,571","13,804",45.6,"10,462","136,009","9,059",0,"5,092",0,"76,547"
09009,"New Haven County, Connecticut","857,620","412,943","444,677","58,809","115,098","100,495","114,724","59,073","60,768",40.5,"159,804","532,314","110,050",987,"34,946",0,"367,766"
09011,"New London County, Connecticut","266,784","133,585","133,199","19,144","35,545","29,044","36,697","19,971","19,939",42.4,"29,186","200,244","13,732","1,039","11,316",0,"123,618"
09013,"Tolland County, Connecticut","150,921","75,123","75,798","16,266","19,532","15,488","19,081","10,543","9,998",36.7,"8,633","127,222","4,106",200,"7,604",0,"60,041"
09015,"Windham County, Connecticut","117,027","56,804","60,223","7,718","15,109","14,370","15,903","8,876","8,870",41.0,"14,377","96,139","2,265",308,"1,622",0,"49,828"
10001,"Kent County, Delaware","178,550","85,805","92,745","11,898","23,990","20,496","22,390","12,665","10,803",38.1,"13,193","108,519","43,778",729,"4,071",30,"73,086"
10003,"New Castle County, Delaware","559,335","271,116","288,219","36,356","81,197","69,112","74,341","39,316","35,968",38.4,"57,481","317,314","140,207","1,415","31,468",357,"224,481"
10005,"Sussex County, Delaware","229,286","111,003","118,283","11,299","22,212","22,785","26,156","16,745","20,768",50.6,"21,301","172,272","26,923","1,253","3,321",433,"141,092"
11001,"District of Columbia, District of Columbia","702,455","334,208","368,247","52,978","163,467","105,535","75,526","36,869","33,153",33.9,"79,249","259,371","311,654","1,281","26,959",336,"319,579"
12001,"Alachua County, Florida","269,956","131,429","138,527","38,724","44,174","31,361","24,784","15,551","13,767",31.7,"27,741","163,687","52,182",970,"17,015",284,"118,966"
12005,"Bay County, Florida","185,287","91,852","93,435","11,737","24,177","23,064","23,291","13,785","13,831",39.6,"12,426","138,706","19,301",768,"3,851",0,"104,325"
12009,"Brevard County, Florida","596,849","289,611","307,238","29,728","67,701","62,355","74,409","47,826","50,148",47.2,"63,961","440,810","54,913","1,452","14,251",611,"280,390"
12011,"Broward County, Florida","1,951,260","950,854","1,000,406","113,746","262,268","260,683","274,458","134,723","126,706",40.4,"593,733","689,186","540,636","3,829","71,268","1,267","826,949"
12015,"Charlotte County, Florida","184,998","90,140","94,858","6,788","14,005","12,187","20,309","14,541","17,557",59.8,"13,711","154,240","9,781",224,"2,517",215,"105,164"
12017,"Citrus County, Florida","147,929","72,104","75,825","5,444","12,180","11,427","16,150","10,063","14,447",57.2,"8,800","129,632","3,801",430,"2,043",0,"79,988"
12019,"Clay County, Florida","216,072","108,064","108,008","11,622","26,583","27,784","30,493","15,819","13,089",39.6,"22,335","155,363","23,310",35,"5,553",0,"81,807"
12021,"Collier County, Florida","378,488","185,300","193,188","16,835","35,786","36,459","43,094","24,114","26,784",51.6,"106,743","236,290","25,431",749,"5,356",0,"218,279"
12023,"Columbia County, Florida","70,503","35,555","34,948","3,852","8,014","9,665","8,620","4,882","5,131",40.7,"4,487","50,720","11,695",345,354,0,"29,082"
12031,"Duval County, Florida","950,181","459,916","490,265","62,471","157,713","120,049","118,838","65,778","55,469",36.3,"96,316","495,816","275,479","3,313","43,501",409,"412,591"
12033,"Escambia County, Florida","315,534","156,997","158,537","24,660","45,551","36,251","35,908","21,285","21,705",38.1,"18,364","201,909","70,580","1,609","10,933",276,"142,454"
12035,"Flagler County, Florida","112,067","53,523","58,544","4,146","10,675","10,489","13,039","8,963","7,883",51.8,"11,815","83,711","11,266",0,"2,828",0,"52,534"
12053,"Hernando County, Florida","190,865","91,394","99,471","8,829","19,285","20,723","22,858","12,473","15,144",49.1,"27,069","146,535","10,019",337,"2,139",0,"87,534"
12055,"Highlands County, Florida","105,424","50,863","54,561","4,683","8,927","10,080","9,798","5,648","7,961",53.2,"21,938","69,891","10,051",0,921,0,"55,760"
12057,"Hillsborough County, Florida","1,436,888","702,808","734,080","91,735","219,630","195,587","191,024","90,443","81,962",37.1,"420,114","689,662","224,445","2,684","57,782",388,"590,847"
12061,"Indian River County, Florida","157,413","76,541","80,872","5,165","13,774","14,976","17,533","9,883","16,114",54.5,"19,962","118,145","13,492",111,"1,188",264,"81,037"
12069,"Lake County, Florida","356,495","171,434","185,061","16,831","38,675","37,950","43,467","23,140","25,724",47.3,"57,208","246,727","36,337","1,668","6,403",155,"160,472"
12071,"Lee County, Florida","754,610","369,892","384,718","36,618","81,667","77,417","88,551","53,132","52,525",48.8,"165,233","500,358","64,553",487,"12,098",272,"399,741"
12073,"Leon County, Florida","292,502","138,408","154,094","45,668","42,586","32,496","29,112","15,406","16,825",31.3,"19,247","164,190","90,241",476,"11,198",97,"131,203"
12081,"Manatee County, Florida","394,855","191,284","203,571","19,570","41,190","40,177","47,632","28,854","29,381",48.7,"66,075","279,703","31,725",618,"9,139",235,"194,567"
12083,"Marion County, Florida","359,977","171,353","188,624","17,332","35,714","35,651","41,766","25,523","25,024",49.1,"49,093","252,199","43,491","1,009","4,898",142,"170,513"
12085,"Martin County, Florida","160,912","79,107","81,805","6,353","16,113","13,865","19,665","12,159","12,410",52.5,"22,433","124,067","8,835",316,"2,649",0,"80,394"
12086,"Miami-Dade County, Florida","2,761,581","1,339,698","1,421,883","168,017","394,438","379,245","405,026","185,134","159,315",40.1,"1,907,130","355,253","427,194","2,032","42,283",307,"1,032,000"
12087,"Monroe County, Florida","75,027","38,491","36,536","2,986","9,069","9,423","11,022","6,607","5,800",48.1,"18,717","49,156","4,857",31,"1,027",260,"53,457"
12089,"Nassau County, Florida","85,832","42,698","43,134","3,182","9,429","10,496","11,482","7,477","6,179",46.1,"3,845","74,416","5,011",430,805,0,"39,981"
12091,"Okaloosa County, Florida","207,269","104,314","102,955","13,697","32,246","24,865","23,973","14,826","12,191",36.8,"20,092","150,946","20,137",257,"7,062",374,"97,971"
12095,"Orange County, Florida","1,380,645","677,889","702,756","101,479","233,350","197,112","179,984","79,390","75,371",35.3,"446,364","542,145","273,071",760,"70,211","1,241","544,460"
12097,"Osceola County, Florida","367,990","179,155","188,835","24,345","51,701","53,959","49,085","18,763","20,613",35.7,"203,445","111,496","35,084",300,"9,681",16,"153,495"
12099,"Palm Beach County, Florida","1,485,941","719,591","766,350","79,848","178,095","170,189","189,838","101,163","96,137",44.9,"340,570","799,421","267,692",875,"41,718",525,"689,961"
12101,"Pasco County, Florida","539,630","261,830","277,800","26,976","58,020","66,201","71,932","37,384","35,422",44.5,"85,212","397,448","28,389","1,886","13,826",109,"246,946"
12103,"Pinellas County, Florida","975,280","467,767","507,513","47,203","118,616","106,855","130,262","77,027","79,480",48.5,"97,592","718,310","96,324","2,209","32,433",797,"510,120"
12105,"Polk County, Florida","708,009","347,083","360,926","42,694","92,351","83,977","85,312","44,407","42,275",40.2,"167,229","407,842","104,456","2,395","12,550",0,"299,432"
12107,"Putnam County, Florida","74,163","36,614","37,549","4,347","7,543","7,826","8,543","5,843","5,335",44.9,"7,578","52,871","11,685",0,487,0,"37,374"
12109,"St. Johns County, Florida","254,261","124,435","129,826","11,102","21,687","32,431","36,802","18,186","18,025",44.3,"18,315","209,047","13,923",341,"7,638",0,"110,837"
12111,"St. Lucie County, Florida","321,128","155,903","165,225","18,376","35,264","37,508","38,530","25,087","20,470",45.2,"62,776","181,629","63,497",0,"5,676",232,"142,774"
12113,"Santa Rosa County, Florida","179,349","91,848","87,501","10,532","24,393","23,732","24,097","10,988","14,201",40.0,"10,225","146,464","10,333",915,"3,105",144,"73,056"
12115,"Sarasota County, Florida","426,718","203,878","222,840","16,847","34,511","37,229","46,702","33,510","32,833",56.5,"39,848","353,850","18,164",747,"7,263",157,"244,020"
12117,"Seminole County, Florida","467,832","225,955","241,877","28,377","67,891","65,496","64,067","30,266","30,348",39.2,"102,835","277,494","53,665",914,"22,007",273,"192,255"
12119,"Sumter County, Florida","128,754","64,120","64,634","2,178","7,278","8,396","8,700","6,621","11,704",67.5,"7,403","109,438","9,583",176,"1,321",0,"72,372"
12127,"Volusia County, Florida","547,538","267,254","280,284","31,560","64,654","57,382","66,708","42,866","41,062",46.6,"79,547","387,351","57,858","2,341","10,015",120,"262,107"
12131,"Walton County, Florida","71,375","34,634","36,741","3,919","7,252","9,136","9,862","5,376","5,404",44.4,"4,553","60,102","3,176",370,633,0,"53,376"
13013,"Barrow County, Georgia","80,809","39,917","40,892","5,039","11,257","10,802","11,468","5,240","3,983",36.3,"9,317","56,856","9,657",218,"3,115",60,"28,952"
13015,"Bartow County, Georgia","106,408","52,149","54,259","7,849","13,073","15,042","13,739","6,391","7,347",38.3,"9,358","82,242","11,637",198,"1,341",0,"41,529"
13021,"Bibb County, Georgia","153,095","72,997","80,098","11,537","21,063","17,780","18,199","8,879","10,043",36.3,"5,216","57,722","81,693",0,"3,234",144,"70,058"
13031,"Bulloch County, Georgia","77,296","38,232","39,064","11,927","9,320","7,846","8,365","3,360","4,415",28.1,"3,188","48,824","20,045",0,"1,108","1,161","31,413"
13045,"Carroll County, Georgia","118,121","58,237","59,884","9,768","16,107","13,574","15,519","6,290","6,809",34.9,"8,453",N,N,N,N,N,"45,537"
13047,"Catoosa County, Georgia","67,420","33,441","33,979","5,415","7,506","8,802","9,557","4,544","4,290",41.4,427,N,N,N,N,N,"27,528"
13051,"Chatham County, Georgia","289,195","139,000","150,195","23,009","46,640","35,727","33,836","18,915","16,647",36.0,"18,967","139,305","112,406",634,"7,420","1,589","125,687"
13057,"Cherokee County, Georgia","254,149","125,287","128,862","14,705","30,609","35,117","37,513","16,936","14,382",38.6,"27,457","198,684","15,826",166,"4,850",618,"94,241"
13059,"Clarke County, Georgia","127,330","61,122","66,208","23,729","19,451","14,898","11,284","4,588","5,611",28.2,"13,832","69,658","34,650",29,"4,921",166,"53,144"
13063,"Clayton County, Georgia","289,615","135,117","154,498","21,180","44,049","38,669","37,546","17,839","14,235",32.4,"38,635","27,555","200,209",308,"14,865",202,"105,874"
