GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
12111,"St. Lucie County, Florida","343,579","169,408","174,171","16,234","38,670","39,826","40,334","22,588","25,889",45.4,"72,662","180,523","69,091",226,"7,682",0,"153,331"
12113,"Santa Rosa County, Florida","193,998","100,991","93,007","9,763","24,144","28,253","26,091","13,146","14,231",40.8,"12,346","154,007","10,358",195,"3,748",0,"78,336"
12115,"Sarasota County, Florida","447,057","215,611","231,446","18,370","38,253","39,723","44,886","34,129","36,561",57.0,"45,079","359,389","17,502",905,"8,252",452,"258,617"
12117,"Seminole County, Florida","470,093","229,291","240,802","28,444","66,510","68,171","62,661","27,390","33,503",39.8,"109,342","263,411","49,159",276,"23,323",0,"196,662"
12119,"Sumter County, Florida","135,638","67,644","67,994","2,465","7,644","8,509","9,272","8,422","10,002",68.4,"8,424","113,387","6,403",686,"1,448",0,"79,684"
12127,"Volusia County, Florida","564,412","275,516","288,896","32,559","63,772","61,862","65,976","39,647","46,842",46.7,"90,985","383,523","57,960",473,"10,215",59,"277,281"
12131,"Walton County, Florida","80,069","38,271","41,798","3,517","9,573","10,114","10,889","4,567","8,608",45.0,"5,426","65,449","3,294",142,868,0,"58,567"
13013,"Barrow County, Georgia","86,658","44,216","42,442","5,242","11,411","12,453","12,554","5,512","4,385",36.9,"12,197","55,990","11,697",94,"3,623",0,"31,142"
13015,"Bartow County, Georgia","110,843","52,822","58,021","5,681","14,270","15,459","15,262","7,372","7,264",39.7,"10,879","83,826","11,357",0,"1,188",604,"43,473"
13021,"Bibb County, Georgia","156,762","74,273","82,489","11,678","22,481","17,928","17,030","10,645","8,914",35.7,"6,107","55,150","86,117",0,"3,740",0,"71,906"
13031,"Bulloch County, Georgia","82,442","40,153","42,289","16,187","9,410","9,099","8,905","4,388","3,703",28.6,"3,692","50,626","22,620",0,"1,246",0,"33,609"
13045,"Carroll County, Georgia","121,968","58,603","63,365","9,625","18,748","14,239","15,172","6,744","7,011",34.6,"9,156","80,203","20,736",593,"1,207",0,"46,992"
13047,"Catoosa County, Georgia","68,397","32,747","35,650","3,504","9,086","8,305","8,921","4,759","4,232",40.1,"2,449","60,436",998,58,"1,154",145,"28,295"
13051,"Chatham County, Georgia","296,329","142,529","153,800","23,495","46,505","39,293","32,360","16,660","18,521",36.9,"20,255","138,536","117,554",83,"7,018",0,"135,928"
13057,"Cherokee County, Georgia","274,615","133,514","141,101","17,437","31,039","36,780","40,277","18,192","18,151",40.8,"31,035","207,046","15,945",228,"5,301",45,"103,715"
13059,"Clarke County, Georgia","128,711","61,401","67,310","20,158","21,180","14,038","11,372","5,202","6,429",29.3,"14,475","70,301","31,160",597,"5,030",0,"56,651"
13063,"Clayton County, Georgia","297,100","140,824","156,276","20,665","45,786","40,608","36,342","18,375","16,498",33.7,"40,137","24,721","204,589",199,"14,429",750,"115,049"
13067,"Cobb County, Georgia","766,802","373,620","393,182","48,869","111,872","109,000","106,206","48,195","47,337",37.7,"104,671","370,628","197,761","1,935","40,815",403,"311,423"
13073,"Columbia County, Georgia","159,639","78,407","81,232","11,016","17,908","22,024","21,755","9,635","8,949",37.6,"12,115","102,370","26,178",0,"6,085",0,"60,369"
13077,"Coweta County, Georgia","149,956","72,617","77,339","8,708","18,970","19,955","21,972","12,236","8,465",38.9,"11,530","102,503","22,502",682,"2,463",0,"57,990"
13089,"DeKalb County, Georgia","757,718","358,914","398,804","47,162","124,734","109,237","96,512","47,531","42,932",36.6,"64,837","218,387","390,277",322,"46,617",294,"328,299"
13095,"Dougherty County, Georgia","84,844","39,209","45,635","6,743","9,815","11,123","9,213","4,480","5,776",37.4,"2,702","19,875","58,832",58,699,0,"40,696"
13097,"Douglas County, Georgia","145,814","68,820","76,994","11,828","16,823","21,319","21,568","9,803","7,744",37.3,"16,217","49,113","69,983",107,"2,491",0,"54,817"
13103,"Effingham County, Georgia","66,741","33,742","32,999","3,180","9,539","8,846","9,670","4,591","4,161",36.3,"3,939",N,N,N,N,N,"25,236"
13113,"Fayette County, Georgia","120,574","59,040","61,534","7,898","9,644","14,875","16,061","9,436","8,895",42.5,"9,517","70,406","28,294",50,"6,140",0,"45,834"
13115,"Floyd County, Georgia","98,771","48,781","49,990","7,221","11,594","11,980","12,645","6,740","5,850",38.5,"11,958","67,957","12,898",111,"1,614",0,"40,761"
13117,"Forsyth County, Georgia","260,206","129,573","130,633","14,219","23,711","42,360","42,819","19,707","10,933",39.4,"25,470","167,797","10,852",170,"43,272",0,"90,469"
13121,"Fulton County, Georgia","1,065,334","516,655","548,679","73,837","182,007","153,532","144,375","63,038","60,134",36.0,"77,733","404,996","439,083","2,957","79,983",272,"498,669"
13127,"Glynn County, Georgia","84,739","40,193","44,546","3,580","11,981","8,158","9,905","5,305","5,630",40.9,"5,875","52,069","19,835",904,"1,475",0,"42,634"
13135,"Gwinnett County, Georgia","964,546","472,628","491,918","62,728","124,758","136,914","137,693","59,222","57,790",36.0,"213,869","316,147","272,133","1,217","124,517",376,"335,957"
13139,"Hall County, Georgia","207,369","102,815","104,554","14,012","26,038","25,955","27,398","15,162","11,594",38.2,"61,103","121,522","13,111",15,"4,013",0,"79,019"
13151,"Henry County, Georgia","245,235","115,766","129,469","16,839","31,624","33,039","35,423","17,737","13,080",37.0,"19,282","86,711","116,890",185,"7,790",0,"88,830"
13153,"Houston County, Georgia","166,829","80,429","86,400","11,130","22,156","25,425","19,962","9,808","10,546",36.9,"11,453","89,199","52,428",258,"6,405",0,"68,078"
13157,"Jackson County, Georgia","80,286","40,485","39,801","3,465","9,339","11,206","11,306","4,157","5,608",38.6,"7,734","61,972","6,231",0,"1,557",0,"29,099"
13179,"Liberty County, Georgia","65,711","31,868","33,843","7,044","12,112","7,385","4,897","3,006","2,730",27.9,"8,263","24,429","26,652",189,"1,595",434,"27,163"
13185,"Lowndes County, Georgia","119,276","58,003","61,273","14,597","16,959","14,997","11,354","5,638","6,060",31.1,"7,530","61,514","44,908",156,"1,236",61,"50,233"
13215,"Muscogee County, Georgia","205,617","99,583","106,034","14,712","32,829","27,196","22,172","11,077","12,463",34.7,"16,938","78,400","92,159",55,"5,837",370,"91,621"
13217,"Newton County, Georgia","115,355","53,648","61,707","5,873","14,519","15,748","16,152","6,695","7,411",37.4,"1,887","47,682","54,640",0,"1,584",0,"42,719"
13223,"Paulding County, Georgia","173,780","85,408","88,372","7,949","24,499","24,629","24,616","10,524","9,265",36.8,"13,958","112,029","36,421",100,"2,347",0,"61,417"
13245,"Richmond County, Georgia","205,673","100,997","104,676","16,045","32,235","26,258","21,494","11,714","13,564",35.3,"10,964","66,848","110,804",333,"3,030",97,"92,613"
13247,"Rockdale County, Georgia","94,082","44,310","49,772","6,006","12,356","9,978","14,026","6,700","6,211",38.8,"10,028","24,288","52,929",500,"1,580",0,"35,727"
13255,"Spalding County, Georgia","67,909","32,784","35,125","4,747","9,901","7,136","8,333","3,527","5,007",39.0,"3,727","36,478","23,375",0,110,0,"28,263"
13285,"Troup County, Georgia","69,720","34,805","34,915","2,624","10,246","11,893","8,152","4,218","3,683",38.5,"2,786","38,320","25,017",112,"1,417",0,"29,394"
13295,"Walker County, Georgia","68,510","33,698","34,812","2,627","8,336","9,066","8,790","5,356","3,838",41.9,"1,917",N,N,N,N,N,"29,391"
13297,"Walton County, Georgia","99,853","49,843","50,010","7,241","12,058","11,525","14,202","5,835","5,699",39.2,"5,774","69,908","15,461",0,"1,287",83,"36,455"
13313,"Whitfield County, Georgia","102,848","52,542","50,306","6,965","13,536","13,629","12,467","5,694","6,318",36.1,"38,334","57,271","4,133",60,"1,665",0,"39,295"
15001,"Hawaii County, Hawaii","202,906","101,222","101,684","9,355","24,603","24,474","23,873","14,351","13,742",44.0,"27,941","59,017","2,242",192,"42,699","24,390","89,754"
15003,"Honolulu County, Hawaii","1,000,890","505,777","495,113","66,369","144,247","133,529","116,865","59,154","60,873",39.0,"103,622","171,038","22,540",932,"412,969","92,971","372,602"
15007,"Kauai County, Hawaii","73,454","37,003","36,451","3,380","9,379","10,119","7,320","4,345","5,691",40.6,"8,702","21,013",246,72,"20,461","5,920","30,327"
15009,"Maui County, Hawaii","164,268","81,587","82,681","7,111","19,523","22,771","21,302","10,557","12,387",42.9,"19,854","48,468","1,117",224,"49,369","15,320","72,129"
16001,"Ada County, Idaho","511,931","257,335","254,596","30,010","71,438","76,222","65,207","32,850","28,908",38.2,"46,608","419,146","7,593","2,202","13,675",993,"204,596"
16005,"Bannock County, Idaho","88,263","44,460","43,803","6,638","12,181","11,749","9,359","4,127","5,731",35.0,"8,517","72,212","1,048","1,996","1,106",82,"35,736"
16019,"Bonneville County, Idaho","127,930","62,105","65,825","7,265","17,828","17,193","14,069","6,857","6,276",33.7,"17,949","102,207",289,242,928,106,"46,281"
16027,"Canyon County, Idaho","243,115","121,176","121,939","15,483","34,815","31,493","27,062","14,588","12,037",34.6,"62,563","160,277","1,797",255,"1,468",0,"85,203"
16055,"Kootenai County, Idaho","179,789","90,011","89,778","10,232","23,608","21,725","20,528","10,881","13,417",40.5,"9,745","155,507",351,"1,172","1,554",0,"78,269"
16083,"Twin Falls County, Idaho","92,243","46,540","45,703","6,203","11,293","12,813","9,344","4,737","5,247",35.9,"16,421","69,232",358,306,"1,694",33,"35,833"
17019,"Champaign County, Illinois","205,943","102,198","103,745","31,857","27,666","23,751","19,426","10,220","11,048",31.0,"13,668","132,620","26,829",26,"21,583",9,"94,740"
17031,"Cook County, Illinois","5,173,146","2,525,671","2,647,475","317,340","813,511","721,901","641,640","313,422","324,942",37.8,"1,346,584","2,102,133","1,154,630","2,821","394,619","1,686","2,267,931"
17037,"DeKalb County, Illinois","100,414","49,903","50,511","10,663","15,994","11,526","11,271","5,926","4,956",32.9,"12,619","73,728","6,422",554,"2,088",0,"41,431"
17043,"DuPage County, Illinois","924,885","458,321","466,564","54,410","113,284","125,943","118,802","64,844","62,877",40.0,"138,676","586,126","44,501",317,"114,998",140,"366,276"
17089,"Kane County, Illinois","515,588","258,238","257,350","32,476","61,089","68,302","70,342","35,603","31,399",39.0,"168,709","283,630","21,571",817,"19,193",61,"189,731"
17091,"Kankakee County, Illinois","106,601","52,894","53,707","7,914","13,259","11,990","12,975","5,776","7,459",39.3,"12,379","74,481","14,884",26,999,0,"45,323"
17093,"Kendall County, Illinois","134,867","68,302","66,565","7,442","14,986","19,304","21,773","6,660","7,251",35.9,"29,331","85,582","9,006",610,"3,106",0,"45,709"
17097,"Lake County, Illinois","711,239","357,675","353,564","49,521","79,866","91,313","94,477","51,601","45,871",38.8,"164,388","410,904","44,139","1,101","58,913",175,"270,018"
17099,"LaSalle County, Illinois","108,965","56,101","52,864","6,117","13,970","13,040","13,126","7,508","8,358",41.8,"11,501","90,968","1,786",39,"1,223",36,"49,839"
17111,"McHenry County, Illinois","311,122","156,045","155,077","16,787","36,838","40,014","43,174","23,549","22,818",40.6,"45,808","241,382","4,186",204,"9,100",0,"120,236"
17113,"McLean County, Illinois","170,889","84,721","86,168","20,816","21,251","21,165","18,258","9,995","9,063",33.9,"9,175","133,046","13,950",372,"8,523",0,"75,084"
17115,"Macon County, Illinois","102,432","48,916","53,516","6,063","11,517","12,482","11,575","7,660","6,408",41.5,"2,658","75,943","15,495",0,"1,405",0,"49,687"
17119,"Madison County, Illinois","264,490","129,064","135,426","15,923","32,910","33,714","32,640","15,380","22,030",40.5,"9,743","219,212","19,202",646,"2,014",84,"118,945"
17143,"Peoria County, Illinois","179,432","87,442","91,990","10,985","22,404","23,385","20,683","10,841","11,364",38.6,"9,705","121,178","27,296",0,"7,700",91,"84,985"
17161,"Rock Island County, Illinois","142,909","70,278","72,631","8,844","16,438","17,482","16,733","8,329","9,742",41.1,"19,569","98,475","13,006",459,"3,890",181,"66,722"
17163,"St. Clair County, Illinois","254,796","122,660","132,136","14,029","32,183","33,770","31,240","17,697","17,491",40.1,"11,675","152,388","66,900",667,"4,033",0,"115,135"
17167,"Sangamon County, Illinois","194,734","94,210","100,524","10,780","24,376","24,388","24,214","14,308","12,981",40.8,"5,081","152,676","23,033",253,"4,724",0,"93,257"
17179,"Tazewell County, Illinois","130,413","64,655","65,758","6,449","15,298","17,540","15,846","9,602","8,385",41.7,"3,406","120,373","1,832",170,944,0,"58,620"
17183,"Vermilion County, Illinois","73,095","36,063","37,032","3,502","9,301","8,472","8,468","5,412","4,911",41.0,"4,123","56,401","10,732",0,479,0,"34,351"
17197,"Will County, Illinois","697,252","348,802","348,450","45,222","83,423","94,197","99,829","49,726","41,576",39.0,"131,867","416,640","80,185",238,"42,337",111,"252,676"
17199,"Williamson County, Illinois","66,879","33,664","33,215","3,322","8,391","9,355","8,213","4,545","4,559",41.7,"1,960","58,628","2,247",332,"1,038",0,"32,013"
17201,"Winnebago County, Illinois","283,119","138,537","144,582","15,986","35,306","34,311","34,028","18,993","18,789",39.3,"40,792","183,532","35,824",96,"7,856",180,"124,989"
18003,"Allen County, Indiana","388,608","191,855","196,753","25,909","54,752","50,140","44,808","21,197","25,142",36.2,"31,514","274,786","37,490",731,"20,331",129,"164,383"
18005,"Bartholomew County, Indiana","82,475","42,755","39,720","5,039","12,296","10,893","9,688","5,445","4,894",37.0,"6,633","65,383","1,596",0,"6,524",0,"35,507"
18011,"Boone County, Indiana","73,052","36,514","36,538","3,545","8,804","10,527","10,095","4,560","5,162",39.2,"2,643","64,015","2,225",0,"1,884",0,"28,930"
18019,"Clark County, Indiana","122,738","59,678","63,060","6,765","18,744","15,419","15,834","8,527","7,054",39.1,"7,330","99,661","9,407",23,"1,101",0,"53,756"
18035,"Delaware County, Indiana","111,871","53,866","58,005","15,663","12,294","11,444","12,125","6,620","6,806",35.2,"3,088","95,454","4,662",0,"1,734",0,"51,570"
18039,"Elkhart County, Indiana","206,921","101,915","105,006","14,109","25,946","25,431","24,512","11,847","11,755",36.0,"36,322","150,415","10,154",393,"2,395",0,"80,105"
18043,"Floyd County, Indiana","80,454","39,528","40,926","4,597","10,920","10,600","10,033","5,933","5,559",39.5,"3,169","69,142","3,227",0,"1,159",0,"34,623"
18053,"Grant County, Indiana","66,263","31,746","34,517","6,113","8,043","7,075","7,310","4,756","3,993",40.5,"3,228",N,N,N,N,N,"29,860"
18057,"Hamilton County, Indiana","356,650","175,584","181,066","18,550","42,007","54,569","49,975","23,445","19,178",37.5,"16,268","285,427","15,340",504,"21,524",146,"139,527"
18059,"Hancock County, Indiana","81,789","41,098","40,691","3,831","9,473","12,065","10,493","5,180","5,853",40.3,"2,539","73,228","1,849",142,0,0,"32,989"
18063,"Hendricks County, Indiana","179,355","90,175","89,180","10,448","22,103","26,106","25,002","10,015","11,761",38.9,"8,518","143,452","13,477","1,826","5,606",0,"68,429"
18067,"Howard County, Indiana","83,687","41,266","42,421","4,881","10,095","10,028","10,697","5,777","5,603",41.5,"3,227","69,502","4,241",99,750,0,"39,743"
18081,"Johnson County, Indiana","164,298","82,277","82,021","9,780","21,257","24,726","19,797","9,972","10,100",38.5,"6,501","141,136","4,273",0,"7,988",271,"64,660"
18085,"Kosciusko County, Indiana","80,106","40,405","39,701","5,914","10,171","10,076","9,026","4,956","5,587",38.5,"6,910","69,229",994,17,873,0,"38,540"
18089,"Lake County, Indiana","498,558","242,798","255,760","30,284","61,083","64,704","61,210","31,115","35,474",39.6,"101,519","259,844","107,949","1,648","7,142",70,"216,221"
18091,"LaPorte County, Indiana","112,390","58,622","53,768","6,777","14,489","14,299","13,648","7,591","8,266",40.7,"8,259","85,803","10,272",552,470,0,"49,853"
18095,"Madison County, Indiana","130,782","65,899","64,883","7,507","17,376","16,471","16,622","7,857","9,870",41.2,"6,281","108,781","7,380",184,835,0,"59,056"
18097,"Marion County, Indiana","971,102","469,752","501,350","66,931","161,278","129,743","108,352","55,306","58,949",34.5,"110,159","503,508","265,492",234,"37,580",0,"439,231"
18105,"Monroe County, Indiana","139,875","70,553","69,322","21,272","18,803","15,584","12,836","7,145","6,856",30.2,"5,383","115,598","4,648",0,"7,826",0,"64,368"
18109,"Morgan County, Indiana","72,206","35,642","36,564","3,746","8,300","8,406","10,191","4,812","6,283",42.4,"1,387","68,000",170,0,405,0,"29,740"
18127,"Porter County, Indiana","174,243","86,401","87,842","10,356","21,996","23,802","21,821","11,851","11,502",40.9,"19,203","140,176","7,013",158,"2,960",0,"72,131"
18141,"St. Joseph County, Indiana","272,212","133,994","138,218","20,515","34,806","34,086","31,360","15,291","17,320",37.6,"26,563","190,107","33,050",149,"6,376",176,"118,277"
18157,"Tippecanoe County, Indiana","187,076","95,387","91,689","29,735","25,397","21,924","17,501","8,775","8,899",28.9,"17,146","136,757","10,237",118,"12,937",0,"79,347"
18163,"Vanderburgh County, Indiana","179,987","87,580","92,407","12,791","24,438","23,257","19,904","11,177","12,502",38.4,"5,618","145,079","15,088",134,"2,267",349,"84,679"
18167,"Vigo County, Indiana","105,994","53,639","52,355","10,557","13,549","12,602","11,968","5,620","7,219",36.5,"3,135","88,424","7,386",169,"2,065",181,"46,920"
18177,"Wayne County, Indiana","66,456","31,977","34,479","4,766","7,526","7,108","8,442","4,419","4,840",41.7,"2,276","57,406","1,674",52,573,0,"30,741"
19013,"Black Hawk County, Iowa","130,368","63,682","66,686","13,548","15,877","16,693","13,042","6,697","7,737",36.1,"6,334","102,015","11,263",95,"3,255",584,"58,820"
19049,"Dallas County, Iowa","103,796","51,322","52,474","6,135","15,411","17,345","12,182","6,045","4,837",35.6,"6,776","84,486","2,006",155,"3,764",0,"42,844"
19061,"Dubuque County, Iowa","98,718","48,759","49,959","6,730","12,088","11,708","10,927","6,520","6,721",39.4,"2,833","87,694","2,218",33,"1,068",716,"42,878"
19103,"Johnson County, Iowa","154,748","77,189","77,559","23,865","23,327","20,163","14,564","7,023","7,748",30.9,"9,361","117,210","10,560",47,"8,495",0,"67,087"
19113,"Linn County, Iowa","228,939","114,591","114,348","15,158","28,823","30,651","28,146","14,242","14,958",39.0,"8,448","189,277","14,757",87,"4,572",63,"101,904"
19153,"Polk County, Iowa","496,844","247,202","249,642","32,267","73,360","73,310","58,680","26,553","31,520",36.3,"45,290","370,153","37,867",812,"25,020",38,"214,972"
19155,"Pottawattamie County, Iowa","93,304","46,087","47,217","5,674","11,089","11,564","10,412","5,660","7,331",40.4,"8,141","79,195","1,529",60,442,52,"40,022"
19163,"Scott County, Iowa","174,170","86,905","87,265","9,984","21,491","23,422","21,286","12,576","10,212",39.1,"12,818","133,976","9,881",404,"5,006",135,"78,238"
19169,"Story County, Iowa","99,472","51,027","48,445","19,400","12,128","9,369","8,860","4,379","4,452",26.6,"3,948","81,590","2,600",143,"5,098",61,"41,658"
19193,"Woodbury County, Iowa","105,607","53,880","51,727","7,274","12,658","13,945","12,086","6,197","6,819",36.8,"19,591","71,354","4,838","1,475","2,663",64,"43,280"
20015,"Butler County, Kansas","67,889","34,749","33,140","3,754","8,160","8,920","7,893","4,529","4,396",37.8,"3,703","58,375","1,191",246,916,336,"27,242"
20045,"Douglas County, Kansas","119,363","60,485","58,878","16,340","17,108","16,243","11,620","6,464","5,176",32.3,"8,014","92,050","4,556","1,490","4,660",0,"53,301"
20091,"Johnson County, Kansas","613,219","302,017","311,202","34,922","82,520","88,634","77,816","37,029","38,255",38.4,"50,242","469,940","27,420",412,"32,644",208,"255,141"
20103,"Leavenworth County, Kansas","82,184","45,180","37,004","4,660","10,981","11,161","10,364","5,252","5,172",37.5,"6,339","62,989","5,520",205,679,53,"31,588"
20161,"Riley County, Kansas","72,208","38,763","33,445","15,838","11,625","7,992","4,962","2,649","4,019",26.3,"6,297","55,048","4,406",162,"2,906",0,"30,716"
20173,"Sedgwick County, Kansas","523,828","259,889","263,939","34,569","73,616","67,044","57,751","30,533","33,325",35.9,"82,309","341,928","39,458","1,817","22,872",332,"225,434"
20177,"Shawnee County, Kansas","178,264","86,419","91,845","11,120","23,193","22,393","19,539","9,481","13,235",38.4,"23,814","128,904","12,913",511,"2,318",0,"80,838"
20209,"Wyandotte County, Kansas","167,046","84,909","82,137","11,508","22,894","22,782","18,496","10,548","9,136",34.7,"51,370","65,074","31,638",486,"8,911",0,"68,630"
21015,"Boone County, Kentucky","137,412","68,570","68,842","8,022","17,918","19,155","17,669","8,956","8,767",37.9,"6,410","115,969","2,625",526,"3,591",671,"52,367"
21029,"Bullitt County, Kentucky","82,918","40,963","41,955","4,656","10,600","10,873","11,659","5,193","6,896",41.5,"2,238","73,919",256,138,31,0,"33,254"
21037,"Campbell County, Kentucky","93,050","45,838","47,212","6,492","13,359","12,744","10,786","6,365","6,477",38.5,"2,204","84,245","1,909",32,652,0,"41,562"
21047,"Christian County, Kentucky","72,357","38,001","34,356","8,522","12,259","7,936","5,579","2,697","3,582",28.7,"6,177","46,495","15,498",88,288,"1,409","29,288"
21059,"Daviess County, Kentucky","103,063","49,974","53,089","5,959","13,152","12,596","11,923","7,182","6,477",39.3,"3,626","88,920","3,594",0,"2,366",73,"44,194"
21067,"Fayette County, Kentucky","321,793","158,232","163,561","32,100","47,684","42,539","36,833","17,343","19,488",35.3,"24,183","222,809","40,435",828,"12,216",0,"147,590"
21093,"Hardin County, Kentucky","111,607","56,078","55,529","7,462","15,376","14,553","14,033","6,583","6,867",37.8,"6,838","84,138","12,261",364,"2,318",0,"47,322"
21111,"Jefferson County, Kentucky","777,874","377,820","400,054","48,241","113,755","100,794","91,891","48,636","53,110",38.5,"50,954","501,873","155,429",871,"21,181",179,"357,900"
21117,"Kenton County, Kentucky","169,495","84,869","84,626","9,457","25,176","23,804","19,661","11,226","11,632",38.2,"6,347","146,315","5,474",73,"2,054",0,"72,766"
21145,"McCracken County, Kentucky","67,454","32,698","34,756","3,688","7,662","8,451","7,907","4,464","4,771",42.7,"1,965","54,800","7,308",49,552,0,"32,151"
21151,"Madison County, Kentucky","94,666","47,189","47,477","10,113","12,072","11,090","11,169","6,024","4,769",33.9,"2,672","83,503","3,327",94,"1,180",0,"39,823"
21185,"Oldham County, Kentucky","68,685","36,591","32,094","3,423","7,549","9,880","10,451","4,712","3,846",40.7,"2,830","59,071","2,573",67,930,0,"23,520"
21199,"Pulaski County, Kentucky","65,423","32,072","33,351","2,934","8,135","7,830","8,318","4,668","4,604",40.9,122,N,N,N,N,N,"31,733"
21227,"Warren County, Kentucky","137,212","67,213","69,999","14,850","19,245","16,057","14,753","7,938","7,638",32.4,"7,877","104,376","10,307",483,"7,437","1,015","57,955"
22005,"Ascension Parish, Louisiana","128,369","62,378","65,991","7,688","17,936","19,637","15,070","6,969","7,824",35.8,"8,182","84,147","30,022",456,"2,017",30,"50,897"
22015,"Bossier Parish, Louisiana","129,144","63,638","65,506","7,568","18,567","18,445","13,509","7,196","8,468",36.0,"9,090","81,407","31,100",325,"1,411",34,"56,037"
22017,"Caddo Parish, Louisiana","233,092","110,618","122,474","14,344","30,685","28,728","26,625","15,761","14,062",40.4,"7,300","100,415","115,432",550,"2,913",228,"112,502"
22019,"Calcasieu Parish, Louisiana","205,282","99,284","105,998","11,594","28,178","26,600","24,028","12,512","13,455",37.5,"8,699","136,460","49,584",316,"2,773",0,"94,435"
22033,"East Baton Rouge Parish, Louisiana","453,301","216,595","236,706","44,956","64,508","57,097","46,655","25,423","26,761",34.7,"20,775","193,998","206,536",254,"14,386",0,"205,676"
22045,"Iberia Parish, Louisiana","68,975","33,234","35,741","3,776","6,970","9,412","8,221","4,033","5,188",38.7,"3,049","39,920","21,040",21,"1,665",0,"31,048"
22051,"Jefferson Parish, Louisiana","433,688","209,956","223,732","23,124","58,304","56,756","50,901","26,593","33,300",40.2,"66,206","214,323","110,881",361,"18,391",281,"194,130"
22055,"Lafayette Parish, Louisiana","244,205","119,953","124,252","17,552","36,362","35,009","27,215","15,810","13,939",36.3,"11,450","154,888","63,670",200,"4,973",85,"110,258"
22057,"Lafourche Parish, Louisiana","97,504","47,562","49,942","6,323","11,649","13,177","12,236","6,214","6,047",39.6,"4,468","74,403","10,966","2,011",708,0,"41,397"
22063,"Livingston Parish, Louisiana","145,830","71,714","74,116","9,438","19,641","20,559","18,403","10,114","7,283",36.5,"6,793","118,494","9,596",307,0,0,"58,834"
22071,"Orleans Parish, Louisiana","376,971","178,394","198,577","23,125","59,462","56,973","43,684","23,936","24,825",38.3,"21,487","115,850","214,643",141,"10,146",49,"194,701"
22073,"Ouachita Parish, Louisiana","158,768","76,627","82,141","11,840","21,337","19,510","18,910","9,274","9,951",36.8,"3,852","90,084","57,064",408,"1,884",55,"70,609"
22079,"Rapides Parish, Louisiana","128,654","61,578","67,076","7,999","16,521","16,043","14,995","8,636","8,495",38.8,"4,612","76,369","39,201",432,"2,026",0,"58,269"
22097,"St. Landry Parish, Louisiana","82,071","40,506","41,565","4,955","9,202","12,360","6,719","4,673","6,190",37.9,"2,135","43,368","28,572",401,"2,144",0,"36,964"
22103,"St. Tammany Parish, Louisiana","269,388","131,272","138,116","13,518","30,278","36,965","32,671","17,504","19,558",40.6,"16,784","203,063","30,531",870,"2,951","2,114","112,404"
22105,"Tangipahoa Parish, Louisiana","135,217","65,793","69,424","10,618","17,095","17,813","14,347","7,275","7,956",35.6,"6,413","83,893","39,184",123,"1,245",0,"58,596"
22109,"Terrebonne Parish, Louisiana","108,708","51,794","56,914","6,422","14,238","14,284","13,088","7,332","7,152",37.7,"5,996","71,325","18,568","5,371","1,334",0,"47,561"
23001,"Androscoggin County, Maine","111,034","54,544","56,490","7,426","14,286","13,378","13,687","9,298","6,772",40.8,"2,298","97,179","4,261",0,"1,000",23,"50,141"
23003,"Aroostook County, Maine","66,859","33,446","33,413","3,290","6,796","6,950","8,542","4,838","5,983",48.2,"1,086","61,876",473,830,330,49,"38,385"
23005,"Cumberland County, Maine","305,231","148,495","156,736","18,173","40,458","42,623","38,261","21,360","22,582",41.8,"7,115","263,039","9,853",394,"7,047",138,"151,454"
23011,"Kennebec County, Maine","124,486","60,110","64,376","8,258","14,831","15,271","15,324","9,916","9,594",44.1,"2,319","114,946","1,173",538,"1,252",0,"63,005"
23019,"Penobscot County, Maine","152,765","75,507","77,258","10,766","19,346","18,112","18,880","12,296","11,226",42.2,"2,548","138,498","1,561","1,199","1,770",0,"75,276"
23031,"York County, Maine","214,591","105,700","108,891","10,734","26,688","26,019","26,864","17,705","17,074",45.3,"4,384","191,441","2,086",211,"2,651",53,"113,468"
24001,"Allegany County, Maryland","67,729","36,188","31,541","6,287","8,781","8,071","8,315","4,204","4,482",41.3,"1,433","57,959","6,215",111,811,0,"32,813"
24003,"Anne Arundel County, Maryland","590,336","293,619","296,717","37,480","81,907","83,242","74,108","38,224","40,280",38.4,"52,841","376,013","103,870",329,"24,016",379,"235,192"
24005,"Baltimore County, Maryland","849,316","403,781","445,535","51,301","110,608","109,586","102,718","54,631","60,129",39.9,"52,983","452,480","250,444",966,"52,750",393,"350,960"
24009,"Calvert County, Maryland","93,928","47,339","46,589","4,633","10,455","12,019","12,964","7,063","6,353",40.5,"4,495","67,424","10,818",43,"2,201",0,"36,046"
24013,"Carroll County, Maryland","173,873","87,019","86,854","9,803","19,645","22,141","22,766","13,722","12,921",41.3,"7,427","149,883","6,069",191,"4,584",51,"66,207"
