GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
01127,"Walker County, Alabama","63,521","31,486","32,035","3,728","7,059","7,176","8,769","4,445","5,116",43.5,"1,681",N,N,N,N,N,"31,343"
02020,"Anchorage Municipality, Alaska","288,000","144,557","143,443","20,111","49,731","37,828","33,884","18,509","17,693",34.2,"26,992","164,029","14,601","25,111","25,795","8,041","119,272"
02090,"Fairbanks North Star Borough, Alaska","96,849","53,163","43,686","9,395","16,186","12,659","10,858","5,212","5,415",32.8,"7,939","66,708","3,799","8,791","3,110",117,"44,316"
02170,"Matanuska-Susitna Borough, Alaska","108,317","56,434","51,883","6,433","14,699","14,137","13,749","7,429","6,814",36.1,"5,613","85,100","1,699","7,956","1,681",172,"42,134"
04001,"Apache County, Arizona","71,887","36,435","35,452","4,216","9,316","7,153","8,286","4,905","4,992",36.6,"4,736","12,935",721,"52,536",160,15,"33,021"
04003,"Cochise County, Arizona","125,922","64,204","61,718","7,822","15,467","14,188","13,124","7,725","8,990",42.2,"44,988","68,968","4,713",415,"2,614",129,"61,588"
04005,"Coconino County, Arizona","143,476","71,036","72,440","18,360","19,997","15,283","14,245","9,092","7,479",31.1,"20,542","77,608","1,287","36,474","2,730",419,"67,491"
04013,"Maricopa County, Arizona","4,485,414","2,217,116","2,268,298","296,675","658,682","583,814","555,903","271,428","250,782",36.9,"1,408,855","2,437,462","248,228","76,504","187,233","9,438","1,789,265"
04015,"Mohave County, Arizona","212,181","106,919","105,262","9,174","20,109","19,281","22,856","13,249","21,889",52.7,"35,919","162,524","1,441","3,745","1,923",138,"116,201"
04017,"Navajo County, Arizona","110,924","54,994","55,930","5,838","12,793","13,028","12,009","7,727","7,369",39.4,"12,742","45,998",943,"49,053",128,136,"58,501"
04019,"Pima County, Arizona","1,047,279","516,110","531,169","88,778","135,885","120,304","112,541","63,631","65,492",38.9,"395,446","535,435","35,055","25,427","28,844","1,599","466,337"
04021,"Pinal County, Arizona","462,789","241,369","221,420","24,346","60,718","60,986","50,925","29,151","26,572",39.9,"142,276","259,125","20,529","21,793","5,945","1,197","181,389"
04025,"Yavapai County, Arizona","235,099","115,634","119,465","10,043","19,717","20,965","24,313","16,880","22,936",54.7,"34,642","188,004","1,929","4,055","2,467",51,"120,652"
04027,"Yuma County, Arizona","213,787","110,189","103,598","16,812","30,027","22,967","21,689","10,460","11,136",35.1,"138,130","64,294","2,825","2,147","2,388",176,"94,648"
05007,"Benton County, Arkansas","279,141","138,732","140,409","16,038","41,123","40,324","33,797","16,300","13,474",35.7,"47,630","202,658","4,277","4,049","10,728","1,907","112,180"
05031,"Craighead County, Arkansas","110,332","53,780","56,552","8,449","16,407","15,686","13,296","6,455","5,088",35.2,"5,793","82,451","18,031",188,"1,527",0,"46,942"
05045,"Faulkner County, Arkansas","126,007","60,876","65,131","15,495","16,493","16,977","13,563","7,615","5,926",33.3,"5,276","100,734","15,158",194,"1,401",0,"50,619"
05051,"Garland County, Arkansas","99,386","47,064","52,322","5,100","10,991","11,839","11,609","6,856","7,471",45.1,"5,900","81,078","8,275",806,951,0,"51,011"
05069,"Jefferson County, Arkansas","66,824","32,559","34,265","5,350","8,910","7,692","8,006","4,326","4,771",39.6,"1,130",N,N,N,N,N,"33,397"
05085,"Lonoke County, Arkansas","73,309","35,307","38,002","3,873","10,179","10,433","9,702","3,986","4,598",37.4,"3,350","62,900","4,144",203,454,476,"30,112"
05119,"Pulaski County, Arkansas","391,911","186,858","205,053","24,751","57,542","50,979","46,867","25,147","24,175",38.0,"24,494","201,819","146,222",996,"8,522",133,"186,446"
05125,"Saline County, Arkansas","122,437","59,994","62,443","6,506","14,903","16,077","15,541","6,632","8,979",40.4,"6,292","102,061","8,993",213,"1,747",0,"49,582"
05131,"Sebastian County, Arkansas","127,827","61,816","66,011","8,207","17,072","15,520","15,386","6,767","8,965",37.8,"18,863","87,844","8,891",927,"5,603",0,"57,421"
05143,"Washington County, Arkansas","239,187","119,984","119,203","25,244","33,619","32,640","26,315","14,022","9,906",32.6,"40,999","167,167","8,851","2,251","6,064","6,769","96,298"
05145,"White County, Arkansas","78,753","38,769","39,984","5,282","9,766","8,721","9,768","5,860","4,116",37.5,"3,501","69,094","4,524",768,0,0,"34,037"
06001,"Alameda County, California","1,671,329","823,696","847,633","96,685","278,792","255,680","218,850","105,639","97,869",38.0,"373,055","508,598","172,718","5,518","517,004","12,858","622,957"
06007,"Butte County, California","219,186","108,389","110,797","21,961","29,152","24,949","22,520","12,396","14,239",36.9,"37,731","155,136","3,758","1,067","9,763",527,"86,212"
06013,"Contra Costa County, California","1,153,526","563,385","590,141","65,085","146,499","156,803","157,958","82,343","71,690",40.0,"300,420","489,677","99,615","2,259","203,261","4,020","418,696"
06017,"El Dorado County, California","192,843","95,507","97,336","9,116","19,605","23,073","24,731","15,658","16,912",45.9,"25,378","148,711","1,409","1,993","9,991",125,"91,662"
06019,"Fresno County, California","999,101","499,209","499,892","68,112","154,601","129,486","107,802","53,801","50,014",32.7,"537,180","285,269","43,602","6,251","101,152","1,811","336,479"
06023,"Humboldt County, California","135,558","66,417","69,141","11,433","18,419","17,407","14,948","7,550","9,748",38.4,"16,354","100,078","1,790","6,203","3,525",539,"63,723"
06025,"Imperial County, California","181,215","92,926","88,289","12,515","27,562","22,000","19,431","10,083","8,996",32.3,"154,088","18,139","3,624","2,158","2,269",0,"58,285"
06029,"Kern County, California","900,202","460,491","439,711","63,260","141,225","115,848","99,441","47,911","45,871",31.9,"491,545","295,068","44,566","4,285","41,093",907,"302,927"
06031,"Kings County, California","152,940","83,977","68,963","12,709","26,301","20,966","17,247","8,322","6,140",31.8,"84,514","47,938","8,130","1,436","4,951",460,"46,958"
06033,"Lake County, California","64,386","31,474","32,912","1,332","7,711","7,634","7,120","4,649","5,706",44.5,"14,171","44,367","1,247","2,146",499,27,"34,566"
06037,"Los Angeles County, California","10,039,107","4,949,825","5,089,282","678,574","1,636,784","1,375,634","1,321,388","622,919","591,134",37.0,"4,881,970","2,596,980","777,195","24,249","1,456,809","22,606","3,579,423"
06039,"Madera County, California","157,327","76,562","80,765","10,440","21,339","20,918","17,001","9,870","7,417",34.7,"92,484","51,998","3,725","1,399","3,530","1,131","51,440"
06041,"Marin County, California","258,826","126,643","132,183","12,371","21,341","28,975","39,608","18,462","20,565",47.3,"42,160","183,557","6,663",70,"16,383",273,"113,345"
06045,"Mendocino County, California","86,749","42,245","44,504","4,463","8,430","10,799","10,457","4,931","6,643",43.4,"22,379","55,820",823,"3,868","1,936",135,"41,027"
06047,"Merced County, California","277,680","140,344","137,336","20,037","41,053","36,588","29,971","13,120","15,018",31.7,"169,442","73,218","8,833","1,068","20,232",34,"86,386"
06053,"Monterey County, California","434,061","220,206","213,855","29,777","61,159","57,771","50,042","24,879","23,406",35.0,"257,721","126,493","11,212",595,"25,279",757,"143,213"
06055,"Napa County, California","137,744","68,568","69,176","8,584","17,125","16,887","17,547","10,272","8,809",41.6,"47,661","70,896","3,031",692,"11,293",237,"55,659"
06057,"Nevada County, California","99,755","48,342","51,413","4,123","10,144","11,883","10,463","7,221","9,571",50.0,"9,731","84,530",310,263,"1,187",342,"54,825"
06059,"Orange County, California","3,175,692","1,568,073","1,607,619","204,771","457,902","410,729","437,549","212,301","196,701",38.6,"1,081,091","1,260,906","52,029","5,382","668,434","9,712","1,118,148"
06061,"Placer County, California","398,329","194,974","203,355","19,743","42,356","53,144","52,864","26,939","27,073",42.4,"57,381","284,331","7,663","1,504","32,594",700,"168,942"
06065,"Riverside County, California","2,470,546","1,232,033","1,238,513","165,486","345,381","320,798","302,505","147,068","138,950",36.2,"1,236,032","836,932","151,215","10,320","165,066","7,961","857,222"
06067,"Sacramento County, California","1,552,058","758,955","793,103","94,597","244,536","211,156","189,184","99,153","90,578",36.6,"366,764","678,326","144,416","5,738","247,383","18,873","578,966"
06071,"San Bernardino County, California","2,180,085","1,086,226","1,093,859","159,148","336,303","283,746","262,434","131,001","116,492",33.8,"1,186,808","591,879","168,946","7,955","157,172","6,545","731,393"
06073,"San Diego County, California","3,338,330","1,680,316","1,658,014","244,901","549,118","452,635","405,314","204,383","191,550",36.4,"1,140,033","1,495,234","156,423","12,301","394,644","12,648","1,233,923"
06075,"San Francisco County, California","881,549","447,416","434,133","47,976","204,061","141,927","112,977","51,698","49,152",38.2,"134,309","351,010","46,063","2,465","304,721","3,548","406,399"
06077,"San Joaquin County, California","762,148","380,845","381,303","51,160","106,728","101,242","91,435","44,951","40,946",34.7,"320,334","231,286","50,665","2,254","120,669","4,944","248,673"
06079,"San Luis Obispo County, California","283,111","141,980","141,131","30,769","31,779","32,080","29,863","18,450","19,387",40.0,"64,860","192,715","4,871","1,380","10,610",253,"123,969"
06081,"San Mateo County, California","766,573","378,576","387,997","41,200","114,318","111,071","102,700","54,228","47,027",39.9,"183,978","294,406","16,441","1,212","227,794","9,236","280,500"
06083,"Santa Barbara County, California","446,499","223,859","222,640","47,118","59,846","50,654","47,214","25,932","24,358",34.1,"205,536","194,507","8,739","1,952","25,139",370,"159,286"
06085,"Santa Clara County, California","1,927,852","976,303","951,549","116,225","315,114","278,958","259,833","120,379","109,572",37.4,"482,298","586,461","46,306","3,213","724,178","6,752","686,306"
06087,"Santa Cruz County, California","273,213","135,458","137,755","26,041","33,165","31,799","32,488","16,810","18,776",38.5,"92,921","154,075","2,230",435,"13,699",76,"107,137"
06089,"Shasta County, California","180,080","89,171","90,909","10,366","22,996","20,956","19,988","13,229","12,340",41.0,"18,936","142,289","1,878","3,527","6,316",550,"78,621"
06095,"Solano County, California","447,643","222,048","225,595","28,329","65,438","57,782","54,967","30,013","29,893",38.5,"122,103","165,752","59,764","1,130","68,374","3,775","159,804"
06097,"Sonoma County, California","494,336","240,513","253,823","27,642","61,535","61,553","63,006","35,466","35,462",43.1,"134,954","310,067","6,447","2,260","20,402","1,864","208,293"
06099,"Stanislaus County, California","550,660","271,489","279,171","37,510","78,774","70,383","63,577","33,296","29,954",34.5,"262,068","221,773","15,811","2,121","31,349","2,698","182,987"
06101,"Sutter County, California","96,971","48,884","48,087","6,416","12,894","11,722","11,587","4,492","7,174",36.2,"30,906","43,481","1,744",712,"15,642",184,"34,577"
06103,"Tehama County, California","65,084","32,691","32,393","1,791","8,096","9,099","6,619","2,697","5,987",40.4,"16,776","43,744",224,455,"1,166",0,"27,848"
06107,"Tulare County, California","466,195","232,817","233,378","32,838","66,710","59,012","51,158","23,533","23,263",31.4,"305,824","128,499","5,559","2,651","15,831",736,"151,599"
06111,"Ventura County, California","846,006","417,932","428,074","55,414","113,309","104,866","109,967","58,672","53,817",39.0,"365,835","376,524","15,062","1,639","62,586",925,"291,547"
06113,"Yolo County, California","220,500","107,020","113,480","31,497","29,946","27,437","22,412","11,744","11,214",31.8,"70,392","101,080","5,813","1,849","31,528","1,011","79,252"
06115,"Yuba County, California","78,668","39,862","38,806","4,523","13,130","9,176","8,416","4,157","5,521",33.7,"22,925","42,416","2,610",186,"4,049",645,"29,051"
08001,"Adams County, Colorado","517,421","263,655","253,766","32,548","85,655","76,461","62,854","29,559","26,778",34.0,"211,139","253,128","17,907","2,098","19,475",451,"178,517"
08005,"Arapahoe County, Colorado","656,590","325,508","331,082","39,119","104,474","95,130","83,980","40,887","38,695",36.7,"129,681","388,865","70,879","2,915","39,846","1,539","257,364"
08013,"Boulder County, Colorado","326,196","163,679","162,517","33,039","46,369","40,746","41,228","21,725","20,132",37.0,"45,579","251,607","3,605",877,"16,026",76,"140,554"
08014,"Broomfield County, Colorado","70,465","35,581","34,884","4,126","10,735","10,405","10,118","4,128","4,482",38.9,"8,964","53,836",812,147,"5,048",0,"29,677"
08031,"Denver County, Colorado","727,211","364,631","362,580","43,307","172,142","117,716","83,436","34,545","35,952",34.7,"212,983","398,158","61,605","2,793","26,237",505,"338,346"
08035,"Douglas County, Colorado","351,154","175,573","175,581","18,138","39,301","51,904","55,685","23,743","20,501",39.3,"32,066","284,947","5,596","1,419","18,386",0,"132,247"
08041,"El Paso County, Colorado","720,403","364,305","356,098","58,204","116,485","92,583","82,359","42,300","42,258",34.5,"127,746","492,263","41,086","3,538","19,785","2,127","280,730"
08059,"Jefferson County, Colorado","582,881","291,077","291,804","31,208","88,288","82,233","73,863","40,987","41,446",40.2,"90,862","452,761","6,461","3,676","15,411",219,"245,121"
08069,"Larimer County, Colorado","356,899","179,484","177,415","36,974","53,029","44,701","38,766","22,188","21,676",36.4,"42,526","292,565","3,242","2,010","7,072",469,"154,407"
08077,"Mesa County, Colorado","154,210","75,242","78,968","9,221","19,179","19,894","15,706","9,097","12,350",39.9,"22,846","124,840",693,914,"1,634",0,"68,118"
08101,"Pueblo County, Colorado","168,424","82,793","85,631","10,183","21,977","20,773","19,608","10,568","11,773",39.8,"72,728","87,042","3,152","1,337","1,159",133,"71,897"
08123,"Weld County, Colorado","324,492","164,209","160,283","19,888","49,494","44,463","39,156","19,351","17,311",34.8,"97,348","210,494","3,930",559,"4,392",168,"115,917"
09001,"Fairfield County, Connecticut","943,332","459,438","483,894","59,617","108,198","117,338","134,758","69,815","63,757",40.6,"193,772","571,144","104,408",444,"50,244",516,"375,368"
09003,"Hartford County, Connecticut","891,720","433,219","458,501","56,786","119,057","111,539","115,916","59,374","64,237",40.3,"167,274","529,955","114,368","2,136","51,443",532,"381,396"
09005,"Litchfield County, Connecticut","180,333","89,859","90,474","8,889","20,500","18,662","25,518","15,307","15,646",47.9,"12,799","157,063","2,711",170,"4,049",0,"88,414"
09007,"Middlesex County, Connecticut","162,436","80,739","81,697","10,223","17,810","17,894","23,096","13,753","13,315",46.4,"10,652","134,997","7,838",183,"5,148",0,"76,652"
09009,"New Haven County, Connecticut","854,757","412,429","442,328","58,229","114,713","101,405","111,132","59,747","60,967",40.6,"163,616","525,972","109,184",660,"33,958",41,"368,680"
09011,"New London County, Connecticut","265,206","132,774","132,432","20,033","33,911","30,493","34,413","20,854","18,738",41.9,"29,443","198,528","15,348","1,961","11,439",0,"124,208"
09013,"Tolland County, Connecticut","150,721","75,908","74,813","17,924","16,002","16,105","19,856","11,236","10,169",39.1,"8,861","126,298","4,652",50,"7,552",11,"60,281"
09015,"Windham County, Connecticut","116,782","59,411","57,371","8,238","14,318","13,531","15,876","8,886","9,546",41.2,"14,537","95,708","2,321",134,"1,690",55,"49,960"
10001,"Kent County, Delaware","180,786","86,829","93,957","12,547","24,919","20,856","20,983","11,752","11,352",37.9,"13,410","108,874","46,438","1,275","2,958",167,"74,455"
10003,"New Castle County, Delaware","558,753","270,396","288,357","34,656","81,002","69,737","72,204","36,878","38,985",39.1,"58,200","312,991","139,430","1,214","30,069",261,"225,246"
10005,"Sussex County, Delaware","234,225","113,063","121,162","10,162","22,491","23,111","25,483","17,462","20,458",50.6,"21,780","175,136","27,951",706,"3,339",0,"144,063"
11001,"District of Columbia, District of Columbia","705,749","334,355","371,394","50,211","164,375","108,905","74,493","37,365","32,470",34.3,"79,477","263,153","311,575","1,668","28,346",90,"322,814"
12001,"Alachua County, Florida","269,043","128,989","140,054","40,066","40,540","30,979","26,388","14,995","13,526",32.6,"28,221","161,996","50,440",621,"15,552","1,367","120,226"
12005,"Bay County, Florida","174,705","85,830","88,875","9,769","23,211","21,012","23,238","14,463","11,851",41.4,"11,637","132,599","16,856",342,"4,001","1,327","104,764"
12009,"Brevard County, Florida","601,942","293,637","308,305","29,623","70,135","63,155","72,931","52,460","46,317",47.2,"65,612","443,227","50,620","1,021","15,018",623,"282,830"
12011,"Broward County, Florida","1,952,778","950,821","1,001,957","109,459","261,831","260,809","269,995","136,164","128,659",40.9,"606,982","673,998","543,105","3,878","72,002","1,406","828,571"
12015,"Charlotte County, Florida","188,910","91,322","97,588","5,931","14,987","14,661","18,866","14,990","17,165",60.2,"14,591","158,224","10,079",777,"2,523",195,"107,124"
12017,"Citrus County, Florida","149,657","72,006","77,651","5,732","12,271","11,902","16,338","11,267","12,963",57.2,"9,166","130,458","4,710",443,"2,561",128,"80,902"
12019,"Clay County, Florida","219,252","108,214","111,038","11,947","25,534","28,635","30,753","14,005","16,884",40.8,"22,855","156,994","25,826",461,"6,204",0,"82,630"
12021,"Collier County, Florida","384,902","189,713","195,189","18,654","34,396","36,537","43,305","25,772","26,674",51.8,"109,937","239,193","25,958",322,"6,029",0,"222,289"
12023,"Columbia County, Florida","71,686","36,287","35,399","5,499","8,068","7,876","9,037","5,573","4,673",40.2,"4,837","51,126","13,022",25,"1,288",0,"29,285"
12031,"Duval County, Florida","957,755","463,491","494,264","61,117","157,115","124,092","116,528","65,099","57,610",36.4,"100,736","494,506","281,206","3,175","44,391",395,"418,735"
12033,"Escambia County, Florida","318,316","156,267","162,049","24,776","48,724","34,710","35,715","23,502","19,717",37.3,"18,894","203,198","70,088",660,"7,298",0,"143,225"
12035,"Flagler County, Florida","115,081","54,410","60,671","5,401","10,247","11,208","13,131","7,575","10,411",52.2,"12,507","85,507","10,227",360,"3,261",816,"53,832"
12053,"Hernando County, Florida","193,920","93,392","100,528","9,283","19,730","19,739","23,963","13,670","14,306",49.1,"28,776","147,308","10,098",371,"1,931",225,"88,713"
12055,"Highlands County, Florida","106,221","52,623","53,598","4,911","7,347","9,707","11,200","7,638","7,251",54.2,"22,409",N,N,N,N,N,"56,119"
12057,"Hillsborough County, Florida","1,471,968","720,172","751,796","92,874","225,612","203,737","194,703","92,675","86,276",37.8,"436,896","695,769","233,317","2,035","59,534","1,067","599,503"
12061,"Indian River County, Florida","159,923","78,032","81,891","7,160","15,260","14,865","15,197","11,882","12,517",54.5,"20,383","119,481","15,496",171,"1,688",0,"82,262"
12069,"Lake County, Florida","367,118","178,930","188,188","17,183","39,087","40,964","43,414","22,186","28,652",47.1,"61,388","249,615","37,311",972,"7,703",172,"163,587"
12071,"Lee County, Florida","770,577","378,604","391,973","36,711","82,852","80,572","87,188","50,179","58,872",49.3,"173,497","508,536","63,074","1,219","12,450",951,"408,569"
12073,"Leon County, Florida","293,582","138,572","155,010","45,088","41,652","31,772","30,516","16,590","14,715",31.3,"19,613","163,776","91,015",485,"10,967",71,"132,780"
12081,"Manatee County, Florida","403,253","196,942","206,311","19,732","41,082","41,161","47,523","30,054","29,103",49.4,"68,094","283,494","35,697",569,"8,590",0,"198,824"
12083,"Marion County, Florida","365,579","175,107","190,472","16,923","39,613","36,615","40,715","26,167","23,795",48.9,"51,636","253,721","47,705","1,404","4,092",0,"173,200"
12085,"Martin County, Florida","161,000","81,026","79,974","6,682","15,650","13,484","18,402","11,146","14,893",53.3,"22,844","125,088","7,767",3,"2,398",0,"80,779"
12086,"Miami-Dade County, Florida","2,716,940","1,319,187","1,397,753","162,743","383,209","369,126","392,574","192,473","152,497",40.5,"1,886,364","347,010","416,126","2,217","39,907",986,"1,040,743"
12087,"Monroe County, Florida","74,228","39,134","35,094","4,137","9,103","8,660","10,752","5,758","6,481",48.3,"18,800","48,169","5,468",0,"1,087",0,"53,896"
12089,"Nassau County, Florida","88,625","43,698","44,927","3,118","10,988","9,136","12,324","6,899","6,662",46.5,"4,164",N,N,N,N,N,"41,245"
12091,"Okaloosa County, Florida","210,738","107,171","103,567","14,463","33,147","25,965","22,669","14,007","14,440",37.2,"20,532","153,747","17,045",291,"6,409",96,"98,624"
12095,"Orange County, Florida","1,393,452","683,166","710,286","103,090","234,299","200,209","180,159","82,578","75,958",35.6,"455,295","540,331","277,612","2,620","74,494","1,501","556,898"
12097,"Osceola County, Florida","375,751","186,656","189,095","27,726","52,744","57,948","46,081","19,090","21,963",36.0,"209,796","112,099","35,406",75,"10,020",135,"162,677"
12099,"Palm Beach County, Florida","1,496,770","725,515","771,255","79,523","177,743","171,872","186,984","99,086","100,824",45.2,"349,584","796,019","274,690","1,952","40,984",0,"693,183"
12101,"Pasco County, Florida","553,947","270,067","283,880","27,301","60,791","69,910","71,000","37,969","37,123",44.3,"91,616","402,218","31,589","1,456","14,880",318,"250,659"
12103,"Pinellas County, Florida","974,996","467,847","507,149","48,881","116,999","107,171","125,080","76,717","81,102",48.9,"99,408","715,323","95,761","2,014","32,628",370,"511,777"
12105,"Polk County, Florida","724,777","355,540","369,237","43,455","95,470","86,569","85,593","45,033","42,593",40.2,"178,402","410,125","106,158","2,613","12,156",88,"304,440"
12107,"Putnam County, Florida","74,521","37,174","37,347","4,108","7,138","8,097","9,350","5,923","5,581",46.6,"7,597","53,061","11,994",485,547,0,"37,599"
12109,"St. Johns County, Florida","264,672","127,913","136,759","14,089","23,330","34,893","36,894","18,976","18,019",44.0,"19,759","215,871","14,167",920,"6,379",362,"116,381"
12111,"St. Lucie County, Florida","328,297","157,982","170,315","16,685","36,644","38,835","37,546","23,684","22,461",45.2,"65,310","183,442","59,306",918,"6,945",315,"146,060"
12113,"Santa Rosa County, Florida","184,313","94,555","89,758","11,500","24,795","23,082","24,924","13,380","11,698",40.4,"10,858","150,939","11,243",518,"4,445",666,"74,441"
12115,"Sarasota County, Florida","433,742","206,146","227,596","19,387","35,235","35,800","46,507","30,784","36,818",57.3,"41,469","358,613","17,240",596,"7,154",35,"249,428"
12117,"Seminole County, Florida","471,826","227,463","244,363","27,986","68,314","65,968","63,355","34,857","26,677",39.5,"105,947","275,536","53,647",577,"22,294",175,"193,938"
12119,"Sumter County, Florida","132,420","65,348","67,072","3,099","6,013","8,714","7,773","6,885","10,217",68.9,"7,854","112,624","8,097","1,444","1,358",0,"74,248"
12127,"Volusia County, Florida","553,284","269,471","283,813","31,027","65,058","58,550","66,649","40,828","44,590",47.0,"82,949","390,405","56,349",824,"10,365",54,"264,145"
12131,"Walton County, Florida","74,071","37,682","36,389","2,772","8,817","10,036","8,796","6,404","5,645",43.3,"4,794","62,065","2,908",731,0,0,"54,815"
13013,"Barrow County, Georgia","83,240","41,336","41,904","4,485","12,111","12,425","10,990","5,394","3,988",37.1,"10,137","57,723","10,094",20,"3,123",0,"29,788"
13015,"Bartow County, Georgia","107,738","51,966","55,772","7,290","13,990","13,537","14,705","7,025","6,608",38.0,"9,867",N,N,N,N,N,"42,301"
13021,"Bibb County, Georgia","153,159","71,888","81,271","8,650","21,039","17,841","17,853","9,859","9,339",36.5,"5,348","57,299","83,107",0,"3,412",130,"70,014"
13031,"Bulloch County, Georgia","79,608","38,755","40,853","13,157","11,379","7,938","7,824","4,135","3,739",28.0,"3,376","50,118","22,373",217,816,0,"31,847"
13045,"Carroll County, Georgia","119,992","58,554","61,438","9,611","16,176","17,267","13,980","8,173","5,266",35.5,"8,629","83,366","24,087",581,"1,254",0,"46,015"
13047,"Catoosa County, Georgia","67,580","32,343","35,237","3,765","8,421","8,046","9,432","4,567","4,322",42.0,"1,852","61,134","1,392",248,"1,020",0,"27,732"
13051,"Chatham County, Georgia","289,430","139,847","149,583","22,346","47,343","35,838","32,586","18,862","15,947",36.3,"19,336","137,640","117,529",793,"7,984",66,"127,435"
13057,"Cherokee County, Georgia","258,773","126,127","132,646","14,128","32,323","36,436","37,373","15,065","16,933",39.0,"28,607","199,322","19,477",114,"4,634",0,"97,493"
13059,"Clarke County, Georgia","128,331","61,269","67,062","20,562","19,852","12,251","13,528","7,477","4,187",28.5,"14,117","70,283","35,703",0,"5,411",0,"53,647"
13063,"Clayton County, Georgia","292,256","135,978","156,278","21,389","44,728","39,843","36,168","17,475","15,415",33.0,"39,195","26,584","200,322",103,"14,655","1,237","106,352"
