GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
06077,"San Joaquin County, California","704,379","350,997","353,382","53,131","94,280","90,127","91,310","42,330","33,151",33.5,"282,392","243,483","46,103","1,664","100,494","3,884","235,940"
06079,"San Luis Obispo County, California","276,443","140,836","135,607","30,838","31,601","29,976","34,845","21,344","18,038",40.1,"60,076","193,200","5,904",640,"9,993",115,"118,213"
06081,"San Mateo County, California","747,373","368,430","378,943","41,545","105,439","110,790","109,887","50,531","45,141",39.3,"189,660","304,170","18,389",948,"194,490","10,057","272,154"
06083,"Santa Barbara County, California","435,697","218,766","216,931","49,074","56,631","49,668","52,438","26,929","21,850",33.6,"192,114","201,626","6,937","2,043","22,077",615,"153,526"
06085,"Santa Clara County, California","1,862,041","936,044","925,997","118,869","279,402","282,343","270,062","117,301","89,943",36.7,"498,101","629,281","46,412","2,803","618,937","5,551","642,654"
06087,"Santa Cruz County, California","269,419","133,491","135,928","29,017","31,628","32,259","35,869","19,859","18,640",36.8,"88,768","156,976","2,049",540,"11,776",40,"104,677"
06089,"Shasta County, California","178,980","87,894","91,086","11,862","20,626","19,016","23,750","14,079","11,927",41.9,"16,333","145,080","1,609","4,129","5,048",0,"77,533"
06095,"Solano County, California","424,788","212,203","212,585","32,268","59,078","52,683","60,649","30,186","25,765",37.2,"107,118","169,796","59,257","1,303","60,831","3,128","153,867"
06097,"Sonoma County, California","495,025","244,183","250,842","32,608","64,020","60,682","69,375","38,653","33,863",40.9,"127,986","321,300","6,473","3,675","18,360","1,293","205,684"
06099,"Stanislaus County, California","525,491","260,324","265,167","39,458","72,553","67,277","67,314","30,613","25,343",33.6,"228,480","235,151","12,581","1,855","29,918",968,"179,705"
06101,"Sutter County, California","95,350","47,571","47,779","6,961","11,287","13,085","12,100","5,578","5,013",35.8,"28,198","46,345","2,160",374,"14,393",246,"33,954"
06107,"Tulare County, California","454,143","228,435","225,708","34,920","64,405","54,546","52,837","21,752","21,059",30.2,"283,051","140,198","5,978","3,223","15,670",546,"144,323"
06111,"Ventura County, California","839,620","416,790","422,830","61,018","108,527","107,559","119,921","58,466","44,715",37.2,"348,723","395,890","12,999","2,719","57,153",790,"282,819"
06113,"Yolo County, California","204,593","100,216","104,377","28,194","27,347","23,701","23,949","11,205","10,095",31.0,"64,010","99,064","4,182",573,"27,535",296,"75,710"
06115,"Yuba County, California","73,340","37,111","36,229","5,647","11,400","9,647","8,506","4,583","3,846",32.4,"19,698","41,855","2,565","1,129","4,115",428,"27,746"
08001,"Adams County, Colorado","469,193","236,733","232,460","31,598","74,482","68,944","60,297","23,915","23,487",33.1,"180,907","244,358","13,068","2,731","16,589",420,"164,402"
08005,"Arapahoe County, Colorado","607,070","299,080","307,990","38,600","90,236","86,726","83,926","39,255","34,853",36.3,"112,777","378,945","57,700","1,649","32,434","1,240","240,910"
08013,"Boulder County, Colorado","310,048","154,644","155,404","32,374","40,546","41,077","42,889","22,143","17,126",36.3,"42,472","243,417","2,845",586,"12,694",231,"129,230"
08031,"Denver County, Colorado","649,495","324,648","324,847","44,119","142,261","101,115","74,385","36,035","32,145",34.1,"200,805","345,953","60,901","3,221","20,464",278,"293,222"
08035,"Douglas County, Colorado","305,963","152,763","153,200","12,882","32,229","51,891","49,328","17,321","17,713",37.2,"24,824","257,595","2,264",62,"13,155",0,"111,373"
08041,"El Paso County, Colorado","655,044","329,314","325,730","55,727","98,363","81,775","87,322","38,242","36,269",33.6,"104,339","463,703","36,104","2,458","18,275","1,899","258,387"
08059,"Jefferson County, Colorado","551,798","274,795","277,003","33,919","70,829","71,569","85,563","45,298","36,816",40.8,"82,897","435,939","5,270","1,463","13,719",556,"231,500"
08069,"Larimer County, Colorado","315,988","157,999","157,989","32,863","43,364","38,205","39,528","23,406","18,186",35.9,"34,590","264,714","2,128","1,394","5,615",167,"136,079"
08077,"Mesa County, Colorado","147,554","71,858","75,696","10,700","20,218","15,854","18,774","10,671","9,419",39.3,"20,390","120,992","1,373",812,701,0,"63,202"
08101,"Pueblo County, Colorado","161,451","79,596","81,855","10,745","20,067","19,561","20,783","10,667","10,990",38.8,"68,243","84,939","2,787",971,"1,085",122,"69,721"
08123,"Weld County, Colorado","269,785","135,179","134,606","20,009","37,815","36,647","34,520","15,797","14,901",34.0,"76,702","181,102","2,923","1,473","3,811",123,"98,242"
09001,"Fairfield County, Connecticut","939,904","458,041","481,863","54,580","109,606","124,413","150,037","64,823","52,742",39.9,"171,301","604,774","96,288","1,789","44,432",236,"362,475"
09003,"Hartford County, Connecticut","898,272","435,239","463,033","56,941","116,334","111,631","135,218","62,876","54,917",40.0,"149,469","574,886","112,771",321,"42,060",140,"373,645"
09005,"Litchfield County, Connecticut","186,924","91,192","95,732","9,634","18,913","21,930","31,909","16,580","13,970",45.7,"9,677","168,663","2,924",0,"3,755",0,"87,262"
09007,"Middlesex County, Connecticut","165,562","80,336","85,226","10,386","17,298","19,493","27,934","14,646","10,220",44.4,"9,075","139,950","8,542",202,"4,400",0,"75,020"
09009,"New Haven County, Connecticut","862,287","415,955","446,332","59,843","112,406","106,064","128,007","58,925","53,896",39.9,"141,688","564,561","105,069",868,"32,935",101,"361,452"
09011,"New London County, Connecticut","274,150","137,080","137,070","20,091","34,216","33,153","41,638","22,545","16,055",40.4,"26,393","209,949","14,088",902,"10,862",44,"120,834"
09013,"Tolland County, Connecticut","151,377","76,636","74,741","17,580","15,640","16,910","22,653","10,477","9,223",39.1,"7,254","131,113","4,528",47,"6,121",24,"58,338"
09015,"Windham County, Connecticut","117,604","57,404","60,200","8,367","14,736","14,563","18,669","9,401","6,142",39.7,"12,306","99,204","1,670",0,"1,380",0,"49,046"
10001,"Kent County, Delaware","169,416","81,748","87,668","13,224","21,834","20,352","23,071","10,643","9,982",36.8,"11,218","107,821","39,550","1,159","3,765",62,"66,850"
10003,"New Castle County, Delaware","549,684","265,377","284,307","42,196","76,086","70,247","79,743","35,843","32,806",37.3,"50,644","329,146","129,282",991,"26,750",206,"218,590"
10005,"Sussex County, Delaware","206,649","100,664","105,985","11,729","21,119","21,186","27,987","14,949","16,937",47.2,"19,082","155,097","24,113",987,"2,437",58,"126,575"
11001,"District of Columbia, District of Columbia","646,449","306,147","340,302","60,378","144,746","89,855","76,302","36,080","32,070",33.8,"65,560","230,264","310,129",857,"22,222",104,"302,975"
12001,"Alachua County, Florida","253,451","122,310","131,141","43,836","37,864","25,658","27,398","15,172","13,394",30.6,"22,567","159,766","47,766",492,"14,022","1,379","113,141"
12005,"Bay County, Florida","174,987","86,686","88,301","12,143","23,991","20,817","26,175","12,653","10,296",40.1,"9,408","136,227","19,067","1,345","4,528",56,"99,583"
12009,"Brevard County, Florida","550,823","269,734","281,089","31,131","55,894","59,651","83,627","42,061","40,165",47.0,"49,704","420,171","55,063","1,117","12,827",0,"270,641"
12011,"Broward County, Florida","1,838,844","894,156","944,688","114,023","244,725","248,257","280,392","127,185","102,523",40.0,"495,450","746,144","495,686","2,092","62,430",786,"812,641"
12015,"Charlotte County, Florida","164,736","79,880","84,856","7,006","11,060","13,320","19,609","11,818","16,029",57.8,"10,792","139,973","9,714",571,"1,576",0,"100,681"
12017,"Citrus County, Florida","139,271","67,965","71,306","5,727","10,070","11,444","17,023","10,436","11,555",55.7,"6,870","124,019","4,496",308,"2,336",0,"77,291"
12019,"Clay County, Florida","196,399","96,011","100,388","11,440","23,970","25,405","30,354","12,756","12,384",38.8,"17,146","147,504","19,570",316,"5,593",498,"76,350"
12021,"Collier County, Florida","339,642","167,199","172,443","17,497","34,212","35,029","41,574","21,859","23,018",48.4,"89,213","219,966","22,536",979,"4,450",0,"200,285"
12023,"Columbia County, Florida","67,543","35,037","32,506","6,300","7,544","7,694","8,349","5,359","4,337",39.7,"3,674","49,532","11,955",55,745,0,"28,133"
12031,"Duval County, Florida","885,855","428,984","456,871","64,521","138,524","113,959","123,453","57,407","51,392",36.0,"73,662","491,611","257,089","1,957","38,126",892,"392,612"
12033,"Escambia County, Florida","305,817","152,891","152,926","28,026","41,368","32,621","41,278","21,147","18,020",37.2,"16,026","200,853","66,291","1,607","8,019",87,"137,681"
12035,"Flagler County, Florida","99,956","46,340","53,616","4,536","7,798","11,022","10,933","7,990","7,013",48.9,"9,435","74,743","9,553",0,"2,650",0,"48,990"
12053,"Hernando County, Florida","174,441","83,917","90,524","8,516","16,952","18,292","22,434","12,199","12,624",48.3,"19,430","140,889","8,995",298,"1,560",20,"84,182"
12055,"Highlands County, Florida","97,616","48,810","48,806","5,825","7,583","8,736","10,555","5,775","6,982",52.5,"17,731","67,559","9,821",0,"1,436",0,"54,675"
12057,"Hillsborough County, Florida","1,291,578","629,589","661,989","93,348","189,137","176,481","181,227","81,560","68,773",36.5,"335,884","672,306","202,199","2,393","48,476",118,"546,768"
12061,"Indian River County, Florida","141,994","68,621","73,373","6,687","11,466","13,195","19,334","10,266","10,054",50.6,"16,576","108,819","12,656",699,"1,302",0,"76,710"
12069,"Lake County, Florida","308,034","149,339","158,695","14,424","28,735","35,420","40,639","20,498","20,345",46.6,"41,060","221,614","30,326","1,384","5,985",0,"144,568"
12071,"Lee County, Florida","661,115","323,810","337,305","34,949","70,592","71,486","82,570","47,559","45,461",46.8,"126,363","460,533","53,663",917,"9,625",131,"371,983"
12073,"Leon County, Florida","281,845","133,742","148,103","48,540","39,037","30,685","31,173","16,630","13,360",29.9,"16,907","163,001","87,071",850,"8,678",0,"125,472"
12081,"Manatee County, Florida","342,106","166,009","176,097","17,954","33,166","36,634","44,627","24,745","22,676",46.3,"52,330","247,680","31,215",352,"6,135",88,"175,114"
12083,"Marion County, Florida","337,362","163,577","173,785","17,627","33,321","34,714","40,925","26,989","20,612",48.0,"39,297","244,767","43,390","1,642","4,587",64,"162,442"
12085,"Martin County, Florida","151,263","73,998","77,265","6,319","14,927","14,525","20,304","12,309","10,539",50.8,"19,647","119,255","8,428",220,"1,956",0,"78,158"
12086,"Miami-Dade County, Florida","2,617,176","1,272,121","1,345,055","185,189","367,125","374,366","389,567","162,306","137,057",39.0,"1,717,147","392,990","440,764","2,495","40,582",200,"994,055"
12087,"Monroe County, Florida","76,351","39,404","36,947","4,495","7,160","9,213","13,441","7,233","6,613",48.2,"16,542","52,651","4,041",12,"1,245",0,"52,657"
12089,"Nassau County, Florida","75,710","37,654","38,056","3,515","7,342","10,270","10,504","6,621","4,939",44.2,"2,851","65,855","4,694",449,562,20,"35,345"
12091,"Okaloosa County, Florida","193,811","98,591","95,220","14,325","29,850","21,694","27,677","12,083","11,525",36.8,"16,133","145,552","19,543","1,130","6,473",0,"93,957"
12095,"Orange County, Florida","1,225,267","603,554","621,713","108,345","198,531","172,178","169,121","73,511","57,273",34.3,"351,489","535,593","239,140","1,037","62,845",261,"498,876"
12097,"Osceola County, Florida","298,504","146,824","151,680","21,421","41,560","42,877","40,182","17,193","14,755",35.6,"145,219","110,531","26,934",154,"7,375",0,"131,069"
12099,"Palm Beach County, Florida","1,372,171","664,665","707,506","80,777","156,603","162,331","190,122","96,155","75,962",44.0,"277,901","794,095","239,256","1,589","33,019",0,"669,570"
12101,"Pasco County, Florida","475,502","231,072","244,430","24,475","50,640","58,584","66,003","33,624","29,369",44.4,"61,723","371,089","21,496","1,690","10,565",201,"229,809"
12103,"Pinellas County, Florida","929,048","445,699","483,349","50,505","104,300","104,947","140,207","74,753","66,442",47.4,"80,022","702,805","92,788","2,034","28,951",447,"501,108"
12105,"Polk County, Florida","623,009","305,508","317,501","39,766","75,190","73,381","79,731","38,414","39,114",40.5,"118,572","390,429","91,460","1,665","10,374",138,"279,913"
12107,"Putnam County, Florida","72,577","36,076","36,501","3,642","7,186","6,856","9,649","4,925","6,145",44.0,"6,823","52,288","12,182",80,396,0,"36,442"
12109,"St. Johns County, Florida","209,647","103,115","106,532","10,974","20,162","27,350","32,427","16,381","13,428",43.0,"12,217","176,609","9,872",451,"5,655",21,"94,011"
12111,"St. Lucie County, Florida","286,832","139,826","147,006","16,216","30,786","33,933","38,107","19,435","17,926",43.7,"49,258","172,156","55,377",67,"5,021",0,"136,798"
12113,"Santa Rosa County, Florida","161,096","80,868","80,228","10,485","21,210","21,962","24,625","11,805","8,855",39.4,"8,210","133,477","7,758",851,"2,962",602,"66,216"
12115,"Sarasota County, Florida","390,429","185,912","204,517","18,257","30,637","36,292","49,334","25,768","33,308",53.9,"33,393","327,209","17,554","1,153","5,983",0,"228,948"
12117,"Seminole County, Florida","436,041","210,771","225,270","30,348","58,250","57,874","65,993","30,999","25,582",39.1,"81,311","280,641","47,944",238,"16,444",192,"183,785"
12119,"Sumter County, Florida","107,056","54,948","52,108","2,122","6,701","7,612","7,725","5,911","11,538",65.5,"6,080",N,N,N,N,N,"60,504"
12127,"Volusia County, Florida","500,800","242,884","257,916","30,884","54,288","53,157","69,837","36,199","37,837",46.6,"59,941","371,573","49,519","1,118","8,477",194,"254,238"
13013,"Barrow County, Georgia","71,453","35,748","35,705","4,246","10,134","9,742","10,858","4,175","3,516",35.3,"6,587","52,807","8,169",0,"2,638",0,"26,443"
13015,"Bartow County, Georgia","101,273","51,010","50,263","7,004","12,969","13,010","14,830","6,157","4,805",36.0,"7,897",N,N,N,N,N,"39,598"
13021,"Bibb County, Georgia","154,721","73,806","80,915","11,643","21,277","18,376","19,464","9,353","10,064",35.3,"4,888","63,151","81,748",77,"2,357",51,"69,944"
13031,"Bulloch County, Georgia","71,214","34,715","36,499","10,937","10,070","7,052","8,001","3,081","2,939",26.7,"2,554","45,721","20,433",157,"1,261",0,"29,505"
13045,"Carroll County, Georgia","112,355","53,855","58,500","8,643","14,977","14,502","14,741","7,835","4,560",34.4,"7,284","80,325","20,194",105,"1,703",0,"44,366"
13047,"Catoosa County, Georgia","65,311","31,630","33,681","4,009","7,543","9,185","9,228","4,877","3,353",39.2,"1,756","59,821","2,230",0,790,0,"26,618"
13051,"Chatham County, Georgia","278,434","134,485","143,949","24,531","46,170","32,681","33,723","15,489","16,580",34.3,"16,521","138,972","109,545","1,112","6,066",92,"121,514"
13057,"Cherokee County, Georgia","225,106","110,688","114,418","13,208","27,158","34,721","33,907","13,750","11,432",37.3,"22,651","179,165","14,052",335,"3,662",0,"84,062"
13059,"Clarke County, Georgia","121,265","57,921","63,344","24,524","18,420","13,165","11,028","5,377","4,763",26.1,"12,955","68,563","31,829",78,"5,173",0,"51,255"
13063,"Clayton County, Georgia","264,220","125,722","138,498","20,903","38,198","39,687","34,622","15,030","13,075",32.9,"34,825","36,866","173,409",653,"13,752",181,"104,345"
13067,"Cobb County, Georgia","717,190","347,115","370,075","47,279","101,723","108,277","106,531","45,754","36,824",36.1,"90,667","390,752","181,447",910,"35,460",429,"290,198"
13073,"Columbia County, Georgia","135,416","66,057","69,359","9,063","16,981","17,985","19,847","10,532","6,498",36.0,"7,984","95,887","22,802",479,"5,983",0,"52,100"
