GEO_ID,Label (Grouping),Total population,Male,Female,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 59 years,60 to 64 years,Median age (years),HISPANIC OR LATINO AND RACEHispanic or Latino (of any race),HISPANIC OR LATINO AND RACENot Hispanic or LatinoWhite alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoBlack or African American alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAmerican Indian and Alaska Native alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoAsian alone,HISPANIC OR LATINO AND RACENot Hispanic or LatinoNative Hawaiian and Other Pacific Islander alone,Total housing units
13031,"Bulloch County, Georgia","76,149","37,124","39,025","10,977","9,528","7,784","8,850","2,862","4,852",29.2,"2,912","48,305","21,331",300,"1,078",0,"31,072"
13045,"Carroll County, Georgia","117,812","56,432","61,380","12,178","14,768","15,660","15,302","7,852","6,571",35.5,"8,290","83,062","23,105",557,998,0,"45,355"
13047,"Catoosa County, Georgia","66,550","31,442","35,108","4,027","6,710","8,932","9,120","4,261","4,328",40.9,"2,053","60,396","2,093",118,"1,007",0,"27,408"
13051,"Chatham County, Georgia","290,501","139,047","151,454","24,259","48,272","35,299","33,905","18,071","17,600",35.4,"19,122","139,804","111,272",878,"6,750","4,210","125,100"
13057,"Cherokee County, Georgia","247,573","121,439","126,134","14,154","27,944","34,893","37,788","17,876","14,854",39.6,"25,621","195,488","14,338",74,"5,035",0,"92,065"
13059,"Clarke County, Georgia","127,064","60,800","66,264","22,823","18,976","14,714","11,782","5,652","5,519",28.3,"13,835","69,793","34,686",0,"4,979",0,"52,883"
13063,"Clayton County, Georgia","285,153","134,018","151,135","20,902","43,111","37,723","38,719","16,177","15,263",32.4,"37,927","28,787","197,545",557,"14,799",0,"105,623"
13067,"Cobb County, Georgia","755,754","364,922","390,832","48,836","109,820","108,159","108,259","48,862","42,058",36.6,"98,915","389,629","204,250",920,"39,279",62,"300,570"
13073,"Columbia County, Georgia","151,579","74,421","77,158","9,707","20,798","19,199","19,955","10,991","8,082",35.7,"10,113","104,161","24,785",352,"5,570",0,"57,472"
13077,"Coweta County, Georgia","143,114","70,094","73,020","9,287","14,962","18,752","22,945","10,521","7,588",38.2,"10,092","101,560","25,263",236,"3,302",0,"54,624"
13089,"DeKalb County, Georgia","753,253","355,639","397,614","46,994","126,908","107,699","100,697","47,210","40,918",35.9,"65,070","217,791","395,537","1,342","44,765",968,"311,279"
13095,"Dougherty County, Georgia","89,502","41,623","47,879","6,325","12,241","11,871","8,908","5,624","5,333",35.5,"2,554","22,605","61,092",142,929,0,"40,700"
13097,"Douglas County, Georgia","143,882","68,338","75,544","9,086","18,558","20,684","21,550","8,367","8,206",36.7,"13,975","58,347","66,528",171,"2,141",159,"52,702"
13113,"Fayette County, Georgia","112,549","55,254","57,295","5,029","11,703","13,122","16,950","8,096","8,364",42.8,"8,285","70,116","25,172",46,"5,380",223,"42,503"
13115,"Floyd County, Georgia","97,613","45,372","52,241","7,757","12,012","12,290","12,460","5,688","5,833",37.8,"10,913","69,481","13,301",131,"1,214",0,"40,591"
13117,"Forsyth County, Georgia","227,967","113,178","114,789","10,791","22,494","37,378","37,971","13,856","10,261",38.5,"21,951","163,327","6,620",736,"28,712",0,"81,256"
13121,"Fulton County, Georgia","1,041,423","504,089","537,334","75,995","175,013","148,569","144,654","59,098","57,820",35.5,"76,270","410,393","453,270",810,"72,499",259,"473,206"
13127,"Glynn County, Georgia","85,282","39,515","45,767","5,002","9,559","10,205","10,886","6,123","5,666",41.7,"5,944","54,087","22,150",341,"1,241",0,"43,043"
13135,"Gwinnett County, Georgia","920,260","450,500","469,760","59,740","122,495","135,008","136,613","59,110","45,401",35.3,"195,111","341,982","249,721","2,211","106,063",88,"309,255"
13139,"Hall County, Georgia","199,335","100,111","99,224","13,402","25,151","25,432","26,952","12,217","11,123",37.0,"56,984","120,518","15,419",165,"3,314",22,"73,090"
13151,"Henry County, Georgia","225,813","108,914","116,899","14,571","24,852","32,676","34,730","15,211","11,861",37.1,"15,516","98,428","97,875",85,"7,723",0,"81,355"
13153,"Houston County, Georgia","153,479","74,943","78,536","9,086","22,117","21,533","20,004","10,243","8,209",36.0,"10,337","86,496","46,803",310,"4,183",0,"62,911"
13157,"Jackson County, Georgia","67,519","34,639","32,880","3,151","9,081","9,927","9,205","4,131","4,023",39.2,"5,058","55,084","4,379",0,"1,368",0,"25,348"
13185,"Lowndes County, Georgia","115,489","56,781","58,708","14,740","17,520","13,241","11,832","7,292","4,873",30.4,"6,711","62,110","41,967",470,"2,665",197,"47,568"
13215,"Muscogee County, Georgia","194,058","94,497","99,561","13,394","30,407","24,648","22,564","12,150","10,910",34.4,"14,701","77,475","88,783",261,"4,864",164,"84,742"
13217,"Newton County, Georgia","108,078","52,712","55,366","6,189","11,790","14,675","15,726","5,769","6,369",36.9,"6,070","50,295","46,957",520,423,398,"39,137"
13223,"Paulding County, Georgia","159,445","78,210","81,235","9,942","20,021","24,031","24,435","10,372","7,629",36.1,"10,046","113,429","31,106",405,966,0,"56,450"
13245,"Richmond County, Georgia","201,800","96,855","104,945","17,814","32,135","23,189","23,327","12,440","13,090",34.3,"10,109","70,047","110,667",248,"4,102",103,"88,641"
13247,"Rockdale County, Georgia","90,312","42,676","47,636","6,952","7,567","12,926","12,222","6,316","5,831",37.1,"9,462","28,623","47,539",204,"1,780",0,"33,627"
13255,"Spalding County, Georgia","65,380","31,310","34,070","3,686","8,369","7,727","8,394","4,292","3,926",39.1,"3,006","38,295","22,098",368,657,0,"27,410"
13285,"Troup County, Georgia","69,786","34,426","35,360","4,309","8,134","8,624","9,356","5,256","3,225",37.6,"2,695","39,020","25,336",0,"1,235",0,"28,534"
13295,"Walker County, Georgia","68,939","33,108","35,831","3,694","8,475","8,258","9,569","4,150","5,325",41.4,"1,518","62,764","2,478",0,627,0,"30,372"
13297,"Walton County, Georgia","91,600","45,073","46,527","5,671","11,661","10,744","13,525","5,741","5,697",38.8,"4,024","68,508","15,308",135,"1,103",0,"33,739"
13313,"Whitfield County, Georgia","104,658","51,298","53,360","7,538","13,374","14,435","13,101","6,036","6,103",36.1,"37,119",N,N,N,N,N,"39,956"
15001,"Hawaii County, Hawaii","200,381","99,499","100,882","10,257","23,894","23,500","23,807","14,766","16,089",42.5,"25,492","59,883",986,175,"43,384","21,644","88,107"
15003,"Honolulu County, Hawaii","988,650","498,379","490,271","71,550","152,516","125,019","120,213","62,639","54,849",37.9,"97,824","179,834","20,411",975,"417,102","88,248","350,819"
15007,"Kauai County, Hawaii","72,159","35,284","36,875","3,661","8,468","10,159","7,996","5,240","4,875",40.9,"7,961","21,142",428,331,"23,164","6,083","30,952"
15009,"Maui County, Hawaii","166,271","83,170","83,101","7,964","21,186","23,141","21,592","11,518","12,459",41.5,"18,841","49,725",804,178,"49,191","16,753","72,984"
16001,"Ada County, Idaho","456,849","231,016","225,833","26,390","65,110","63,061","59,898","31,062","25,397",37.0,"37,569","385,823","5,712","1,697","10,947",609,"180,734"
16005,"Bannock County, Idaho","85,269","42,045","43,224","6,553","12,719","10,048","8,654","5,037","4,974",32.5,"7,429","71,484",385,"2,597","1,530",0,"34,225"
16019,"Bonneville County, Idaho","114,595","57,472","57,123","7,226","15,930","14,328","11,920","6,264","5,972",31.9,"15,026","94,967",772,229,"1,310",324,"42,804"
16027,"Canyon County, Idaho","216,699","107,268","109,431","14,824","28,821","27,282","24,728","12,439","11,004",34.0,"54,873","152,081","1,292","1,209","1,033",439,"76,122"
16055,"Kootenai County, Idaho","157,637","78,125","79,512","8,612","20,151","19,336","18,620","10,353","11,498",39.9,"7,272","142,587",155,"2,335","1,231",137,"70,758"
16083,"Twin Falls County, Idaho","85,124","41,782","43,342","4,700","11,361","12,149","8,968","5,085","4,610",35.5,"14,005",N,N,N,N,N,"33,259"
17001,"Adams County, Illinois","66,234","32,860","33,374","4,103","7,997","7,437","8,114","4,039","5,003",41.6,"1,043","60,761","2,505",170,436,8,"30,229"
17019,"Champaign County, Illinois","209,399","104,601","104,798","34,177","29,088","23,834","19,506","9,622","12,356",29.9,"12,501","140,973","28,419",185,"21,586",102,"92,736"
17031,"Cook County, Illinois","5,211,263","2,531,052","2,680,211","344,532","848,731","700,528","663,369","333,775","307,318",36.8,"1,327,941","2,197,267","1,203,390","4,083","375,437",957,"2,193,202"
17037,"DeKalb County, Illinois","104,733","50,737","53,996","13,939","15,574","11,962","11,191","6,097","5,447",31.2,"11,691","80,372","8,282",93,"1,679",0,"41,205"
17043,"DuPage County, Illinois","930,128","457,033","473,095","58,336","117,557","119,705","129,949","69,893","60,347",39.3,"134,167","622,024","43,973",750,"107,779",155,"360,199"
17089,"Kane County, Illinois","534,667","267,637","267,030","35,046","61,504","73,615","75,318","37,034","29,398",37.4,"171,881","303,664","27,744",306,"22,745",957,"187,801"
17091,"Kankakee County, Illinois","109,605","53,697","55,908","7,295","12,591","13,341","14,244","7,258","7,242",38.8,"11,613","78,644","16,980",49,650,0,"45,495"
17093,"Kendall County, Illinois","126,218","63,564","62,654","5,655","16,550","19,728","18,561","6,321","6,368",35.5,"23,801","87,590","8,714",100,"4,362",0,"41,926"
17097,"Lake County, Illinois","703,520","351,554","351,966","50,132","78,275","87,564","101,987","50,589","44,673",38.1,"153,833","431,852","46,372",899,"53,834",245,"263,790"
17099,"LaSalle County, Illinois","110,067","54,913","55,154","6,774","12,918","13,331","14,037","8,779","8,010",41.2,"10,792","93,838","2,983",82,"1,063",0,"50,134"
17111,"McHenry County, Illinois","309,122","153,865","155,257","18,099","34,262","39,186","47,851","23,692","21,091",40.0,"40,554","250,016","4,124",151,"7,349",0,"118,501"
17113,"McLean County, Illinois","172,290","83,176","89,114","21,912","22,026","20,510","20,313","9,846","9,750",33.4,"8,521","137,411","14,045",438,"9,441",0,"72,378"
17115,"Macon County, Illinois","105,801","50,685","55,116","6,890","12,121","12,525","12,174","7,635","7,442",41.1,"2,426","80,753","15,562",288,"1,044",19,"50,433"
17119,"Madison County, Illinois","265,428","129,511","135,917","15,591","36,094","32,568","34,440","18,600","18,892",39.9,"8,753","225,508","22,084",487,"2,447",66,"119,352"
17143,"Peoria County, Illinois","183,011","89,233","93,778","11,335","24,353","22,305","22,445","11,750","11,491",37.6,"8,827","127,896","32,492",373,"7,286",0,"83,739"
17161,"Rock Island County, Illinois","144,808","70,646","74,162","8,254","17,358","18,044","16,652","9,264","11,022",39.7,"18,765","103,741","14,769",288,"3,753",219,"66,179"
17163,"St. Clair County, Illinois","262,479","127,417","135,062","16,365","34,140","32,829","34,301","18,925","17,381",38.1,"10,810","160,936","76,997",293,"2,869",0,"120,210"
17167,"Sangamon County, Illinois","196,452","94,373","102,079","11,313","24,664","23,901","26,430","14,300","13,723",40.6,"4,508","158,030","25,433",136,"4,279",161,"91,745"
17179,"Tazewell County, Illinois","133,526","65,347","68,179","7,094","15,805","17,127","17,270","9,171","9,570",40.6,"3,099","125,475","1,885",68,"1,415",49,"59,002"
17183,"Vermilion County, Illinois","77,909","38,986","38,923","4,835","9,053","8,925","9,434","4,977","5,460",39.8,"3,942","60,897","10,770",84,756,0,"36,084"
17197,"Will County, Illinois","692,661","344,088","348,573","45,155","81,769","94,418","104,959","46,835","38,997",37.6,"121,150","440,192","77,025",176,"38,914",209,"243,986"
17199,"Williamson County, Illinois","67,328","33,573","33,755","3,152","9,150","8,862","8,317","5,110","4,245",41.4,"1,783","60,325","2,056",90,711,0,"31,276"
17201,"Winnebago County, Illinois","284,778","138,814","145,964","17,108","36,007","33,458","37,474","20,287","18,939",40.0,"36,408","197,391","35,446",635,"7,398",44,"125,730"
18003,"Allen County, Indiana","372,877","182,538","190,339","24,536","51,676","45,729","46,109","22,343","23,771",36.1,"28,041","274,992","41,814",745,"14,879",0,"157,976"
18005,"Bartholomew County, Indiana","82,040","40,956","41,084","5,003","12,947","9,448","10,601","5,981","3,924",37.4,"5,493","67,595","1,338",163,"5,991",0,"34,350"
18011,"Boone County, Indiana","65,875","32,496","33,379","3,562","7,716","8,998","9,603","5,090","3,562",37.4,"2,005","59,729","1,347",0,"2,314",0,"27,046"
18019,"Clark County, Indiana","116,973","56,697","60,276","6,980","16,250","16,077","15,322","8,818","6,707",38.6,"6,364","97,224","7,787",0,"1,316",0,"50,578"
18035,"Delaware County, Indiana","115,184","55,826","59,358","16,444","13,421","11,315","13,430","6,893","6,998",35.5,"2,897","99,763","8,285",0,859,0,"52,728"
18039,"Elkhart County, Indiana","205,032","101,522","103,510","12,993","25,615","25,774","25,042","12,817","11,460",35.7,"32,821","153,113","11,503",104,"1,666",0,"79,000"
18043,"Floyd County, Indiana","77,071","38,405","38,666","4,383","9,383","9,728","10,547","5,248","5,782",39.4,"2,522","67,691","4,314",0,922,0,"32,838"
18053,"Grant County, Indiana","66,491","31,505","34,986","6,028","6,688","7,195","8,501","4,402","4,475",41.1,"2,913","56,470","4,822",0,165,0,"30,473"
18057,"Hamilton County, Indiana","323,747","158,588","165,159","15,118","39,920","48,677","48,683","20,821","15,770",37.3,"13,131","270,522","13,388",887,"19,179",85,"126,621"
18059,"Hancock County, Indiana","74,985","37,195","37,790","3,689","8,597","9,749","11,073","6,565","3,614",40.8,"1,770","69,360","2,140",0,407,0,"30,102"
18063,"Hendricks County, Indiana","163,685","81,404","82,281","9,885","20,833","22,266","23,244","8,955","10,739",37.7,"6,387","138,174","10,824",0,"4,290",0,"61,743"
18067,"Howard County, Indiana","82,363","39,589","42,774","4,795","9,464","9,426","11,113","5,629","5,746",41.8,"2,791","69,661","6,679",24,777,0,"39,521"
18081,"Johnson County, Indiana","153,897","76,020","77,877","9,105","21,338","21,183","19,823","9,966","8,762",38.0,"5,622","137,112","4,189",209,"4,720",0,"60,756"
18085,"Kosciusko County, Indiana","79,206","40,231","38,975","5,216","11,012","8,293","10,206","6,543","4,272",38.2,"6,325","69,815",355,73,"1,141",60,"38,489"
18089,"Lake County, Indiana","485,640","234,680","250,960","30,214","59,376","60,862","62,405","35,760","31,642",39.4,"92,823","262,848","114,036",875,"6,545",130,"212,708"
18091,"LaPorte County, Indiana","110,029","55,702","54,327","6,637","15,463","13,041","14,741","7,326","8,068",39.6,"7,301","87,275","12,061",283,804,0,"49,126"
18095,"Madison County, Indiana","129,498","64,822","64,676","7,683","15,787","16,683","17,806","9,021","8,448",41.1,"5,323","109,970","10,034",279,832,0,"59,041"
18097,"Marion County, Indiana","950,082","457,571","492,511","65,396","159,449","121,940","113,720","59,057","55,312",34.4,"99,920","525,590","259,207","1,262","29,177",198,"423,414"
18105,"Monroe County, Indiana","146,986","73,646","73,340","26,292","21,036","15,343","14,357","8,437","7,445",29.6,"5,148","122,672","3,923",189,"9,374",47,"61,550"
18109,"Morgan County, Indiana","69,713","34,502","35,211","3,832","7,966","8,190","10,337","5,153","5,419",42.6,"1,089",N,N,N,N,N,"28,340"
18127,"Porter County, Indiana","168,404","84,391","84,013","11,175","19,816","22,482","21,914","12,580","11,324",38.8,"16,894","139,874","5,999",154,"2,424",0,"68,787"
18141,"St. Joseph County, Indiana","270,434","131,479","138,955","20,262","35,769","32,053","32,009","15,488","18,930",36.9,"23,753","196,440","34,393",675,"5,835",395,"116,475"
18157,"Tippecanoe County, Indiana","190,587","96,997","93,590","32,747","26,362","20,260","19,434","10,246","8,046",28.0,"16,141","143,940","9,460",353,"15,739",94,"75,907"
18163,"Vanderburgh County, Indiana","181,616","87,892","93,724","12,805","26,767","20,831","21,498","13,145","12,446",37.5,"4,912","152,018","16,722",372,"2,895",0,"84,328"
18167,"Vigo County, Indiana","107,516","54,568","52,948","10,521","13,495","12,050","13,167","6,811","5,979",36.2,"2,891","91,962","6,300",269,"2,363",98,"47,357"
18177,"Wayne County, Indiana","66,185","32,187","33,998","4,277","7,500","7,794","8,791","3,985","5,427",40.9,"1,938","58,406","3,717",76,633,0,"31,391"
19013,"Black Hawk County, Iowa","132,648","64,890","67,758","15,043","17,103","14,372","15,217","7,905","8,267",35.3,"5,716","108,285","11,852",175,"3,250",162,"57,864"
19049,"Dallas County, Iowa","87,235","43,348","43,887","4,727","12,087","14,334","11,897","4,712","3,563",35.8,"5,320","74,444","1,643",0,"4,065",0,"36,847"
19061,"Dubuque County, Iowa","97,041","47,635","49,406","6,842","12,261","10,451","11,567","7,138","6,241",38.3,"2,391","88,027","2,538",35,"1,132","1,726","41,331"
19103,"Johnson County, Iowa","149,210","73,865","75,345","24,633","21,846","17,413","15,612","6,857","7,522",29.9,"8,506","117,180","8,711",243,"9,499",0,"63,867"
19113,"Linn County, Iowa","224,115","109,958","114,157","14,836","30,335","27,718","28,978","15,705","12,620",37.9,"7,363","191,604","12,709",299,"5,593",456,"97,260"
19153,"Polk County, Iowa","481,830","237,554","244,276","29,945","74,029","65,328","60,989","32,746","24,448",35.5,"40,637","373,623","29,900","1,015","23,346",740,"200,638"
19155,"Pottawattamie County, Iowa","93,386","45,728","47,658","5,025","10,788","11,636","11,382","6,102","7,264",39.7,"7,357","81,854","1,022",447,320,0,"39,963"
19163,"Scott County, Iowa","172,509","84,926","87,583","10,608","22,352","21,591","22,429","12,270","10,689",39.0,"11,553","138,090","12,677",274,"4,986",0,"74,196"
19169,"Story County, Iowa","97,502","51,068","46,434","20,205","13,718","9,354","7,906","4,437","5,327",27.3,"3,420","81,394","2,724",175,"8,477",0,"39,931"
19193,"Woodbury County, Iowa","102,429","50,589","51,840","7,179","13,322","12,461","11,950","6,212","6,545",35.8,"17,051","75,052","2,385","1,647","2,845",584,"42,337"
20015,"Butler County, Kansas","66,878","34,563","32,315","3,697","8,022","7,900","8,910","4,814","4,632",39.1,"3,200","59,440","1,241",669,971,0,"26,912"
20045,"Douglas County, Kansas","120,793","58,854","61,939","19,622","19,333","14,399","11,086","5,852","6,032",29.9,"7,746","94,468","4,687","3,199","6,496",0,"50,841"
20091,"Johnson County, Kansas","591,178","290,297","300,881","34,160","80,648","82,940","78,360","36,971","38,013",37.7,"45,274","471,993","28,845","2,308","30,949",280,"241,416"
20103,"Leavenworth County, Kansas","81,095","44,154","36,941","4,602","10,439","11,394","11,257","5,970","4,442",37.8,"5,597","63,912","6,262",431,600,0,"29,790"
20161,"Riley County, Kansas","74,172","38,604","35,568","18,628","13,306","6,176","4,716","2,997","2,619",24.8,"6,168","56,885","3,568",439,"3,816",290,"31,217"
20173,"Sedgwick County, Kansas","513,687","253,813","259,874","35,150","74,256","63,213","59,601","33,692","31,436",35.5,"75,146","348,238","43,687","1,907","22,820",81,"218,980"
20177,"Shawnee County, Kansas","178,187","87,190","90,997","11,076","23,338","20,107","21,468","12,415","12,465",39.2,"22,136","131,633","15,265",834,"2,970",0,"80,088"
20209,"Wyandotte County, Kansas","165,288","81,477","83,811","10,416","24,513","21,303","19,508","9,894","9,723",34.0,"47,883","67,631","36,051",280,"6,764",0,"68,103"
21015,"Boone County, Kentucky","130,728","64,681","66,047","7,591","16,213","18,509","18,760","8,265","7,542",37.7,"5,619","114,725","4,920",126,"2,285",0,"49,455"
21029,"Bullitt County, Kentucky","80,246","40,167","40,079","4,637","10,565","10,156","11,952","5,567","5,352",40.0,"1,589","75,885",732,131,692,36,"31,513"
21037,"Campbell County, Kentucky","92,488","45,561","46,927","6,414","14,015","11,430","11,637","6,826","6,318",37.9,"1,861","85,168","3,082",0,"1,142",0,"40,392"
21047,"Christian County, Kentucky","70,416","37,969","32,447","9,709","10,657","7,597","6,383","3,726","2,972",27.8,"5,474","45,805","15,445",100,"1,327",137,"29,963"
21059,"Daviess County, Kentucky","100,374","48,548","51,826","6,098","12,574","11,868","13,177","6,627","6,652",38.8,"3,049","88,605","4,200",150,"1,358",0,"43,212"
21067,"Fayette County, Kentucky","321,959","158,325","163,634","32,115","50,494","42,447","37,737","20,891","16,251",34.3,"23,136","227,988","45,622",814,"11,729",145,"141,630"
21093,"Hardin County, Kentucky","108,071","53,451","54,620","6,600","14,967","14,233","14,202","9,381","5,205",37.2,"6,250","81,968","12,801",99,"2,392",195,"46,698"
21111,"Jefferson County, Kentucky","771,158","373,431","397,727","48,633","114,136","96,315","97,273","54,717","49,339",38.1,"41,220","520,626","166,506",891,"23,165",338,"344,854"
21117,"Kenton County, Kentucky","165,399","82,333","83,066","9,457","25,665","21,302","21,121","11,895","9,908",37.1,"5,400","146,308","7,039",79,"1,962",0,"69,742"
21145,"McCracken County, Kentucky","65,385","31,705","33,680","2,723","7,762","7,473","9,049","4,779","4,849",43.1,"1,578",N,N,N,N,N,"32,207"
21151,"Madison County, Kentucky","91,226","44,475","46,751","11,582","11,303","11,656","10,558","4,739","5,342",34.3,"2,226","81,609","3,377",78,588,0,"36,801"
21185,"Oldham County, Kentucky","66,415","34,094","32,321","3,644","6,577","9,235","10,537","4,668","3,483",38.5,"2,633","58,590","1,554",131,"1,271",0,"22,013"
21227,"Warren County, Kentucky","128,845","62,152","66,693","13,061","18,010","14,694","15,754","6,927","7,132",32.5,"6,978","101,138","11,030",0,"4,229","1,786","52,808"
22005,"Ascension Parish, Louisiana","122,948","59,493","63,455","6,551","16,984","18,660","15,870","8,087","5,903",35.4,"6,834","84,445","27,238",0,"1,558",0,"47,533"
22015,"Bossier Parish, Louisiana","127,634","62,912","64,722","9,099","18,426","17,971","14,455","7,929","6,727",35.2,"8,642","84,995","29,032",844,"1,477",114,"57,092"
22017,"Caddo Parish, Louisiana","246,581","117,342","129,239","15,226","35,329","29,267","28,957","15,673","16,536",37.2,"7,144","110,535","117,349",982,"3,507",0,"113,298"
22019,"Calcasieu Parish, Louisiana","202,445","98,110","104,335","13,213","29,986","24,386","23,908","14,251","11,842",35.9,"7,305","136,569","50,917",234,"3,077",0,"90,198"
22033,"East Baton Rouge Parish, Louisiana","446,268","214,721","231,547","46,598","65,744","52,156","50,176","27,961","25,520",33.8,"18,766","199,232","204,250",517,"16,138",267,"194,380"
22045,"Iberia Parish, Louisiana","72,176","34,272","37,904","4,095","10,100","7,734","8,764","4,662","4,928",35.3,"3,094","42,401","23,816",0,"1,658",0,"30,679"
22051,"Jefferson Parish, Louisiana","439,036","212,697","226,339","26,556","64,038","54,493","55,923","29,993","30,658",39.1,"65,580","228,030","117,034",973,"19,210",0,"188,645"
22055,"Lafayette Parish, Louisiana","242,485","119,132","123,353","15,367","39,265","32,116","29,111","14,455","15,821",35.1,"11,608","158,188","62,873",430,"5,158",0,"102,771"
22057,"Lafourche Parish, Louisiana","98,426","48,833","49,593","5,962","13,812","11,450","13,524","6,475","6,604",37.3,"4,425","75,430","13,503","2,697",826,0,"41,298"
22063,"Livingston Parish, Louisiana","138,228","67,779","70,449","7,612","19,971","18,657","18,616","8,203","7,606",36.4,"5,093",N,N,N,N,N,"57,265"
22071,"Orleans Parish, Louisiana","393,292","186,954","206,338","26,124","71,100","52,551","47,679","25,751","26,256",36.7,"22,324","120,505","229,961",549,"11,447",28,"191,688"
22073,"Ouachita Parish, Louisiana","155,874","74,655","81,219","11,528","22,165","18,973","18,783","9,938","9,226",35.6,"3,600","90,501","58,500",56,"1,760",0,"68,443"
22079,"Rapides Parish, Louisiana","131,648","63,860","67,788","7,846","16,707","15,813","16,758","8,683","8,112",37.5,"4,179","80,378","41,836","1,170","2,268",0,"58,172"
22097,"St. Landry Parish, Louisiana","83,497","41,733","41,764","3,912","10,198","9,395","10,198","4,967","5,906",36.5,"1,826",N,N,N,N,N,"36,793"
22103,"St. Tammany Parish, Louisiana","256,327","123,949","132,378","12,955","28,633","33,019","34,825","17,612","18,449",40.2,"14,758","200,602","31,150","1,522","4,495",0,"103,370"
22105,"Tangipahoa Parish, Louisiana","132,497","64,759","67,738","9,505","19,224","17,114","15,286","7,503","8,733",35.2,"5,854","83,539","40,033",246,991,0,"55,288"
22109,"Terrebonne Parish, Louisiana","112,086","54,992","57,094","7,355","15,180","14,023","14,358","7,797","5,896",35.8,"5,785","74,675","21,573","5,297",769,36,"45,558"
23001,"Androscoggin County, Maine","107,651","52,970","54,681","6,770","12,827","12,877","14,852","8,251","7,277",41.2,"2,063","97,530","1,435",381,764,0,"49,824"
23003,"Aroostook County, Maine","67,653","33,647","34,006","3,620","6,847","6,912","9,203","6,613","4,691",47.3,818,"63,665",528,"1,282",426,0,"39,913"
23005,"Cumberland County, Maine","292,500","141,779","150,721","17,819","40,799","35,191","40,792","23,155","19,271",41.6,"6,210","264,390","9,369",210,"6,805",0,"144,464"
23011,"Kennebec County, Maine","121,821","59,151","62,670","7,366","14,042","13,496","17,063","9,986","9,548",44.3,"1,888","115,219",727,960,975,83,"62,665"
23019,"Penobscot County, Maine","151,957","75,389","76,568","9,687","20,662","16,874","20,909","10,618","12,149",42.2,"2,018","142,376","1,479","1,414","1,239",19,"75,864"
23031,"York County, Maine","204,191","100,183","104,008","11,527","23,587","24,057","29,236","17,359","15,429",45.1,"3,477","192,624",643,945,"2,930",85,"110,107"
24001,"Allegany County, Maryland","71,615","37,503","34,112","6,291","8,543","8,346","9,230","5,034","4,820",41.5,"1,284","62,316","6,684",91,245,0,"32,917"
24003,"Anne Arundel County, Maryland","573,235","284,088","289,147","38,565","81,451","75,159","80,880","40,290","36,151",38.9,"45,093","390,949","93,293",908,"21,149",223,"224,549"
24005,"Baltimore County, Maryland","832,468","395,061","437,407","51,925","115,018","100,804","108,969","56,937","57,929",39.5,"45,895","474,462","234,756","2,123","51,738",377,"336,873"
24009,"Calvert County, Maryland","91,502","45,319","46,183","5,059","10,288","10,705","15,050","7,204","6,088",40.7,"3,666","71,475","9,741",135,"1,605",200,"35,212"
24013,"Carroll County, Maryland","167,781","83,099","84,682","9,380","19,799","18,639","26,369","13,618","11,962",42.0,"6,033","149,374","5,340",516,"3,045",39,"63,550"
24015,"Cecil County, Maryland","102,746","51,627","51,119","6,372","13,800","11,649","14,904","7,274","7,350",40.4,"4,556","87,370","6,347",81,990,0,"42,648"
24017,"Charles County, Maryland","159,700","77,236","82,464","10,330","21,199","20,622","26,084","11,451","8,673",38.4,"9,281","64,240","71,683",814,"5,490",57,"60,667"
24021,"Frederick County, Maryland","252,022","123,903","128,119","14,185","31,570","33,686","37,991","18,916","15,095",39.2,"24,186","185,274","21,900",777,"11,416",101,"97,365"
24025,"Harford County, Maryland","252,160","123,918","128,242","15,459","29,960","30,733","38,131","18,703","17,422",41.2,"11,515","191,633","34,402",310,"7,669",0,"100,274"
24027,"Howard County, Maryland","321,113","156,053","165,060","18,902","39,426","45,128","48,147","21,964","19,396",38.6,"21,973","165,566","57,918",951,"59,491",0,"119,843"
24031,"Montgomery County, Maryland","1,058,810","512,184","546,626","61,733","135,842","145,465","150,100","74,319","64,127",39.0,"207,392","458,267","190,931","1,467","160,799",378,"390,037"
24033,"Prince George's County, Maryland","912,756","439,777","472,979","62,580","134,234","122,730","128,452","62,625","54,343",37.2,"169,039","115,126","566,032","1,869","38,838",327,"332,156"
24037,"St. Mary's County, Maryland","112,667","56,117","56,550","7,293","14,970","14,290","16,080","7,893","6,580",36.2,"5,911","83,550","16,109",0,"2,872",128,"44,933"
24043,"Washington County, Maryland","150,578","76,284","74,294","8,932","19,196","18,486","21,944","11,761","8,565",40.4,"7,583","118,892","15,093",233,"2,966",0,"61,496"
24045,"Wicomico County, Maryland","102,923","48,536","54,387","10,995","12,738","10,559","12,264","6,694","7,159",36.0,"5,523","64,576","26,668",35,"3,188",0,"42,414"
24510,"Baltimore city, Maryland","611,648","286,883","324,765","44,298","117,493","75,659","73,315","40,558","37,105",35.3,"32,495","168,206","378,471","1,369","16,361",128,"294,534"
25001,"Barnstable County, Massachusetts","213,444","102,953","110,491","10,694","18,794","17,864","27,890","16,414","20,936",53.4,"6,347","190,859","5,477","1,346","3,239",0,"163,520"
